YR,RK,SNM,SCR,ID,STYP,FND,RGN,USC,BR_TCNT_KB,BR_TCNT_OB,BR_TCNT_SUM,BR_BCNT_KB,BR_BCNT_OB,BR_BCNT_SUM,ER_EJN_PKG,ER_WDB_PKG,ER_EB_TCNT,ER_ELV_PKG,ER_TTL_PKG,ER_TTL_TCNT,SRL_KR,SRL_OT,SRL_TTL,AHC_ABI_BUY,AHC_ABI_DON,AHC_ABI_TTL,AHC_ATI,AHC_ARM,BPS_BO,BPS_SCP,BPS_BPS,GRR_AHBC,GRR_BO,GRR_GRR,FACLT_LAS,FACLT_RS_TRS,FACLT_EQP_TPC,APS_AR,APS_SCC,APS_APS,STL_USTL,STL_BC,STL_SRC,STL_NBC,STL_ERC_EJN,STL_ERC_WDB,STL_ERC_EB,STL_ERC_OER,STL_MCT,BGT_UBGT,BGT_BC,BGT_SRC,BGT_NBC,BGT_ERC_EJN,BGT_ERC_WDB,BGT_ERC_EB,BGT_ERC_OER,BGT_MCT,CPSS_MC,CPSS_SCP,CPSS_CPS,LBRT_MC,LBRT_USTL,LBRT_BRT,BG3Y_MCS_19A,BG3Y_MCS_20B,BG3Y_MCS_21C,BG3Y_BG3Y,VUC_VTC_PYR_SC,VUC_VTC_PYR_UGRD,VUC_VTC_PYR_GRAD,VUC_VTC_PYR_FFAC,VUC_VTC_PYR_PFAC,VUC_VTC_PYR_STF,VUC_VTC_PYR_OTH,VUC_VTC_PYR_SUM,VUC_VTC_CYR_SC,VUC_VTC_CYR_UGRD,VUC_VTC_CYR_GRAD,VUC_VTC_CYR_FFAC,VUC_VTC_CYR_PFAC,VUC_VTC_CYR_STF,VUC_VTC_CYR_OTH,VUC_VTC_CYR_SUM,VUC_DPC,VUC_UC_LUC,LS_LU_UGRD,LS_LU_GRAD,LS_LU_FAC,LS_LU_STF,LS_LU_OTH,LS_LU_SUM,LS_LB_UGRD,LS_LB_GRAD,LS_LB_FAC,LS_LB_STF,LS_LB_OTH,LS_LB_SUM,RCOL_RBF10_REQ,RCOL_RBF10_PRV,RCOL_RAF10_CSLT,RCOL_RAF10_PHN,RCOL_RAF10_ONL,RCOL_RFLN_REQ,RCOL_RFLN_PRV,RCOL_RFC_REQ,RCOL_RFC_PRV,UE_OEU_EDC,UE_OEU_EP,UE_REU_EDC,UE_REU_EP,LPS_LB,LPS_SCP,LPS_LPS,VPS_VC,VPS_SCP,VPS_VPS,STF_FT_EXC_SL1,STF_FT_EXC_SL2,STF_FT_EXC_ALIB,STF_FT_EXC_NOH,STF_FT_EXC_SUM,STF_FT_MRL_SL1,STF_FT_MRL_SL2,STF_FT_MRL_ALIB,STF_FT_MRL_NOH,STF_FT_MRL_SUM,STF_PT_EXC_SL1,STF_PT_EXC_SL2,STF_PT_EXC_ALIB,STF_PT_EXC_NOH,STF_PT_EXC_SUM,STF_PT_MRL_SL1,STF_PT_MRL_SL2,STF_PT_MRL_ALIB,STF_PT_MRL_NOH,STF_PT_MRL_SUM,STF_TTL_EXC_SL1,STF_TTL_EXC_SL2,STF_TTL_EXC_ALIB,STF_TTL_EXC_NOH,STF_TTL_EXC_SUM,STF_TTL_MRL_SL1,STF_TTL_MRL_SL2,STF_TTL_MRL_ALIB,STF_TTL_MRL_NOH,STF_TTL_MRL_SUM,STF_TTL_SUM_SL1,STF_TTL_SUM_SL2,STF_TTL_SUM_ALIB,STF_TTL_SUM_NOH,STF_TTL_SUM_SUM,SES_OE_PTH,SES_OE_PTC,SES_REL_PTH,SES_REL_PTC,SES_OE2_PTH,SES_OE2_PTC,SPK_FT_LIB,SPK_FT_NLIB,SPK_PT_LIB,SPK_PT_NLIB,SPK_SCC,SPK_SPK,LPK_LFT2,LPK_LPT2,LPK_SCC,LPK_LPK,EHS_EH,EHS_LFT,EHS_LPT,EHS_EHS
2021,33,한림대학교,70.3,434,대학,사립,강원,B그룹,284914,151166,436080,570280,276900,847180,24,14,59079,0,38,59079,337,57,394,6532,3338,9870,6505,0,847180,8508,99.5999984741211,9870,847180,1.2000000476837158,17524.5,1824,140,17524.5,8500,2.0999999046325684,168057870921,98548340,10419344,1178530,758398373,52179369,0,0,920723956,199707343300,108700067,20565788,1299933,803709400,53654812,0,0,987930000,920723956,8508,108218.6,920723956,168057870921,0.5,1122541654,1088777439,920723956,-9.2,8508,7800,708,773,490,210,2524,12505,8500,7806,694,759,553,287,2417,12516,0,198531,2514,258,362,162,323,3619,18265,2723,8812,2911,15763,48474,0,0,414,151,81,98,226,406,161,1,14,28,959,20988,8508,2.5,198531,8508,23.299999237060547,0,3.0,1,2.0,6.0,0,0,0,0.0,0.0,0,1.0,0,4.0,5.0,0,0,0,0,0,0,4.0,1,6.0,11.0,0,0,0,0.0,0.0,0,4.0,1,6.0,11.0,0.0,0,116.0,21,230.0,44,4.0,2.0,1.0,4.0,8500,1.0,4.0,1.0,8500,0.6000000238418579,346.0,6.0,5.0,31.5
2021,34,서강대학교,70.1,191,대학,사립,서울,A그룹,414901,469048,883949,680434,593204,1273638,42,53,319985,6,101,319985,234,172,406,31572,2265,33837,31618,24751,1273638,11053,115.1999969482422,33837,1273638,2.700000047683716,16051.0,2761,95,16051.0,11286,1.399999976158142,155291703163,799259749,74978335,3338880,1093364097,731440093,0,104111515,2806492669,173129369000,716795000,80665000,5020000,1106761742,441088483,0,38322775,2388653000,2806492669,11053,253912.3,2806492669,155291703163,1.8,2521232422,2505451970,2806492669,5.7,11053,8275,2778,407,686,251,6496,18893,11286,8172,3114,407,711,290,7091,19785,0,208340,2900,1365,400,189,593,5447,32259,30458,11421,3961,16036,94135,0,0,891,1978,93,2738,2861,934,881,2,40,105,836,62717,11053,5.699999809265137,208340,11053,18.799999237060547,15,3.0,0,1.0,19.0,0,0,0,0.0,0.0,0,5.0,0,4.0,9.0,0,0,0,0,0,15,8.0,0,5.0,28.0,0,0,0,0.0,0.0,15,8.0,0,5.0,28.0,0.0,0,403.5,54,399.5,86,18.0,1.0,5.0,4.0,11286,2.200000047683716,18.0,5.0,11286,2.0,803.0,17.0,11.0,28.700000762939453
2021,35,단국대학교,69.8,107,대학,사립,경기,A그룹,984398,292299,1276697,1521705,476656,1998361,24,20,124201,4,48,124201,1070,134,1204,28147,5273,33420,25232,15188,1998361,26716,74.80000305175781,33420,1998361,1.7000000476837158,32493.30078125,4617,205,32493.30078125,26348,1.2000000476837158,319557763171,667608582,47398615,7078928,1356133952,463548487,0,45380000,2587148564,319864443000,685478000,51376000,7100000,998916000,332972000,0,49980000,2125822000,2587148564,26716,96838.9,2587148564,319557763171,0.8,2433777168,2670585744,2587148564,3.3,26716,22864,3852,1063,1852,529,1048,31208,26348,22257,4091,1085,1922,583,562,30500,0,230782,3953,933,601,619,204,6310,25939,9329,8383,7004,51993,102648,0,0,3545,5019,544,336,314,612,230,1,22,7,861,35268,26716,1.2999999523162842,230782,26716,8.600000381469727,6,10.0,1,9.0,26.0,0,0,0,0.0,0.0,0,4.0,0,2.0,6.0,0,0,0,0,0,6,14.0,1,11.0,32.0,0,0,0,0.0,0.0,6,14.0,1,11.0,32.0,40.0,20,183.5,18,259.5,65,17.0,9.0,4.0,2.0,26348,1.100000023841858,17.0,4.0,26348,0.800000011920929,483.0,28.0,7.0,13.800000190734863
2021,36,순천향대학교,69.5,251,대학,사립,충남,A그룹,350702,232441,583143,585149,261496,846645,37,27,246816,4,68,246816,117,11,128,17051,1604,18655,16862,0,846645,11771,71.9000015258789,18655,846645,2.299999952316284,12801.7001953125,1718,110,12801.7001953125,11665,1.100000023841858,199298500612,236968843,16464210,26991422,865214561,207693182,0,62770969,1416103187,196551064000,243000000,20000000,27000000,880000000,216000000,0,138000000,1524000000,1416103187,11771,120304.4,1416103187,199298500612,0.7,1487792287,1467982701,1416103187,-2.4,11771,10755,1016,929,694,308,130,13832,11665,10610,1055,929,701,401,118,13814,0,89602,1393,152,217,146,3,1911,26582,2784,5334,2371,144,37215,0,0,992,1984,55,65,192,2660,141,0,0,1,36,29366,11771,2.5,89602,11771,7.599999904632568,2,5.0,0,2.0,9.0,0,0,0,0.0,0.0,0,2.0,0,7.0,9.0,0,0,0,0,0,2,7.0,0,9.0,18.0,0,0,0,0.0,0.0,2,7.0,0,9.0,18.0,0.0,0,234.0,56,1567.0,385,7.0,2.0,2.0,7.0,11665,1.2000000476837158,7.0,2.0,11665,0.800000011920929,1801.0,9.0,10.0,94.8000030517578
2021,37,국립부경대학교,69.4,76,대학,국립,부산,A그룹,367212,154491,521703,1076403,244455,1320858,30,27,124097,4,61,124097,492,133,625,17453,6543,23996,17896,0,1320858,18376,71.9000015258789,23996,1320858,1.899999976158142,22136.0,3696,115,22136.0,18005,1.2000000476837158,264421011271,235645000,49766800,12500000,1183062750,346255830,0,33032590,1860262970,208431110980,248000000,54000000,3000000,1276878000,410000000,0,30000000,2021878000,1860262970,18376,101233.3,1860262970,264421011271,0.7,1903799633,1928544493,1860262970,-1.1,18376,16094,2282,591,906,596,10460,30929,18005,15647,2358,608,956,639,9279,29487,0,753363,4684,729,400,206,591,6610,31957,5880,6305,2496,111411,158049,0,0,1410,14050,236,139,128,548,92,6,65,89,1412,37837,18376,2.0999999046325684,753363,18376,41.0,5,14.0,0,0.0,19.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,5,14.0,0,0.0,19.0,0,0,0,0.0,0.0,5,14.0,0,0.0,19.0,248.8000030517578,108,56.0,3,442.6000061035156,128,19.0,0.0,0.0,0.0,18005,1.100000023841858,19.0,0.0,18005,1.100000023841858,747.4000244140625,19.0,0.0,39.29999923706055
2021,38,동아대학교,69.0,145,대학,사립,부산,A그룹,585594,257353,842947,1050016,368491,1418507,31,19,97208,0,50,97208,314,121,435,16217,4831,21048,12402,0,1418507,20331,69.80000305175781,21048,1418507,1.5,14449.400390625,2799,196,14449.400390625,20340,0.699999988079071,238133669951,303428231,54701930,216000,1411528253,259394803,0,0,2029269217,246873082000,355000000,54000000,600000,1107187000,140000000,0,0,1656787000,2029269217,20331,99811.6,2029269217,238133669951,0.9,2227737312,2161125788,2029269217,-4.5,20331,18342,1989,772,898,379,3115,25495,20340,18281,2059,794,860,612,3110,25716,0,67225,3918,654,317,169,254,5312,29919,9494,5449,2710,2810,50382,0,0,1683,2309,265,268,201,419,231,0,0,13,653,39413,20331,1.899999976158142,67225,20331,3.299999952316284,1,6.0,0,0.0,7.0,0,0,0,1.0,1.0,0,15.0,1,4.0,20.0,0,0,0,0,0,1,21.0,1,4.0,27.0,0,0,0,1.0,1.0,1,21.0,1,5.0,28.0,0.0,0,367.0,77,522.0,122,7.0,1.0,16.0,4.0,20340,1.100000023841858,7.0,16.0,20340,1.100000023841858,889.0,9.0,18.0,32.900001525878906
2021,39,대구경북과학기술원,68.9,110,대학,국립,대구,C그룹,66698,16905,83603,73024,68677,141701,42,33,320032,1,76,320032,0,0,0,4118,0,4118,3860,0,141701,1527,92.8000030517578,4118,141701,3.0,11833.0,100,75,11833.0,1520,7.800000190734863,184710792000,333298183,0,61110,769671392,537853041,0,267414247,1908297973,194045401000,91500000,0,0,940000000,673000000,0,309168723,2013668723,1908297973,1527,1249704.0,1908297973,184710792000,1.0,1875610116,1775256775,1908297973,1.1,1527,769,758,119,100,492,215,2453,1520,700,820,128,94,571,432,2745,0,113197,388,367,57,148,154,1114,3711,4034,1523,4319,4029,17616,0,0,15,118,24,67,94,117,94,0,0,11,248,7745,1527,5.099999904632568,113197,1527,74.0999984741211,0,4.0,0,1.0,5.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,4.0,0,1.0,5.0,0,0,0,0.0,0.0,0,4.0,0,1.0,5.0,12.0,1,45.5,8,0.0,0,4.0,1.0,0.0,0.0,1520,3.200000047683716,4.0,0.0,1520,2.5999999046325684,57.5,4.0,1.0,11.5
2021,40,계명대학교,68.7,46,대학,사립,대구,A그룹,526700,351938,878638,1663930,495613,2159543,38,52,384156,3,93,384156,1552,213,1765,60614,5807,66421,57217,24031,2159543,22930,94.1999969482422,66421,2159543,3.200000047683716,28169.69921875,3567,440,28169.69921875,23449,1.2000000476837158,292624591947,539518782,101843580,20420550,929275705,630634270,0,329200125,2550893012,300632974000,488000000,40000000,20000000,1123000000,647000000,0,260000000,2578000000,2550893012,22930,111247.0,2550893012,292624591947,0.9,2959036625,2886437827,2550893012,-7.0,22930,20692,2238,902,982,505,15250,40569,23449,21302,2147,900,1013,745,1483,27590,0,214785,6719,954,707,723,2781,11884,61158,16018,17381,9274,26344,130175,0,0,2932,22968,135,284,1258,2047,664,6,174,40,5186,77176,22930,3.400000095367432,214785,22930,9.399999618530272,12,5.0,2,1.0,20.0,0,0,0,0.0,0.0,0,2.0,0,3.0,5.0,0,0,0,0,0,12,7.0,2,4.0,25.0,0,0,0,0.0,0.0,12,7.0,2,4.0,25.0,289.5,274,479.5,115,2120.89990234375,522,19.0,1.0,2.0,3.0,23449,1.0,19.0,2.0,23449,0.8999999761581421,2889.89990234375,21.0,4.0,115.5999984741211
2021,41,조선대학교,68.6,335,대학,사립,광주,A그룹,485417,227693,713110,1007678,397335,1405013,32,29,161326,3,64,161326,140,48,188,22282,6480,28762,18843,6,1405013,21073,66.69999694824219,28762,1405013,2.0999999046325684,23371.5,5369,205,23371.5,20247,1.2000000476837158,227628402681,292876160,127118460,7214960,1132677945,392826220,0,22618000,1975331745,235378372000,193500000,150000000,6500000,993000000,360110000,0,15450000,1718560000,1975331745,21073,93737.6,1975331745,227628402681,0.9,1845041650,1959704525,1975331745,3.5,21073,19469,1604,773,1137,413,5936,29332,20247,18777,1470,826,1096,402,4088,26659,0,63028,2956,361,348,132,554,4351,29367,9819,5487,1860,89279,135812,0,0,9775,10713,3095,205,816,1216,225,20,172,56,3536,39186,21073,1.899999976158142,63028,21073,3.0,0,11.0,0,0.0,11.0,0,0,0,0.0,0.0,0,3.0,0,0.0,3.0,0,0,0,0,0,0,14.0,0,0.0,14.0,0,0,0,0.0,0.0,0,14.0,0,0.0,14.0,111.0,45,265.5,55,848.0,153,11.0,0.0,3.0,0.0,20247,0.699999988079071,11.0,3.0,20247,0.699999988079071,1224.5,14.0,2.0,76.5
2021,42,숭실대학교,68.5,252,대학,사립,서울,A그룹,431623,362078,793701,736753,404862,1141615,39,53,465839,6,98,465839,207,138,345,175915,3515,179430,160119,0,1141615,16141,70.69999694824219,179430,1141615,18.600000381469727,11575.0,2719,72,11575.0,16346,0.699999988079071,220039801395,802967124,72742373,4201520,813029603,428353775,0,67765915,2189060310,200045433000,760498000,74000000,10000000,864074000,433520000,0,52300000,2194392000,2189060310,16141,135621.1,2189060310,220039801395,1.0,2210257535,2215570297,2189060310,-0.5,16141,13613,2528,523,812,275,21913,39664,16346,13792,2554,539,851,322,21515,39573,0,609113,3978,963,506,295,1320,7062,61349,27300,23226,9153,27680,148708,0,0,68,373,1512,382,275,702,177,6,50,173,4084,88649,16141,5.5,609113,16141,37.70000076293945,5,6.0,0,0.0,11.0,0,0,0,0.0,0.0,0,6.0,1,0.0,7.0,0,0,0,0,0,5,12.0,1,0.0,18.0,0,0,0,0.0,0.0,5,12.0,1,0.0,18.0,30.5,4,230.5,35,367.0,40,11.0,0.0,7.0,0.0,16346,1.0,11.0,7.0,16346,1.100000023841858,628.0,11.0,8.0,33.099998474121094
2021,43,제주대학교,68.2,332,대학,국립,제주,A그룹,479725,303195,782920,1017780,424360,1442140,25,36,412113,3,64,412113,415,238,653,15457,7300,22757,14865,0,1442140,11772,122.5,22757,1442140,1.600000023841858,17997.0,2505,152,17997.0,11544,1.600000023841858,173895633545,353131850,111573130,2777410,734567740,348369800,0,40149410,1590569340,139367502000,425000000,97100000,5000000,716900000,71000000,0,0,1315000000,1590569340,11772,135114.6,1590569340,173895633545,0.9,1530273750,1829654538,1590569340,3.2,11772,9939,1833,636,866,445,943,14662,11544,9694,1850,650,929,516,965,14604,0,565067,3817,923,506,186,512,5944,29549,13278,9392,2316,16627,71162,0,0,17850,21420,3570,302,69,884,60,21,408,60,249,42827,11772,3.5999999046325684,565067,11772,48.0,8,6.0,3,1.0,18.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,8,6.0,3,1.0,18.0,0,0,0,0.0,0.0,8,6.0,3,1.0,18.0,488.1000061035156,140,101.0,21,436.3999938964844,114,17.0,1.0,0.0,0.0,11544,1.5,17.0,0.0,11544,1.5,1025.5,21.0,0.0,48.79999923706055
2021,44,차의과학대학교,68.1,344,대학,사립,경기,C그룹,46728,16464,63192,88558,23838,112396,8,10,14938,0,18,14938,170,10,180,1786,11476,13262,7767,0,112396,3423,32.79999923706055,13262,112396,13.399999618530272,2978.39990234375,760,43,2978.39990234375,3308,0.8999999761581421,101772340979,42924178,5671538,0,124609311,32975909,0,0,206180936,112563342059,36500000,12000000,1000000,124500000,39950000,0,0,213950000,206180936,3423,60234.0,206180936,101772340979,0.2,227260158,234570988,206180936,-4.4,3423,2281,1142,443,190,107,198,4361,3308,2228,1080,461,253,127,0,4149,0,8334,151,155,41,47,20,414,415,986,459,299,4469,6628,0,0,3710,4642,4089,0,112,626,0,99,627,17,140,1401,3423,0.4000000059604645,8334,3423,2.400000095367432,0,1.0,0,0.0,1.0,0,0,0,0.0,0.0,0,3.0,0,0.0,3.0,0,0,0,0,0,0,4.0,0,0.0,4.0,0,0,0,0.0,0.0,0,4.0,0,0.0,4.0,0.0,0,222.0,22,0.0,0,1.0,0.0,3.0,0.0,3308,1.0,1.0,3.0,3308,1.2000000476837158,222.0,1.0,3.0,55.5
2021,45,국민대학교,67.8,83,대학,사립,서울,A그룹,454321,223451,677772,1144945,308621,1453566,29,32,150932,7,68,150932,506,160,666,16426,4409,20835,15105,128,1453566,18122,80.19999694824219,20835,1453566,1.5,13250.2001953125,2524,125,13250.2001953125,18425,0.699999988079071,296671573088,391716303,61883697,491456,581621184,332434360,0,73400000,1441547000,325612574000,399700000,48000000,500000,636000000,300200000,0,73400000,1457800000,1441547000,18122,79546.8,1441547000,296671573088,0.5,1772913736,1780000000,1441547000,-9.3,18122,15109,3013,675,1047,449,4983,25276,18425,15264,3161,685,1131,489,4361,25091,0,213858,3562,972,463,273,229,5499,23373,10614,11558,4652,74325,124522,0,0,2226,5718,2195,282,369,451,247,67,174,6,5390,33987,18122,1.899999976158142,213858,18122,11.800000190734863,5,6.0,0,3.0,14.0,0,0,0,0.0,0.0,0,11.0,0,0.0,11.0,0,0,0,0,0,5,17.0,0,3.0,25.0,0,0,0,0.0,0.0,5,17.0,0,3.0,25.0,313.0,50,485.0,108,770.0,170,11.0,3.0,11.0,0.0,18425,1.2000000476837158,11.0,11.0,18425,1.2000000476837158,1568.0,13.0,16.0,54.09999847412109
2021,46,명지대학교,67.8,160,대학,사립,서울,A그룹,668280,291238,959518,1218318,360348,1578666,12,15,257724,4,31,257724,1171,56,1227,17871,2797,20668,18073,0,1578666,15634,101.0,20668,1578666,1.2999999523162842,36199.0,3804,330,36199.0,16343,2.200000047683716,201289511741,370745795,18410470,11534160,29323000,54055834,0,24008700,508077959,233202480000,330000000,37700000,15000000,1120000000,142000000,0,450690000,2095390000,508077959,15634,32498.3,508077959,201289511741,0.3,2086267668,2140096591,508077959,-36.8,15634,13306,2328,539,1070,368,6644,24255,16343,13938,2405,530,1119,383,6693,25068,0,86687,3344,609,395,205,829,5382,37396,6333,7768,3695,10526,65718,0,0,4868,34331,7896,112,153,297,196,31,127,53,883,43729,15634,2.799999952316284,86687,15634,5.5,1,5.0,1,2.0,9.0,0,1,0,0.0,1.0,1,9.0,0,0.0,10.0,0,0,0,0,0,2,14.0,1,2.0,19.0,0,1,0,0.0,1.0,2,15.0,1,2.0,20.0,198.5,7,40.0,5,1031.5,431,8.0,2.0,10.0,0.0,16343,1.100000023841858,8.0,10.0,16343,1.100000023841858,1270.0,12.0,10.0,57.70000076293945
2021,47,인천대학교,67.7,313,대학,국립,인천,A그룹,532529,140956,673485,1065059,211435,1276494,39,30,78021,3,72,78021,282,40,322,42566,3128,45694,25838,12825,1276494,13210,96.5999984741211,45694,1276494,3.700000047683716,14219.0,1845,181,14219.0,12886,1.100000023841858,233528840790,693076680,45197500,6923320,976828349,408826046,0,33600000,2164451895,216302106000,594000000,40180000,6000000,985000000,411000000,0,34000000,2070180000,2164451895,13210,163849.5,2164451895,233528840790,0.9,1768898354,1877630329,2164451895,10.7,13210,11776,1434,495,683,494,6492,21374,12886,11491,1395,498,706,504,6495,21089,0,76450,2159,389,276,189,5,3018,10688,3975,4835,2395,43471,65364,0,0,984,10145,107,265,73,493,40,0,0,89,1200,14663,13210,1.100000023841858,76450,13210,5.800000190734863,0,6.0,4,2.0,12.0,1,0,0,0.0,1.0,0,1.0,0,0.0,1.0,0,0,0,0,0,0,7.0,4,2.0,13.0,1,0,0,0.0,1.0,1,7.0,4,2.0,14.0,1.0,1,232.0,19,232.0,33,11.0,2.0,1.0,0.0,12886,1.0,11.0,1.0,12886,0.8999999761581421,465.0,14.0,1.0,31.0
2021,48,서울과학기술대학교,67.6,196,대학,국립,서울,A그룹,275226,110562,385788,654964,129238,784202,35,35,73120,4,74,73120,390,21,411,22338,1764,24102,14159,0,784202,12176,64.4000015258789,24102,784202,3.200000047683716,14177.0,2028,114,14177.0,11785,1.2000000476837158,161810073759,280000000,11000000,2973970,891752770,510830300,0,162319000,1858876040,153643885000,230000000,28500000,2000000,892500000,491610000,0,98000000,1742610000,1858876040,12176,152667.2,1858876040,161810073759,1.1,1689603730,1867340300,1858876040,5.0,12176,10587,1589,386,458,419,2166,15605,11785,10206,1579,407,496,519,2187,15394,0,154546,3868,616,358,305,354,5501,31654,4923,6435,4334,4164,51510,0,0,3600,6150,418,127,230,348,33,2,48,21,499,36577,12176,3.0,154546,12176,12.699999809265137,1,8.0,2,0.0,11.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,1,8.0,2,0.0,11.0,0,0,0,0.0,0.0,1,8.0,2,0.0,11.0,0.0,0,191.0,16,127.0,29,11.0,0.0,0.0,0.0,11785,0.8999999761581421,11.0,0.0,11785,0.8999999761581421,318.0,11.0,0.0,28.89999961853028
2021,49,국립공주대학교,67.3,71,대학,국립,충남,A그룹,461038,105651,566689,1118596,173226,1291822,27,30,120964,1,58,120964,352,40,392,13332,4404,17736,8885,58876,1291822,15426,83.69999694824219,17736,1291822,1.399999976158142,27957.30078125,3074,147,27957.30078125,15012,1.899999976158142,181053248730,237087240,28357910,0,584087180,138125950,0,35575790,1023234070,160944508000,250000000,30000000,0,455300000,110000000,0,34700000,880000000,1023234070,15426,66331.8,1023234070,181053248730,0.6,1318809770,1563949820,1023234070,-8.0,15426,12945,2481,559,842,529,1665,19021,15012,12391,2621,559,930,579,1392,18472,0,166327,2857,491,237,253,39,3877,18447,4802,3699,3278,21457,51683,0,0,379,381,374,150,128,247,101,0,0,73,683,23249,15426,1.5,166327,15426,10.800000190734863,7,8.0,0,0.5,15.5,0,0,0,1.0,1.0,0,0.0,0,0.0,0.0,0,0,0,0,0,7,8.0,0,0.5,15.5,0,0,0,1.0,1.0,7,8.0,0,1.5,16.5,263.0,64,345.3999938964844,67,804.5999755859375,199,15.0,1.5,0.0,0.0,15012,1.100000023841858,15.0,0.0,15012,1.0,1413.0,22.0,0.0,64.19999694824219
2021,50,광운대학교,67.3,59,대학,사립,서울,B그룹,321257,86864,408121,628220,138908,767128,21,19,106561,1,41,106561,173,24,197,19202,1610,20812,15448,59,767128,9609,79.80000305175781,20812,767128,2.799999952316284,10899.7001953125,1584,97,10899.7001953125,9900,1.100000023841858,116809372876,344241279,14204160,2493360,745086557,245475765,0,55421930,1406923051,117538371000,300000000,15000000,4000000,753000000,253000000,0,79000000,1404000000,1406923051,9609,146417.2,1406923051,116809372876,1.2,1527578827,1291597886,1406923051,-3.3,9609,8181,1428,327,500,221,7130,17787,9900,8527,1373,332,559,247,6149,17187,0,214256,2835,508,212,176,553,4284,17365,5178,2892,3452,26764,55651,0,0,68,1051,128,64,455,315,62,6,71,26,131,22543,9609,2.299999952316284,214256,9609,22.299999237060547,3,1.0,0,1.0,5.0,0,0,0,0.0,0.0,0,6.0,0,0.0,6.0,0,0,0,0,0,3,7.0,0,1.0,11.0,0,0,0,0.0,0.0,3,7.0,0,1.0,11.0,14.5,8,89.5,24,211.0,45,4.0,1.0,6.0,0.0,9900,1.0,4.0,6.0,9900,1.0,315.0,7.0,6.0,24.200000762939453
2021,51,원광대학교,67.2,299,대학,사립,전북,A그룹,506585,241052,747637,1133282,470624,1603906,25,30,91089,3,58,91089,574,13,587,33619,3982,37601,22085,0,1603906,16431,97.5999984741211,37601,1603906,2.400000095367432,21480.30078125,3427,150,21480.30078125,16132,1.2999999523162842,196075018156,518955592,1076400,9192300,597973428,317184084,0,2000000,1446381804,185288332000,523663000,2070000,8000000,649288774,350274064,0,3300000,1536595838,1446381804,16431,88027.6,1446381804,196075018156,0.7,1424165982,1490317363,1446381804,0.8,16431,15007,1424,743,1084,261,12720,31239,16132,14889,1243,771,1042,261,12248,30454,0,324157,2234,398,303,143,607,3685,12541,4019,4279,2529,53585,76953,0,0,4420,6005,923,88,479,238,316,3,112,110,929,16560,16431,1.0,324157,16431,19.700000762939453,2,7.0,0,0.0,9.0,0,0,0,0.0,0.0,0,0.0,0,13.0,13.0,0,0,0,0,0,2,7.0,0,13.0,22.0,0,0,0,0.0,0.0,2,7.0,0,13.0,22.0,111.0,101,577.0,212,1222.5,245,9.0,0.0,0.0,13.0,16132,1.0,9.0,0.0,16132,0.6000000238418579,1910.5,8.0,17.0,76.4000015258789
2021,52,국립강릉원주대학교,67.2,69,대학,국립,강원,B그룹,412146,90401,502547,699858,150638,850496,16,21,63590,2,39,63590,685,14,699,13579,3424,17003,16860,0,850496,8487,100.1999969482422,17003,850496,2.0,22374.0,1813,121,22374.0,8202,2.700000047683716,107911540274,241431870,20967180,22528130,348822640,168979250,0,32100000,834829070,104159570960,173000000,19840000,22000000,237160000,143000000,0,30000000,625000000,834829070,8487,98365.6,834829070,107911540274,0.8,692408620,724826870,834829070,9.9,8487,7836,651,375,389,390,644,10285,8202,7536,666,369,406,391,43,9411,0,16393,855,118,189,156,22,1340,11679,1926,3030,2398,680,19713,0,0,852,1210,313,101,129,233,78,0,0,35,431,13605,8487,1.600000023841858,16393,8487,1.899999976158142,1,8.0,1,4.0,14.0,0,0,0,1.0,1.0,0,0.0,0,0.0,0.0,0,0,0,1,1,1,8.0,1,4.0,14.0,0,0,0,2.0,2.0,1,8.0,1,6.0,16.0,244.0,26,150.0,30,1064.699951171875,202,10.0,5.0,0.0,1.0,8202,1.7999999523162842,10.0,0.0,8202,1.2000000476837158,1458.699951171875,15.0,0.0,97.1999969482422
