YR,RK,SNM,SCR,ID,STYP,FND,RGN,USC,BR_TCNT_KB,BR_TCNT_OB,BR_TCNT_SUM,BR_BCNT_KB,BR_BCNT_OB,BR_BCNT_SUM,ER_EJN_PKG,ER_WDB_PKG,ER_EB_TCNT,ER_ELV_PKG,ER_TTL_PKG,ER_TTL_TCNT,SRL_KR,SRL_OT,SRL_TTL,AHC_ABI_BUY,AHC_ABI_DON,AHC_ABI_TTL,AHC_ATI,AHC_ARM,BPS_BO,BPS_SCP,BPS_BPS,GRR_AHBC,GRR_BO,GRR_GRR,FACLT_LAS,FACLT_RS_TRS,FACLT_EQP_SPC,FACLT_EQP_UPC,FACLT_EQP_TPC,APS_AR,APS_SCP,APS_APS,STL_USTL,STL_BC,STL_SRC,STL_NBC,STL_ERC_EJN,STL_ERC_WDB,STL_ERC_EB,STL_ERC_OER,STL_MCT,BGT_UBGT,BGT_BC,BGT_SRC,BGT_NBC,BGT_ERC_EJN,BGT_ERC_WDB,BGT_ERC_EB,BGT_ERC_OER,BGT_MCT,CPSS_MC,CPSS_SCP,CPSS_CPS,LBRT_MC,LBRT_USTL,LBRT_BRT,BG3Y_MCS_15A,BG3Y_MCS_16B,BG3Y_MCS_17C,BG3Y_BG3Y,VUC_SCP,VUC_VTC_UGRD,VUC_VTC_GRAD,VUC_VTC_FFAC,VUC_VTC_PFAC,VUC_VTC_STF,VUC_VTC_OTH,VUC_VTC_SUM,VUC_DPC,VUC_UC_LUC,LS_LU_UGRD,LS_LU_GRAD,LS_LU_FAC,LS_LU_STF,LS_LU_OTH,LS_LU_SUM,LS_LB_UGRD,LS_LB_GRAD,LS_LB_FAC,LS_LB_STF,LS_LB_OTH,LS_LB_SUM,RCOL_RBF10_REQ,RCOL_RBF10_PRV,RCOL_RAF10_CSLT,RCOL_RAF10_PHN,RCOL_RAF10_ONL,RCOL_RFLN_REQ,RCOL_RFLN_PRV,RCOL_RFC_REQ,RCOL_RFC_PRV,UE_EDC,UE_EP,LPS_LB,LPS_SCP,LPS_LPS,VPS_VC,VPS_SCP,VPS_VPS,STF_FT_HLIBC,STF_FT_NLIBC,STF_PT_HLIBC,STF_PT_NLIBC,STF_TTL_HLIBC,STF_TTL_NLIBC,STF_TTL_SUM,LIBCS_FT_SL1,LIBCS_FT_SL2,LIBCS_FT_ALIB,LIBCS_FT_TTL,LIBCS_PT_SL1,LIBCS_PT_SL2,LIBCS_PT_ALIB,LIBCS_PT_TTL,SES_PTH,SES_PTC,SPK_FT_LIB,SPK_FT_NLIB,SPK_PT_LIB,SPK_PT_NLIB,SPK_SCP,SPK_SPK,LPK_LFT2,LPK_LPT2,LPK_SCP,LPK_LPK,EHS_EH,EHS_LFT,EHS_LPT,EHS_EHS
2017,21,충남대학교,42.79,357,대학,국립,대전,A그룹,557952,260798,818750,1225757,463322,1689079,24,43,61426,0,67,115230,629,841,1470,29856,7055,36911,23058,0,1689079,24200,69.80000305175781,36911,1689079,2.200000047683716,26797,4298,54,142,196,26797,24200,1.100000023841858,257165349000,840082550,573701070,23989600,1920043829,616571430,0,63895000,4038283479,221012089000,563090000,384550000,16080000,1286965000,456093000,0,0,2706778000,4038283479,24200,166871.2,4038283479,257165349000,1.6,2915273643,3207097403,4038283479,18.0,24200,18738,5462,933,1466,469,1130,28198,118,3553885,11153,2699,505,544,1159,16060,100237,31397,13109,6015,28370,179128,0,0,20620,9800,2110,415,439,4980,4906,85,2931,131634,24200,5.400000095367432,3553885,24200,146.89999389648438,32,1,1,3,33,4,37,18,14,0,32,0,1,0,1,2873,510,32,1,1,3,24200,1.5,32,1,24200,1.399999976158142,2873,33,4,77.5999984741211
2017,22,서강대학교,42.74,191,대학,사립,서울,A그룹,368905,427007,795912,663059,563863,1226922,38,47,54582,0,85,54595,366,222,588,34169,3792,37961,23761,0,1226922,11174,109.8000030517578,37961,1226922,3.200000047683716,16051,2832,88,100,188,16051,11174,1.399999976158142,192020659000,741202297,74989970,13211200,1309326760,670057054,0,89424599,2898211880,186277021000,791700000,85101000,9000000,1072819800,626111224,0,37147500,2621879524,2898211880,11174,259371.0,2898211880,192020659000,1.5,2369641000,2348796030,2898211880,11.3,11174,7982,3192,434,738,265,9458,22069,37,1323489,6563,2441,445,212,821,10482,79364,57753,12706,4103,19370,173296,0,0,3337,2529,663,2772,3540,824,1129,106,2818,137117,11174,12.300000190734863,1323489,11174,118.4000015258789,19,0,6,3,25,3,28,13,6,0,19,0,6,0,6,1238,187,19,0,6,3,11174,2.299999952316284,19,6,11174,2.200000047683716,1238,19,9,44.20000076293945
2017,23,울산과학기술원,42.73,295,대학,국립,울산,C그룹,87902,124872,212774,101540,127999,229539,59,28,374079,0,87,374288,48,15,63,9970,188,10158,9720,0,229539,4475,51.29999923706055,10158,229539,4.599999904632568,10657,1017,17,104,121,10657,4475,2.400000095367432,261176000000,223975249,6694940,3513600,926730004,446592000,0,13864600,1621370393,218726231000,210000000,11000000,3000000,815000000,346000000,0,15000000,1400000000,1621370393,4475,362317.4,1621370393,261176000000,0.6,1596347185,1378420619,1621370393,2.0,4475,3184,1291,269,128,285,400,5557,11,675764,2674,912,122,220,228,4156,26258,7967,1045,2927,3431,41628,0,0,1485,1303,901,277,17,2032,6,56,806,34225,4475,7.599999904632568,675764,4475,151.0,5,0,5,2,10,2,12,1,4,0,5,0,5,0,5,375,97,5,0,5,2,4475,2.200000047683716,5,5,4475,2.200000047683716,375,5,7,31.299999237060547
2017,24,강원대학교,42.73,14,대학,국립,강원,A그룹,771215,173936,945151,1252553,307045,1559598,43,36,27406,0,79,27408,1644,1098,2742,29052,6157,35209,26971,73840,1559598,23947,65.0999984741211,35209,1559598,2.299999952316284,28821,3200,68,322,390,28821,23947,1.2000000476837158,246962057000,450642950,794385180,12479260,1410143520,235642034,0,70307006,2973599950,234940399000,279000000,188850000,11000000,266200000,73800000,0,0,818850000,2973599950,23947,124174.2,2973599950,246962057000,1.2,3836120172,3661689690,2973599950,-11.7,23947,21124,2823,996,1339,637,1667,28586,114,1628379,14989,1497,1072,722,992,19272,66001,12887,8009,13674,7522,108093,0,0,3288,5008,367,1184,459,1633,11021,115,1642,78888,23947,3.299999952316284,1628379,23947,68.0,25,2,2,7,27,9,36,8,15,2,25,1,1,0,2,2092,162,25,2,2,7,23947,1.2999999523162842,25,2,23947,1.100000023841858,2092,27,9,58.09999847412109
2017,25,동국대학교,42.7,135,대학,사립,서울,A그룹,731689,171867,903556,1112622,240658,1353280,26,38,60004,0,64,60607,877,421,1298,37532,13957,51489,39300,4438,1353280,17358,78.0,51489,1353280,4.0,23571,2927,52,109,161,23571,17358,1.399999976158142,339321049000,425335551,205565023,17644600,1077738370,508308398,0,0,2234591942,341983567000,483500000,151000000,14000000,816570672,385130328,0,0,1850201000,2234591942,17358,128735.6,2234591942,339321049000,0.7,2133514000,1776196403,2234591942,4.5,17358,13570,3788,672,1360,308,13753,33451,64,1672739,10815,2854,332,249,1168,15418,102996,51882,7165,3750,27693,193486,0,0,28104,17191,2186,209,282,1200,406,51,548,154878,17358,8.899999618530273,1672739,17358,96.4000015258789,11,0,8,0,19,0,19,8,3,0,11,0,8,0,8,738,187,11,0,8,0,17358,1.0,11,8,17358,1.100000023841858,738,11,8,38.79999923706055
2017,26,영남대학교,42.69,276,대학,사립,경북,A그룹,498610,358588,857198,1194728,602813,1797541,46,40,32285,0,86,32323,1057,270,1327,19746,6190,25936,23898,0,1797541,25124,71.5,25936,1797541,1.5,32214,4311,81,304,385,32214,25124,1.2999999523162842,377725600000,318648629,284751450,60480070,1675849944,593374418,0,58716351,2991820862,352095920000,320000000,215000000,47000000,1599326000,489040560,0,59285440,2729652000,2991820862,25124,119082.2,2991820862,377725600000,0.8,3452785965,3386591406,2991820862,-6.8,25124,21828,3296,943,1110,642,3633,31452,70,1549035,14627,1632,614,862,1593,19328,127061,29794,13383,11472,26751,208461,0,0,2626,2259,6377,473,781,2002,2578,118,2569,156855,25124,6.199999809265137,1549035,25124,61.70000076293945,25,3,4,5,29,8,37,10,14,1,25,0,4,0,4,1026,231,25,3,4,5,25124,1.2999999523162842,25,4,25124,1.2000000476837158,1026,28,9,27.700000762939453
2017,27,중앙대학교,42.66,339,대학,사립,서울,A그룹,483890,357929,841819,1437292,583845,2021137,38,67,267547,0,105,267786,732,220,952,58978,7574,66552,59622,1690,2021137,28873,70.0,66552,2021137,3.400000095367432,33174,5575,78,343,421,33174,28873,1.100000023841858,448063391000,725511936,208730466,26480128,1647329386,796154675,0,102467324,3506673915,413815032000,756000000,324000000,28000000,1727305939,828265351,0,107428710,3771000000,3506673915,28873,121451.7,3506673915,448063391000,0.8,3397125773,3586124394,3506673915,1.7,28873,23426,5447,1041,1695,625,22489,54723,88,2623271,16925,4147,808,429,2085,24394,158754,55148,20954,7030,71734,313620,0,0,41778,30399,5418,119,49,1686,625,197,4403,213902,28873,7.400000095367432,2623271,28873,90.9000015258789,14,1,21,0,35,1,36,7,7,0,14,1,19,1,21,1093,199,14,1,21,0,28873,1.100000023841858,14,21,28873,1.2000000476837158,1093,15,21,30.39999961853028
2017,28,세종대학교,42.64,236,대학,사립,서울,A그룹,347191,166862,514053,613902,297433,911335,25,23,38653,0,48,41131,200,87,287,2969,2439,5408,3921,0,911335,13968,65.19999694824219,5408,911335,0.6000000238418579,17313,3831,31,403,434,17313,13968,1.2000000476837158,166604937000,52307470,38305224,0,869930430,402865582,0,81616156,1445024862,187707947000,56000000,37000000,0,862000000,372940000,0,72060000,1400000000,1445024862,13968,103452.5,1445024862,166604937000,0.9,1274995000,1367977000,1445024862,6.5,13968,11499,2469,447,594,168,9103,24280,55,1588227,6903,946,379,134,466,8828,52880,8684,4983,1497,11458,79502,0,0,1918,1690,914,8,138,133,97,9,119,61564,13968,4.400000095367432,1588227,13968,113.6999969482422,8,0,0,3,8,3,11,2,6,0,8,0,0,0,0,249,60,8,0,0,3,13968,0.699999988079071,8,0,13968,0.6000000238418579,249,8,3,22.600000381469727
2017,29,서울시립대학교,42.63,209,대학,공립,서울,A그룹,392788,156502,549290,756676,272527,1029203,27,47,171514,0,74,172188,641,338,979,18050,1240,19290,16846,0,1029203,11793,87.30000305175781,19290,1029203,1.899999976158142,15482,2503,54,193,247,15482,11793,1.2999999523162842,91679723000,706269050,715878250,14255530,795261000,568796860,0,80442500,2880903190,116326329000,915012000,712540000,18500000,950000000,538478000,0,110000000,3244530000,2880903190,11793,244289.3,2880903190,91679723000,3.1,2651714714,2929243570,2880903190,4.4,11793,9147,2646,418,648,285,1268,14412,37,783243,6448,1159,283,304,549,8743,56288,16671,5158,5032,22237,105386,0,0,15195,22135,6496,0,0,474,450,5,46,72959,11793,6.199999809265137,783243,11793,66.4000015258789,21,1,4,0,25,1,26,4,13,4,21,0,2,2,4,2071,66,21,1,4,0,11793,2.0999999046325684,21,4,11793,2.0999999046325684,2071,22,4,79.69999694824219
2017,30,인제대학교,42.59,310,대학,사립,경남,B그룹,370318,163460,533778,609881,238620,848501,26,17,47777,0,43,47777,394,26,420,12228,1821,14049,12884,20,848501,11407,74.4000015258789,14049,848501,1.7000000476837158,14691,2513,43,294,337,14691,11407,1.2999999523162842,211090038000,265871441,13917810,13967540,1184687706,117698742,0,39882815,1636026054,217069871000,271000000,11314000,15000000,1277164000,119627000,0,40000000,1734105000,1636026054,11407,143423.0,1636026054,211090038000,0.8,1508302016,1414981990,1636026054,4.7,11407,10036,1371,1000,562,290,383,13642,57,372438,4585,447,225,282,148,5687,28946,4207,2881,2253,3758,42045,0,0,4618,4148,162,260,270,717,48,76,2711,33153,11407,2.900000095367432,372438,11407,32.599998474121094,7,3,4,1,11,4,15,2,5,0,7,0,4,0,4,520,107,7,3,4,1,11407,1.100000023841858,7,4,11407,1.0,520,10,5,34.70000076293945
2017,31,충북대학교,42.58,359,대학,국립,충북,A그룹,432950,197759,630709,1079406,247759,1327165,30,39,244328,0,69,245277,735,225,960,20264,163660,183924,71280,51,1327165,17884,74.19999694824219,183924,1327165,16.100000381469727,19138,3103,64,165,229,19138,17884,1.100000023841858,202300586000,245409760,54575590,3039060,1500383900,343226780,0,67771680,2214406770,192207614000,200000000,53000000,3000000,548085000,267790000,0,50000000,1121875000,2214406770,17884,123820.6,2214406770,202300586000,1.1,2570809910,2347479420,2214406770,-7.2,17884,14521,3363,756,987,442,2266,22335,94,1970640,8714,1811,471,396,699,12091,76255,20558,6160,4443,33695,141111,0,0,26414,6407,284,1675,282,438,379,33,522,96813,17884,5.400000095367432,1970640,17884,110.1999969482422,22,3,0,2,22,5,27,4,17,1,22,0,0,0,0,2468,512,22,3,0,2,17884,1.399999976158142,22,0,17884,1.2000000476837158,2468,25,2,91.4000015258789
2017,32,단국대학교,42.58,107,대학,사립,경기,A그룹,897654,297679,1195333,1437099,493826,1930925,22,21,24993,0,43,26086,974,141,1115,28999,4390,33389,28779,0,1930925,27070,71.30000305175781,33389,1930925,1.7999999523162842,34167,5449,33,296,329,34167,27070,1.2999999523162842,325843740000,749094799,87892103,9922229,1170767004,420454169,0,50750163,2488880467,314809301000,677593000,150675000,8940000,944306000,366427000,0,50501000,2198442000,2488880467,27070,91942.4,2488880467,325843740000,0.8,2896369739,2696819830,2488880467,-7.3,27070,23072,3998,1161,1499,534,1381,31645,150,1876087,12624,1736,708,729,631,16428,107085,21281,9058,7449,28085,172958,0,0,5656,7756,728,216,366,1215,379,19,401,128366,27070,4.699999809265137,1876087,27070,69.30000305175781,17,0,0,0,17,0,17,5,12,0,17,0,0,0,0,763,102,17,0,0,0,27070,0.6000000238418579,17,0,27070,0.6000000238418579,763,17,0,44.900001525878906
2017,33,가천대학교,42.57,3,대학,사립,경기,A그룹,334102,126388,460490,831980,168726,1000706,30,29,21293,0,59,21560,165,0,165,28472,8189,36661,16770,0,1000706,20737,48.29999923706055,36661,1000706,3.799999952316284,12577,3228,31,117,148,12577,20737,0.6000000238418579,265829651000,492990987,0,0,852936004,476733352,0,2069100,1824729443,295600562000,500000000,0,7000000,905000000,499000000,0,50000000,1961000000,1824729443,20737,87993.9,1824729443,265829651000,0.7,2647035700,2128918131,1824729443,-16.9,20737,18642,2095,856,1267,280,595,23735,59,845906,8334,470,263,141,145,9353,61736,4889,3863,1524,7486,79498,0,0,9902,4707,1865,101,249,308,142,23,633,66625,20737,3.200000047683716,845906,20737,40.79999923706055,10,6,4,7,14,13,27,2,7,1,10,0,4,0,4,849,165,10,6,4,7,20737,1.0,10,4,20737,0.699999988079071,849,16,11,31.39999961853028
2017,34,국립부경대학교,42.54,76,대학,국립,부산,A그룹,324765,141302,466067,975345,211370,1186715,17,23,32811,0,40,32811,548,169,717,18674,26562,45236,35494,0,1186715,19611,60.5,45236,1186715,4.0,22549,4405,50,120,170,22549,19611,1.100000023841858,215935647000,302375460,92013350,10000000,943224119,323265836,0,0,1670878765,183130153000,284297230,92000000,7000000,730346000,322000000,0,0,1435643230,1670878765,19611,85201.1,1670878765,215935647000,0.8,1654007870,1654008000,1670878765,0.5,19611,17085,2526,599,838,454,13144,34646,79,1597921,10486,1131,478,253,907,13255,77809,13880,6788,3816,26753,129046,0,0,2609,13950,124,173,108,1298,165,80,2264,91689,19611,4.699999809265137,1597921,19611,81.5,20,0,1,0,21,0,21,7,12,1,20,0,1,0,1,1813,330,20,0,1,0,19611,1.100000023841858,20,1,19611,1.100000023841858,1813,20,1,86.30000305175781
2017,35,한림대학교,42.53,434,대학,사립,강원,B그룹,254370,138350,392720,520917,259573,780490,20,15,9033,0,35,9138,539,199,738,21084,6512,27596,16105,0,780490,9001,86.69999694824219,27596,780490,3.700000047683716,18026,2208,35,147,182,18026,9001,2.0,170519925000,250000000,153051028,59981145,990280939,104375681,0,0,1557688793,168631696000,225000000,141960000,54000000,908000000,96346620,0,0,1425306620,1557688793,9001,173057.3,1557688793,170519925000,0.9,1644924394,1645422670,1557688793,-2.7,9001,8277,724,799,404,203,1951,12358,32,673592,6212,368,419,370,455,7824,75393,5200,12042,7993,9963,110591,0,0,5256,1985,62,31,164,444,377,33,1226,80593,9001,9.0,673592,9001,74.80000305175781,9,2,0,4,9,6,15,2,5,2,9,0,0,0,0,508,64,9,2,0,4,9001,1.399999976158142,9,0,9001,1.0,508,11,4,33.900001525878906
2017,36,조선대학교,42.52,335,대학,사립,광주,A그룹,400061,174551,574612,894153,370273,1264426,24,13,285377,0,37,285380,634,295,929,57192,43862,101054,31886,0,1264426,22282,56.70000076293945,101054,1264426,8.699999809265137,21344,3375,95,267,362,21344,22282,1.0,248699617000,386146682,164827246,31848300,1568594826,185781919,0,8753747,2345952720,253148230000,248323000,186320000,27000000,1100000000,169600000,0,0,1731243000,2345952720,22282,105284.7,2345952720,248699617000,0.9,2174106983,2149029118,2345952720,4.0,22282,19494,2788,820,994,494,63836,88426,93,657230,8894,1060,463,320,1609,12346,83541,9826,7521,5946,11679,118513,0,0,25366,10608,1805,179,62,1439,402,44,1102,93367,22282,4.199999809265137,657230,22282,29.5,14,1,0,10,14,11,25,1,13,0,14,0,0,0,0,586,128,14,1,0,10,22282,0.8999999761581421,14,0,22282,0.6000000238418579,586,15,10,23.39999961853028
