YR,ID,SNM,STYP,FND,RGN,USC,SCR_EST
2016,1,ICT폴리텍대학,전문대학,사립,경기,C그룹,44.402540119995734
2016,2,가야대학교,대학,사립,경남,C그룹,44.34926164110701
2016,3,가천대학교,대학,사립,경기,A그룹,44.35236837672417
2016,4,가톨릭관동대학교,대학,사립,강원,B그룹,44.33013084790118
2016,5,가톨릭꽃동네대학교,대학,사립,충북,C그룹,44.742840256720655
2016,6,가톨릭대학교,대학,사립,경기,A그룹,45.040971424160325
2016,7,가톨릭상지대학교,전문대학,사립,경북,C그룹,44.6032133892636
2016,8,감리교신학대학교,대학,사립,서울,C그룹,44.633844581624274
2016,9,강남대학교,대학,사립,경기,B그룹,44.349102871752194
2016,10,강동대학교,전문대학,사립,충북,B그룹,44.32910856072544
2016,11,강릉영동대학교,전문대학,사립,강원,B그룹,44.32910856072544
2016,12,강서대학교,대학,사립,서울,C그룹,44.32910856072544
2016,13,강원관광대학교,전문대학,사립,강원,C그룹,44.32910856072544
2016,14,강원대학교,대학,국립,강원,A그룹,44.57001526838012
2016,15,강원도립대학교,전문대학,공립,강원,C그룹,44.38353279618297
2016,16,개신대학원대학교,대학원대학,사립,서울,-,44.78977991877732
2016,17,거제대학교,전문대학,사립,경남,C그룹,44.5337706281308
2016,18,건국대학교,대학,사립,서울,A그룹,44.81888250108806
2016,19,건국대학교(글로컬),대학,사립,충북,B그룹,44.32910856072544
2016,21,건신대학원대학교,대학원대학,사립,대전,-,44.56693344594253
2016,22,건양대학교,대학,사립,충남,B그룹,44.376068273168904
2016,23,경기과학기술대학교,전문대학,사립,경기,A그룹,44.32910856072544
2016,24,경기대학교,대학,사립,경기,A그룹,44.36137481352739
2016,25,경남대학교,대학,사립,경남,A그룹,44.32910856072544
2016,26,경남도립거창대학,전문대학,공립,경남,C그룹,44.36859604698888
2016,27,경남도립남해대학,전문대학,공립,경남,C그룹,44.36859604698888
2016,28,경남정보대학교,전문대학,사립,부산,A그룹,44.32910856072544
2016,29,경동대학교,대학,사립,강원,B그룹,44.32910856072544
2016,30,경민대학교,전문대학,사립,경기,B그룹,44.32910856072544
2016,31,경복대학교,전문대학,사립,경기,A그룹,44.32910856072544
2016,32,경북과학대학교,전문대학,사립,경북,C그룹,44.32910856072544
2016,33,경북대학교,대학,국립,대구,A그룹,54.15798936628262
2016,34,경북보건대학교,전문대학,사립,경북,C그룹,44.32910856072544
2016,36,경북전문대학교,전문대학,사립,경북,B그룹,44.32910856072544
2016,37,경상국립대학교,대학,국립,경남,A그룹,44.857858415498015
2016,38,경성대학교,대학,사립,부산,A그룹,44.33468883699441
2016,39,경안대학원대학교,대학원대학,사립,경북,-,44.56177867038913
2016,40,경운대학교,대학,사립,경북,C그룹,44.32910856072544
2016,41,경인교육대학교,대학,국립,인천,C그룹,45.05594533094389
2016,42,경인여자대학교,전문대학,사립,인천,B그룹,44.32910856072544
2016,43,경일대학교,대학,사립,경북,B그룹,44.57488420337691
2016,45,경희대학교,대학,사립,서울,A그룹,52.57299845318653
2016,46,계명대학교,대학,사립,대구,A그룹,44.56969101183407
2016,47,계명문화대학교,전문대학,사립,대구,A그룹,44.32910856072544
2016,48,계약신학대학원대학교,대학원대학,사립,경기,-,55.14829325346807
2016,49,계원예술대학교,전문대학,사립,경기,B그룹,44.671623895406476
2016,50,고려대학교,대학,사립,서울,A그룹,55.080935017205945
2016,51,고려대학교(세종),대학,사립,세종,B그룹,44.33013084790118
2016,52,고려사이버대학교,대학,사립,서울,A그룹,44.32910856072544
2016,53,고신대학교,대학,사립,부산,C그룹,44.373661195896425
2016,54,공군사관학교,기타,기타,충북,-,44.36361544988601
2016,55,공주교육대학교,대학,국립,충남,C그룹,45.11827663060813
2016,56,과학기술연합대학원대학교,대학원대학,국립,대전,-,44.32910856072544
2016,57,광신대학교,대학,사립,광주,C그룹,44.584218230595816
2016,58,광양보건대학교,전문대학,사립,전남,C그룹,44.32910856072544
2016,59,광운대학교,대학,사립,서울,B그룹,44.52788315485749
2016,60,광주가톨릭대학교,대학,사립,전남,C그룹,56.198843464168185
2016,62,광주교육대학교,대학,국립,광주,C그룹,44.83487204159175
2016,63,광주대학교,대학,사립,광주,B그룹,44.336466679985136
2016,64,광주보건대학교,전문대학,사립,광주,B그룹,44.32910856072544
2016,65,광주여자대학교,대학,사립,광주,C그룹,44.33028961725599
2016,66,구미대학교,전문대학,사립,경북,A그룹,44.32910856072544
2016,67,구세군사관대학원대학교,대학원대학,사립,경기,-,55.416878135682744
2016,68,국군간호사관학교,기타,기타,대전,-,44.34982272998148
2016,69,국립강릉원주대학교,대학,국립,강원,B그룹,45.0255544272783
2016,70,국립경국대학교,대학,국립,경북,B그룹,44.82029154053693
2016,71,국립공주대학교,대학,국립,충남,A그룹,44.686400823841964
2016,72,국립군산대학교,대학,국립,전북,B그룹,44.64341568137316
2016,73,국립금오공과대학교,대학,국립,경북,B그룹,44.67724227319238
2016,74,국립목포대학교,대학,국립,전남,B그룹,44.67480305471451
2016,75,국립목포해양대학교,대학,국립,전남,C그룹,44.9309865285797
2016,76,국립부경대학교,대학,국립,부산,A그룹,44.736571050535
2016,77,국립순천대학교,대학,국립,전남,B그룹,44.78203262883225
2016,78,국립암센터국제암대학원대학교,대학원대학,국립,경기,-,44.33544439280939
2016,79,국립창원대학교,대학,국립,경남,B그룹,44.400332698088306
2016,80,국립한국교통대학교,대학,국립,충북,B그룹,44.672913318132096
2016,81,국립한국해양대학교,대학,국립,부산,B그룹,44.634496460650304
2016,82,국립한밭대학교,대학,국립,대전,B그룹,44.386648628789416
2016,83,국민대학교,대학,사립,서울,A그룹,44.42816716708628
2016,84,국방대학교,기타,기타,충남,-,44.32910856072544
2016,85,국제뇌교육종합대학원대학교,대학원대학,사립,충남,-,44.65574547703573
2016,86,국제대학교,전문대학,사립,경기,B그룹,44.3515362849687
2016,87,국제문화대학원대학교,대학원대학,사립,충남,-,44.32910856072544
2016,88,국제법률경영대학원대학교,대학원대학,사립,경기,-,44.42141309488486
2016,89,국제사이버대학교,대학,사립,경기,C그룹,44.32910856072544
2016,90,국제언어대학원대학교,대학원대학,사립,서울,-,56.850784705329076
2016,92,군산간호대학교,전문대학,사립,전북,C그룹,44.32910856072544
2016,93,군장대학교,전문대학,사립,전북,C그룹,44.32910856072544
2016,94,극동대학교,대학,사립,충북,C그룹,44.32910856072544
2016,95,글로벌사이버대학교,대학,사립,충남,C그룹,44.32910856072544
2016,96,금강대학교,대학,사립,충남,C그룹,44.79343917160889
2016,97,기독간호대학교,전문대학,사립,광주,C그룹,44.58934849862412
2016,98,김천대학교,대학,사립,경북,C그룹,44.34179239483436
2016,99,김포대학교,전문대학,사립,경기,C그룹,44.32910856072544
2016,100,김해대학교,전문대학,사립,경남,C그룹,44.32910856072544
2016,101,나사렛대학교,대학,사립,충남,B그룹,44.34808058457646
2016,102,나주대학교,전문대학,사립,전남,C그룹,44.32910856072544
2016,103,남부대학교,대학,사립,광주,C그룹,44.32910856072544
2016,104,남서울대학교,대학,사립,충남,B그룹,44.332721505061286
2016,105,농협대학교,전문대학,사립,경기,C그룹,44.73401502664045
2016,106,능인대학원대학교,대학원대학,사립,경기,-,44.660939321290066
2016,107,단국대학교,대학,사립,경기,A그룹,44.510166034894276
2016,108,대경대학교,전문대학,사립,경북,B그룹,44.32910856072544
2016,109,대구가톨릭대학교,대학,사립,경북,A그룹,44.64988678922392
2016,110,대구경북과학기술원,대학,국립,대구,C그룹,44.79962390330452
2016,111,대구공업대학교,전문대학,사립,대구,C그룹,44.32910856072544
2016,112,대구과학대학교,전문대학,사립,대구,A그룹,44.33028961725599
2016,113,대구교육대학교,대학,국립,대구,C그룹,45.065960485567615
2016,114,대구대학교,대학,사립,경북,A그룹,44.36695425922468
2016,115,대구미래대학교,전문대학,사립,경북,C그룹,44.48834711111882
2016,116,대구보건대학교,전문대학,사립,대구,A그룹,44.32910856072544
2016,117,대구사이버대학교,대학,사립,경북,C그룹,44.32910856072544
2016,118,대구예술대학교,대학,사립,경북,C그룹,44.32910856072544
2016,119,대구외국어대학교,대학,사립,경북,C그룹,44.83344557855764
2016,120,대구한의대학교,대학,사립,경북,B그룹,44.33154044853073
2016,121,대덕대학교,전문대학,사립,대전,C그룹,44.32910856072544
2016,122,대동대학교,전문대학,사립,부산,C그룹,44.32910856072544
2016,123,대림대학교,전문대학,사립,경기,A그룹,44.38129738655339
2016,124,대신대학교,대학,사립,경북,C그룹,44.79260941579352
2016,125,대원대학교,전문대학,사립,충북,C그룹,44.32910856072544
2016,126,대전가톨릭대학교,대학,사립,세종,C그룹,56.87549532098684
2016,127,대전과학기술대학교,전문대학,사립,대전,B그룹,44.336466679985136
2016,128,대전대학교,대학,사립,대전,B그룹,44.348078350399426
2016,129,대전보건대학교,전문대학,사립,대전,A그룹,44.32910856072544
2016,130,대전신학대학교,대학,사립,대전,C그룹,44.79260941579352
2016,131,대진대학교,대학,사립,경기,B그룹,44.33580433016457
2016,132,대한신학대학원대학교,대학원대학,사립,경기,-,44.34179239483436
2016,133,덕성여자대학교,대학,사립,서울,B그룹,44.751855629518836
2016,134,동강대학교,전문대학,사립,광주,B그룹,44.32910856072544
2016,135,동국대학교,대학,사립,서울,A그룹,44.46283972898452
2016,136,동국대학교 WISE캠퍼스,대학,사립,경북,B그룹,44.50563189577211
2016,137,동남보건대학교,전문대학,사립,경기,A그룹,44.32910856072544
2016,138,동덕여자대학교,대학,사립,서울,B그룹,44.61170278770433
2016,139,동명대학교,대학,사립,부산,B그룹,44.32910856072544
2016,140,동방문화대학원대학교,대학원대학,사립,서울,-,44.78271138897346
2016,141,동부산대학교,전문대학,사립,부산,C그룹,44.32910856072544
2016,142,동서대학교,대학,사립,부산,B그룹,44.43074896048124
2016,143,동서울대학교,전문대학,사립,경기,A그룹,44.32910856072544
2016,144,동신대학교,대학,사립,전남,B그룹,44.36044770682445
2016,145,동아대학교,대학,사립,부산,A그룹,44.68519340816578
2016,146,동아방송예술대학교,전문대학,사립,경기,B그룹,44.340299400171574
2016,147,동아보건대학교,전문대학,사립,전남,C그룹,44.340299400171574
2016,148,동양대학교,대학,사립,경북,C그룹,44.33013084790118
2016,149,동양미래대학교,전문대학,사립,서울,A그룹,44.36620978292541
2016,151,동원과학기술대학교,전문대학,사립,경남,B그룹,44.33028961725599
2016,152,동원대학교,전문대학,사립,경기,B그룹,44.32910856072544
2016,153,동의과학대학교,전문대학,사립,부산,B그룹,44.32910856072544
2016,154,동의대학교,대학,사립,부산,A그룹,44.40835557530046
2016,155,두원공과대학교,전문대학,사립,경기,B그룹,44.32910856072544
2016,157,루터대학교,대학,사립,경기,C그룹,44.67584891198389
2016,158,마산대학교,전문대학,사립,경남,A그룹,44.32910856072544
2016,160,명지대학교,대학,사립,서울,A그룹,44.46175272900331
2016,161,명지전문대학,전문대학,사립,서울,A그룹,44.32910856072544
2016,162,목원대학교,대학,사립,대전,B그룹,44.34808058457646
2016,163,목포가톨릭대학교,대학,사립,전남,C그룹,44.6128838442349
2016,164,목포과학대학교,전문대학,사립,전남,B그룹,44.34926164110701
2016,165,문경대학교,전문대학,사립,경북,C그룹,44.34808058457646
2016,166,배재대학교,대학,사립,대전,B그룹,44.32910856072544
2016,167,배화여자대학교,전문대학,사립,서울,B그룹,44.33028961725599
2016,168,백석대학교,대학,사립,충남,A그룹,44.334949544476835
2016,169,백석문화대학교,전문대학,사립,충남,A그룹,44.32910856072544
2016,171,백제예술대학교,전문대학,사립,전북,C그룹,44.32910856072544
2016,172,베뢰아국제대학원대학교,대학원대학,사립,서울,-,56.40692068602054
2016,174,부산가톨릭대학교,대학,사립,부산,C그룹,44.331311904431736
2016,175,부산경상대학교,전문대학,사립,부산,B그룹,44.32910856072544
