연도,번호,학교명,학교유형,설립,지역,대학규모,결산_대학총결산,결산_도서자료 구입비,결산_연속간행물 구입비,결산_비도서자료 구입비,결산_전자자료 구입비_전자저널,결산_전자자료 구입비_웹DB,결산_전자자료 구입비_[구독] e-book,결산_전자자료 구입비_기타 전자자료,결산_자료구입비계,예산_대학총예산,예산_도서자료 구입비,예산_연속간행물 구입비,예산_비도서자료 구입비,예산_전자자료 구입비_전자저널,예산_전자자료 구입비_웹DB,예산_전자자료 구입비_[구독] e-book,예산_전자자료 구입비_기타 전자자료,예산_자료구입비계,재학생 1인당 자료구입비(결산)_자료구입비,재학생 1인당 자료구입비(결산)_재학생수(당해년도),재학생 1인당 자료구입비(결산)_재학생 1인당 자료구입비,대학총결산 대비 도서관 자료구입비 비율_자료구입비,대학총결산 대비 도서관 자료구입비 비율_대학총결산,대학총결산 대비 도서관 자료구입비 비율_대학총결산 대비 자료구입비 비율,최근 3년간 자료구입비 증가율(결산)_자료구입비(결산)_2012년(A),최근 3년간 자료구입비 증가율(결산)_자료구입비(결산)_2013년(B),최근 3년간 자료구입비 증가율(결산)_자료구입비(결산)_2014년(C),최근 3년간 자료구입비 증가율(결산)_최근 3년간 자료구입비 증가율(결산)
2014,11,강릉영동대학교,전문대학,사립,강원,B그룹,29707672000,75877210,5545740,0,6344400,0,0,0,87767350,30252163000,76200000,6000000,0,7000000,0,0,0,89200000,87767350,3057,28710.3,87767350,29707672000,0.3,70447206,86332250,87767350,12.1
2014,12,강서대학교,대학,사립,서울,C그룹,18110977000,22508850,30145787,3548850,15889000,29144176,0,2200000,103436663,18165630000,20000000,30000000,3700000,17000000,31000000,0,2200000,103900000,103436663,1592,64972.8,103436663,18110977000,0.6,95975191,96959582,103436663,3.9
2014,13,강원관광대학교,전문대학,사립,강원,C그룹,11669258000,27513410,4564200,0,3700000,0,0,0,35777610,12371487000,30000000,5000000,0,3980000,0,0,0,38980000,35777610,1322,27063.2,35777610,11669258000,0.3,30494300,31952450,35777610,8.4
2014,14,강원대학교,대학,국립,강원,A그룹,246147741000,797631130,1034653380,14524680,1466258400,470616125,0,122793950,3906477665,228500838000,629800000,1106000000,26000000,666000000,302800000,0,31000000,2761600000,3906477665,25030,156071.8,3906477665,246147741000,1.6,3695312720,4100880113,3906477665,3.1
2014,15,강원도립대학교,전문대학,공립,강원,C그룹,10181646000,27795190,0,7605400,0,0,0,0,35400590,10608852000,30000000,0,20000000,0,0,0,0,50000000,35400590,973,36382.9,35400590,10181646000,0.3,29069480,31027000,35400590,10.4
2014,16,개신대학원대학교,대학원대학,사립,서울,-,2139573000,11651310,604000,0,0,0,0,0,12255310,2304720000,17000000,3000000,0,0,0,0,0,20000000,12255310,163,75186,12255310,2139573000,0.6,0,5412000,12255310,0
2014,17,거제대학교,전문대학,사립,경남,C그룹,13729495000,38594472,1095000,4468747,0,0,0,0,44158219,13973828000,33000000,1500000,6100000,0,0,0,5000000,45600000,44158219,1631,27074.3,44158219,13729495000,0.3,43498465,47540658,44158219,1.1
2014,18,건국대학교,대학,사립,서울,A그룹,406641901000,875180468,92318882,18618780,1016941829,874176544,0,18763497,2896000000,404947349000,720000000,109000000,8000000,890000000,988000000,0,85000000,2800000000,2896000000,20328,142463.6,2896000000,406641901000,0.7,2752000000,2800000000,2896000000,2.6
2014,19,건국대학교(글로컬),대학,사립,충북,B그룹,0,346861377,71738967,10024400,463853879,45615880,0,61890130,999984633,0,260000000,75000000,10000000,400000000,90000000,0,65000000,900000000,999984633,9196,108741.3,999984633,0,0,1040534533,968516837,999984633,-1.8
2014,20,건동대학교,대학,사립,경북,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,21,건신대학원대학교,대학원대학,사립,대전,-,1328327000,6731555,2112000,0,0,7858060,0,0,16701615,1393627000,7000000,2300000,0,0,8000000,0,0,17300000,16701615,161,103736.7,16701615,1328327000,1.3,22152697,21284237,16701615,-12.7
2014,22,건양대학교,대학,사립,충남,B그룹,123209758000,144741027,4144000,20402160,262424297,87826962,0,14727950,534266396,130445820000,180000000,5000000,20000000,250000000,100000000,0,10000000,565000000,534266396,8863,60280.5,534266396,123209758000,0.4,480082167,397622518,534266396,8.6
2014,23,경기과학기술대학교,전문대학,사립,경기,A그룹,48000748000,83939180,28602840,4173900,9937000,0,0,11694500,138347420,40026785000,89000000,31278000,4000000,10455000,0,0,11000000,145733000,138347420,4523,30587.5,138347420,48000748000,0.3,110383382,124485234,138347420,12
2014,24,경기대학교,대학,사립,경기,A그룹,199433341000,540000000,74727433,11987600,469396774,146231850,0,37915130,1280258787,188177302000,590000000,85000000,10000000,625000000,50000000,0,40000000,1400000000,1280258787,17227,74317,1280258787,199433341000,0.6,1651156508,1291664659,1280258787,-11.3
2014,25,경남대학교,대학,사립,경남,A그룹,138186817000,302798406,23445700,11729480,526246835,105093071,0,15670000,984983492,135789420000,340000000,25000000,10000000,500000000,110000000,0,40000000,1025000000,984983492,14624,67353.9,984983492,138186817000,0.7,989343100,922709179,984983492,0
2014,26,경남도립거창대학,전문대학,공립,경남,C그룹,6455340000,13301430,1800000,2918570,0,0,0,3780000,21800000,7243612000,16000000,2000000,5000000,0,0,0,5000000,28000000,21800000,995,21909.5,21800000,6455340000,0.3,28900000,20000000,21800000,-10.9
2014,27,경남도립남해대학,전문대학,공립,경남,C그룹,5948139000,24870620,0,0,0,0,0,0,24870620,6621236000,25000000,0,0,0,0,0,0,25000000,24870620,950,26179.6,24870620,5948139000,0.4,17922680,20000000,24870620,18
2014,28,경남정보대학교,전문대학,사립,부산,A그룹,75366009000,94112650,9069480,29309280,17959000,16525200,0,39024139,205999749,78638093000,100000000,7000000,23000000,13000000,17000000,0,40000000,200000000,205999749,7321,28138.2,205999749,75366009000,0.3,152996910,205920830,205999749,17.3
2014,29,경동대학교,대학,사립,강원,B그룹,83622815000,37257595,0,0,0,0,0,0,37257595,95426216000,122650000,17000000,0,0,0,0,187150000,326800000,37257595,5801,6422.6,37257595,83622815000,0,24444500,150892640,37257595,221
2014,30,경민대학교,전문대학,사립,경기,B그룹,47079142000,61771970,21236000,4950260,17646000,1619267,0,48764590,155988087,48506143000,58000000,20000000,8000000,20000000,5000000,0,50000000,161000000,155988087,4967,31404.9,155988087,47079142000,0.3,143136935,149253120,155988087,4.4
2014,31,경복대학교,전문대학,사립,경기,A그룹,64247969000,57619930,2887100,3350350,0,9814880,0,20300000,93972260,68422532000,102200000,2000000,5000000,0,17300000,0,40500000,167000000,93972260,6483,14495.2,93972260,64247969000,0.1,4692500,154642285,93972260,1578.1
2014,32,경북과학대학교,전문대학,사립,경북,C그룹,16306373000,18678895,0,872475,8807000,0,0,26095520,54453890,18619285000,20000000,3000000,2000000,9000000,0,0,16115000,50115000,54453890,1841,29578.4,54453890,16306373000,0.3,52615330,25350000,54453890,31.5
2014,33,경북대학교,대학,국립,대구,A그룹,309582236000,869376910,1640657090,120616000,1250666992,655471283,0,86448725,4623237000,286181985000,707680000,1465250000,0,1366200000,395800000,0,28000000,3962930000,4623237000,30971,149276.3,4623237000,309582236000,1.5,4986229000,4503339000,4623237000,-3.5
2014,34,경북보건대학교,전문대학,사립,경북,C그룹,12053049000,24050700,893000,675000,7000000,1628087,0,7994900,42241687,11755853000,28000000,1000000,0,9000000,0,0,6000000,44000000,42241687,1307,32319.6,42241687,12053049000,0.4,20209540,38066370,42241687,49.7
2014,35,경북외국어대학교,대학,사립,대구,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,36,경북전문대학교,전문대학,사립,경북,B그룹,32568614000,46857400,2110600,5381390,0,4700000,0,4425200,63474590,34779096000,63622500,3000000,7485000,0,5000000,0,3742500,82850000,63474590,2666,23808.9,63474590,32568614000,0.2,77732820,74725550,63474590,-9.5
2014,37,경상국립대학교,대학,국립,경남,A그룹,237561243000,796032000,286667570,65386320,1338205240,311180570,0,22594000,2820065700,231991212000,854425360,1191600600,65000000,772119663,164328977,0,33706000,3081180600,2820065700,23945,117772.6,2820065700,237561243000,1.2,2911235199,2734005790,2820065700,-1.5
2014,38,경성대학교,대학,사립,부산,A그룹,139228261000,392260332,110007667,13866590,622690196,199944086,0,127068005,1465836876,151700201000,413000000,133000000,28094000,627000000,205000000,0,117000000,1523094000,1465836876,14514,100994.7,1465836876,139228261000,1.1,1418661673,1547783094,1465836876,1.9
2014,39,경안대학원대학교,대학원대학,사립,경북,-,337637000,0,0,0,0,0,0,0,0,346329000,0,0,0,0,0,0,0,0,0,58,0,0,337637000,0,1200900,143480,0,-94
2014,40,경운대학교,대학,사립,경북,C그룹,54656503000,103327500,23641990,4861000,61739450,10870250,0,97322000,301762190,47867290000,105500000,24000000,5000000,68041000,11620000,0,97300000,311461000,301762190,5387,56016.7,301762190,54656503000,0.6,138514172,249778826,301762190,50.6
2014,41,경인교육대학교,대학,국립,인천,C그룹,41567432000,341750210,49332100,930600,40996060,46329900,0,0,479338870,40853777000,292460000,59500000,3000000,44000000,48400000,0,30000000,477360000,479338870,4440,107959.2,479338870,41567432000,1.2,513265440,564236110,479338870,-2.6
2014,42,경인여자대학교,전문대학,사립,인천,B그룹,56150518000,72835000,11490150,5567290,0,10964842,0,55107560,155964842,53999792000,80000000,15000000,10000000,0,7350000,0,50000000,162350000,155964842,4835,32257.5,155964842,56150518000,0.3,159569840,162094136,155964842,-1.1
2014,43,경일대학교,대학,사립,경북,B그룹,78116509000,153366425,25705513,7001635,0,0,0,0,186073573,65894564000,130000000,37000000,5000000,43000000,0,0,0,215000000,186073573,7620,24419.1,186073573,78116509000,0.2,250449128,212311584,186073573,-13.8
2014,44,경찰대학,기타,기타,충남,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,474,0,0,0,0,0,0,0,0
2014,45,경희대학교,대학,사립,서울,A그룹,462129016000,1176826907,413535568,35590360,2937539876,704269931,0,157748566,5425511208,498791109000,486700000,343330000,18000000,3040802700,828967300,0,101194000,4818994000,5425511208,32137,168824.4,5425511208,462129016000,1.2,7212938084,7287653072,5425511208,-12.3
2014,46,계명대학교,대학,사립,대구,A그룹,284457629000,768969674,274017330,25790490,721795729,1052213489,0,6845700,2849632412,290953476000,1110000000,319000000,30000000,792000000,1105000000,0,50000000,3406000000,2849632412,25911,109977.7,2849632412,284457629000,1,3576938707,3217987165,2849632412,-10.7
2014,47,계명문화대학교,전문대학,사립,대구,A그룹,62949851000,108713093,7569750,29946883,4950000,4675000,0,14760000,170614726,70500000000,95000000,10000000,10000000,5000000,5000000,0,25000000,150000000,170614726,5332,31998.3,170614726,62949851000,0.3,178156661,203009567,170614726,-1
2014,48,계약신학대학원대학교,대학원대학,사립,경기,-,911670000,2983200,1000000,0,0,0,0,0,3983200,1032691000,3000000,1000000,0,0,0,0,0,4000000,3983200,66,60351.5,3983200,911670000,0.4,3500000,3099390,3983200,8.5
2014,49,계원예술대학교,전문대학,사립,경기,B그룹,31793722000,155729560,39337515,12997470,8807000,7630120,0,34840030,259341695,36212852000,121000000,44000000,7500000,9000000,8500000,0,30000000,220000000,259341695,2927,88603.2,259341695,31793722000,0.8,214461765,259932763,259341695,10.5
2014,50,고려대학교,대학,사립,서울,A그룹,665899329000,898952160,547133977,13316850,3752112085,766717571,0,533700062,6511932705,686295129000,971500000,665395320,43600000,4086076652,796720716,0,502453312,7065746000,6511932705,29387,221592.3,6511932705,665899329000,1,7405050479,6641736632,6511932705,-6.1
2014,51,고려대학교(세종),대학,사립,세종,B그룹,0,81826330,63659497,1320820,178283586,211711201,0,57383500,594184934,0,64000000,32200000,3800000,224200000,232000000,0,23800000,580000000,594184934,8017,74115.6,594184934,0,0,650000000,650000000,594184934,-4.3
2014,52,고려사이버대학교,대학,사립,서울,A그룹,32012960000,0,0,0,0,12000000,0,0,12000000,31618990000,0,0,0,0,0,0,30000000,30000000,12000000,9867,1216.2,12000000,32012960000,0,30000000,30000000,12000000,-30
2014,53,고신대학교,대학,사립,부산,C그룹,52622328000,161942594,184132230,4361110,37566973,17558107,0,12940000,418501014,58267521000,150000000,168000000,8700000,343500000,31250000,0,16650000,718100000,418501014,5114,81834.4,418501014,52622328000,0.8,339047785,620524444,418501014,25.2
2014,54,공군사관학교,기타,기타,충북,-,0,90000000,20265000,4580000,0,0,0,8000000,122845000,0,12580000,13786000,3160000,0,22052000,0,8000000,59578000,122845000,634,193761.8,122845000,0,0,144745290,139021960,122845000,-7.8
2014,55,공주교육대학교,대학,국립,충남,C그룹,23164544000,64489000,11040000,0,36253000,4000000,0,6000000,121782000,20418029000,80000000,20000000,0,30000000,5000000,0,0,135000000,121782000,2136,57014,121782000,23164544000,0.5,127391280,117536400,121782000,-2.1
2014,56,과학기술연합대학원대학교,대학원대학,국립,대전,-,17112725000,0,0,0,0,0,0,15047671,15047671,19530000000,0,0,0,0,0,0,362000000,362000000,15047671,924,16285.4,15047671,17112725000,0.1,0,15000000,15047671,0
2014,57,광신대학교,대학,사립,광주,C그룹,10466336000,5225810,7198230,0,0,0,0,0,12424040,8321038000,11000000,12000000,2000000,0,0,0,0,25000000,12424040,982,12651.8,12424040,10466336000,0.1,14122825,15302580,12424040,-5.2
2014,58,광양보건대학교,전문대학,사립,전남,C그룹,16205597000,31691200,0,2172800,0,0,0,0,33864000,17014832000,88533000,12647000,25294000,0,0,0,0,126474000,33864000,1984,17068.5,33864000,16205597000,0.2,88000,0,33864000,0
2014,59,광운대학교,대학,사립,서울,B그룹,113508877000,330416830,122245321,2297500,656239877,201693664,0,126477293,1439370485,138305480000,370000000,148000000,6000000,726000000,225000000,0,94500000,1569500000,1439370485,10605,135725.6,1439370485,113508877000,1.3,1306831794,1459913807,1439370485,5.2
2014,60,광주가톨릭대학교,대학,사립,전남,C그룹,3776521000,56258907,20136136,764798,8559000,3753528,0,142200,89614569,2961213000,42000000,21500000,1500000,10000000,5000000,0,0,80000000,89614569,111,807338.5,89614569,3776521000,2.4,79933120,79844474,89614569,6.1
2014,61,광주과학기술원,대학,국립,광주,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,62,광주교육대학교,대학,국립,광주,C그룹,29360328000,69205000,21680000,4548000,0,28905000,0,0,124338000,22118290000,50700000,40000000,10000000,0,29000000,0,0,129700000,124338000,2279,54558.1,124338000,29360328000,0.4,164592000,216785000,124338000,-5.5
2014,63,광주대학교,대학,사립,광주,B그룹,71239911000,71012000,50828000,0,44637000,36780912,0,183592000,386849912,77981356000,82800000,60000000,5000000,50000000,40000000,0,161200000,399000000,386849912,8073,47919,386849912,71239911000,0.5,194915666,359983371,386849912,46.1
2014,64,광주보건대학교,전문대학,사립,광주,B그룹,31730782000,78606000,44208300,21942250,12378300,0,0,27862500,184997350,31826054000,63000000,29000000,15000000,13000000,0,0,30000000,150000000,184997350,4190,44152.1,184997350,31730782000,0.6,184993750,184965120,184997350,0
2014,65,광주여자대학교,대학,사립,광주,C그룹,50864130000,78470970,9038690,15972000,18930000,6402871,0,106620581,235435112,51281956000,86500000,9000000,16000000,34200000,6500000,0,86000000,238200000,235435112,4386,53678.8,235435112,50864130000,0.5,176479436,304608743,235435112,24.9
2014,66,구미대학교,전문대학,사립,경북,A그룹,61790654000,36162440,4582500,0,0,0,0,0,40744940,49384976000,40000000,4141100,0,0,0,0,0,44141100,40744940,5498,7410.9,40744940,61790654000,0.1,7665300,51317780,40744940,274.4
2014,67,구세군사관대학원대학교,대학원대학,사립,경기,-,1371326000,3174810,0,0,0,0,0,0,3174810,1342463000,6000000,0,0,0,0,0,0,6000000,3174810,24,132283.8,3174810,1371326000,0.2,6317870,4493570,3174810,-29.1
2014,68,국군간호사관학교,기타,기타,대전,-,0,25256000,7854000,1745000,0,11399000,0,15366000,61620000,0,28396000,8309000,2500000,0,9780000,0,19002000,67987000,61620000,321,191962.6,61620000,0,0,39895000,48896000,61620000,24.3
2014,69,국립강릉원주대학교,대학,국립,강원,B그룹,104005732000,424753750,286256716,28497650,336177180,57652960,0,88720240,1222058496,100838837000,477700000,207580000,40500000,280000000,36600000,0,20000000,1062380000,1222058496,8932,136818,1222058496,104005732000,1.2,1142152970,1179442360,1222058496,3.4
2014,70,국립경국대학교,대학,국립,경북,B그룹,91927421000,211901850,23620450,11215360,400408708,86075752,0,26480420,759702540,85062080000,150088000,13321000,7094000,253296000,54450000,0,26751000,505000000,759702540,8422,90204.5,759702540,91927421000,0.8,891594300,800799085,759702540,-7.7
2014,71,국립공주대학교,대학,국립,충남,A그룹,157947376000,423356330,165690080,46761720,270539240,429466170,0,36111890,1371925430,154670121000,317352000,170000000,30000000,267000000,343060000,0,30000000,1157412000,1371925430,17185,79832.7,1371925430,157947376000,0.9,1289879110,1351119650,1371925430,3.1
2014,72,국립군산대학교,대학,국립,전북,B그룹,89668139000,194572810,80558130,1257300,428142618,37759290,0,69124390,811414538,87421503000,146942000,85000000,18500000,440000000,40000000,0,40000000,770442000,811414538,8879,91385.8,811414538,89668139000,0.9,850358000,812213500,811414538,-2.3
2014,73,국립금오공과대학교,대학,국립,경북,B그룹,65784914000,307540120,88939650,27693940,334931330,58484370,0,61847580,879436990,59792160000,281380000,97000000,29000000,340500000,62350000,0,66000000,876230000,879436990,7466,117792.3,879436990,65784914000,1.3,864361180,860078890,879436990,0.9
2014,74,국립목포대학교,대학,국립,전남,B그룹,90017628000,262409000,32973000,5140000,163243840,94726520,0,56507640,615000000,83250785000,245000000,35000000,10000000,162995720,94582530,0,56421750,604000000,615000000,9363,65684.1,615000000,90017628000,0.7,625000000,621000000,615000000,-0.8
2014,75,국립목포해양대학교,대학,국립,전남,C그룹,47651396000,55474050,65760000,0,121936930,23817000,0,53750000,320737980,40310777000,43208000,65000000,0,135719000,20000000,0,19890000,283817000,320737980,2638,121583.8,320737980,47651396000,0.7,131137820,142522380,320737980,66.9
2014,76,국립부경대학교,대학,국립,부산,A그룹,174154609000,263765400,150176010,7211430,1012465470,362783060,0,71621000,1868022370,164938022000,248837000,129000000,10000000,690444300,295904700,0,20000000,1394186000,1868022370,19944,93663.4,1868022370,174154609000,1.1,2184204000,1970680000,1868022370,-7.5
2014,77,국립순천대학교,대학,국립,전남,B그룹,86664437000,256594620,77844640,11292040,468491545,256635785,0,45285370,1116144000,76107363000,374800000,100000000,20000000,427389000,0,0,0,922189000,1116144000,8747,127603.1,1116144000,86664437000,1.3,1079430560,1120953000,1116144000,1.7
2014,78,국립암센터국제암대학원대학교,대학원대학,국립,경기,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,79,국립창원대학교,대학,국립,경남,B그룹,97981141000,243096780,120406950,4997470,408414910,73614910,0,8724500,859255520,94934537000,237000000,137469000,0,412305000,63939000,0,8500000,859213000,859255520,10578,81230.4,859255520,97981141000,0.9,858798980,859202850,859255520,0
2014,80,국립한국교통대학교,대학,국립,충북,B그룹,94156523000,264378380,8856680,9792110,304825173,7110000,0,15040000,610002343,99162812000,245000000,39206000,58000000,337984000,7110000,0,0,687300000,610002343,9885,61709.9,610002343,94156523000,0.6,662900297,551611958,610002343,-3.1
2014,81,국립한국해양대학교,대학,국립,부산,B그룹,87150746000,205726130,33101720,2175460,491430070,64099090,0,57980530,854513000,80309423000,100000000,50180000,6000000,380000000,50000000,0,47320000,633500000,854513000,7843,108952.3,854513000,87150746000,1,913721410,952276660,854513000,-3
2014,82,국립한밭대학교,대학,국립,대전,B그룹,83862787000,272200000,56546000,15059000,391457000,0,0,0,735262000,84319043000,228500000,61677000,5000000,162500000,0,0,0,457677000,735262000,8964,82023.9,735262000,83862787000,0.9,741476904,684962000,735262000,-0.1
2014,83,국민대학교,대학,사립,서울,A그룹,227815230000,912828802,207171198,16453975,798034319,306400260,0,259111446,2500000000,228845593000,419062000,98938000,6700000,384000000,147800000,0,122500000,1179000000,2500000000,18224,137181.7,2500000000,227815230000,1.1,2838000000,2780000000,2500000000,-6.1
2014,84,국방대학교,기타,기타,충남,-,0,87546000,60139000,8730000,49664000,0,0,25000000,231079000,0,142538000,54518000,5217000,49471000,0,0,30000000,281744000,231079000,0,0,231079000,0,0,215928000,0,231079000,0
2014,85,국제뇌교육종합대학원대학교,대학원대학,사립,충남,-,2279406000,1600000,250000,0,0,3692000,0,0,5542000,2397535000,4000000,250000,0,0,4800000,0,0,9050000,5542000,246,22528.5,5542000,2279406000,0.2,6266640,5542000,5542000,-5.8
2014,86,국제대학교,전문대학,사립,경기,B그룹,38467174000,33328630,0,0,16250000,0,0,30557000,80135630,52024952000,114000000,0,0,18817000,0,0,11300000,144117000,80135630,4431,18085.2,80135630,38467174000,0.2,31531100,37186400,80135630,66.7
2014,87,국제문화대학원대학교,대학원대학,사립,충남,-,3644740000,5000000,1500000,1500000,0,0,0,2000000,10000000,819870000,2000000,500000,200000,0,0,0,0,2700000,10000000,18,555555.6,10000000,3644740000,0.3,336000,127000,10000000,3855.9
2014,88,국제법률경영대학원대학교,대학원대학,사립,경기,-,-822335000,0,0,0,0,0,0,0,0,2025900000,0,0,0,0,0,0,0,0,0,88,0,0,-822335000,0,0,0,0,0
2014,89,국제사이버대학교,대학,사립,경기,C그룹,9782224000,0,0,0,0,0,0,510000,510000,10257244000,0,0,0,0,0,0,50000001,50000001,510000,2125,240,510000,9782224000,0,371800,295500,510000,26
2014,90,국제언어대학원대학교,대학원대학,사립,서울,-,4967851000,5586168,20350562,500000,0,0,0,0,26436730,5555610000,5000000,22240000,0,0,0,0,0,27240000,26436730,93,284265.9,26436730,4967851000,0.5,30269000,30969409,26436730,-6.2
2014,91,국제예술대학교,기타,기타,서울,-,0,342370,0,0,0,0,0,0,342370,0,5000000,0,5000000,0,0,0,0,10000000,342370,424,807.5,342370,0,0,57250,107400,342370,153.2
2014,92,군산간호대학교,전문대학,사립,전북,C그룹,9942883000,23854390,620000,261800,0,3287799,0,28000000,56023989,10077126000,22050000,650000,400000,0,1700000,0,6000000,30800000,56023989,1113,50336,56023989,9942883000,0.6,19156880,53975380,56023989,92.8
2014,93,군장대학교,전문대학,사립,전북,C그룹,17968973000,21103440,1168000,2707400,2000000,1660765,0,22622500,51262105,17851142000,37200000,2500000,1982300,3000000,0,0,21000000,65682300,51262105,2107,24329.4,51262105,17968973000,0.3,8114260,19154760,51262105,151.8
2014,94,극동대학교,대학,사립,충북,C그룹,59737398000,246482660,11022400,0,0,12949930,0,0,270454990,52588015000,150000000,10000000,0,25000000,15000000,0,50000000,250000000,270454990,4370,61889,270454990,59737398000,0.5,689340000,225854830,270454990,-23.7
2014,95,글로벌사이버대학교,대학,사립,충남,C그룹,7460369000,0,0,0,0,2000000,0,4958000,6958000,8235623000,0,0,0,0,2000000,0,2000000,4000000,6958000,2195,3169.9,6958000,7460369000,0.1,2504450,0,6958000,0
2014,96,금강대학교,대학,사립,충남,C그룹,10927060000,8386400,8578990,809000,0,12591000,0,0,30365390,10273268000,7000000,8000000,2000000,0,11000000,0,0,28000000,30365390,473,64197.4,30365390,10927060000,0.3,58951220,26946970,30365390,-20.8
2014,97,기독간호대학교,전문대학,사립,광주,C그룹,5056739000,7774000,380000,1950000,0,3000000,0,2296000,15400000,5145877000,7500000,400000,600000,2000000,3000000,0,2500000,16000000,15400000,579,26597.6,15400000,5056739000,0.3,1425300,9604090,15400000,317.1
2014,98,김천대학교,대학,사립,경북,C그룹,32698198000,34507950,14506950,0,0,0,0,0,49014900,31219470000,109539000,14240000,0,25155000,6818000,0,0,155752000,49014900,3499,14008.3,49014900,32698198000,0.1,61948440,127689560,49014900,22.3
