연도,번호,학교명,학교유형,설립,지역,대학규모,결산_대학총결산,결산_도서자료 구입비,결산_연속간행물 구입비,결산_비도서자료 구입비,결산_전자자료 구입비_전자저널,결산_전자자료 구입비_웹DB,결산_전자자료 구입비_[구독] e-book,결산_전자자료 구입비_기타 전자자료,결산_자료구입비계,예산_대학총예산,예산_도서자료 구입비,예산_연속간행물 구입비,예산_비도서자료 구입비,예산_전자자료 구입비_전자저널,예산_전자자료 구입비_웹DB,예산_전자자료 구입비_[구독] e-book,예산_전자자료 구입비_기타 전자자료,예산_자료구입비계,재학생 1인당 자료구입비(결산)_자료구입비,재학생 1인당 자료구입비(결산)_재학생수(전년도),재학생 1인당 자료구입비(결산)_재학생 1인당 자료구입비,대학총결산 대비 도서관 자료구입비 비율_자료구입비,대학총결산 대비 도서관 자료구입비 비율_대학총결산,대학총결산 대비 도서관 자료구입비 비율_대학총결산 대비 자료구입비 비율,최근 3년간 자료구입비 증가율(결산)_자료구입비(결산)_2021년(A),최근 3년간 자료구입비 증가율(결산)_자료구입비(결산)_2022년(B),최근 3년간 자료구입비 증가율(결산)_자료구입비(결산)_2023년(C),최근 3년간 자료구입비 증가율(결산)_최근 3년간 자료구입비 증가율(결산)
2023,18,건국대학교,대학,사립,서울,A그룹,275434501213,473019630,24757370,0,1427624462,628828043,0,33770790,2588000295,280662005000,350000000,11610960,0,1540000000,631000000,0,66000000,2598610960,2588000295,19890,130115.7,2588000295,275434501213,0.9,2500000000,2499999899,2588000295,1.8
2023,19,건국대학교(글로컬),대학,사립,충북,B그룹,116219007031,234579559,59418200,1133600,336888566,103977004,0,23040000,759036929,114242786000,279000000,63712000,1000000,370570000,114374000,0,25344000,854000000,759036929,7113,106711.2,759036929,116219007031,0.7,817373123,781415335,759036929,-3.6
2023,20,건동대학교,대학,사립,경북,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,21,건신대학원대학교,대학원대학,사립,대전,-,1346944061,6821750,404000,0,7848030,0,0,0,15073780,1431828000,6000000,620000,0,8350000,0,0,0,14970000,15073780,156,96626.8,15073780,1346944061,1.1,12891930,10278530,15073780,13.2
2023,22,건양대학교,대학,사립,충남,B그룹,118312131191,160162462,0,0,347129233,105887970,0,18891370,632071035,115988769606,133000000,0,200000,396000000,140000000,0,21800000,691000000,632071035,7062,89503.1,632071035,118312131191,0.5,639150377,700561765,632071035,-0.1
2023,23,경기과학기술대학교,전문대학,사립,경기,A그룹,50177910406,99848910,6806780,416900,10140000,0,0,0,117212590,49071486023,100000000,7250000,600000,0,0,0,0,107850000,117212590,4411,26572.8,117212590,50177910406,0.2,130881193,116225090,117212590,-5.2
2023,24,경기대학교,대학,사립,경기,A그룹,198099195424,162026870,11910200,7973540,512241275,173322335,0,89897940,957372160,196456481000,170000000,13220000,5000000,500000000,165000000,0,55000000,908220000,957372160,15481,61841.8,957372160,198099195424,0.5,885956915,897158628,957372160,4
2023,25,경남대학교,대학,사립,경남,A그룹,144247420886,275918552,20894104,13529700,454368145,184680608,0,0,949391109,115137223000,240000000,23596000,4900000,190000000,102904000,0,8600000,570000000,949391109,11331,83787.1,949391109,144247420886,0.7,918002202,892526096,949391109,1.8
2023,26,경남도립거창대학,전문대학,공립,경남,C그룹,15656187812,22948000,1991000,0,3903000,2918000,0,0,31760000,17200812000,20000000,2000000,3000000,4000000,4000000,0,0,33000000,31760000,844,37630.3,31760000,15656187812,0.2,28083940,31021720,31760000,6.4
2023,27,경남도립남해대학,전문대학,공립,경남,C그룹,14557541936,21913740,2690000,45400,0,0,0,0,24649140,20303591000,23000000,2700000,0,0,0,0,0,25700000,24649140,805,30620,24649140,14557541936,0.2,26000590,27481340,24649140,-2.3
2023,28,경남정보대학교,전문대학,사립,부산,A그룹,64591416364,88077450,1281800,0,20700000,20940750,0,0,131000000,65289788000,85700000,300000,2000000,21000000,21000000,0,0,130000000,131000000,6010,21797,131000000,64591416364,0.2,145000000,130299910,131000000,-4.8
2023,29,경동대학교,대학,사립,강원,B그룹,120808260600,249992100,0,0,81353000,27390551,0,33000000,391735651,107486712107,242576640,0,3790260,82000000,27800000,0,22859100,379026000,391735651,7067,55431.7,391735651,120808260600,0.3,439737302,429479226,391735651,-5.6
2023,30,경민대학교,전문대학,사립,경기,B그룹,45752769548,89359540,7343500,80460,20535000,9969773,0,6600000,133888273,48618494000,90000000,10000000,0,27000000,5000000,0,8000000,140000000,133888273,3790,35326.7,133888273,45752769548,0.3,154419968,126101604,133888273,-6.1
2023,31,경복대학교,전문대학,사립,경기,A그룹,81607452945,136085882,2042000,0,1343655,18520424,0,832921,158824882,77249394680,137000000,1700000,0,2300000,19000000,0,0,160000000,158824882,6134,25892.5,158824882,81607452945,0.2,138954220,144572136,158824882,7
2023,32,경북과학대학교,전문대학,사립,경북,C그룹,21279131518,0,0,0,8606000,0,0,0,8606000,22922854000,1222000,0,0,8778000,0,0,0,10000000,8606000,1834,4692.5,8606000,21279131518,0,8273000,10351760,8606000,4.1
2023,33,경북대학교,대학,국립,대구,A그룹,408984578977,925450010,677597732,3807200,2482693010,1006422180,0,434581300,5530551432,379344139000,803405500,839060000,3800000,1780000000,960800000,0,44200000,4431265500,5530551432,26917,205466.9,5530551432,408984578977,1.4,4958487940,5530222050,5530551432,5.8
2023,34,경북보건대학교,전문대학,사립,경북,C그룹,11853727426,26840360,0,0,7855000,4677145,0,0,39372505,12284462000,33500000,500000,0,13000000,0,0,0,47000000,39372505,1250,31498,39372505,11853727426,0.3,42979023,43621020,39372505,-4.1
2023,35,경북외국어대학교,대학,사립,대구,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,36,경북전문대학교,전문대학,사립,경북,B그룹,40124355934,39000140,5456400,0,5000000,2748228,0,0,52204768,41101901000,37660000,5700000,245000,9655000,2900000,0,0,56160000,52204768,2643,19752.1,52204768,40124355934,0.1,46914015,48834908,52204768,5.5
2023,37,경상국립대학교,대학,국립,경남,A그룹,389059513212,820279220,559675650,2500000,1894884964,749915022,0,40730000,4067984856,289959647000,820600000,521300000,0,1805000000,711000000,0,41000000,3898900000,4067984856,20144,201945.2,4067984856,389059513212,1,2928203194,4087438309,4067984856,19.6
2023,38,경성대학교,대학,사립,부산,A그룹,130584923668,63424600,0,0,59139295,21453894,0,0,144017789,125198043000,45000000,0,0,22176000,149828000,0,10000000,227004000,144017789,12391,11622.8,144017789,130584923668,0.1,884255359,835009789,144017789,-44.2
2023,39,경안대학원대학교,대학원대학,사립,경북,-,415357642,137400,0,0,0,0,0,0,137400,461114205,1000000,0,0,0,0,0,0,1000000,137400,48,2862.5,137400,415357642,0,409200,169700,137400,-38.8
2023,40,경운대학교,대학,사립,경북,C그룹,55004344004,150315390,24924580,3442210,56410000,0,0,0,235092180,55729339000,135000000,25000000,6000000,54500000,16500000,0,0,237000000,235092180,4345,54106.4,235092180,55004344004,0.4,350310247,247265061,235092180,-17.2
2023,41,경인교육대학교,대학,국립,인천,C그룹,49033493014,239307340,929200,0,101757240,15857320,0,11850000,369701100,49644002000,239000000,3100000,1000000,105000000,16000000,0,13000000,377100000,369701100,3844,96176.1,369701100,49033493014,0.8,394593804,376563980,369701100,-3.2
2023,42,경인여자대학교,전문대학,사립,인천,B그룹,45891344192,100821380,6284667,2674880,0,4682787,0,0,114463714,51370977000,81700000,6500000,0,12539000,4800000,0,0,105539000,114463714,4170,27449.3,114463714,45891344192,0.2,117523795,127377761,114463714,-0.9
2023,43,경일대학교,대학,사립,경북,B그룹,87866219177,161393600,11332400,0,99694951,42629225,0,76943380,391993556,90135584949,154000000,12000000,1000000,99500000,43000000,0,82500000,392000000,391993556,7123,55032.1,391993556,87866219177,0.4,392617716,398996191,391993556,-0.1
2023,44,경찰대학,기타,기타,충남,-,0,98000000,11880000,5000000,0,76700000,0,0,191580000,0,98000000,11880000,5000000,0,76700000,0,0,191580000,191580000,0,0,191580000,0,0,208772381,208772381,191580000,-4.1
2023,45,경희대학교,대학,사립,서울,A그룹,498035134882,824437580,14766824,5239280,4582392630,871443525,0,282969544,6581249383,521720571000,690000000,15200000,5100000,4230176000,794000000,0,266000000,6000476000,6581249383,34414,191237.6,6581249383,498035134882,1.3,5415872525,6412394073,6581249383,10.5
2023,46,계명대학교,대학,사립,대구,A그룹,304398023067,453041200,17643390,11495320,933888269,702455994,0,418117201,2536641374,320774311000,357000000,17000000,10000000,1100000000,675000000,0,365000000,2524000000,2536641374,22716,111667.6,2536641374,304398023067,0.8,2550893012,2386327695,2536641374,-0.1
2023,47,계명문화대학교,전문대학,사립,대구,A그룹,51911503950,51080871,330000,5998884,10861000,9291856,0,3500000,81062611,53010000000,54000000,1000000,6000000,9500000,7000000,0,3500000,81000000,81062611,4534,17878.8,81062611,51911503950,0.2,108793571,103111119,81062611,-13.3
2023,48,계약신학대학원대학교,대학원대학,사립,경기,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,49,계원예술대학교,전문대학,사립,경기,B그룹,33966930082,26648966,2287755,6496570,11065000,0,0,14700000,61198291,31351521751,23805960,4420340,0,13600000,1670000,0,20330000,63826300,61198291,2804,21825.4,61198291,33966930082,0.2,89234934,58738667,61198291,-15
2023,50,고려대학교,대학,사립,서울,A그룹,640111752714,1133609193,519133688,339480,5011459211,1214342433,0,283418459,8162302464,726805843000,1123000000,510000000,3000000,4992000000,1126000000,0,304800000,8058800000,8162302464,29444,277214.5,8162302464,640111752714,1.3,7335666765,7674605112,8162302464,5.5
2023,51,고려대학교(세종),대학,사립,세종,B그룹,100551299601,76620000,14892860,0,234307888,282287984,0,69649360,677758092,107395278000,61733000,12412000,0,240856162,295119281,0,64526557,674647000,677758092,7309,92729.3,677758092,100551299601,0.7,638026284,657627976,677758092,3.1
2023,52,고려사이버대학교,대학,사립,서울,A그룹,64330059637,15713000,0,0,0,12000000,0,0,27713000,67702444000,19200000,0,0,0,13500000,0,0,32700000,27713000,10531,2631.6,27713000,64330059637,0,28670000,28095000,27713000,-1.7
2023,53,고신대학교,대학,사립,부산,C그룹,59553319680,88925736,36438360,0,470138761,81836106,0,44463990,721802953,69040489000,98500000,35131000,0,466959000,86550000,0,40000000,727140000,721802953,4405,163859.9,721802953,59553319680,1.2,693699244,663031369,721802953,2.2
2023,54,공군사관학교,기타,기타,충북,-,0,90000000,14560000,6800000,28882000,15230000,0,8000000,163472000,0,60000000,10967000,6800000,27367400,15602600,0,22539000,143276000,163472000,0,0,163472000,0,0,175744360,184910590,163472000,-3.2
2023,55,공주교육대학교,대학,국립,충남,C그룹,24365427324,114173490,4720000,0,32563000,12312000,0,0,163768490,30650485000,115000000,4500000,0,33000000,12000000,0,0,164500000,163768490,1970,83131.2,163768490,24365427324,0.7,155213790,154987000,163768490,2.8
2023,56,과학기술연합대학원대학교,대학원대학,국립,대전,-,25645176433,209941524,0,0,1629000,61228725,0,22000000,294799249,26195341430,350000000,0,0,0,0,0,0,350000000,294799249,1297,227293.2,294799249,25645176433,1.1,298000000,259574187,294799249,0.3
2023,57,광신대학교,대학,사립,광주,C그룹,8860073308,8971317,280500,0,4200000,0,0,0,13451817,10607362000,50000000,500000,500000,4200000,0,0,0,55200000,13451817,964,13954.2,13451817,8860073308,0.2,32970353,39634274,13451817,-22.9
2023,58,광양보건대학교,전문대학,사립,전남,C그룹,-1769422550,89000,0,0,0,0,0,0,89000,1296789298,2500000,100000,2500000,500000,500000,0,300000,6400000,89000,160,556.3,89000,-1769422550,0,3204468,0,89000,0
2023,59,광운대학교,대학,사립,서울,B그룹,121711979660,334062383,14943140,1944360,694094591,321806516,0,42351600,1409202590,120349785000,316428627,16000000,2000000,695000000,323000000,0,40000000,1392428627,1409202590,9807,143693.5,1409202590,121711979660,1.2,1406923051,1375577560,1409202590,0.1
2023,60,광주가톨릭대학교,대학,사립,전남,C그룹,2760700871,34258500,22517320,22770,15206000,8995410,0,0,81000000,3082137000,35000000,19700000,300000,16000000,10000000,0,0,81000000,81000000,94,861702.1,81000000,2760700871,2.9,68650672,80994071,81000000,9
2023,61,광주과학기술원,대학,국립,광주,C그룹,267461154000,40425793,0,0,1573199635,42923187,0,7900000,1664448615,280129320000,60000000,0,0,609000000,41000000,0,0,710000000,1664448615,2020,823984.5,1664448615,267461154000,0.6,2096048000,1832944275,1664448615,-10.9
2023,62,광주교육대학교,대학,국립,광주,C그룹,35233269539,89443250,11320000,46267750,0,35234000,0,0,182265000,37205114000,90000000,0,15000000,4000000,40000000,0,0,149000000,182265000,1795,101540.4,182265000,35233269539,0.5,129082130,158500000,182265000,18.9
2023,63,광주대학교,대학,사립,광주,B그룹,83584311008,248967340,17419000,0,92900000,43260000,0,57231000,459777340,73974090000,163000000,14000000,5800000,97700000,48260000,0,60000000,388760000,459777340,6776,67853.8,459777340,83584311008,0.6,566141450,480665101,459777340,-9.7
2023,64,광주보건대학교,전문대학,사립,광주,B그룹,32059204964,28725520,11686500,0,12416000,10171440,0,17000000,79999460,31872813000,27300000,11700000,0,13000000,11000000,0,17000000,80000000,79999460,3639,21983.9,79999460,32059204964,0.2,80793130,80000000,79999460,-0.5
2023,65,광주여자대학교,대학,사립,광주,C그룹,46839382923,121969008,1443500,906240,65830000,15393252,0,9000000,214542000,47327588000,96150000,1500000,0,37666400,16092000,0,9250000,160658400,214542000,3973,54000,214542000,46839382923,0.5,213359725,215082000,214542000,0.3
2023,66,구미대학교,전문대학,사립,경북,A그룹,66239584544,62137670,4121440,0,7805000,2843250,0,0,76907360,68864708000,62000000,4000000,0,7800000,2800000,0,0,76600000,76907360,5259,14624,76907360,66239584544,0.1,81737529,75048883,76907360,-2.9
2023,67,구세군사관대학원대학교,대학원대학,사립,경기,-,1462726587,5406610,655000,0,0,0,0,0,6061610,1756159054,6000000,605000,0,0,0,0,0,6605000,6061610,22,275527.7,6061610,1462726587,0.4,6433300,6075620,6061610,-2.9
2023,68,국군간호사관학교,기타,기타,대전,-,0,32592000,9047000,0,37237000,25264000,0,6000000,110140000,0,32592000,9047000,0,44894000,13821000,0,6278000,106632000,110140000,0,0,110140000,0,0,108725220,111846000,110140000,0.7
2023,69,국립강릉원주대학교,대학,국립,강원,B그룹,119570598050,214120000,19356230,30880000,352155590,56392320,0,39187300,712091440,131231945000,214000000,22000000,31000000,497000000,27000000,0,28100000,819100000,712091440,7813,91141.9,712091440,119570598050,0.6,834829070,753187450,712091440,-7.6
2023,70,국립경국대학교,대학,국립,경북,B그룹,108193437174,175847390,6748400,3024150,295948020,72218960,0,35000180,588787100,96341597000,184232000,7856000,3192000,315136000,75960000,0,38224000,624600000,588787100,6376,92344.3,588787100,108193437174,0.5,612453800,631496220,588787100,-1.8
2023,71,국립공주대학교,대학,국립,충남,A그룹,225066314108,276586970,21992620,0,697169590,181777080,0,76942680,1254468940,192152811000,173700000,15000000,0,697330120,169620840,0,75387040,1131038000,1254468940,14786,84841.7,1254468940,225066314108,0.6,1023234070,1178503640,1254468940,10.8
2023,72,국립군산대학교,대학,국립,전북,B그룹,97838308385,190602610,0,4224070,467938211,45683590,0,28893250,737341731,113912000000,196847000,0,2007000,561625300,53280100,0,31782600,845542000,737341731,7502,98286,737341731,97838308385,0.8,757249991,843237552,737341731,-0.6
2023,73,국립금오공과대학교,대학,국립,경북,B그룹,79504374830,236972350,12617990,1474660,526886700,208326630,0,63935290,1050213620,92664131000,238000000,16448000,1800000,575000000,222000000,0,60000000,1113248000,1050213620,5790,181384,1050213620,79504374830,1.3,991020310,1051243309,1050213620,3
2023,74,국립목포대학교,대학,국립,전남,B그룹,134665900127,173989380,19952560,9999390,227511620,127697700,0,42900000,602050650,115082419000,197000000,15000000,10000000,250000000,132000000,0,70000000,674000000,602050650,7190,83734.4,602050650,134665900127,0.4,401371670,610514540,602050650,25.4
2023,75,국립목포해양대학교,대학,국립,전남,C그룹,73042316895,88095080,6615120,0,96033610,6917720,0,37542300,235203830,63122386000,86330000,6000000,0,102000000,7400000,0,40000000,241730000,235203830,2622,89704,235203830,73042316895,0.3,210244451,220013320,235203830,5.8
2023,76,국립부경대학교,대학,국립,부산,A그룹,236440131313,220015000,55393480,0,1303509657,458108679,0,196880770,2233907586,242943314920,193500000,40000000,0,1362700000,502300000,0,185000000,2283500000,2233907586,17563,127194,2233907586,236440131313,0.9,1860262970,2073803242,2233907586,9.6
2023,77,국립순천대학교,대학,국립,전남,B그룹,112260523724,285278730,9872830,24012500,298659738,257523007,0,74094086,949440891,99673692000,290000000,10000000,30000000,200000000,50000000,0,70000000,650000000,949440891,7353,129122.9,949440891,112260523724,0.8,897793177,898561000,949440891,2.9
2023,78,국립암센터국제암대학원대학교,대학원대학,국립,경기,-,4919974000,11585742,0,0,0,0,0,0,11585742,5253089000,11700000,0,0,0,0,0,0,11700000,11585742,62,186866.8,11585742,4919974000,0.2,11033500,11178500,11585742,2.5
2023,79,국립창원대학교,대학,국립,경남,B그룹,143747536643,369073230,73890460,2986390,502812860,195656250,0,15000000,1159419190,142973651000,352000000,9000000,0,530000000,298300000,0,5000000,1194300000,1159419190,8716,133021.9,1159419190,143747536643,0.8,962695850,992063050,1159419190,10
2023,80,국립한국교통대학교,대학,국립,충북,B그룹,128301025392,609926758,5176000,0,442501273,26857990,0,25090090,1109552111,99064562000,309000000,5500000,5000000,100000000,0,0,0,419500000,1109552111,8508,130412.8,1109552111,128301025392,0.9,990923808,1082961372,1109552111,5.9
2023,81,국립한국해양대학교,대학,국립,부산,B그룹,124289260697,68675000,34493600,0,511383050,174082988,0,20000000,808634638,115886953000,80500000,33000000,0,92229750,30743250,0,0,236473000,808634638,7064,114472.6,808634638,124289260697,0.7,763644936,959356990,808634638,5
2023,82,국립한밭대학교,대학,국립,대전,B그룹,108218442088,278178360,25692650,5000000,454997810,274486200,0,50354730,1088709750,107784042000,199000000,30020000,5000000,270000000,120000000,0,66000000,690020000,1088709750,8786,123914.2,1088709750,108218442088,1,993208040,997272460,1088709750,4.8
2023,83,국민대학교,대학,사립,서울,A그룹,237337289458,397834909,35565091,477680,993699877,281249333,0,107728334,1816555224,318705536000,409700000,38000000,500000,1050000000,284000000,0,113844000,1896044000,1816555224,18017,100824.5,1816555224,237337289458,0.8,1441547000,1644062000,1816555224,12.3
2023,84,국방대학교,기타,기타,충남,-,0,311977000,31076000,11972000,0,245641000,0,41587200,642253200,0,286898000,59400000,11351000,0,226914000,0,44000000,628563000,642253200,0,0,642253200,0,0,584602540,0,642253200,0
2023,85,국제뇌교육종합대학원대학교,대학원대학,사립,충남,-,2746391951,1770770,0,2679600,16300000,0,0,0,20750370,2682087000,4000000,0,2679600,16300000,0,0,0,22979600,20750370,282,73582.9,20750370,2746391951,0.8,13237210,17061390,20750370,25.3
2023,86,국제대학교,전문대학,사립,경기,B그룹,30531916149,43237380,5000000,0,9460000,2737374,0,2000000,62434754,26638720000,33000000,0,0,9681000,3500000,0,2000000,48181000,62434754,3107,20094.9,62434754,30531916149,0.2,75128837,63023989,62434754,-8.5
2023,87,국제문화대학원대학교,대학원대학,사립,충남,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,88,국제법률경영대학원대학교,대학원대학,사립,경기,-,-1423900536,0,0,0,0,0,0,0,0,-134036517,0,0,0,0,0,0,0,0,0,180,0,0,-1423900536,0,0,0,0,0
2023,89,국제사이버대학교,대학,사립,경기,C그룹,21791541545,4679950,0,0,0,0,0,0,4679950,23748843000,30000001,0,0,0,10000000,0,10000000,50000001,4679950,3356,1394.5,4679950,21791541545,0,0,0,4679950,0
2023,90,국제언어대학원대학교,대학원대학,사립,서울,-,2768659420,0,859200,0,0,0,0,0,859200,3754556000,1500000,1000000,0,0,0,0,0,2500000,859200,85,10108.2,859200,2768659420,0,3045290,2770200,859200,-39
2023,91,국제예술대학교,기타,기타,서울,-,0,501890,0,0,0,0,0,0,501890,0,5000000,0,0,0,0,0,0,5000000,501890,0,0,501890,0,0,71400,0,501890,0
2023,92,군산간호대학교,전문대학,사립,전북,C그룹,11351966925,20000000,0,0,8636000,2979474,0,0,31615474,10954033000,20500000,0,500000,9500000,3500000,0,0,34000000,31615474,1149,27515.6,31615474,11351966925,0.3,25907049,31143186,31615474,10.9
2023,93,군장대학교,전문대학,사립,전북,C그룹,18466911652,35158020,1746100,1055790,3060000,2758000,0,0,43777910,20188301750,36000000,1500000,1500000,3300000,3200000,0,0,45500000,43777910,1741,25145.3,43777910,18466911652,0.2,41200000,45707900,43777910,3.4
2023,94,극동대학교,대학,사립,충북,C그룹,36302883778,9522760,595000,0,18232000,7055340,0,235390650,270795750,38284076000,10000000,600000,0,0,0,0,0,10600000,270795750,3073,88121,270795750,36302883778,0.7,79936622,179395923,270795750,87.7
2023,95,글로벌사이버대학교,대학,사립,충남,C그룹,12109130237,1499900,0,0,0,2502000,0,0,4001900,10920604000,3000000,0,0,0,2502000,0,0,5502000,4001900,2280,1755.2,4001900,12109130237,0,5501000,5501000,4001900,-13.6
2023,96,금강대학교,대학,사립,충남,C그룹,9903096573,13006840,0,0,0,17343000,0,0,30349840,9475442800,24000000,0,0,0,19500000,0,0,43500000,30349840,227,133699.7,30349840,9903096573,0.3,52970070,35791230,30349840,-23.8
2023,97,기독간호대학교,전문대학,사립,광주,C그룹,5195671640,12909950,200000,285000,8545000,0,0,0,21939950,5235183000,14200000,200000,500000,4100000,3000000,0,0,22000000,21939950,600,36566.6,21939950,5195671640,0.4,28680999,29424845,21939950,-11.4
2023,98,김천대학교,대학,사립,경북,C그룹,29967626678,82886930,6041000,0,54208000,29836376,0,0,172972306,30687623476,66350000,5850000,0,44000000,17300000,0,0,133500000,172972306,2693,64230.3,172972306,29967626678,0.6,176414376,132756153,172972306,2.8
