연도,번호,학교명,학교유형,설립,지역,대학규모,직원-정규직-전담-1급 정사서,2급 정사서,준사서,미소지자,계,겸직-1급 정사서,2급 정사서,준사서,미소지자,계,비정규직-전담-1급 정사서,2급 정사서,준사서,미소지자,계,겸직-1급 정사서,2급 정사서,준사서,미소지자,계,합계-전담-1급 정사서,2급 정사서,준사서,미소지자,계,겸직-1급 정사서,2급 정사서,준사서,미소지자,계,계-1급 정사서,2급 정사서,준사서,미소지자,계,직원교육현황-대면교육-참여시간,참여인원,온라인 교육-참여시간,참여인원,"재학생 1,000명당 도서관 직원수-정규직-사서",비사서,비정규직-사서,비사서,재학생수(당해년도),"재학생 1,000명당 도서관 직원수","재학생 1,000명당 사서 직원수-사서직원수 정규직",사서직원수 비정규직,재학생수(당해년도),"재학생 1,000명당 사서 직원수",직원 1인당 평균 교육 참여 시간-교육 참여시간,도서관직원수 정규직,도서관직원수 비정규직,직원 1인당 평균 교육 참여 시간
2022,60,광주가톨릭대학교,대학,사립,전남,C그룹,1,1.0,0,0,2.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,1,1.0,0,0.0,2.0,0,0,0,0.0,0.0,1,1.0,0,0.0,2.0,104.0,14,7.0,2,2.0,0.0,0.0,0.0,94,21.299999237060547,2.0,0.0,94,21.299999237060547,111.0,2.0,0.0,55.5
2022,61,광주과학기술원,대학,국립,광주,C그룹,0,3.0,0,2,5.0,0,0,0,0.0,0.0,0,0.0,0,9.0,9.0,0,0,0,0,0,0,3.0,0,11.0,14.0,0,0,0,0.0,0.0,0,3.0,0,11.0,14.0,61.0,4,0.0,0,3.0,2.0,0.0,9.0,2020,4.5,3.0,0.0,2020,1.5,61.0,7.0,10.0,3.5999999046325684
2022,62,광주교육대학교,대학,국립,광주,C그룹,0,2.0,0,2,4.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,2.0,0,2.0,4.0,0,0,0,0.0,0.0,0,2.0,0,2.0,4.0,143.0,13,343.0,71,2.0,2.0,0.0,0.0,1795,2.0,2.0,0.0,1795,1.100000023841858,486.0,4.0,0.0,121.5
2022,63,광주대학교,대학,사립,광주,B그룹,1,3.0,0,0,4.0,0,0,0,0.0,0.0,0,3.0,0,1.0,4.0,0,0,0,0,0,1,6.0,0,1.0,8.0,0,0,0,0.0,0.0,1,6.0,0,1.0,8.0,411.5,85,743.0,130,4.0,0.0,3.0,1.0,6776,1.0,4.0,3.0,6776,1.0,1154.5,6.0,4.0,115.5
2022,64,광주보건대학교,전문대학,사립,광주,B그룹,0,2.0,0,0,2.0,0,1,0,0.0,1.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,2.0,0,0.0,2.0,0,1,0,0.0,1.0,0,3.0,0,0.0,3.0,38.0,6,35.5,5,3.0,0.0,0.0,0.0,3639,0.800000011920929,3.0,0.0,3639,0.800000011920929,73.5,3.0,0.0,24.5
2022,65,광주여자대학교,대학,사립,광주,C그룹,0,2.0,0,1,3.0,0,0,0,0.0,0.0,0,1.0,0,2.0,3.0,0,0,0,0,0,0,3.0,0,3.0,6.0,0,0,0,0.0,0.0,0,3.0,0,3.0,6.0,181.0,34,367.0,83,2.0,1.0,1.0,2.0,3973,1.2000000476837158,2.0,1.0,3973,0.800000011920929,548.0,3.0,3.0,91.30000305175781
2022,66,구미대학교,전문대학,사립,경북,A그룹,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,1.0,0,1.0,2.0,0,0,0,0,0,0,1.0,0,1.0,2.0,0,0,0,0.0,0.0,0,1.0,0,1.0,2.0,8.5,2,67.0,16,0.0,0.0,1.0,1.0,5259,0.20000000298023224,0.0,1.0,5259,0.20000000298023224,75.5,1.0,2.0,25.200000762939453
2022,67,구세군사관대학원대학교,대학원대학,사립,경기,-,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,1.0,0,0.0,1.0,0,0,0,0,0,0,1.0,0,0.0,1.0,0,0,0,0.0,0.0,0,1.0,0,0.0,1.0,8.5,2,12.0,2,0.0,0.0,1.0,0.0,22,36.400001525878906,0.0,1.0,22,45.5,20.5,0.0,1.0,20.5
2022,68,국군간호사관학교,기타,기타,대전,-,0,1.0,0,0,1.0,0,0,0,0.0,0.0,1,0.0,0,0.0,1.0,0,0,0,0,0,1,1.0,0,0.0,2.0,0,0,0,0.0,0.0,1,1.0,0,0.0,2.0,40.0,4,33.0,2,1.0,0.0,1.0,0.0,0,0.0,1.0,1.0,0,0.0,73.0,1.0,1.0,36.5
2022,69,국립강릉원주대학교,대학,국립,강원,B그룹,2,6.0,2,3,13.0,0,0,0,0.0,0.0,0,0.0,0,1.0,1.0,0,0,0,0,0,2,6.0,2,4.0,14.0,0,0,0,0.0,0.0,2,6.0,2,4.0,14.0,788.7999877929688,141,814.5999755859375,228,10.0,3.0,0.0,1.0,7813,1.7000000476837158,10.0,0.0,7813,1.2999999523162842,1603.4000244140625,15.0,1.0,100.19999694824219
2022,70,국립경국대학교,대학,국립,경북,B그룹,2,8.0,0,1,11.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,2,8.0,0,1.0,11.0,0,0,0,0.0,0.0,2,8.0,0,1.0,11.0,265.0,51,228.5,59,10.0,1.0,0.0,0.0,6376,1.7000000476837158,10.0,0.0,6376,1.600000023841858,493.5,11.0,0.0,44.900001525878906
2022,71,국립공주대학교,대학,국립,충남,A그룹,7,10.0,0,1,18.0,0,0,0,0.0,0.0,0,0.0,0,1.0,1.0,0,0,0,0,0,7,10.0,0,2.0,19.0,0,0,0,0.0,0.0,7,10.0,0,2.0,19.0,634.7999877929688,120,967.3999633789062,299,17.0,1.0,0.0,1.0,14787,1.2000000476837158,17.0,0.0,14787,1.100000023841858,1602.199951171875,16.5,0.0,97.0999984741211
2022,72,국립군산대학교,대학,국립,전북,B그룹,3,12.0,0,0,15.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,3,12.0,0,0.0,15.0,0,0,0,0.0,0.0,3,12.0,0,0.0,15.0,429.0,67,658.7999877929688,152,15.0,0.0,0.0,0.0,7502,2.0,15.0,0.0,7502,2.0,1087.800048828125,13.0,0.0,83.69999694824219
2022,73,국립금오공과대학교,대학,국립,경북,B그룹,1,4.0,0,0,5.0,0,0,0,0.0,0.0,0,2.0,0,0.0,2.0,0,0,0,0,0,1,6.0,0,0.0,7.0,0,0,0,0.0,0.0,1,6.0,0,0.0,7.0,211.60000610351562,33,238.0,65,5.0,0.0,2.0,0.0,5790,1.100000023841858,5.0,2.0,5790,1.2000000476837158,449.6000061035156,6.0,2.0,56.20000076293945
2022,74,국립목포대학교,대학,국립,전남,B그룹,5,4.0,0,1,10.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,5,4.0,0,1.0,10.0,0,0,0,0.0,0.0,5,4.0,0,1.0,10.0,263.0,61,383.70001220703125,76,9.0,1.0,0.0,0.0,7190,1.399999976158142,9.0,0.0,7190,1.2999999523162842,646.7000122070312,10.0,0.0,64.69999694824219
2022,75,국립목포해양대학교,대학,국립,전남,C그룹,1,3.0,0,0,4.0,0,0,0,0.0,0.0,0,0.0,0,2.0,2.0,0,0,0,0,0,1,3.0,0,2.0,6.0,0,0,0,0.0,0.0,1,3.0,0,2.0,6.0,18.0,5,128.89999389648438,20,4.0,0.0,0.0,2.0,2622,1.899999976158142,4.0,0.0,2622,1.5,146.89999389648438,4.0,1.0,29.399999618530273
2022,76,국립부경대학교,대학,국립,부산,A그룹,5,14.0,0,0,19.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,5,14.0,0,0.0,19.0,0,0,0,0.0,0.0,5,14.0,0,0.0,19.0,148.0,19,1189.699951171875,221,19.0,0.0,0.0,0.0,17563,1.100000023841858,19.0,0.0,17563,1.100000023841858,1337.699951171875,19.0,0.0,70.4000015258789
2022,77,국립순천대학교,대학,국립,전남,B그룹,4,7.5,0,0,11.5,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,4,7.5,0,0.0,11.5,0,0,0,0.0,0.0,4,7.5,0,0.0,11.5,147.5,41,440.6000061035156,81,11.5,0.0,0.0,0.0,7353,1.600000023841858,11.5,0.0,7353,1.600000023841858,588.0999755859375,10.5,0.0,56.0
2022,78,국립암센터국제암대학원대학교,대학원대학,국립,경기,-,0,1.0,0,0,1.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,1.0,0,0.0,1.0,0,0,0,0.0,0.0,0,1.0,0,0.0,1.0,0.0,0,4.0,1,1.0,0.0,0.0,0.0,62,16.100000381469727,1.0,0.0,62,16.100000381469727,4.0,1.0,0.0,4.0
2022,79,국립창원대학교,대학,국립,경남,B그룹,1,10.0,1,1,13.0,0,0,0,0.0,0.0,0,0.0,0,1.0,1.0,0,0,0,0,0,1,10.0,1,2.0,14.0,0,0,0,0.0,0.0,1,10.0,1,2.0,14.0,330.20001220703125,69,422.3999938964844,110,12.0,1.0,0.0,1.0,8716,1.5,12.0,0.0,8716,1.399999976158142,752.5999755859375,14.0,0.0,53.79999923706055
2022,80,국립한국교통대학교,대학,국립,충북,B그룹,0,7.0,0,0,7.0,0,0,0,0.0,0.0,0,3.0,0,0.0,3.0,0,0,0,0,0,0,10.0,0,0.0,10.0,0,0,0,0.0,0.0,0,10.0,0,0.0,10.0,0.0,0,577.0,121,7.0,0.0,3.0,0.0,8508,1.100000023841858,7.0,3.0,8508,1.2000000476837158,577.0,9.0,4.0,44.400001525878906
2022,81,국립한국해양대학교,대학,국립,부산,B그룹,5,7.0,0,0,12.0,0,1,0,0.0,1.0,0,0.0,0,1.0,1.0,0,0,0,0,0,5,7.0,0,1.0,13.0,0,1,0,0.0,1.0,5,8.0,0,1.0,14.0,517.5,141,582.0999755859375,254,13.0,0.0,0.0,1.0,7064,1.899999976158142,13.0,0.0,7064,1.7999999523162842,1099.5999755859375,10.0,1.0,100.0
2022,82,국립한밭대학교,대학,국립,대전,B그룹,0,6.800000190734863,1,1,8.800000190734863,0,0,0,0.0,0.0,0,1.0,0,0.0,1.0,0,0,0,0,0,0,7.800000190734863,1,1.0,9.800000190734863,0,0,0,0.0,0.0,0,7.800000190734863,1,1.0,9.800000190734863,320.70001220703125,71,241.3000030517578,67,7.800000190734863,1.0,1.0,0.0,8786,1.100000023841858,7.800000190734863,1.0,8786,1.0,562.0,9.0,0.0,62.400001525878906
2022,83,국민대학교,대학,사립,서울,A그룹,4,6.0,0,3,13.0,0,0,0,0.0,0.0,0,9.0,0,0.0,9.0,0,0,0,0,0,4,15.0,0,3.0,22.0,0,0,0,0.0,0.0,4,15.0,0,3.0,22.0,459.5,85,904.5,193,10.0,3.0,9.0,0.0,18017,1.100000023841858,10.0,9.0,18017,1.100000023841858,1364.0,14.0,11.0,54.599998474121094
2022,84,국방대학교,기타,기타,충남,-,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2022,85,국제뇌교육종합대학원대학교,대학원대학,사립,충남,-,0,1.0,0,0,1.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,1.0,0,0.0,1.0,0,0,0,0.0,0.0,0,1.0,0,0.0,1.0,5.0,2,3.0,3,1.0,0.0,0.0,0.0,282,3.5,1.0,0.0,282,3.5,8.0,1.0,0.0,8.0
2022,86,국제대학교,전문대학,사립,경기,B그룹,0,0.0,1,0,1.0,0,0,0,0.0,0.0,0,1.0,0,0.0,1.0,0,0,0,0,0,0,1.0,1,0.0,2.0,0,0,0,0.0,0.0,0,1.0,1,0.0,2.0,99.0,16,145.0,30,1.0,0.0,1.0,0.0,3107,0.6000000238418579,1.0,1.0,3107,0.6000000238418579,244.0,1.0,1.0,122.0
2022,87,국제문화대학원대학교,대학원대학,사립,충남,-,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2022,88,국제법률경영대학원대학교,대학원대학,사립,경기,-,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,180,0.0,0.0,0.0,180,0.0,0.0,0.0,0.0,0.0
2022,89,국제사이버대학교,대학,사립,경기,C그룹,0,0.0,0,1,1.0,0,0,0,1.0,1.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,1.0,1.0,0,0,0,1.0,1.0,0,0.0,0,2.0,2.0,54.0,14,0.0,0,0.0,2.0,0.0,0.0,3356,0.5,0.0,0.0,3356,0.0,54.0,2.0,0.0,27.0
2022,90,국제언어대학원대학교,대학원대학,사립,서울,-,0,0.0,0,0,0.0,0,1,0,1.0,2.0,0,0.0,0,0.0,0.0,0,0,0,1,1,0,0.0,0,0.0,0.0,0,1,0,2.0,3.0,0,1.0,0,2.0,3.0,2.0,1,17.0,3,1.0,1.0,0.0,1.0,85,27.100000381469727,1.0,0.0,85,11.800000190734863,19.0,2.0,0.0,9.5
2022,91,국제예술대학교,기타,기타,서울,-,0,0.0,0,0,0.0,0,0,0,1.0,1.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,1.0,1.0,0,0.0,0,1.0,1.0,0.0,0,0.0,0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0
2022,92,군산간호대학교,전문대학,사립,전북,C그룹,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,1.0,0,0.0,1.0,0,0,0,0,0,0,1.0,0,0.0,1.0,0,0,0,0.0,0.0,0,1.0,0,0.0,1.0,83.0,12,0.0,0,0.0,0.0,1.0,0.0,1149,0.699999988079071,0.0,1.0,1149,0.8999999761581421,83.0,0.0,1.0,83.0
2022,93,군장대학교,전문대학,사립,전북,C그룹,0,1.0,0,0,1.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,1.0,0,0.0,1.0,0,0,0,0.0,0.0,0,1.0,0,0.0,1.0,28.5,6,0.0,0,1.0,0.0,0.0,0.0,1741,0.6000000238418579,1.0,0.0,1741,0.6000000238418579,28.5,1.0,0.0,28.5
2022,94,극동대학교,대학,사립,충북,C그룹,0,2.0,0,1,3.0,0,0,0,0.0,0.0,0,1.0,0,0.0,1.0,0,0,0,0,0,0,3.0,0,1.0,4.0,0,0,0,0.0,0.0,0,3.0,0,1.0,4.0,7.0,1,134.0,30,2.0,1.0,1.0,0.0,3073,1.2000000476837158,2.0,1.0,3073,1.0,141.0,3.0,2.0,28.200000762939453
2022,95,글로벌사이버대학교,대학,사립,충남,C그룹,0,0.0,0,0,0.0,0,0,0,1.0,1.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,1.0,1.0,0,0.0,0,1.0,1.0,21.5,3,0.0,0,0.0,1.0,0.0,0.0,2280,0.4000000059604645,0.0,0.0,2280,0.0,21.5,1.0,0.0,21.5
2022,96,금강대학교,대학,사립,충남,C그룹,0,1.0,0,0,1.0,0,1,0,0.0,1.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,1.0,0,0.0,1.0,0,1,0,0.0,1.0,0,2.0,0,0.0,2.0,12.5,3,47.0,9,2.0,0.0,0.0,0.0,227,8.800000190734863,2.0,0.0,227,8.800000190734863,59.5,1.0,1.0,29.799999237060547
2022,97,기독간호대학교,전문대학,사립,광주,C그룹,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,1.0,0,0.0,1.0,0,0,0,0,0,0,1.0,0,0.0,1.0,0,0,0,0.0,0.0,0,1.0,0,0.0,1.0,27.5,5,8.0,2,0.0,0.0,1.0,0.0,600,1.2999999523162842,0.0,1.0,600,1.7000000476837158,35.5,0.0,1.0,35.5
2022,98,김천대학교,대학,사립,경북,C그룹,0,2.0,0,1,3.0,0,0,0,0.0,0.0,0,0.0,0,1.0,1.0,0,0,0,0,0,0,2.0,0,2.0,4.0,0,0,0,0.0,0.0,0,2.0,0,2.0,4.0,146.0,28,4.0,1,2.0,1.0,0.0,1.0,2693,1.2000000476837158,2.0,0.0,2693,0.699999988079071,150.0,3.0,0.0,50.0
2022,99,김포대학교,전문대학,사립,경기,C그룹,0,0.0,0,0,0.0,0,0,0,1.0,1.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,1.0,1.0,0,0.0,0,1.0,1.0,0.0,0,42.5,5,0.0,1.0,0.0,0.0,2039,0.4000000059604645,0.0,0.0,2039,0.0,42.5,1.0,2.0,14.199999809265137
2022,100,김해대학교,전문대학,사립,경남,C그룹,0,1.0,0,1,2.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,1.0,0,1.0,2.0,0,0,0,0.0,0.0,0,1.0,0,1.0,2.0,27.0,5,17.0,3,1.0,1.0,0.0,0.0,1440,1.2999999523162842,1.0,0.0,1440,0.699999988079071,44.0,2.0,0.0,22.0
2022,101,나사렛대학교,대학,사립,충남,B그룹,0,2.0,0,0,2.0,0,0,0,0.0,0.0,0,4.0,0,1.0,5.0,0,0,0,0,0,0,6.0,0,1.0,7.0,0,0,0,0.0,0.0,0,6.0,0,1.0,7.0,244.0,51,291.0,61,2.0,0.0,4.0,1.0,5101,1.100000023841858,2.0,4.0,5101,1.2000000476837158,535.0,2.0,4.0,89.19999694824219
2022,102,나주대학교,전문대학,사립,전남,C그룹,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,1.0,0,0.0,1.0,0,0,0,0,0,0,1.0,0,0.0,1.0,0,0,0,0.0,0.0,0,1.0,0,0.0,1.0,0.0,0,123.0,23,0.0,0.0,1.0,0.0,1307,0.6000000238418579,0.0,1.0,1307,0.800000011920929,123.0,1.0,0.0,123.0
2022,103,남부대학교,대학,사립,광주,C그룹,0,2.0,0,1,3.0,0,0,0,0.0,0.0,0,1.0,0,0.0,1.0,0,0,0,0,0,0,3.0,0,1.0,4.0,0,0,0,0.0,0.0,0,3.0,0,1.0,4.0,137.0,25,75.0,14,2.0,1.0,1.0,0.0,3434,1.0,2.0,1.0,3434,0.8999999761581421,212.0,3.0,1.0,53.0
2022,104,남서울대학교,대학,사립,충남,B그룹,0,3.0,0,0,3.0,0,0,0,0.0,0.0,0,8.0,0,2.0,10.0,0,0,0,0,0,0,11.0,0,2.0,13.0,0,0,0,0.0,0.0,0,11.0,0,2.0,13.0,92.5,21,296.0,63,3.0,0.0,8.0,2.0,9739,1.100000023841858,3.0,8.0,9739,1.100000023841858,388.5,3.0,12.0,25.899999618530273
2022,105,농협대학교,전문대학,사립,경기,C그룹,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,1.0,0,0.0,1.0,0,0,0,0,0,0,1.0,0,0.0,1.0,0,0,0,0.0,0.0,0,1.0,0,0.0,1.0,53.0,6,0.0,0,0.0,0.0,1.0,0.0,399,2.0,0.0,1.0,399,2.5,53.0,0.0,1.0,53.0
2022,106,능인대학원대학교,대학원대학,사립,경기,-,0,0.0,0,0,0.0,0,0,0,1.0,1.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,1.0,1.0,0,0.0,0,1.0,1.0,0.0,0,61.0,6,0.0,1.0,0.0,0.0,34,23.5,0.0,0.0,34,0.0,61.0,0.0,1.0,61.0
2022,107,단국대학교,대학,사립,경기,A그룹,5,10.0,1,8,24.0,0,0,0,0.0,0.0,0,4.0,0,2.0,6.0,0,0,0,0,0,5,14.0,1,10.0,30.0,0,0,0,0.0,0.0,5,14.0,1,10.0,30.0,308.5,30,264.0,54,16.0,8.0,4.0,2.0,26277,1.0,16.0,4.0,26277,0.800000011920929,572.5,26.0,6.0,17.899999618530273
2022,108,대경대학교,전문대학,사립,경북,B그룹,0,2.0,0,0,2.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,2.0,0,0.0,2.0,0,0,0,0.0,0.0,0,2.0,0,0.0,2.0,19.5,5,48.0,14,2.0,0.0,0.0,0.0,3767,0.5,2.0,0.0,3767,0.5,67.5,2.0,0.0,33.79999923706055
2022,109,대구가톨릭대학교,대학,사립,경북,A그룹,0,7.0,0,0,7.0,0,1,0,1.0,2.0,0,10.0,0,0.0,10.0,0,0,0,0,0,0,17.0,0,0.0,17.0,0,1,0,1.0,2.0,0,18.0,0,1.0,19.0,437.5,131,850.0,188,8.0,1.0,10.0,0.0,12663,1.2999999523162842,8.0,10.0,12663,1.399999976158142,1287.5,9.0,10.0,67.80000305175781
2022,110,대구경북과학기술원,대학,국립,대구,C그룹,0,2.0,0,2,4.0,0,0,0,0.0,0.0,0,2.0,0,1.0,3.0,0,0,0,0,0,0,4.0,0,3.0,7.0,0,0,0,0.0,0.0,0,4.0,0,3.0,7.0,83.5,19,7.5,2,2.0,2.0,2.0,1.0,1664,3.4000000953674316,2.0,2.0,1664,2.4000000953674316,91.0,5.0,0.0,18.200000762939453
2022,111,대구공업대학교,전문대학,사립,대구,C그룹,0,1.0,0,0,1.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,1.0,0,0.0,1.0,0,0,0,0.0,0.0,0,1.0,0,0.0,1.0,0.0,0,29.5,6,1.0,0.0,0.0,0.0,1475,0.699999988079071,1.0,0.0,1475,0.699999988079071,29.5,1.0,0.0,29.5
2022,112,대구과학대학교,전문대학,사립,대구,A그룹,0,1.0,1,0,2.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,1.0,1,0.0,2.0,0,0,0,0.0,0.0,0,1.0,1,0.0,2.0,65.5,13,27.0,5,2.0,0.0,0.0,0.0,4113,0.5,2.0,0.0,4113,0.5,92.5,2.0,0.0,46.29999923706055
2022,113,대구교육대학교,대학,국립,대구,C그룹,2,2.0,0,1,5.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,2,2.0,0,1.0,5.0,0,0,0,0.0,0.0,2,2.0,0,1.0,5.0,368.0,33,411.0,78,4.0,1.0,0.0,0.0,2478,1.899999976158142,4.0,0.0,2478,1.600000023841858,779.0,6.0,0.0,129.8000030517578
2022,114,대구대학교,대학,사립,경북,A그룹,4,5.0,1,0,10.0,0,0,0,0.0,0.0,0,11.0,0,4.0,15.0,0,0,0,0,0,4,16.0,1,4.0,25.0,0,0,0,0.0,0.0,4,16.0,1,4.0,25.0,366.5,166,884.0,164,10.0,0.0,11.0,4.0,17402,1.2000000476837158,10.0,11.0,17402,1.2000000476837158,1250.5,8.0,15.0,54.400001525878906
2022,115,대구미래대학교,전문대학,사립,경북,C그룹,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2022,116,대구보건대학교,전문대학,사립,대구,A그룹,0,2.0,0,1,3.0,0,0,0,0.0,0.0,0,1.0,0,0.0,1.0,0,0,0,0,0,0,3.0,0,1.0,4.0,0,0,0,0.0,0.0,0,3.0,0,1.0,4.0,185.0,25,0.0,0,2.0,1.0,1.0,0.0,6650,0.5,2.0,1.0,6650,0.5,185.0,3.0,0.0,61.70000076293945
2022,117,대구사이버대학교,대학,사립,경북,C그룹,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,4663,0.0,0.0,0.0,4663,0.0,0.0,0.0,0.0,0.0
2022,118,대구예술대학교,대학,사립,경북,C그룹,0,2.0,0,1,3.0,0,1,0,0.0,1.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,2.0,0,1.0,3.0,0,1,0,0.0,1.0,0,3.0,0,1.0,4.0,7.0,2,129.0,25,3.0,1.0,0.0,0.0,595,6.400000095367432,3.0,0.0,595,5.0,136.0,4.0,0.0,34.0
2022,119,대구외국어대학교,대학,사립,경북,C그룹,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2022,120,대구한의대학교,대학,사립,경북,B그룹,0,3.0,0,1,4.0,0,0,0,0.0,0.0,0,5.0,0,0.0,5.0,0,0,0,0,0,0,8.0,0,1.0,9.0,0,0,0,0.0,0.0,0,8.0,0,1.0,9.0,115.5,25,527.0,112,3.0,1.0,5.0,0.0,6573,1.2000000476837158,3.0,5.0,6573,1.2000000476837158,642.5,4.0,5.0,71.4000015258789
2022,121,대덕대학교,전문대학,사립,대전,C그룹,0,0.0,0,0,0.0,0,2,0,0.0,2.0,0,1.0,0,0.0,1.0,0,0,0,0,0,0,1.0,0,0.0,1.0,0,2,0,0.0,2.0,0,3.0,0,0.0,3.0,134.5,19,92.0,16,2.0,0.0,1.0,0.0,2206,1.2999999523162842,2.0,1.0,2206,1.399999976158142,226.5,3.0,1.0,56.599998474121094
2022,122,대동대학교,전문대학,사립,부산,C그룹,0,1.0,0,0,1.0,0,0,0,0.0,0.0,0,0.0,0,1.0,1.0,0,0,0,0,0,0,1.0,0,1.0,2.0,0,0,0,0.0,0.0,0,1.0,0,1.0,2.0,139.5,27,356.5,61,1.0,0.0,0.0,1.0,1478,1.0,1.0,0.0,1478,0.699999988079071,496.0,1.0,1.0,248.0
2022,123,대림대학교,전문대학,사립,경기,A그룹,1,0.0,0,0,1.0,0,0,0,0.0,0.0,0,3.0,0,0.0,3.0,0,0,0,0,0,1,3.0,0,0.0,4.0,0,0,0,0.0,0.0,1,3.0,0,0.0,4.0,122.0,21,113.0,24,1.0,0.0,3.0,0.0,6901,0.5,1.0,3.0,6901,0.6000000238418579,235.0,1.0,3.0,58.79999923706055
2022,124,대신대학교,대학,사립,경북,C그룹,0,1.0,0,0,1.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,1.0,0,0.0,1.0,0,0,0,0.0,0.0,0,1.0,0,0.0,1.0,60.5,10,18.0,3,1.0,0.0,0.0,0.0,613,1.600000023841858,1.0,0.0,613,1.600000023841858,78.5,1.0,0.0,78.5
2022,125,대원대학교,전문대학,사립,충북,C그룹,0,1.0,0,0,1.0,0,0,0,0.0,0.0,0,0.0,0,2.0,2.0,0,0,0,0,0,0,1.0,0,2.0,3.0,0,0,0,0.0,0.0,0,1.0,0,2.0,3.0,0.0,0,226.0,35,1.0,0.0,0.0,2.0,2002,1.0,1.0,0.0,2002,0.5,226.0,1.0,2.0,75.30000305175781
