YR,ID,SNM,STYP,FND,RGN,USC,SCR_EST
2018,68,국군간호사관학교,기타,기타,대전,-,68.13085263877633
2018,69,국립강릉원주대학교,대학,국립,강원,B그룹,68.05213689168086
2018,70,국립경국대학교,대학,국립,경북,B그룹,68.05213689168086
2018,71,국립공주대학교,대학,국립,충남,A그룹,68.1130932743736
2018,72,국립군산대학교,대학,국립,전북,B그룹,68.05658823743656
2018,73,국립금오공과대학교,대학,국립,경북,B그룹,68.07502218195692
2018,74,국립목포대학교,대학,국립,전남,B그룹,68.05387186199883
2018,75,국립목포해양대학교,대학,국립,전남,C그룹,68.34253318564463
2018,76,국립부경대학교,대학,국립,부산,A그룹,68.23698759288801
2018,77,국립순천대학교,대학,국립,전남,B그룹,68.07477247997126
2018,78,국립암센터국제암대학원대학교,대학원대학,국립,경기,-,70.6901372803018
2018,79,국립창원대학교,대학,국립,경남,B그룹,68.07848451916722
2018,80,국립한국교통대학교,대학,국립,충북,B그룹,68.07502218195692
2018,81,국립한국해양대학교,대학,국립,부산,B그룹,68.07742299029228
2018,82,국립한밭대학교,대학,국립,대전,B그룹,68.07216291032877
2018,83,국민대학교,대학,사립,서울,A그룹,68.89117606953067
2018,84,국방대학교,기타,기타,충남,-,71.25259162892993
2018,85,국제뇌교육종합대학원대학교,대학원대학,사립,충남,-,70.81513584112305
2018,86,국제대학교,전문대학,사립,경기,B그룹,68.06613330029724
2018,88,국제법률경영대학원대학교,대학원대학,사립,경기,-,71.44821213612516
2018,89,국제사이버대학교,대학,사립,경기,C그룹,69.77988948562924
2018,90,국제언어대학원대학교,대학원대학,사립,서울,-,70.61189029420879
2018,92,군산간호대학교,전문대학,사립,전북,C그룹,69.27129591045899
2018,93,군장대학교,전문대학,사립,전북,C그룹,70.11256882896176
2018,94,극동대학교,대학,사립,충북,C그룹,69.17993764150772
2018,95,글로벌사이버대학교,대학,사립,충남,C그룹,71.47382652701727
2018,96,금강대학교,대학,사립,충남,C그룹,70.41684139519853
2018,97,기독간호대학교,전문대학,사립,광주,C그룹,70.16915943768805
2018,98,김천대학교,대학,사립,경북,C그룹,68.07407166746908
2018,99,김포대학교,전문대학,사립,경기,C그룹,68.14501903774492
2018,100,김해대학교,전문대학,사립,경남,C그룹,68.27583100061636
2018,101,나사렛대학교,대학,사립,충남,B그룹,68.06613330029724
2018,102,나주대학교,전문대학,사립,전남,C그룹,68.16593997056279
2018,103,남부대학교,대학,사립,광주,C그룹,68.06613330029724
2018,104,남서울대학교,대학,사립,충남,B그룹,69.14267489870915
2018,105,농협대학교,전문대학,사립,경기,C그룹,71.13023586824734
2018,106,능인대학원대학교,대학원대학,사립,경기,-,71.47746252987146
2018,107,단국대학교,대학,사립,경기,A그룹,69.75254693776029
2018,108,대경대학교,전문대학,사립,경북,B그룹,69.29218597763119
2018,109,대구가톨릭대학교,대학,사립,경북,A그룹,68.11461889054796
2018,110,대구경북과학기술원,대학,국립,대구,C그룹,69.1986346107692
2018,111,대구공업대학교,전문대학,사립,대구,C그룹,68.06613330029724
2018,112,대구과학대학교,전문대학,사립,대구,A그룹,68.06613330029724
2018,113,대구교육대학교,대학,국립,대구,C그룹,68.05658823743656
2018,114,대구대학교,대학,사립,경북,A그룹,69.0189721085044
2018,116,대구보건대학교,전문대학,사립,대구,A그룹,68.06613330029724
2018,117,대구사이버대학교,대학,사립,경북,C그룹,71.47382652701727
2018,118,대구예술대학교,대학,사립,경북,C그룹,68.16048760057927
2018,120,대구한의대학교,대학,사립,경북,B그룹,68.04529854744152
2018,121,대덕대학교,전문대학,사립,대전,C그룹,68.09081372744762
2018,122,대동대학교,전문대학,사립,부산,C그룹,68.06613330029724
2018,123,대림대학교,전문대학,사립,경기,A그룹,68.06613330029724
2018,124,대신대학교,대학,사립,경북,C그룹,68.12130757591562
2018,125,대원대학교,전문대학,사립,충북,C그룹,68.06613330029724
2018,126,대전가톨릭대학교,대학,사립,세종,C그룹,66.25905632457392
2018,127,대전과학기술대학교,전문대학,사립,대전,B그룹,70.48996991067358
2018,128,대전대학교,대학,사립,대전,B그룹,68.07512004927331
2018,129,대전보건대학교,전문대학,사립,대전,A그룹,69.4613796189939
2018,130,대전신학대학교,대학,사립,대전,C그룹,68.12130757591562
2018,131,대진대학교,대학,사립,경기,B그룹,68.04939124031871
2018,132,대한신학대학원대학교,대학원대학,사립,경기,-,71.46602524049476
2018,133,덕성여자대학교,대학,사립,서울,B그룹,68.10291931951147
2018,134,동강대학교,전문대학,사립,광주,B그룹,68.06613330029724
2018,135,동국대학교,대학,사립,서울,A그룹,69.99870849642335
2018,136,동국대학교 WISE캠퍼스,대학,사립,경북,B그룹,68.04668481917035
2018,137,동남보건대학교,전문대학,사립,경기,A그룹,70.32741730523297
2018,138,동덕여자대학교,대학,사립,서울,B그룹,69.5357142944305
2018,139,동명대학교,대학,사립,부산,B그룹,70.31027212114054
2018,140,동방문화대학원대학교,대학원대학,사립,서울,-,70.85469492730694
2018,141,동부산대학교,전문대학,사립,부산,C그룹,68.05387186199883
2018,142,동서대학교,대학,사립,부산,B그룹,68.10554332692358
2018,143,동서울대학교,전문대학,사립,경기,A그룹,68.16593997056279
2018,144,동신대학교,대학,사립,전남,B그룹,68.04529854744152
2018,145,동아대학교,대학,사립,부산,A그룹,70.14573023091955
2018,146,동아방송예술대학교,전문대학,사립,경기,B그룹,68.06613330029724
2018,147,동아보건대학교,전문대학,사립,전남,C그룹,68.08962403837192
2018,148,동양대학교,대학,사립,경북,C그룹,68.06613330029724
2018,149,동양미래대학교,전문대학,사립,서울,A그룹,68.06613330029724
2018,151,동원과학기술대학교,전문대학,사립,경남,B그룹,70.1146164415191
2018,152,동원대학교,전문대학,사립,경기,B그룹,69.6852365665972
2018,153,동의과학대학교,전문대학,사립,부산,B그룹,69.27407417907868
2018,154,동의대학교,대학,사립,부산,A그룹,69.27254495903891
2018,155,두원공과대학교,전문대학,사립,경기,B그룹,70.89450758955063
2018,156,디지털서울문화예술대학교,대학,사립,서울,C그룹,71.47382652701727
2018,157,루터대학교,대학,사립,경기,C그룹,70.37509285799885
2018,158,마산대학교,전문대학,사립,경남,A그룹,68.09081372744762
2018,160,명지대학교,대학,사립,서울,A그룹,68.54261005482583
2018,161,명지전문대학,전문대학,사립,서울,A그룹,68.06613330029724
2018,162,목원대학교,대학,사립,대전,B그룹,68.06168195454156
2018,163,목포가톨릭대학교,대학,사립,전남,C그룹,69.34000870565995
2018,164,목포과학대학교,전문대학,사립,전남,B그룹,70.33264420108426
2018,165,문경대학교,전문대학,사립,경북,C그룹,68.1555330659267
2018,166,배재대학교,대학,사립,대전,B그룹,68.06168195454156
2018,167,배화여자대학교,전문대학,사립,서울,B그룹,68.06613330029724
2018,168,백석대학교,대학,사립,충남,A그룹,68.25483007337296
2018,169,백석문화대학교,전문대학,사립,충남,A그룹,68.06613330029724
2018,171,백제예술대학교,전문대학,사립,전북,C그룹,70.53828293122054
2018,172,베뢰아국제대학원대학교,대학원대학,사립,서울,-,64.77988513112521
2018,174,부산가톨릭대학교,대학,사립,부산,C그룹,68.04529854744152
2018,175,부산경상대학교,전문대학,사립,부산,B그룹,70.47670687285645
2018,176,부산과학기술대학교,전문대학,사립,부산,B그룹,69.27407417907868
2018,177,부산교육대학교,대학,국립,부산,C그룹,68.07440908653204
2018,178,부산대학교,대학,국립,부산,A그룹,69.51109891601182
2018,179,부산디지털대학교,대학,사립,부산,C그룹,71.43259792661287
2018,180,부산보건대학교,전문대학,사립,부산,B그룹,68.06613330029724
2018,181,부산여자대학교,전문대학,사립,부산,C그룹,68.17584134401423
2018,182,부산예술대학교,전문대학,사립,부산,C그룹,71.47746252987146
2018,183,부산외국어대학교,대학,사립,부산,B그룹,68.18125418321712
2018,184,부산장신대학교,대학,사립,경남,C그룹,68.05658823743656
2018,185,부천대학교,전문대학,사립,경기,A그룹,68.06613330029724
2018,186,삼육대학교,대학,사립,서울,B그룹,68.06613330029724
2018,187,삼육보건대학교,전문대학,사립,서울,C그룹,68.89447573031224
2018,188,상명대학교,대학,사립,서울,A그룹,68.10998072666672
2018,189,상지대학교,대학,사립,강원,B그룹,68.04529854744152
2018,190,상지영서대학교,전문대학,사립,강원,B그룹,70.88670630302812
2018,191,서강대학교,대학,사립,서울,A그룹,69.03081580622927
2018,192,서경대학교,대학,사립,서울,B그룹,68.104153954863
2018,194,서라벌대학교,전문대학,사립,경북,C그룹,68.92033927003398
2018,195,서영대학교,전문대학,사립,광주,A그룹,68.06613330029724
2018,196,서울과학기술대학교,대학,국립,서울,A그룹,68.15562366130077
2018,197,서울과학종합대학원대학교,대학원대학,사립,서울,-,70.40851183590735
2018,198,서울교육대학교,대학,국립,서울,C그룹,68.07440908653204
2018,199,서울기독대학교,대학,사립,서울,C그룹,68.20626498401734
2018,200,서울대학교,대학,국립,서울,A그룹,71.59187546213016
2018,201,서울디지털대학교,대학,사립,서울,A그룹,71.47382652701727
2018,202,서울미디어대학원대학교,대학원대학,사립,서울,-,71.47293141307692
2018,203,서울벤처대학원대학교,대학원대학,사립,서울,-,71.47382652701727
2018,204,서울불교대학원대학교,대학원대학,사립,서울,-,71.47795443097974
2018,205,서울사이버대학교,대학,사립,서울,A그룹,71.47382652701727
2018,206,서울사회복지대학원대학교,대학원대학,사립,서울,-,71.47293141307692
2018,207,서울상담심리대학원대학교,대학원대학,사립,서울,-,69.84943940531637
2018,208,서울성경신학대학원대학교,대학원대학,사립,서울,-,68.30588191226278
2018,209,서울시립대학교,대학,공립,서울,A그룹,69.24761543791557
2018,210,서울신학대학교,대학,사립,경기,C그룹,68.07543104710241
2018,211,서울여자간호대학교,전문대학,사립,서울,C그룹,68.10393044993631
2018,212,서울여자대학교,대학,사립,서울,B그룹,68.08455150378886
2018,213,서울예술대학교,전문대학,사립,경기,B그룹,69.25453904853958
2018,214,서울외국어대학원대학교,대학원대학,사립,서울,-,71.47382652701727
2018,215,서울장신대학교,대학,사립,경기,C그룹,68.05658823743656
2018,216,서울한영대학교,대학,사립,서울,C그룹,68.05658823743656
2018,217,서원대학교,대학,사립,충북,B그룹,68.04529854744152
2018,218,서일대학교,전문대학,사립,서울,A그룹,68.25527901695315
2018,219,서정대학교,전문대학,사립,경기,A그룹,70.37508452202546
2018,220,서해대학,전문대학,사립,전북,C그룹,69.77988948562924
2018,222,선린대학교,전문대학,사립,경북,C그룹,69.495906598905
2018,223,선문대학교,대학,사립,충남,B그룹,68.06960717464267
2018,224,선학유피대학원대학교,대학원대학,사립,경기,-,64.78769231591804
2018,225,성결대학교,대학,사립,경기,B그룹,68.04529854744152
2018,226,성공회대학교,대학,사립,서울,C그룹,68.23536234770184
2018,227,성균관대학교,대학,사립,서울,A그룹,68.92326362101079
2018,228,성산효대학원대학교,대학원대학,사립,인천,-,71.00448125418738
2018,229,성서침례대학원대학교,대학원대학,사립,경기,-,70.56890893768403
2018,230,성신여자대학교,대학,사립,서울,A그룹,68.10081887826556
2018,231,성운대학교,전문대학,사립,경북,C그룹,68.67338660993877
2018,233,세경대학교,전문대학,사립,강원,C그룹,68.13085263877633
2018,235,세명대학교,대학,사립,충북,B그룹,68.04942051624313
2018,236,세종대학교,대학,사립,서울,A그룹,70.58458474763131
2018,237,세한대학교,대학,사립,충남,C그룹,68.09081372744762
2018,238,송곡대학교,전문대학,사립,강원,C그룹,71.47055635728931
2018,239,송원대학교,대학,사립,광주,C그룹,68.04529854744152
2018,240,송호대학교,전문대학,사립,강원,C그룹,68.3006584996749
2018,241,수도국제대학원대학교,대학원대학,사립,서울,-,70.54826648118998
2018,242,수성대학교,전문대학,사립,대구,B그룹,68.21111166213728
2018,243,수원가톨릭대학교,대학,사립,경기,C그룹,65.78897334188841
2018,244,수원과학대학교,전문대학,사립,경기,B그룹,68.06613330029724
2018,245,수원대학교,대학,사립,경기,B그룹,69.95877262309462
2018,246,수원여자대학교,전문대학,사립,경기,B그룹,70.35159378395079
2018,247,숙명여자대학교,대학,사립,서울,A그룹,68.30123727326622
2018,248,순복음대학원대학교,대학원대학,사립,서울,-,71.20913677415345
2018,249,순복음총회신학교,대학,사립,충북,C그룹,71.2022306015713
2018,250,순천제일대학교,전문대학,사립,전남,B그룹,68.31148939120226
2018,251,순천향대학교,대학,사립,충남,A그룹,70.19673281356856
2018,252,숭실대학교,대학,사립,서울,A그룹,68.59043476744141
2018,254,숭의여자대학교,전문대학,사립,서울,B그룹,70.4698007002743
2018,255,신경주대학교,대학,사립,경북,C그룹,68.05658823743656
2018,256,신구대학교,전문대학,사립,경기,A그룹,70.32051113265082
2018,257,신라대학교,대학,사립,부산,B그룹,70.31217056078667
2018,258,신성대학교,전문대학,사립,충남,B그룹,70.35159378395079
2018,259,신안산대학교,전문대학,사립,경기,B그룹,70.35849995653295
2018,260,신한대학교,대학,사립,경기,B그룹,68.17584134401423
2018,262,실천신학대학원대학교,대학원대학,사립,경기,-,68.52490594838311
2018,263,아신대학교,대학,사립,경기,C그룹,68.05113616492604
2018,264,아주대학교,대학,사립,경기,A그룹,71.05866328553348
2018,265,아주자동차대학교,전문대학,사립,충남,C그룹,68.94790537879626
2018,266,안동과학대학교,전문대학,사립,경북,B그룹,68.06613330029724
2018,267,안산대학교,전문대학,사립,경기,A그룹,69.28098035166084
2018,268,안양대학교,대학,사립,경기,B그룹,70.05671649372736
2018,269,에스라성경대학원대학교,대학원대학,사립,경기,-,71.0118793278778
2018,270,여주대학교,전문대학,사립,경기,B그룹,69.28098035166084
2018,271,연성대학교,전문대학,사립,경기,A그룹,70.32051113265082
2018,272,연세대학교,대학,사립,서울,A그룹,70.20601757996025
2018,273,연세대학교(미래),대학,사립,강원,B그룹,69.372676008281
2018,274,연암공과대학교,전문대학,사립,경남,C그룹,70.38083890932745
2018,275,연암대학교,전문대학,사립,충남,C그룹,70.47343670312848
2018,276,영남대학교,대학,사립,경북,A그룹,70.91743118672154
2018,278,영남신학대학교,대학,사립,경북,C그룹,70.21322875516164
2018,279,영남외국어대학,전문대학,사립,경북,C그룹,71.48073269959943
2018,280,영남이공대학교,전문대학,사립,대구,A그룹,70.35159378395079
2018,281,영산대학교,대학,사립,경남,B그룹,68.09081372744762
2018,282,영산선학대학교,대학,사립,전남,C그룹,65.97398994600454
2018,283,영진전문대학교,전문대학,사립,대구,A그룹,68.06613330029724
2018,284,예명대학원대학교,대학원대학,사립,서울,-,71.20913677415345
2018,285,예수대학교,대학,사립,전북,C그룹,68.10342306425495
2018,286,예원예술대학교,대학,사립,전북,C그룹,69.77988948562924
2018,287,오산대학교,전문대학,사립,경기,A그룹,68.06613330029724
2018,288,온석대학원대학교,대학원대학,사립,경기,-,70.5139810821095
2018,289,용인대학교,대학,사립,경기,B그룹,68.62745028489712
2018,290,용인예술과학대학교,전문대학,사립,경기,B그룹,68.06613330029724
2018,291,우석대학교,대학,사립,전북,B그룹,68.0699789745919
2018,293,우송대학교,대학,사립,대전,A그룹,71.3011768242211
2018,294,우송정보대학,전문대학,사립,대전,B그룹,70.35159378395079
2018,295,울산과학기술원,대학,국립,울산,C그룹,71.36180613507193
2018,296,울산과학대학교,전문대학,사립,울산,A그룹,68.06613330029724
2018,297,울산대학교,대학,사립,울산,A그룹,74.25801279671278
2018,299,원광대학교,대학,사립,전북,A그룹,68.33658016376461
2018,300,원광보건대학교,전문대학,사립,전북,B그룹,68.19707852967667
2018,301,원불교대학원대학교,대학원대학,사립,전북,-,71.21693806067597
2018,302,웨스트민스터신학대학원대학교,대학원대학,사립,경기,-,70.15381737809813
2018,303,위덕대학교,대학,사립,경북,C그룹,68.1323591911976
2018,304,유원대학교,대학,사립,충북,C그룹,70.06176736081554
2018,305,유한대학교,전문대학,사립,경기,A그룹,68.06613330029724
2018,306,육군사관학교,기타,기타,서울,-,71.25657820953721
2018,307,을지대학교,대학,사립,대전,B그룹,70.76136233466377
2018,308,이화여자대학교,대학,사립,서울,A그룹,65.7806995627477
2018,309,인덕대학교,전문대학,사립,서울,A그룹,70.88824387222282
2018,310,인제대학교,대학,사립,경남,B그룹,69.19876495594393
2018,312,인천가톨릭대학교,대학,사립,인천,C그룹,68.22217785644361
2018,313,인천대학교,대학,국립,인천,A그룹,68.31918038155085
2018,315,인하공업전문대학,전문대학,사립,인천,A그룹,68.06613330029724
2018,316,인하대학교,대학,사립,인천,A그룹,70.62778202544061
2018,317,장로회신학대학교,대학,사립,서울,C그룹,68.05658823743656
2018,318,장안대학교,전문대학,사립,경기,B그룹,70.32051113265082
2018,319,재능대학교,전문대학,사립,인천,B그룹,68.06613330029724
2018,320,전남과학대학교,전문대학,사립,전남,B그룹,70.36102010996919
2018,321,전남대학교,대학,국립,광주,A그룹,71.29075602247447
2018,322,전남도립대학교,전문대학,공립,전남,C그룹,68.07742299029228
2018,323,전북과학대학교,전문대학,사립,전북,C그룹,68.27583100061636
2018,324,전북대학교,대학,국립,전북,A그룹,70.56071091308912
2018,325,전주교육대학교,대학,국립,전북,C그룹,68.06706919322377
2018,326,전주기전대학,전문대학,사립,전북,C그룹,68.1555330659267
2018,327,전주대학교,대학,사립,전북,A그룹,70.05234201972024
2018,328,전주비전대학교,전문대학,사립,전북,B그룹,68.8592793139333
2018,329,제네바신학대학원대학교,대학원대학,사립,경기,-,66.24362300126619
2018,330,제주관광대학교,전문대학,사립,제주,C그룹,70.9592269280297
2018,331,제주국제대학교,대학,사립,제주,C그룹,70.49239632440862
2018,332,제주대학교,대학,국립,제주,A그룹,68.10576236349128
2018,333,제주한라대학교,전문대학,사립,제주,A그룹,68.09081372744762
2018,334,조선간호대학교,전문대학,사립,광주,C그룹,68.32579580276665
2018,335,조선대학교,대학,사립,광주,A그룹,68.49349665676573
2018,336,조선이공대학교,전문대학,사립,광주,B그룹,68.24203999075033
2018,337,주안대학원대학교,대학원대학,사립,인천,-,68.71249685201684
2018,338,중부대학교,대학,사립,충남,B그룹,70.06882633111447
2018,339,중앙대학교,대학,사립,서울,A그룹,66.58320722184153
2018,340,중앙승가대학교,대학,사립,경기,C그룹,71.40875426511687
2018,341,중원대학교,대학,사립,충북,C그룹,69.68894605587501
2018,342,진주교육대학교,대학,국립,경남,C그룹,68.05658823743656
2018,343,진주보건대학교,전문대학,사립,경남,B그룹,70.4926052472497
2018,344,차의과학대학교,대학,사립,경기,C그룹,68.06613330029724
2018,345,창신대학교,대학,사립,경남,C그룹,68.13787206582825
2018,346,창원문성대학교,전문대학,사립,경남,C그룹,70.10771026893694
2018,347,청강문화산업대학교,전문대학,사립,경기,B그룹,71.21184974226253
2018,348,청암대학교,전문대학,사립,전남,B그룹,68.13085263877633
2018,349,청운대학교,대학,사립,충남,B그룹,68.04529854744152
2018,350,청주교육대학교,대학,국립,충북,C그룹,68.05658823743656
2018,351,청주대학교,대학,사립,충북,A그룹,68.11361963968173
2018,352,초당대학교,대학,사립,전남,C그룹,68.04529854744152
2018,353,총신대학교,대학,사립,서울,C그룹,68.04529854744152
2018,354,추계예술대학교,대학,사립,서울,C그룹,68.84622681535153
2018,355,춘천교육대학교,대학,국립,강원,C그룹,68.05658823743656
2018,356,춘해보건대학교,전문대학,사립,울산,B그룹,69.27407417907868
2018,357,충남대학교,대학,국립,대전,A그룹,72.80174832161238
2018,358,충남도립대학교,전문대학,공립,충남,C그룹,68.07742299029228
2018,359,충북대학교,대학,국립,충북,A그룹,68.1946328007116
2018,360,충북도립대학교,전문대학,공립,충북,C그룹,68.1555330659267
2018,361,충북보건과학대학교,전문대학,사립,충북,B그룹,68.68280469430306
2018,362,충청대학교,전문대학,사립,충북,B그룹,68.06613330029724
2018,363,치유상담대학원대학교,대학원대학,사립,서울,-,70.10251101215553
2018,364,칼빈대학교,대학,사립,경기,C그룹,68.12130757591562
2018,366,평택대학교,대학,사립,경기,C그룹,68.82742578025878
2018,367,포항공과대학교,대학,사립,경북,C그룹,74.68485406090113
2018,368,포항대학교,전문대학,사립,경북,C그룹,68.95481155137843
2018,369,한경국립대학교,대학,국립,경기,B그룹,68.06613330029724
2018,370,한국개발연구원국제정책대학원대학교,대학원대학,사립,세종,-,68.39991159347232
2018,371,한국골프과학기술대학교,전문대학,사립,강원,C그룹,68.2083682196717
2018,372,한국공학대학교,대학,사립,경기,B그룹,68.12484094822898
2018,373,한국과학기술원,대학,국립,대전,A그룹,71.14323819577452
2018,374,한국관광대학교,전문대학,사립,경기,C그룹,69.37179573071059
2018,375,한국교원대학교,대학,국립,충북,B그룹,68.06995774077635
2018,376,한국국제대학교,대학,사립,경남,C그룹,68.82220568774876
2018,377,한국기술교육대학교,대학,사립,충남,C그룹,68.6806432183275
2018,378,한국농수산대학교,전문대학,국립,전북,C그룹,70.95595675830174
2018,379,한국방송통신대학교,대학,국립,서울,A그룹,68.06613330029724
2018,380,한국복지사이버대학교,전문대학,사립,경북,B그룹,69.33879351755776
2018,381,한국상담대학원대학교,대학원대학,사립,서울,-,69.3870175739289
2018,382,한국성서대학교,대학,사립,서울,C그룹,68.05658823743656
2018,383,한국승강기대학교,전문대학,사립,경남,C그룹,68.7115984887738
2018,385,한국열린사이버대학교,대학,사립,서울,B그룹,71.47382652701727
2018,386,한국영상대학교,전문대학,사립,세종,B그룹,68.618085355824
2018,387,한국예술종합학교,대학,국립,서울,C그룹,68.32837662255318
2018,388,한국외국어대학교,대학,사립,서울,A그룹,68.61714564377827
2018,389,한국전력국제원자력대학원대학교,대학원대학,사립,울산,-,68.78839715817999
2018,390,한국전통문화대학교,대학,국립,충남,C그룹,70.48773178442106
2018,393,한국체육대학교,대학,국립,서울,C그룹,68.09008283683958
2018,394,한국침례신학대학교,대학,사립,대전,C그룹,68.63634898103484
2018,395,한국폴리텍Ⅰ대학서울강서캠퍼스,전문대학,사립,서울,C그룹,71.46602524049476
2018,396,한국폴리텍Ⅰ대학서울정수캠퍼스,전문대학,사립,서울,C그룹,68.13085263877633
2018,397,한국폴리텍Ⅰ대학성남캠퍼스,전문대학,사립,경기,C그룹,71.41174894230497
2018,398,한국폴리텍Ⅰ대학제주캠퍼스,전문대학,사립,제주,C그룹,71.21768274201304
2018,400,한국폴리텍Ⅱ대학인천캠퍼스,전문대학,사립,인천,C그룹,71.46602524049476
2018,402,한국폴리텍Ⅲ대학강릉캠퍼스,전문대학,사립,강원,C그룹,71.39302234033302
2018,403,한국폴리텍Ⅲ대학원주캠퍼스,전문대학,사립,강원,C그룹,71.47645436303368
2018,405,한국폴리텍Ⅳ대학대전캠퍼스,전문대학,사립,대전,C그룹,71.47382652701727
2018,406,한국폴리텍Ⅳ대학아산캠퍼스,전문대학,사립,충남,C그룹,71.46602524049476
2018,407,한국폴리텍Ⅳ대학청주캠퍼스,전문대학,사립,충북,C그룹,71.46602524049476
2018,409,한국폴리텍Ⅴ대학광주캠퍼스,전문대학,사립,광주,C그룹,69.3378984036174
2018,413,한국폴리텍Ⅴ대학전북캠퍼스,전문대학,사립,전북,C그룹,71.47382652701727
2018,414,한국폴리텍Ⅵ대학구미캠퍼스,전문대학,사립,경북,C그룹,71.46602524049476
2018,415,한국폴리텍Ⅵ대학대구캠퍼스,전문대학,사립,대구,C그룹,71.47382652701727
