연도,번호,학교명,학교유형,설립,지역,대학규모,결산_대학총결산,결산_도서자료 구입비,결산_연속간행물 구입비,결산_비도서자료 구입비,결산_전자자료 구입비_전자저널,결산_전자자료 구입비_웹DB,결산_전자자료 구입비_[구독] e-book,결산_전자자료 구입비_기타 전자자료,결산_자료구입비계,예산_대학총예산,예산_도서자료 구입비,예산_연속간행물 구입비,예산_비도서자료 구입비,예산_전자자료 구입비_전자저널,예산_전자자료 구입비_웹DB,예산_전자자료 구입비_[구독] e-book,예산_전자자료 구입비_기타 전자자료,예산_자료구입비계,재학생 1인당 자료구입비(결산)_자료구입비,재학생 1인당 자료구입비(결산)_재학생수(전년도),재학생 1인당 자료구입비(결산)_재학생 1인당 자료구입비,대학총결산 대비 도서관 자료구입비 비율_자료구입비,대학총결산 대비 도서관 자료구입비 비율_대학총결산,대학총결산 대비 도서관 자료구입비 비율_대학총결산 대비 자료구입비 비율,최근 3년간 자료구입비 증가율(결산)_자료구입비(결산)_2017년(A),최근 3년간 자료구입비 증가율(결산)_자료구입비(결산)_2018년(B),최근 3년간 자료구입비 증가율(결산)_자료구입비(결산)_2019년(C),최근 3년간 자료구입비 증가율(결산)_최근 3년간 자료구입비 증가율(결산)
2019,426,한국폴리텍특성화 항공캠퍼스,전문대학,사립,경남,C그룹,2069715170,1071140,0,0,0,0,0,0,1071140,2037484000,2400000,0,0,0,0,0,0,2400000,1071140,523,2048.1,1071140,2069715170,0.1,4378000,4378000,1071140,-37.8
2019,427,한국학대학원,대학원대학,국립,경기,-,32076171730,96049910,24033370,1392000,0,154026096,0,0,275501376,33606000000,40578460,26252934,759000,0,171673482,0,0,239263876,275501376,295,933903,275501376,32076171730,0.9,0,0,275501376,0
2019,428,한국항공대학교,대학,사립,경기,C그룹,69033544529,62446211,22999300,0,176389515,80916108,0,0,342751134,66962660229,65000000,20500000,500000,170000000,87543000,0,0,343543000,342751134,4479,76524,342751134,69033544529,0.5,607252222,364616859,342751134,-23
2019,429,한남대학교,대학,사립,대전,A그룹,144697295511,273132760,44420090,2252790,588514531,197325920,0,0,1105646091,136182497679,90000000,26000000,4000000,450000000,227100000,0,0,797100000,1105646091,13031,84847.4,1105646091,144697295511,0.8,1044918291,1034584357,1105646091,2.9
2019,430,한동대학교,대학,사립,경북,C그룹,81128891603,91160547,29791429,1457400,144022457,26185475,0,1683188,294300496,65449860000,155200000,45615000,2500000,210808000,26756000,0,2000000,442879000,294300496,4343,67764.3,294300496,81128891603,0.4,579682394,276211977,294300496,-22.9
2019,431,한라대학교,대학,사립,강원,C그룹,39982031606,79753300,6421000,14900500,85791867,19681832,0,64666500,271214999,38015984000,110072000,33937000,12300000,71317000,21500000,0,71134000,320260000,271214999,3845,70537.1,271214999,39982031606,0.7,195540329,205867414,271214999,18.5
2019,432,한려대학교,대학,사립,전남,C그룹,749211508,0,0,0,6772000,0,0,0,6772000,7030369100,33500000,0,0,0,0,0,0,33500000,6772000,553,12245.9,6772000,749211508,0.9,0,6772000,6772000,0
2019,433,한림국제대학원대학교,대학원대학,사립,서울,-,3185270683,626360,0,0,0,0,0,0,626360,3025745000,1000000,0,0,0,0,0,0,1000000,626360,154,4067.3,626360,3185270683,0,897712,860570,626360,-15.7
2019,434,한림대학교,대학,사립,강원,B그룹,181772527821,180552450,45300550,17729160,785826307,93133187,0,0,1122541654,169792806311,142562500,42655755,9015000,745845936,89863309,0,0,1029942500,1122541654,8451,132829.4,1122541654,181772527821,0.6,1557688793,1222726880,1122541654,-14.8
2019,435,한림성심대학교,전문대학,사립,강원,B그룹,31967827905,66758940,8288000,1996720,0,0,0,16352400,93396060,37144429000,72000000,9000000,2000000,0,0,0,17000000,100000000,93396060,3158,29574.4,93396060,31967827905,0.3,109965000,108863590,93396060,-7.6
2019,436,한민학교,대학,사립,충남,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,437,한반도국제대학원대학교,대학원대학,사립,서울,-,743967278,600550,0,0,0,0,0,0,600550,800000000,3000000,0,0,0,0,0,0,3000000,600550,82,7323.8,600550,743967278,0.1,345200,725450,600550,46.5
2019,438,한북대학교,대학,사립,경기,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,439,한서대학교,대학,사립,충남,B그룹,95470049969,171255753,17636800,2446400,228166669,57366806,0,54367500,531239928,94860686000,210000000,30000000,10000000,155000000,120000000,0,85000000,610000000,531239928,7680,69171.9,531239928,95470049969,0.6,427757505,480299453,531239928,11.4
2019,440,한성대학교,대학,사립,서울,B그룹,91301744944,309182545,40419668,5403040,241640494,93234763,0,47799498,737680008,92594457522,247057712,40940695,5408000,299020848,119728963,0,50811960,762968178,737680008,7380,99956.6,737680008,91301744944,0.8,887864608,856645796,737680008,-8.7
2019,441,한세대학교,대학,사립,경기,C그룹,40311705100,128235000,17834437,0,19333000,45095420,0,15700000,226197857,41647026000,136200000,19000000,0,20000000,40000000,0,11000000,226200000,226197857,3608,62693.4,226197857,40311705100,0.6,206996285,223698144,226197857,4.6
2019,442,한신대학교,대학,사립,경기,B그룹,62496740966,149180359,34613376,6746961,55267000,50544476,0,6600000,302952172,64887469000,131387670,42290000,6000000,41700000,56000000,0,15100000,292477670,302952172,5509,54992.2,302952172,62496740966,0.5,327973405,298172160,302952172,-3.7
2019,443,한양대학교,대학,사립,서울,A그룹,526453294789,861245154,120800630,7993660,3234810365,1043602717,0,100024881,5368477407,539830343544,645000000,168000000,10000000,3368307000,937960000,0,100000000,5229267000,5368477407,22643,237092.1,5368477407,526453294789,1,4529145367,4899032906,5368477407,8.9
2019,444,한양대학교(ERICA),대학,사립,경기,A그룹,0,307000000,41705590,12000000,1492504233,212592885,0,74545544,2140348252,0,404000000,53244000,12000000,1416720000,260220000,0,40000000,2186184000,2140348252,10087,212188.8,2140348252,0,0,2058885000,2178652473,2140348252,2
2019,445,한양여자대학교,전문대학,사립,서울,A그룹,69452603462,123885830,7047930,3204140,20360000,6000000,0,15300000,175797900,66771169714,110000000,6000000,3500000,25000000,6000000,0,44000000,194500000,175797900,6495,27066.7,175797900,69452603462,0.3,162309900,160322940,175797900,4.2
2019,446,한영대학교,전문대학,사립,전남,C그룹,11081373639,18497700,1440000,0,0,4480000,0,0,24417700,11551718000,15520000,1444000,0,0,4480000,0,0,21444000,24417700,1365,17888.4,24417700,11081373639,0.2,18726529,25374219,24417700,15.9
2019,447,한일장신대학교,대학,사립,전북,C그룹,16446068015,31604121,4075000,49500,15710000,16761379,0,0,68200000,13798980000,32000000,4000000,500000,16500000,17000000,0,0,70000000,68200000,1178,57894.7,68200000,16446068015,0.4,69999813,66999069,68200000,-1.2
2019,448,한중대학교,대학,사립,강원,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,449,합동신학대학원대학교,대학원대학,사립,경기,-,4839723732,47080375,28066855,0,7853284,35005738,0,0,118006252,4964950000,55000000,31850000,0,7850000,16900000,0,0,111600000,118006252,299,394669.7,118006252,4839723732,2.4,120449675,124376984,118006252,-0.9
2019,450,해군사관학교,기타,기타,경남,-,0,105430980,23476460,6930910,27690100,33685650,0,23602340,220816440,0,103000000,26477000,5000000,0,58079000,0,12000000,204556000,220816440,0,0,220816440,0,0,188402180,206717370,220816440,8.3
2019,451,협성대학교,대학,사립,경기,C그룹,50930219023,77230474,27800000,2644500,0,122240994,0,19584032,249500000,50643201000,93000000,27000000,2000000,4400000,134900000,0,8700000,270000000,249500000,4732,52726.1,249500000,50930219023,0.5,299443380,246857311,249500000,-8.2
2019,452,혜전대학교,전문대학,사립,충남,B그룹,28107253370,43307200,5979200,11457260,0,8239000,0,7000000,75982660,28568958000,42700000,6000000,10600000,0,15500000,0,7000000,81800000,75982660,2859,26576.7,75982660,28107253370,0.3,93663370,87475380,75982660,-9.9
2019,453,호남대학교,대학,사립,광주,B그룹,91737894702,150428360,56586500,5138640,148157548,48863188,0,40645000,449819236,101995136000,98100000,60054850,9000000,158292000,51225000,0,68900000,445571850,449819236,7914,56838.4,449819236,91737894702,0.5,452255809,448410796,449819236,-0.3
2019,454,호남신학대학교,대학,사립,광주,C그룹,10373142015,26184100,9391455,0,8711000,13204381,0,0,57490936,9793820415,30800000,9800000,200000,9010000,13780000,0,0,63590000,57490936,951,60453.1,57490936,10373142015,0.6,60412394,59993542,57490936,-2.4
2019,455,호산대학교,전문대학,사립,경북,C그룹,18768837984,27152560,6179860,0,5829000,2319000,0,0,41480420,17041564000,25200000,4920000,0,6600000,6480000,0,0,43200000,41480420,2040,20333.5,41480420,18768837984,0.2,44676350,42298820,41480420,-3.6
2019,456,호서대학교,대학,사립,충남,A그룹,145989888979,288217988,37380750,8999600,411628873,279237588,0,77252450,1102717249,147347354000,250000000,17330000,4500000,298171625,224323375,0,105675000,900000000,1102717249,13087,84260.5,1102717249,145989888979,0.8,937494208,987070576,1102717249,8.5
2019,457,호원대학교,대학,사립,전북,B그룹,56983515495,136482890,14380500,7051080,26904000,80298791,0,36853400,301970661,54087884000,127000000,17000000,8600000,33856000,74136000,0,35760000,296352000,301970661,5592,54000.5,301970661,56983515495,0.5,312394180,309999014,301970661,-1.7
2019,458,홍익대학교,대학,사립,서울,A그룹,273945263635,835503955,100877072,49579300,1624286508,458908999,0,16772520,3085928354,344464010157,954212019,141383000,77739533,1703707000,515554981,0,12000000,3404596533,3085928354,21699,142215.2,3085928354,273945263635,1.1,2701466440,2856606291,3085928354,6.9
2019,459,화성의과학대학교,대학,사립,경기,C그룹,6198613791,67500,0,0,6500000,4359000,0,0,10926500,5098564000,10000000,0,0,6500000,4819000,0,0,21319000,10926500,660,16555.3,10926500,6198613791,0.2,500000,9372000,10926500,895.5
2019,460,화신사이버대학교,대학,사립,부산,C그룹,6652440848,8043000,0,0,0,0,0,0,8043000,7084459000,10000000,0,0,0,0,0,0,10000000,8043000,1239,6491.5,8043000,6652440848,0.1,11410000,9649830,8043000,-16
2019,461,횃불트리니티신학대학원대학교,대학원대학,사립,서울,-,5119238059,31880475,36142402,35550,24791068,23539668,0,0,116389163,5200000000,34000000,37000000,300000,25562000,26638000,0,0,123500000,116389163,387,300747.2,116389163,5119238059,2.3,121023542,121545760,116389163,-1.9
