YR,ID,SNM,STYP,FND,RGN,USC,SCR_EST
2024,1,ICT폴리텍대학,전문대학,사립,경기,C그룹,71.41763395442916
2024,2,가야대학교,대학,사립,경남,C그룹,67.97188795485594
2024,3,가천대학교,대학,사립,경기,A그룹,70.18572270189404
2024,4,가톨릭관동대학교,대학,사립,강원,B그룹,67.97188795485594
2024,5,가톨릭꽃동네대학교,대학,사립,충북,C그룹,69.4337037246364
2024,6,가톨릭대학교,대학,사립,경기,A그룹,73.879486821901
2024,7,가톨릭상지대학교,전문대학,사립,경북,C그룹,68.04180954734574
2024,8,감리교신학대학교,대학,사립,서울,C그룹,68.3284711502627
2024,9,강남대학교,대학,사립,경기,B그룹,69.58295767702357
2024,10,강동대학교,전문대학,사립,충북,B그룹,67.99272270771165
2024,11,강릉영동대학교,전문대학,사립,강원,B그룹,70.48989164515494
2024,12,강서대학교,대학,사립,서울,C그룹,68.05744204619073
2024,14,강원대학교,대학,국립,강원,A그룹,72.64402904406954
2024,15,강원도립대학교,전문대학,공립,강원,C그룹,70.02313443483276
2024,16,개신대학원대학교,대학원대학,사립,서울,-,69.35428220487731
2024,17,거제대학교,전문대학,사립,경남,C그룹,69.9221618150992
2024,18,건국대학교,대학,사립,서울,A그룹,72.7228135631995
2024,19,건국대학교(글로컬),대학,사립,충북,B그룹,67.98970880395143
2024,21,건신대학원대학교,대학원대학,사립,대전,-,68.04789698333003
2024,22,건양대학교,대학,사립,충남,B그룹,69.40665201958693
2024,23,경기과학기술대학교,전문대학,사립,경기,A그룹,67.99272270771165
2024,24,경기대학교,대학,사립,경기,A그룹,68.11821242849707
2024,25,경남대학교,대학,사립,경남,A그룹,67.99029413074427
2024,26,경남도립거창대학,전문대학,공립,경남,C그룹,71.21208332052272
2024,27,경남도립남해대학,전문대학,공립,경남,C그룹,68.71654098293409
2024,28,경남정보대학교,전문대학,사립,부산,A그룹,67.99272270771165
2024,29,경동대학교,대학,사립,강원,B그룹,67.99272270771165
2024,30,경민대학교,전문대학,사립,경기,B그룹,68.00538255425897
2024,31,경복대학교,전문대학,사립,경기,A그룹,67.99272270771165
2024,32,경북과학대학교,전문대학,사립,경북,C그룹,69.22762873934919
2024,33,경북대학교,대학,국립,대구,A그룹,74.34851036716343
2024,34,경북보건대학교,전문대학,사립,경북,C그룹,68.05744204619073
2024,36,경북전문대학교,전문대학,사립,경북,B그룹,68.05744204619073
2024,37,경상국립대학교,대학,국립,경남,A그룹,73.12006618111478
2024,38,경성대학교,대학,사립,부산,A그룹,68.00732265749407
2024,39,경안대학원대학교,대학원대학,사립,경북,-,68.2696675627748
2024,40,경운대학교,대학,사립,경북,C그룹,68.08150122518734
2024,41,경인교육대학교,대학,국립,인천,C그룹,67.99554642143593
2024,42,경인여자대학교,전문대학,사립,인천,B그룹,67.99272270771165
2024,43,경일대학교,대학,사립,경북,B그룹,67.99272270771165
2024,45,경희대학교,대학,사립,서울,A그룹,74.57671374069675
2024,46,계명대학교,대학,사립,대구,A그룹,69.78727494412763
2024,47,계명문화대학교,전문대학,사립,대구,A그룹,70.05842386893099
2024,49,계원예술대학교,전문대학,사립,경기,B그룹,69.25640204529512
2024,50,고려대학교,대학,사립,서울,A그룹,78.28688674586348
2024,51,고려대학교(세종),대학,사립,세종,B그룹,70.61507872890637
2024,52,고려사이버대학교,대학,사립,서울,A그룹,70.49397306032971
2024,53,고신대학교,대학,사립,부산,C그룹,70.8044710374719
2024,55,공주교육대학교,대학,국립,충남,C그룹,68.59317790364177
2024,56,과학기술연합대학원대학교,대학원대학,국립,대전,-,71.58494546739267
2024,57,광신대학교,대학,사립,광주,C그룹,70.76685558971928
2024,58,광양보건대학교,전문대학,사립,전남,C그룹,69.5735388436511
2024,59,광운대학교,대학,사립,서울,B그룹,68.03098366655824
2024,60,광주가톨릭대학교,대학,사립,전남,C그룹,66.05079584677158
2024,61,광주과학기술원,대학,국립,광주,C그룹,71.99506517273461
2024,62,광주교육대학교,대학,국립,광주,C그룹,68.14744779075332
2024,63,광주대학교,대학,사립,광주,B그룹,67.97772557234045
2024,64,광주보건대학교,전문대학,사립,광주,B그룹,70.73529124942289
2024,65,광주여자대학교,대학,사립,광주,C그룹,67.97188795485594
2024,66,구미대학교,전문대학,사립,경북,A그룹,70.29540121136267
2024,67,구세군사관대학원대학교,대학원대학,사립,경기,-,67.13061671071235
2024,68,국군간호사관학교,기타,기타,대전,-,70.89677063811376
2024,69,국립강릉원주대학교,대학,국립,강원,B그룹,67.99863475080735
2024,70,국립경국대학교,대학,국립,경북,B그룹,68.11149470358143
2024,71,국립공주대학교,대학,국립,충남,A그룹,68.60993129292467
2024,72,국립군산대학교,대학,국립,전북,B그룹,68.00099849394644
2024,73,국립금오공과대학교,대학,국립,경북,B그룹,68.26857390784228
2024,74,국립목포대학교,대학,국립,전남,B그룹,68.00158382073928
2024,75,국립목포해양대학교,대학,국립,전남,C그룹,67.98317764485095
2024,76,국립부경대학교,대학,국립,부산,A그룹,69.89915300579919
2024,77,국립순천대학교,대학,국립,전남,B그룹,68.07815159656447
2024,78,국립암센터국제암대학원대학교,대학원대학,국립,경기,-,72.01139243012082
2024,79,국립창원대학교,대학,국립,경남,B그룹,68.04520466109108
2024,80,국립한국교통대학교,대학,국립,충북,B그룹,70.44787622080032
2024,81,국립한국해양대학교,대학,국립,부산,B그룹,68.00892371404755
2024,82,국립한밭대학교,대학,국립,대전,B그룹,68.04234388217054
