ID,SNM,STYP,FND,RGN,USC,SCR_EST_2014,SCR_EST_2015,SCR_EST_2016,SCR_EST_2017,SCR_EST_2018,SCR_EST_2019,SCR_EST_2020,SCR_EST_2021,SCR_EST_2022,SCR_EST_2023,SCR_EST_2024,SCR_EST_2025,SCR_EST_2026
88,국제법률경영대학원대학교,대학원대학,사립,경기,-,44.499262922954024,44.42141309488486,44.421413094884834,42.74662585794804,71.44821213612516,71.4236018795575,71.4167388404888,71.16522610976796,71.42454012701131,71.4245401270113,71.41763395442916,71.34312,71.17789
89,국제사이버대학교,대학,사립,경기,C그룹,44.408940205339746,44.32910856072542,44.3291085607254,42.74662585794804,69.77988948562925,69.72246172640651,69.72246172640652,69.72246172640652,69.72246172640652,69.72246172640652,68.2510643697698,69.26944,69.08344
90,국제언어대학원대학교,대학원대학,사립,서울,-,56.91878983295414,44.793107035687896,56.850784705329076,57.016706622647234,70.61189029420878,70.79457614392503,65.352402185136,69.01766090937288,70.64287571937231,71.08392531859461,71.1574753183599,71.161125,71.12873
91,국제예술대학교,기타,기타,서울,-,44.408940205339746,44.32910856072542,44.3291085607254,42.74662585794804,71.47382652701727,71.42449699349785,71.41763395442915,71.41763395442915,71.41763395442916,71.41763395442915,71.41763395442916,71.290535,71.09346
92,군산간호대학교,전문대학,사립,전북,C그룹,44.408940205339746,44.32910856072542,44.3291085607254,42.74662585794804,69.27129591045899,68.07023828860704,69.40729735061988,67.99272270771165,67.99272270771165,67.99272270771166,68.05744204619072,68.27023,68.541595
93,군장대학교,전문대학,사립,전북,C그룹,44.408940205339746,44.32910856072542,44.3291085607254,42.74662585794804,70.11256882896176,70.43313101330219,70.44191356839794,70.42626797423351,69.41493417926438,68.87303744060547,68.28378400594424,69.09275,68.91603
94,극동대학교,대학,사립,충북,C그룹,44.408940205339746,44.32910856072542,44.3291085607254,42.74662585794804,69.1799376415077,68.78221634882992,68.16503159100344,67.97188795485594,69.28372524891371,67.97188795485594,67.99656838200632,68.33395,68.55466
95,글로벌사이버대학교,대학,사립,충남,C그룹,44.408940205339746,44.32910856072542,44.3291085607254,42.74662585794804,71.47382652701727,70.90363367718247,71.41763395442915,70.36954687586017,70.36012054984175,68.63137481311637,71.41763395442916,70.518456,69.97022
96,금강대학교,대학,사립,충남,C그룹,44.85789454330646,44.79343917160888,44.79343917160886,42.758253833553,70.41684139519853,70.75367787547995,70.48593406561164,68.00099849394644,69.44567642730783,68.00099849394645,69.61685226839458,68.93862,69.16303
97,기독간호대학교,전문대학,사립,광주,C그룹,44.66891087512183,44.589348498624105,44.58934849862409,42.74662585794804,70.16915943768807,70.01994180982145,68.61970832612514,68.08796009082562,68.1774643143154,68.1774643143154,68.21273463243844,68.60137,68.68002
98,김천대학교,대학,사립,경북,C그룹,44.408940205339746,44.32910856072542,44.34179239483433,42.74662585794804,68.0740716674691,67.97188795485594,69.28610030470132,67.97188795485594,67.97188795485593,68.1936585343007,67.99656838200632,68.143845,68.37543
99,김포대학교,전문대학,사립,경기,C그룹,44.408940205339746,44.32910856072542,44.3291085607254,42.74662585794804,68.14501903774493,68.05591110036512,68.12049672297503,68.03051985735073,70.47395704407185,68.60445262427636,69.34844080084143,69.27189,68.87141
100,김해대학교,전문대학,사립,경남,C그룹,44.430441439619436,44.32910856072542,44.3291085607254,42.74662585794804,68.27583100061638,70.12220495995626,70.75441215174038,70.35231926331926,70.34495913715395,68.05744204619073,69.18790873466307,68.854065,68.79163
101,나사렛대학교,대학,사립,충남,B그룹,44.426798142635434,44.34808058457646,44.34808058457643,42.74662585794804,68.06613330029725,67.99272270771166,67.99272270771165,67.99272270771165,67.97598064773312,67.97598064773312,67.97188795485593,68.03141,68.349594
102,나주대학교,전문대학,사립,전남,C그룹,44.408940205339746,44.32910856072542,44.3291085607254,42.74662585794804,68.1659399705628,67.99272270771166,68.80831810212639,67.99272270771165,67.99272270771165,67.99272270771166,69.40227433271708,68.57959,68.788635
103,남부대학교,대학,사립,광주,C그룹,44.41012126187031,44.32910856072542,44.3291085607254,42.74662585794804,68.06613330029725,68.00538255425897,68.72374875697089,68.00538255425897,68.00538255425896,68.05744204619073,68.60169192408333,68.56842,68.718475
104,남서울대학교,대학,사립,충남,B그룹,44.41012126187031,44.331311904431736,44.33272150506126,42.74662585794804,69.14267489870915,69.99714794869766,67.99656838200632,68.11677154331039,69.79468107186078,68.16093889812626,67.97188795485593,68.60698,68.74706
105,농협대학교,전문대학,사립,경기,C그룹,44.85115839362919,44.786703021931615,44.734015026640414,42.74662585794804,71.13023586824734,70.09946482667588,68.04789698333003,68.04789698333003,68.04789698333003,68.0725774104804,68.04789698333002,68.31648,68.51455
106,능인대학원대학교,대학원대학,사립,경기,-,44.408940205339746,44.32910856072542,44.66093932129006,42.74662585794804,71.47746252987146,68.08207196360112,71.58141655197467,70.11141369353986,68.04205936584552,69.06333015368176,69.01766090937286,68.91048,68.96113
107,단국대학교,대학,사립,경기,A그룹,44.71571388038149,44.573340067675765,44.51016603489425,42.74662585794804,69.75254693776027,70.2107116029866,70.33948297454927,70.46301036592162,70.40163822269275,70.41069018177957,70.24534124718997,69.50993,69.402405
108,대경대학교,전문대학,사립,경북,B그룹,44.745562443147264,44.671623895406505,44.3291085607254,42.74662585794804,69.2921859776312,68.13039809642648,69.23308069135436,68.83455895303393,68.18634503129073,68.17310600508792,67.99272270771165,68.33523,68.5848
109,대구가톨릭대학교,대학,사립,경북,A그룹,44.73234616950291,44.64723133782414,44.64988678922389,42.74662585794804,68.11461889054796,68.04698807002546,68.06960576370703,68.06018552018428,68.04446617663838,68.0346961724655,68.03862855915384,68.400215,68.541595
110,대구경북과학기술원,대학,국립,대구,C그룹,44.86526256570968,44.8008071940121,44.79962390330451,42.758253833553,69.19863461076919,68.44274672204352,68.68102469064272,70.99722709250341,70.71114468211307,69.60062790628136,70.77147600984907,69.86498,69.60409
111,대구공업대학교,전문대학,사립,대구,C그룹,44.41527603742371,44.34812822691833,44.3291085607254,42.74662585794804,68.06613330029725,70.28115856638844,70.28697778381242,68.04508020883776,69.21382886925879,69.31550221122717,69.12664890679024,68.88353,68.88824
112,대구과학대학교,전문대학,사립,대구,A그룹,44.41012126187031,44.332191385828715,44.330289617255964,42.74662585794804,68.06613330029725,67.99272270771166,68.81522427470856,67.99272270771165,67.99272270771165,67.99272270771166,67.99272270771165,68.105934,68.3612
113,대구교육대학교,대학,국립,대구,C그룹,45.124522760391656,45.06596048556763,45.06596048556763,42.77731180456749,68.05658823743656,67.98317764485097,67.98317764485095,67.98317764485095,67.98317764485097,67.98317764485097,67.98317764485095,68.059,68.27297
114,대구대학교,대학,사립,경북,A그룹,44.46185609763954,44.366637403154364,44.36695425922465,42.74662585794804,69.01897210850441,68.3031417798013,68.68307921483479,68.132586236321,68.132586236321,68.1577407890728,68.13258623632099,68.53959,68.788666
115,대구미래대학교,전문대학,사립,경북,C그룹,44.408940205339746,44.379514876066416,44.488347111118806,42.74662585794804,71.47382652701727,71.42449699349785,71.41763395442915,71.41763395442915,71.41763395442916,71.41763395442915,71.41763395442916,71.290535,71.09346
116,대구보건대학교,전문대학,사립,대구,A그룹,44.408940205339746,44.32910856072542,44.3291085607254,42.74662585794804,68.06613330029725,67.99272270771166,67.99272270771165,67.99272270771165,67.99272270771165,68.01740313486205,70.29540121136267,69.11447,69.15908
117,대구사이버대학교,대학,사립,경북,C그룹,44.408940205339746,44.32910856072542,44.3291085607254,42.74662585794804,71.47382652701727,71.42449699349785,71.41763395442915,71.41763395442915,71.41763395442916,71.41763395442915,71.41763395442916,71.290535,71.09346
118,대구예술대학교,대학,사립,경북,C그룹,44.408940205339746,44.32910856072542,44.3291085607254,42.74662585794804,68.16048760057929,69.28956286639823,68.54668003002226,68.52917592554654,68.17222858812127,69.47040231149415,70.01853964340681,69.344406,69.23725
119,대구외국어대학교,대학,사립,경북,C그룹,44.798497867798574,44.74080718316159,44.83344557855762,42.768730531478546,71.47382652701727,71.42449699349785,71.41763395442915,71.41763395442915,71.41763395442916,71.41763395442915,71.41763395442916,71.290535,71.09346
120,대구한의대학교,대학,사립,경북,B그룹,44.616259187956274,44.349102871752194,44.33154044853069,42.74662585794804,68.04529854744152,67.97188795485594,67.97188795485594,67.97188795485594,67.97188795485593,67.97188795485594,67.97188795485593,68.06301,68.62421
121,대덕대학교,전문대학,사립,대전,C그룹,44.408940205339746,44.32910856072542,44.3291085607254,42.74662585794804,68.09081372744762,67.99272270771166,67.99272270771165,67.99272270771165,67.99856032519618,68.78513551077697,67.97188795485593,68.17375,68.42134
122,대동대학교,전문대학,사립,부산,C그룹,44.408940205339746,44.32910856072542,44.3291085607254,42.74662585794804,68.06613330029725,68.19179710380124,67.99272270771165,67.99272270771165,67.99272270771165,67.99856032519618,67.99272270771165,68.09141,68.3612
123,대림대학교,전문대학,사립,경기,A그룹,44.408940205339746,44.3515362849687,44.38129738655337,42.74662585794804,68.06613330029725,70.2157287656583,67.99272270771165,67.99272270771165,67.99272270771165,67.99272270771166,69.40631394187177,68.57959,68.788635
124,대신대학교,대학,사립,경북,C그룹,44.90073044727139,44.792609415793514,44.79260941579349,42.758253833553,68.12130757591562,68.04789698333003,69.20696594078552,68.0725774104804,68.04789698333003,68.04789698333003,68.0725774104804,68.4703,68.5713
125,대원대학교,전문대학,사립,충북,C그룹,44.408940205339746,44.32910856072542,44.3291085607254,42.74662585794804,68.06613330029725,67.99272270771166,67.99272270771165,67.99272270771165,68.00538255425896,68.00538255425897,68.07160844515931,68.34794,68.468544
126,대전가톨릭대학교,대학,사립,세종,C그룹,56.87277470818296,56.89987602829748,56.87549532098684,56.985678539816895,66.25905632457393,66.66617615876663,66.6194954192422,66.7496027696327,66.72816677994801,66.7461269345994,66.67484876555852,66.54789,66.18612
127,대전과학기술대학교,전문대학,사립,대전,B그룹,44.444858279458906,44.336466679985136,44.33646667998511,42.74662585794804,70.48996991067358,70.0041741383612,67.99272270771165,67.98046126941323,69.82903389288873,67.97188795485594,67.97188795485593,68.48178,68.71409
128,대전대학교,대학,사립,대전,B그룹,44.44606268103823,44.546731212518324,44.3480783503994,42.74662585794804,68.07512004927332,67.98827136195597,67.97600992365754,67.97598064773312,67.97188795485593,67.97188795485594,67.98970880395142,68.14873,68.30223
129,대전보건대학교,전문대학,사립,대전,A그룹,44.408940205339746,44.32910856072542,44.3291085607254,42.74662585794804,69.4613796189939,69.40227433271707,70.42517230667585,67.99272270771165,68.1069073583518,68.21906466746518,68.78441137574248,68.565475,68.81845
130,대전신학대학교,대학,사립,대전,C그룹,44.85706478749108,44.792609415793514,44.79260941579349,42.758253833553,68.12130757591562,68.61139936850134,70.50707782009643,71.16249833626269,70.49115094547616,71.1004207515504,70.23475602698849,70.02644,69.584564
131,대진대학교,대학,사립,경기,B그룹,44.42944412677853,44.352026073687796,44.33580433016455,42.74662585794804,68.04939124031871,68.44914322656952,69.47373312074428,69.24628969786042,68.56728824278032,69.99514257679894,70.01644845286978,69.36055,69.538795
132,대한신학대학원대학교,대학원대학,사립,경기,-,44.44355450455049,44.42807794936182,44.34179239483433,42.74662585794804,71.46602524049476,71.41669570697535,71.20755220372816,71.39201956353705,71.15383931550569,71.16074548808784,71.1538393155057,70.977356,70.77704
133,덕성여자대학교,대학,사립,서울,B그룹,44.809936927613485,44.74126815011881,44.75185562951882,42.758253833553,68.10291931951149,68.23299777243365,68.02122757534113,68.00099849394644,67.98317764485097,67.99365860063818,67.99654714819074,68.09735,68.3612
134,동강대학교,전문대학,사립,광주,B그룹,44.408940205339746,44.32910856072542,44.3291085607254,42.74662585794804,68.06613330029725,68.01740313486204,67.99272270771165,67.99272270771165,67.99272270771165,68.05744204619073,68.05744204619072,68.30817,68.55249
135,동국대학교,대학,사립,서울,A그룹,44.60113914572103,44.44956862809197,44.46283972898449,42.74662585794804,69.99870849642335,69.92529790383774,70.0373913068939,70.57080580374566,68.55774755524861,72.51110825667197,70.2741335021021,70.86314,70.2816
136,동국대학교 WISE캠퍼스,대학,사립,경북,B그룹,44.63227332031388,44.37823643996789,44.50563189577209,42.758253833553,68.04668481917035,67.97327422658476,67.96743660910025,67.98970880395143,67.98970880395143,67.98236891064316,68.15513867204437,68.26137,68.738655
137,동남보건대학교,전문대학,사립,경기,A그룹,44.408940205339746,44.32910856072542,44.3291085607254,42.74662585794804,70.32741730523297,70.6953364368144,71.24572320526438,71.35982078853225,68.05744204619073,68.08212247334112,68.05744204619072,68.53105,68.46627
138,동덕여자대학교,대학,사립,서울,B그룹,44.677559042917366,44.61655161338845,44.6117027877043,42.74662585794804,69.5357142944305,68.29611108044095,69.36577453475482,70.18076831811048,67.99856032519618,69.36088574198712,68.18741426530777,68.470795,68.84344
139,동명대학교,대학,사립,부산,B그룹,44.42013104478589,44.32910856072542,44.3291085607254,42.74662585794804,70.31027212114054,67.99272270771166,67.99856032519617,67.99272270771165,67.99272270771165,67.97188795485594,68.04386543701064,68.35144,68.54562
140,동방문화대학원대학교,대학원대학,사립,서울,-,44.75805956702782,44.788598862246744,44.782711388973425,42.758253833553,70.85469492730694,70.71928946444558,68.05198967620721,68.1927805717845,68.05198967620721,68.05647029788733,68.04789698333002,68.34635,68.55181
141,동부산대학교,전문대학,사립,부산,C그룹,44.49568134517934,44.32910856072542,44.3291085607254,42.74662585794804,68.05387186199883,68.02969752849255,71.10541582642811,71.41763395442915,71.41763395442916,71.41763395442915,71.41763395442916,71.290535,71.09346
142,동서대학교,대학,사립,부산,B그룹,44.50386248346868,44.420347708685306,44.43074896048122,42.757102555873594,68.10554332692358,68.07020432374256,67.9982355823423,67.99272270771165,67.97598064773312,67.97188795485594,67.99656838200632,68.17158,68.2473
143,동서울대학교,전문대학,사립,경기,A그룹,44.408940205339746,44.32910856072542,44.3291085607254,42.74662585794804,68.1659399705628,68.18634503129073,67.99272270771165,67.99272270771165,67.99272270771165,67.99272270771166,67.99272270771165,68.105934,68.3612
144,동신대학교,대학,사립,전남,B그룹,44.421636117499716,44.34282676006115,44.36044770682443,42.74662585794804,68.04529854744152,67.97772557234046,67.97188795485594,67.97188795485594,67.97188795485593,67.97188795485594,68.16093889812625,68.32998,68.727104
145,동아대학교,대학,사립,부산,A그룹,44.74688830640066,44.68170795065534,44.68519340816575,42.74662585794804,70.14573023091955,69.67870615298666,70.09241166804009,68.58759001586283,68.3492037582761,68.26021837695555,69.84007884285737,69.16571,69.129845
146,동아방송예술대학교,전문대학,사립,경기,B그룹,44.42013104478589,44.34029940017158,44.34029940017155,42.74662585794804,68.06613330029725,67.99272270771166,67.99272270771165,67.99272270771165,68.01621344578632,68.01621344578633,68.04089387293669,68.34767,68.515274
147,동아보건대학교,전문대학,사립,전남,C그룹,44.408940205339746,44.34029940017158,44.34029940017155,42.74662585794804,68.08962403837192,70.37061959176465,70.36375655269595,70.36375655269597,68.05744204619073,68.87303744060547,68.05744204619072,68.59758,68.6832
148,동양대학교,대학,사립,경북,C그룹,44.408940205339746,44.32910856072542,44.33013084790114,42.74662585794804,68.06613330029725,67.99272270771166,67.98046126941323,67.97188795485594,67.97188795485593,67.97188795485594,67.97188795485593,68.06301,68.62421
149,동양미래대학교,전문대학,사립,서울,A그룹,44.47269106195137,44.35302387481909,44.366209782925395,42.74662585794804,68.06613330029725,68.03242036229045,68.76716300618322,68.18634503129073,68.21906466746518,68.18634503129073,68.18634503129071,68.50657,68.76616
150,동우대학,전문대학,사립,강원,B그룹,44.408940205339746,44.32910856072542,44.3291085607254,42.74662585794804,71.47382652701727,71.42449699349785,71.41763395442915,71.41763395442915,71.41763395442916,71.41763395442915,71.41763395442916,71.290535,71.09346
151,동원과학기술대학교,전문대학,사립,경남,B그룹,44.408940205339746,44.33028961725599,44.330289617255964,42.74662585794804,70.11461644151912,70.44302293350148,71.15754032435376,68.1069073583518,70.30230738394485,69.6646485605096,70.23491629475173,69.56535,69.43475
152,동원대학교,전문대학,사립,경기,B그룹,44.408940205339746,44.32910856072542,44.3291085607254,42.74662585794804,69.6852365665972,68.54915137016157,69.95849264107034,70.05151769634884,69.40227433271707,69.40227433271706,68.17310600508789,68.68889,68.98255
153,동의과학대학교,전문대학,사립,부산,B그룹,44.408940205339746,44.32910856072542,44.3291085607254,42.74662585794804,69.27407417907868,71.15749719084032,70.29540121136267,69.21496889280188,70.33651165892334,70.05151769634884,69.20958995327972,69.15892,68.617165
154,동의대학교,대학,사립,부산,A그룹,44.49926510760646,44.41374332020907,44.40835557530044,42.74662585794804,69.2725449590389,68.02997989626479,68.01741382206507,68.0040908548917,67.98913841495937,67.98504572208219,67.98504572208218,68.07241,68.350525
155,두원공과대학교,전문대학,사립,경기,B그룹,44.408940205339746,44.32910856072542,44.3291085607254,42.74662585794804,70.89450758955061,69.19368091408789,67.99272270771165,69.22187506538403,70.058423868931,68.17310600508792,70.290172764089,69.35668,69.27707
156,디지털서울문화예술대학교,대학,사립,서울,C그룹,44.408940205339746,44.32910856072542,44.3291085607254,42.74662585794804,71.47382652701727,71.42449699349785,71.41763395442915,71.41763395442915,71.21535349025069,71.21535349025068,70.90303435544159,70.68649,70.06401
157,루터대학교,대학,사립,경기,C그룹,44.7195471225788,44.666873019211316,44.67584891198387,42.74662585794804,70.37509285799885,69.43837282834534,70.09260178760718,68.04789698333003,68.04789698333003,68.04789698333003,68.04789698333002,68.37933,68.55181
158,마산대학교,전문대학,사립,경남,A그룹,44.408940205339746,44.32910856072542,44.3291085607254,42.74662585794804,68.09081372744762,68.03242036229045,68.18634503129073,69.40227433271708,68.29363326775523,69.40227433271706,68.80831810212639,68.84568,69.17622
159,명신대학교,대학,사립,전남,C그룹,44.408940205339746,44.32910856072542,44.3291085607254,42.74662585794804,71.47382652701727,71.42449699349785,71.41763395442915,71.41763395442915,71.41763395442916,71.41763395442915,71.41763395442916,71.290535,71.09346
160,명지대학교,대학,사립,서울,A그룹,44.590295346167174,44.49251305353981,44.461752729003294,42.74662585794804,68.54261005482583,68.34241109990202,68.2802239235159,68.19064783281155,68.15398347055863,68.11953613655545,68.33112468006766,68.7652,68.56031
161,명지전문대학,전문대학,사립,서울,A그룹,44.408940205339746,44.353714654340166,44.3291085607254,42.74662585794804,68.06613330029725,67.99272270771166,68.78703012341244,67.99272270771165,67.99272270771165,67.99272270771166,68.058948598612,68.283646,68.55808
162,목원대학교,대학,사립,대전,B그룹,44.50386248346868,44.34029940017158,44.34808058457643,42.74662585794804,68.06168195454156,67.98827136195597,67.97600992365754,67.97188795485594,67.97188795485593,67.97188795485594,67.97712050198106,68.135315,68.30898
163,목포가톨릭대학교,대학,사립,전남,C그룹,44.68275288717171,44.61689663195867,44.61288384423487,42.74662585794804,69.34000870565994,68.04789698333003,68.04789698333003,68.04789698333003,68.04789698333003,68.04789698333003,68.04789698333002,68.37933,68.55181
164,목포과학대학교,전문대학,사립,전남,B그룹,44.408940205339746,44.32910856072542,44.349261641106985,42.74662585794804,70.33264420108426,70.50366085680578,71.34110810431063,70.48523363874743,69.28659440386308,70.75319273622475,70.2996356332308,69.604164,69.46084
165,문경대학교,전문대학,사립,경북,C그룹,44.43852244737495,44.36859604698887,44.34808058457643,42.74662585794804,68.1555330659267,68.05744204619073,68.05744204619073,68.61387070864063,68.0821224733411,69.46372350146818,68.06327966367523,68.871086,68.98021
166,배재대학교,대학,사립,대전,B그룹,44.426798142635434,44.34029940017158,44.3291085607254,42.74662585794804,68.06168195454156,67.97600992365754,67.97152930197743,67.97188795485594,67.97188795485593,67.97188795485594,67.97188795485593,68.06301,68.62421
167,배화여자대학교,전문대학,사립,서울,B그룹,44.426466876869846,44.34663523225554,44.330289617255964,42.74662585794804,68.06613330029725,70.43567134859875,70.29903721421687,70.70113010263803,68.18634503129073,67.99272270771166,69.6342060434156,68.812874,68.989235
168,백석대학교,대학,사립,충남,A그룹,44.414779802549866,44.32910856072542,44.33494954447681,42.74662585794804,68.25483007337297,68.02886534546259,68.74479967799083,68.16079151138045,68.13525184423415,68.00972614923258,68.01392140120832,68.26203,68.61938
169,백석문화대학교,전문대학,사립,충남,A그룹,44.408940205339746,44.32910856072542,44.3291085607254,42.74662585794804,68.06613330029725,67.99272270771166,68.01740313486204,68.06470018986636,70.058423868931,69.21649612586185,69.22187506538403,68.64171,68.54265
170,백석예술대학,전문대학,사립,서울,A그룹,44.408940205339746,44.32910856072542,44.3291085607254,42.74662585794804,71.47382652701727,71.42449699349785,71.41763395442915,71.41763395442915,71.41763395442916,71.41763395442915,71.41763395442916,71.290535,71.09346
171,백제예술대학교,전문대학,사립,전북,C그룹,44.408940205339746,44.32910856072542,44.3291085607254,42.74662585794804,70.53828293122054,70.47738921871145,70.36012054984175,68.05744204619073,68.17162669683088,69.46609855725579,68.63721243060087,68.88478,69.16886
172,베뢰아국제대학원대학교,대학원대학,사립,서울,-,55.567659470768476,55.92569099966371,56.40692068602054,55.66557626046156,64.77988513112523,65.4115255295156,65.76871220823617,65.28900793325253,65.28900793325253,65.44906745136579,65.15334040473594,65.77891,66.77381
173,벽성대학,전문대학,사립,전북,C그룹,44.408940205339746,44.32910856072542,44.3291085607254,42.74662585794804,71.47382652701727,71.42449699349785,71.41763395442915,71.41763395442915,71.41763395442916,71.41763395442915,71.41763395442916,71.290535,71.09346
174,부산가톨릭대학교,대학,사립,부산,C그룹,44.43852244737495,44.32910856072542,44.33131190443171,42.74662585794804,68.04529854744152,67.97188795485594,67.97188795485594,67.97188795485594,67.97188795485593,67.97188795485594,67.98970880395142,68.14873,68.30223
175,부산경상대학교,전문대학,사립,부산,B그룹,44.408940205339746,44.32910856072542,44.3291085607254,42.74662585794804,70.47670687285647,69.27050354134045,68.06470018986636,67.99272270771165,67.99272270771165,67.99272270771166,70.21173229001708,69.024254,69.17802
176,부산과학기술대학교,전문대학,사립,부산,B그룹,44.408940205339746,44.32910856072542,44.3291085607254,42.74662585794804,69.27407417907868,68.8083181021264,67.99272270771165,67.99272270771165,67.99272270771165,67.99272270771166,67.99272270771165,68.105934,68.3612
177,부산교육대학교,대학,국립,부산,C그룹,45.16212775353762,44.81379724233857,45.103701858320875,42.76749083270048,68.07440908653204,67.98317764485097,67.98317764485095,67.98317764485095,67.99365860063818,67.98317764485097,68.00099849394644,68.13796,68.2942
178,부산대학교,대학,국립,부산,A그룹,49.343077473979015,48.810760782793224,49.883312104226725,51.43784267230438,69.51109891601182,70.13649056156815,72.36555183172034,74.01193450012583,74.14260041432873,73.8046041858781,73.32377041981391,74.23125,73.90534
