YR,ID,SNM,STYP,FND,RGN,USC,SCR_EST
2014,210,서울신학대학교,대학,사립,경기,C그룹,44.577479889781465
2014,211,서울여자간호대학교,전문대학,사립,서울,C그룹,44.40894020533975
2014,212,서울여자대학교,대학,사립,서울,B그룹,44.67945594869509
2014,213,서울예술대학교,전문대학,사립,경기,B그룹,44.40894020533975
2014,214,서울외국어대학원대학교,대학원대학,사립,서울,-,44.40894020533975
2014,215,서울장신대학교,대학,사립,경기,C그룹,44.659553088594194
2014,216,서울한영대학교,대학,사립,서울,C그룹,44.894824053409494
2014,217,서원대학교,대학,사립,충북,B그룹,44.410349805969304
2014,218,서일대학교,전문대학,사립,서울,A그룹,44.42826307024797
2014,219,서정대학교,전문대학,사립,경기,A그룹,44.40894020533975
2014,220,서해대학,전문대학,사립,전북,C그룹,44.40894020533975
2014,222,선린대학교,전문대학,사립,경북,C그룹,44.40894020533975
2014,223,선문대학교,대학,사립,충남,B그룹,44.406671788207014
2014,224,선학유피대학원대학교,대학원대학,사립,경기,-,55.373984097273805
2014,225,성결대학교,대학,사립,경기,B그룹,44.41527603742371
2014,226,성공회대학교,대학,사립,서울,C그룹,44.736151720670264
2014,227,성균관대학교,대학,사립,서울,A그룹,51.29611028016034
2014,228,성산효대학원대학교,대학원대학,사립,인천,-,44.85305423394431
2014,229,성서침례대학원대학교,대학원대학,사립,경기,-,44.64338239049626
2014,230,성신여자대학교,대학,사립,서울,A그룹,44.43852244737496
2014,231,성운대학교,전문대학,사립,경북,C그룹,44.40894020533975
2014,233,세경대학교,전문대학,사립,강원,C그룹,44.42013104478589
2014,235,세명대학교,대학,사립,충북,B그룹,44.42603102912212
2014,236,세종대학교,대학,사립,서울,A그룹,44.45568597799492
2014,237,세한대학교,대학,사립,충남,C그룹,44.41012126187031
2014,238,송곡대학교,전문대학,사립,강원,C그룹,44.6689108751218
2014,239,송원대학교,대학,사립,광주,C그룹,44.43303640605598
2014,240,송호대학교,전문대학,사립,강원,C그룹,44.439686977828906
2014,241,수도국제대학원대학교,대학원대학,사립,서울,-,44.72262401942448
2014,242,수성대학교,전문대학,사립,대구,B그룹,44.40894020533975
2014,243,수원가톨릭대학교,대학,사립,경기,C그룹,56.850784705329076
2014,244,수원과학대학교,전문대학,사립,경기,B그룹,44.40894020533975
2014,245,수원대학교,대학,사립,경기,B그룹,44.42929160521832
2014,246,수원여자대학교,전문대학,사립,경기,B그룹,44.40894020533975
2014,247,숙명여자대학교,대학,사립,서울,A그룹,44.74858562119676
2014,248,순복음대학원대학교,대학원대학,사립,서울,-,44.638227614942856
2014,250,순천제일대학교,전문대학,사립,전남,B그룹,44.40894020533975
2014,251,순천향대학교,대학,사립,충남,A그룹,44.415886576455755
2014,252,숭실대학교,대학,사립,서울,A그룹,44.62230843712371
2014,254,숭의여자대학교,전문대학,사립,서울,B그룹,44.426798142635434
2014,255,신경주대학교,대학,사립,경북,C그룹,44.58074522660933
2014,256,신구대학교,전문대학,사립,경기,A그룹,44.51263570856722
2014,257,신라대학교,대학,사립,부산,B그룹,44.66355963288578
2014,258,신성대학교,전문대학,사립,충남,B그룹,44.40894020533975
2014,259,신안산대학교,전문대학,사립,경기,B그룹,44.40894020533975
2014,260,신한대학교,대학,사립,경기,B그룹,44.40894020533975
2014,262,실천신학대학원대학교,대학원대학,사립,경기,-,44.85305423394431
2014,263,아신대학교,대학,사립,경기,C그룹,44.421636117499716
2014,264,아주대학교,대학,사립,경기,A그룹,44.90406129971178
2014,265,아주자동차대학교,전문대학,사립,충남,C그룹,44.6834301557772
2014,266,안동과학대학교,전문대학,사립,경북,B그룹,44.41527603742371
2014,267,안산대학교,전문대학,사립,경기,A그룹,44.40894020533975
2014,268,안양대학교,대학,사립,경기,B그룹,44.40894020533975
2014,269,에스라성경대학원대학교,대학원대학,사립,경기,-,44.6283726094241
2014,270,여주대학교,전문대학,사립,경기,B그룹,44.40894020533975
2014,271,연성대학교,전문대학,사립,경기,A그룹,44.40894020533975
2014,272,연세대학교,대학,사립,서울,A그룹,57.57793659793409
2014,273,연세대학교(미래),대학,사립,강원,B그룹,44.43868126815817
2014,274,연암공과대학교,전문대학,사립,경남,C그룹,44.478612176912975
2014,275,연암대학교,전문대학,사립,충남,C그룹,44.42184556660983
2014,276,영남대학교,대학,사립,경북,A그룹,49.459375837388514
2014,278,영남신학대학교,대학,사립,경북,C그룹,44.84573219465989
2014,279,영남외국어대학,전문대학,사립,경북,C그룹,44.40894020533975
2014,280,영남이공대학교,전문대학,사립,대구,A그룹,44.40894020533975
2014,281,영산대학교,대학,사립,경남,B그룹,44.599183640980726
2014,282,영산선학대학교,대학,사립,전남,C그룹,56.8785169565827
2014,283,영진전문대학교,전문대학,사립,대구,A그룹,44.40894020533975
2014,284,예명대학원대학교,대학원대학,사립,서울,-,44.85824807819866
2014,285,예수대학교,대학,사립,전북,C그룹,44.71445334141507
2014,286,예원예술대학교,대학,사립,전북,C그룹,44.42849613838277
2014,287,오산대학교,전문대학,사립,경기,A그룹,44.534515135880284
2014,288,온석대학원대학교,대학원대학,사립,경기,-,44.72262401942448
2014,289,용인대학교,대학,사립,경기,B그룹,44.414779802549866
2014,290,용인예술과학대학교,전문대학,사립,경기,B그룹,44.42826307024797
2014,291,우석대학교,대학,사립,전북,B그룹,44.42131210131646
2014,293,우송대학교,대학,사립,대전,A그룹,44.43423187528396
2014,294,우송정보대학,전문대학,사립,대전,B그룹,44.445136834443396
2014,295,울산과학기술원,대학,국립,울산,C그룹,44.73140191945192
2014,296,울산과학대학교,전문대학,사립,울산,A그룹,44.40894020533975
2014,297,울산대학교,대학,사립,울산,A그룹,44.868272143940345
2014,298,웅지세무대학교,전문대학,사립,경기,C그룹,44.45711094263329
2014,299,원광대학교,대학,사립,전북,A그룹,44.514208538424946
2014,300,원광보건대학교,전문대학,사립,전북,B그룹,44.40894020533975
2014,301,원불교대학원대학교,대학원대학,사립,전북,-,44.64338239049626
2014,302,웨스트민스터신학대학원대학교,대학원대학,사립,경기,-,44.638227614942856
2014,303,위덕대학교,대학,사립,경북,C그룹,44.41527603742371
2014,304,유원대학교,대학,사립,충북,C그룹,44.40894020533975
2014,305,유한대학교,전문대학,사립,경기,A그룹,44.41202303044304
2014,306,육군사관학교,기타,기타,서울,-,44.87143865079925
2014,307,을지대학교,대학,사립,대전,B그룹,44.40894020533975
2014,308,이화여자대학교,대학,사립,서울,A그룹,49.899007801674756
2014,309,인덕대학교,전문대학,사립,서울,A그룹,44.41202303044304
2014,310,인제대학교,대학,사립,경남,B그룹,44.40358896310373
2014,311,인제대학원대학교,대학원대학,사립,서울,-,44.481412235240654
2014,312,인천가톨릭대학교,대학,사립,인천,C그룹,44.851177314217765
2014,313,인천대학교,대학,국립,인천,A그룹,44.441649183123914
2014,315,인하공업전문대학,전문대학,사립,인천,A그룹,44.40894020533975
2014,316,인하대학교,대학,사립,인천,A그룹,44.893061265988656
2014,317,장로회신학대학교,대학,사립,서울,C그룹,44.853881755582655
2014,318,장안대학교,전문대학,사립,경기,B그룹,44.40894020533975
2014,319,재능대학교,전문대학,사립,인천,B그룹,44.745562443147286
2014,320,전남과학대학교,전문대학,사립,전남,B그룹,44.40894020533975
2014,321,전남대학교,대학,국립,광주,A그룹,45.02199493100761
2014,322,전남도립대학교,전문대학,공립,전남,C그룹,44.47888329025779
2014,323,전북과학대학교,전문대학,사립,전북,C그룹,44.40894020533975
2014,324,전북대학교,대학,국립,전북,A그룹,45.1218050011469
2014,325,전주교육대학교,대학,국립,전북,C그룹,45.209382025020076
2014,326,전주기전대학,전문대학,사립,전북,C그룹,44.40894020533975
2014,327,전주대학교,대학,사립,전북,A그룹,44.97238053334664
2014,328,전주비전대학교,전문대학,사립,전북,B그룹,44.40894020533975
2014,330,제주관광대학교,전문대학,사립,제주,C그룹,44.40894020533975
2014,331,제주국제대학교,대학,사립,제주,C그룹,44.440868034359475
2014,332,제주대학교,대학,국립,제주,A그룹,45.12654693412701
2014,333,제주한라대학교,전문대학,사립,제주,A그룹,44.40894020533975
2014,334,조선간호대학교,전문대학,사립,광주,C그룹,44.426798142635434
2014,335,조선대학교,대학,사립,광주,A그룹,44.442212850383314
2014,336,조선이공대학교,전문대학,사립,광주,B그룹,44.40894020533975
2014,337,주안대학원대학교,대학원대학,사립,인천,-,44.64338239049626
2014,338,중부대학교,대학,사립,충남,B그룹,44.40894020533975
2014,339,중앙대학교,대학,사립,서울,A그룹,48.831855354875664
2014,340,중앙승가대학교,대학,사립,경기,C그룹,44.85824807819866
2014,341,중원대학교,대학,사립,충북,C그룹,44.40894020533975
2014,342,진주교육대학교,대학,국립,경남,C그룹,44.93411388184655
2014,343,진주보건대학교,전문대학,사립,경남,B그룹,44.4276278984508
2014,344,차의과학대학교,대학,사립,경기,C그룹,44.64390333166564
2014,345,창신대학교,대학,사립,경남,C그룹,44.82044484781264
2014,346,창원문성대학교,전문대학,사립,경남,C그룹,44.745562443147286
2014,347,청강문화산업대학교,전문대학,사립,경기,B그룹,44.40894020533975
2014,348,청암대학교,전문대학,사립,전남,B그룹,44.40894020533975
2014,349,청운대학교,대학,사립,충남,B그룹,44.41153086249986
2014,350,청주교육대학교,대학,국립,충북,C그룹,44.85305199976728
2014,351,청주대학교,대학,사립,충북,A그룹,44.66166570877291
2014,352,초당대학교,대학,사립,전남,C그룹,44.41527603742371
2014,353,총신대학교,대학,사립,서울,C그룹,44.47511183054941
2014,354,추계예술대학교,대학,사립,서울,C그룹,44.731545983716764
2014,355,춘천교육대학교,대학,국립,강원,C그룹,45.130146473422016
2014,356,춘해보건대학교,전문대학,사립,울산,B그룹,44.40894020533975
2014,357,충남대학교,대학,국립,대전,A그룹,45.07708612800234
2014,358,충남도립대학교,전문대학,공립,충남,C그룹,44.42909282606334
2014,359,충북대학교,대학,국립,충북,A그룹,44.820954968471625
2014,360,충북도립대학교,전문대학,공립,충북,C그룹,44.75118082093318
2014,361,충북보건과학대학교,전문대학,사립,충북,B그룹,44.40894020533975
2014,362,충청대학교,전문대학,사립,충북,B그룹,44.40894020533975
2014,364,칼빈대학교,대학,사립,경기,C그룹,44.86995391044674
2014,366,평택대학교,대학,사립,경기,C그룹,44.43852244737496
2014,367,포항공과대학교,대학,사립,경북,C그룹,45.36437656935207
2014,368,포항대학교,전문대학,사립,경북,C그룹,44.40894020533975
2014,369,한경국립대학교,대학,국립,경기,B그룹,44.68583493183725
2014,370,한국개발연구원국제정책대학원대학교,대학원대학,사립,세종,-,44.90255109052804
2014,371,한국골프과학기술대학교,전문대학,사립,강원,C그룹,44.71247248312386
2014,372,한국공학대학교,대학,사립,경기,B그룹,44.40894020533975
2014,373,한국과학기술원,대학,국립,대전,A그룹,45.20035602362684
2014,374,한국관광대학교,전문대학,사립,경기,C그룹,44.40894020533975
2014,375,한국교원대학교,대학,국립,충북,B그룹,45.16409941698997
2014,376,한국국제대학교,대학,사립,경남,C그룹,44.40894020533975
2014,377,한국기술교육대학교,대학,사립,충남,C그룹,44.43783764671716
2014,378,한국농수산대학교,전문대학,국립,전북,C그룹,44.70540395332
2014,379,한국방송통신대학교,대학,국립,서울,A그룹,44.432525177382914
2014,381,한국상담대학원대학교,대학원대학,사립,서울,-,44.73982824747037
2014,382,한국성서대학교,대학,사립,서울,C그룹,44.79145394113942
2014,383,한국승강기대학교,전문대학,사립,경남,C그룹,44.72262401942448
2014,385,한국열린사이버대학교,대학,사립,서울,B그룹,44.40894020533975
2014,386,한국영상대학교,전문대학,사립,세종,B그룹,44.40894020533975
2014,387,한국예술종합학교,대학,국립,서울,C그룹,44.72074709969794
2014,388,한국외국어대학교,대학,사립,서울,A그룹,44.75166519120364
2014,389,한국전력국제원자력대학원대학교,대학원대학,사립,울산,-,44.729636272758455
2014,390,한국전통문화대학교,대학,국립,충남,C그룹,44.86407927500207
2014,393,한국체육대학교,대학,국립,서울,C그룹,44.939679146801254
2014,394,한국침례신학대학교,대학,사립,대전,C그룹,44.49410814740063
2014,395,한국폴리텍Ⅰ대학서울강서캠퍼스,전문대학,사립,서울,C그룹,44.40894020533975
2014,396,한국폴리텍Ⅰ대학서울정수캠퍼스,전문대학,사립,서울,C그룹,44.40894020533975
2014,397,한국폴리텍Ⅰ대학성남캠퍼스,전문대학,사립,경기,C그룹,44.40894020533975
2014,400,한국폴리텍Ⅱ대학인천캠퍼스,전문대학,사립,인천,C그룹,44.40894020533975
2014,402,한국폴리텍Ⅲ대학강릉캠퍼스,전문대학,사립,강원,C그룹,44.48259329177122
2014,404,한국폴리텍Ⅲ대학춘천캠퍼스,전문대학,사립,강원,C그룹,57.833840536871385
2014,405,한국폴리텍Ⅳ대학대전캠퍼스,전문대학,사립,대전,C그룹,44.40894020533975
2014,406,한국폴리텍Ⅳ대학아산캠퍼스,전문대학,사립,충남,C그룹,44.42849613838277
2014,407,한국폴리텍Ⅳ대학청주캠퍼스,전문대학,사립,충북,C그룹,44.40894020533975
2014,408,한국폴리텍Ⅳ대학충남캠퍼스,전문대학,사립,충남,C그룹,44.41012126187031
2014,409,한국폴리텍Ⅴ대학광주캠퍼스,전문대학,사립,광주,C그룹,44.41527603742371
2014,411,한국폴리텍Ⅴ대학익산캠퍼스,전문대학,사립,전북,C그룹,44.40894020533975
2014,412,한국폴리텍Ⅴ대학전남캠퍼스,전문대학,사립,전남,C그룹,44.40894020533975
2014,413,한국폴리텍Ⅴ대학전북캠퍼스,전문대학,사립,전북,C그룹,44.40894020533975
2014,414,한국폴리텍Ⅵ대학구미캠퍼스,전문대학,사립,경북,C그룹,44.6689108751218
2014,415,한국폴리텍Ⅵ대학대구캠퍼스,전문대학,사립,대구,C그룹,44.40894020533975
