YR,ID,SNM,STYP,FND,RGN,USC,SCR_EST
2022,189,상지대학교,대학,사립,강원,B그룹,67.97188795485594
2022,191,서강대학교,대학,사립,서울,A그룹,69.88617661457361
2022,192,서경대학교,대학,사립,서울,B그룹,68.15173948107812
2022,194,서라벌대학교,전문대학,사립,경북,C그룹,70.22520189229112
2022,195,서영대학교,전문대학,사립,광주,A그룹,68.00538255425899
2022,196,서울과학기술대학교,대학,국립,서울,A그룹,68.17810088911955
2022,197,서울과학종합대학원대학교,대학원대학,사립,서울,-,68.08212247334112
2022,198,서울교육대학교,대학,국립,서울,C그룹,68.00099849394645
2022,199,서울기독대학교,대학,사립,서울,C그룹,68.07257741048042
2022,200,서울대학교,대학,국립,서울,A그룹,78.18742899824845
2022,201,서울디지털대학교,대학,사립,서울,A그룹,71.41763395442915
2022,202,서울미디어대학원대학교,대학원대학,사립,서울,-,71.4167388404888
2022,203,서울벤처대학원대학교,대학원대학,사립,서울,-,71.41763395442915
2022,204,서울불교대학원대학교,대학원대학,사립,서울,-,71.70443654974109
2022,205,서울사이버대학교,대학,사립,서울,A그룹,71.41763395442915
2022,206,서울사회복지대학원대학교,대학원대학,사립,서울,-,71.4167388404888
2022,207,서울상담심리대학원대학교,대학원대학,사립,서울,-,68.38604180422917
2022,208,서울성경신학대학원대학교,대학원대학,사립,서울,-,68.06571783242553
2022,209,서울시립대학교,대학,공립,서울,A그룹,72.88345305514076
2022,210,서울신학대학교,대학,사립,경기,C그룹,68.51788623555152
2022,211,서울여자간호대학교,전문대학,사립,서울,C그룹,68.00538255425899
2022,212,서울여자대학교,대학,사립,서울,B그룹,67.98236891064316
2022,213,서울예술대학교,전문대학,사립,경기,B그룹,68.01740313486204
2022,214,서울외국어대학원대학교,대학원대학,사립,서울,-,70.36375655269596
2022,215,서울장신대학교,대학,사립,경기,C그룹,67.99365860063818
2022,216,서울한영대학교,대학,사립,서울,C그룹,68.02051791854865
2022,217,서원대학교,대학,사립,충북,B그룹,69.99679979782816
2022,218,서일대학교,전문대학,사립,서울,A그룹,67.99272270771166
2022,219,서정대학교,전문대학,사립,경기,A그룹,70.7622134382629
2022,222,선린대학교,전문대학,사립,경북,C그룹,70.269545455914
2022,223,선문대학교,대학,사립,충남,B그룹,67.98838648951435
2022,224,선학유피대학원대학교,대학원대학,사립,경기,-,69.556103395712
2022,225,성결대학교,대학,사립,경기,B그룹,67.97188795485594
2022,226,성공회대학교,대학,사립,서울,C그룹,68.24508947625787
2022,227,성균관대학교,대학,사립,서울,A그룹,75.87273855938425
2022,228,성산효대학원대학교,대학원대학,사립,인천,-,69.89745190342217
2022,229,성서침례대학원대학교,대학원대학,사립,경기,-,68.05988021494102
2022,230,성신여자대학교,대학,사립,서울,A그룹,68.67821033478876
2022,231,성운대학교,전문대학,사립,경북,C그룹,68.05744204619074
2022,233,세경대학교,전문대학,사립,강원,C그룹,68.06873173618575
2022,235,세명대학교,대학,사립,충북,B그룹,67.97188795485594
2022,236,세종대학교,대학,사립,서울,A그룹,70.34603110563329
2022,237,세한대학교,대학,사립,충남,C그룹,67.97188795485594
2022,238,송곡대학교,전문대학,사립,강원,C그룹,68.63721243060088
2022,239,송원대학교,대학,사립,광주,C그룹,67.98864049428045
2022,240,송호대학교,전문대학,사립,강원,C그룹,70.35685038011381
2022,241,수도국제대학원대학교,대학원대학,사립,서울,-,71.4054993345733
2022,242,수성대학교,전문대학,사립,대구,B그룹,67.99272270771166
2022,243,수원가톨릭대학교,대학,사립,경기,C그룹,66.33596646538582
2022,244,수원과학대학교,전문대학,사립,경기,B그룹,67.99272270771166
2022,245,수원대학교,대학,사립,경기,B그룹,67.98504572208219
2022,246,수원여자대학교,전문대학,사립,경기,B그룹,68.01740313486204
2022,247,숙명여자대학교,대학,사립,서울,A그룹,68.0953549159495
2022,248,순복음대학원대학교,대학원대학,사립,서울,-,71.15294420156535
2022,250,순천제일대학교,전문대학,사립,전남,B그룹,71.3976179381713
2022,251,순천향대학교,대학,사립,충남,A그룹,68.17621733540001
2022,252,숭실대학교,대학,사립,서울,A그룹,68.96939640704375
2022,253,숭실사이버대학교,대학,사립,서울,B그룹,71.41763395442915
2022,254,숭의여자대학교,전문대학,사립,서울,B그룹,67.99272270771166
2022,255,신경주대학교,대학,사립,경북,C그룹,67.97734002736645
2022,256,신구대학교,전문대학,사립,경기,A그룹,67.99272270771166
2022,257,신라대학교,대학,사립,부산,B그룹,68.0006610748835
2022,258,신성대학교,전문대학,사립,충남,B그룹,68.01740313486204
2022,259,신안산대학교,전문대학,사립,경기,B그룹,70.20482611743492
2022,260,신한대학교,대학,사립,경기,B그룹,68.05894859861202
2022,262,실천신학대학원대학교,대학원대학,사립,경기,-,69.56900772685655
2022,263,아신대학교,대학,사립,경기,C그룹,68.009685104495
2022,264,아주대학교,대학,사립,경기,A그룹,72.51819645936077
2022,265,아주자동차대학교,전문대학,사립,충남,C그룹,68.05744204619074
2022,266,안동과학대학교,전문대학,사립,경북,B그룹,67.99272270771166
2022,267,안산대학교,전문대학,사립,경기,A그룹,67.99272270771166
2022,268,안양대학교,대학,사립,경기,B그룹,67.97188795485594
2022,269,에스라성경대학원대학교,대학원대학,사립,경기,-,71.15796721946816
2022,270,여주대학교,전문대학,사립,경기,B그룹,67.99272270771166
2022,271,연성대학교,전문대학,사립,경기,A그룹,67.99272270771166
2022,272,연세대학교,대학,사립,서울,A그룹,78.61836342766037
2022,273,연세대학교(미래),대학,사립,강원,B그룹,68.26766209576051
2022,274,연암공과대학교,전문대학,사립,경남,C그룹,68.25686181710422
2022,275,연암대학교,전문대학,사립,충남,C그룹,68.01083462676948
2022,276,영남대학교,대학,사립,경북,A그룹,70.60631977390163
2022,278,영남신학대학교,대학,사립,경북,C그룹,67.97772557234046
2022,279,영남외국어대학,전문대학,사립,경북,C그룹,71.4167388404888
2022,280,영남이공대학교,전문대학,사립,대구,A그룹,67.99272270771166
2022,281,영산대학교,대학,사립,경남,B그룹,67.99272270771166
2022,282,영산선학대학교,대학,사립,전남,C그룹,65.0784029690287
2022,283,영진전문대학교,전문대학,사립,대구,A그룹,67.99272270771166
2022,284,예명대학원대학교,대학원대학,사립,서울,-,71.16074548808785
2022,285,예수대학교,대학,사립,전북,C그룹,68.04789698333003
2022,286,예원예술대학교,대학,사립,전북,C그룹,71.41763395442915
2022,287,오산대학교,전문대학,사립,경기,A그룹,67.99272270771166
2022,288,온석대학원대학교,대학원대학,사립,경기,-,70.4792217549912
2022,289,용인대학교,대학,사립,경기,B그룹,70.04288836556329
2022,290,용인예술과학대학교,전문대학,사립,경기,B그룹,67.99272270771166
2022,291,우석대학교,대학,사립,전북,B그룹,67.97188795485594
2022,293,우송대학교,대학,사립,대전,A그룹,70.24068398163
2022,294,우송정보대학,전문대학,사립,대전,B그룹,70.42517230667588
2022,295,울산과학기술원,대학,국립,울산,C그룹,72.302757650988
2022,296,울산과학대학교,전문대학,사립,울산,A그룹,67.99272270771166
2022,297,울산대학교,대학,사립,울산,A그룹,73.89064899552076
2022,299,원광대학교,대학,사립,전북,A그룹,68.07310044814089
2022,300,원광보건대학교,전문대학,사립,전북,B그룹,70.12126005273073
2022,301,원불교대학원대학교,대학원대학,사립,전북,-,71.15796721946816
2022,302,웨스트민스터신학대학원대학교,대학원대학,사립,경기,-,68.31546382595751
2022,303,위덕대학교,대학,사립,경북,C그룹,68.01703768194524
2022,304,유원대학교,대학,사립,충북,C그룹,67.97188795485594
2022,305,유한대학교,전문대학,사립,경기,A그룹,68.21906466746518
2022,306,육군사관학교,기타,기타,서울,-,71.3218319646501
2022,307,을지대학교,대학,사립,대전,B그룹,68.33404276905247
2022,308,이화여자대학교,대학,사립,서울,A그룹,73.65333405379339
2022,309,인덕대학교,전문대학,사립,서울,A그룹,68.00538255425899
2022,310,인제대학교,대학,사립,경남,B그룹,70.26668561564962
2022,312,인천가톨릭대학교,대학,사립,인천,C그룹,71.00671417529303
2022,313,인천대학교,대학,국립,인천,A그룹,68.27201924266141
2022,315,인하공업전문대학,전문대학,사립,인천,A그룹,68.00538255425899
2022,316,인하대학교,대학,사립,인천,A그룹,71.19293831872065
2022,317,장로회신학대학교,대학,사립,서울,C그룹,69.3500158835244
2022,318,장안대학교,전문대학,사립,경기,B그룹,68.8414651256161
2022,319,재능대학교,전문대학,사립,인천,B그룹,68.05744204619074
2022,320,전남과학대학교,전문대학,사립,전남,B그룹,68.01621344578635
2022,321,전남대학교,대학,국립,광주,A그룹,73.05685241653073
2022,322,전남도립대학교,전문대학,공립,전남,C그룹,67.98727033772815
2022,323,전북과학대학교,전문대학,사립,전북,C그룹,69.71919155667855
2022,324,전북대학교,대학,국립,전북,A그룹,72.6267846069416
2022,325,전주교육대학교,대학,국립,전북,C그룹,67.98317764485097
2022,326,전주기전대학,전문대학,사립,전북,C그룹,70.8863686187912
2022,327,전주대학교,대학,사립,전북,A그룹,68.00142912918221
2022,328,전주비전대학교,전문대학,사립,전북,B그룹,69.2095899532797
2022,329,제네바신학대학원대학교,대학원대학,사립,경기,-,66.55116580286222
2022,330,제주관광대학교,전문대학,사립,제주,C그룹,68.23782534356698
2022,331,제주국제대학교,대학,사립,제주,C그룹,71.15747531835989
2022,332,제주대학교,대학,국립,제주,A그룹,68.11630028112333
2022,333,제주한라대학교,전문대학,사립,제주,A그룹,68.00538255425899
2022,334,조선간호대학교,전문대학,사립,광주,C그룹,68.2510643697698
2022,335,조선대학교,대학,사립,광주,A그룹,68.24252800255537
2022,336,조선이공대학교,전문대학,사립,광주,B그룹,68.82097794867371
2022,337,주안대학원대학교,대학원대학,사립,인천,-,68.35989874143034
2022,338,중부대학교,대학,사립,충남,B그룹,69.10609412548871
2022,339,중앙대학교,대학,사립,서울,A그룹,73.53982639925793
2022,340,중앙승가대학교,대학,사립,경기,C그룹,71.12701962599375
2022,341,중원대학교,대학,사립,충북,C그룹,70.07735309700544
2022,342,진주교육대학교,대학,국립,경남,C그룹,67.98317764485097
2022,343,진주보건대학교,전문대학,사립,경남,B그룹,68.05894859861202
2022,344,차의과학대학교,대학,사립,경기,C그룹,68.1069073583518
2022,345,창신대학교,대학,사립,경남,C그룹,67.99272270771166
2022,346,창원문성대학교,전문대학,사립,경남,C그룹,69.83963873752523
2022,347,청강문화산업대학교,전문대학,사립,경기,B그룹,68.56181121670888
2022,348,청암대학교,전문대학,사립,전남,B그룹,70.36514356774458
2022,349,청운대학교,대학,사립,충남,B그룹,67.97188795485594
2022,350,청주교육대학교,대학,국립,충북,C그룹,68.00099849394645
2022,351,청주대학교,대학,사립,충북,A그룹,67.9955266778694
2022,352,초당대학교,대학,사립,전남,C그룹,67.97188795485594
2022,353,총신대학교,대학,사립,서울,C그룹,70.3953489556971
2022,354,추계예술대학교,대학,사립,서울,C그룹,68.04789698333003
2022,355,춘천교육대학교,대학,국립,강원,C그룹,68.00099849394645
2022,356,춘해보건대학교,전문대학,사립,울산,B그룹,67.99272270771166
2022,357,충남대학교,대학,국립,대전,A그룹,72.73070045955318
2022,358,충남도립대학교,전문대학,공립,충남,C그룹,68.00401239770669
2022,359,충북대학교,대학,국립,충북,A그룹,70.19429192982898
2022,360,충북도립대학교,전문대학,공립,충북,C그룹,68.03660729333502
2022,361,충북보건과학대학교,전문대학,사립,충북,B그룹,68.05744204619074
2022,362,충청대학교,전문대학,사립,충북,B그룹,67.99272270771166
2022,363,치유상담대학원대학교,대학원대학,사립,서울,-,70.56006540617092
2022,364,칼빈대학교,대학,사립,경기,C그룹,68.04789698333003
2022,366,평택대학교,대학,사립,경기,C그룹,69.9996288071989
2022,367,포항공과대학교,대학,사립,경북,C그룹,73.7593186359727
2022,368,포항대학교,전문대학,사립,경북,C그룹,68.08212247334112
2022,369,한경국립대학교,대학,국립,경기,B그룹,67.98317764485097
2022,370,한국개발연구원국제정책대학원대학교,대학원대학,사립,세종,-,69.70454310697521
2022,371,한국골프과학기술대학교,전문대학,사립,강원,C그룹,68.09341216333614
2022,372,한국공학대학교,대학,사립,경기,B그룹,67.99272270771166
2022,373,한국과학기술원,대학,국립,대전,A그룹,76.84913070550054
2022,374,한국관광대학교,전문대학,사립,경기,C그룹,67.99272270771166
2022,375,한국교원대학교,대학,국립,충북,B그룹,68.00099849394645
2022,376,한국국제대학교,대학,사립,경남,C그룹,71.09275597988082
2022,377,한국기술교육대학교,대학,사립,충남,C그룹,68.3922212935956
2022,378,한국농수산대학교,전문대학,국립,전북,C그룹,71.41436378470118
2022,379,한국방송통신대학교,대학,국립,서울,A그룹,67.99272270771166
2022,380,한국복지사이버대학교,전문대학,사립,경북,B그룹,70.7622134382629
2022,381,한국상담대학원대학교,대학원대학,사립,서울,-,70.54707962748665
2022,382,한국성서대학교,대학,사립,서울,C그룹,68.26375181178362
2022,383,한국승강기대학교,전문대학,사립,경남,C그룹,71.21898949310487
2022,384,한국에너지공과대학교,대학,국립,전남,C그룹,71.39018730598337
2022,385,한국열린사이버대학교,대학,사립,서울,B그룹,71.41763395442915
2022,386,한국영상대학교,전문대학,사립,세종,B그룹,67.99272270771166
2022,387,한국예술종합학교,대학,국립,서울,C그룹,70.92605690398108
2022,388,한국외국어대학교,대학,사립,서울,A그룹,68.63854226777367
2022,389,한국전력국제원자력대학원대학교,대학원대학,사립,울산,-,68.40119369473544
2022,390,한국전통문화대학교,대학,국립,충남,C그룹,68.31275243543877
2022,393,한국체육대학교,대학,국립,서울,C그룹,69.73618703176876
2022,394,한국침례신학대학교,대학,사립,대전,C그룹,68.02097479449003
2022,395,한국폴리텍Ⅰ대학서울강서캠퍼스,전문대학,사립,서울,C그룹,71.41763395442915
2022,396,한국폴리텍Ⅰ대학서울정수캠퍼스,전문대학,사립,서울,C그룹,68.05744204619074
2022,397,한국폴리텍Ⅰ대학성남캠퍼스,전문대학,사립,경기,C그룹,71.41436378470118
2022,398,한국폴리텍Ⅰ대학제주캠퍼스,전문대학,사립,제주,C그룹,71.22777679410328
2022,399,한국폴리텍Ⅱ대학남인천캠퍼스,전문대학,사립,인천,C그룹,71.46621374265116
2022,400,한국폴리텍Ⅱ대학인천캠퍼스,전문대학,사립,인천,C그룹,71.41763395442915
2022,402,한국폴리텍Ⅲ대학강릉캠퍼스,전문대학,사립,강원,C그룹,71.42454012701131
2022,403,한국폴리텍Ⅲ대학원주캠퍼스,전문대학,사립,강원,C그룹,71.66108423730272
2022,404,한국폴리텍Ⅲ대학춘천캠퍼스,전문대학,사립,강원,C그룹,71.41763395442915
2022,405,한국폴리텍Ⅳ대학대전캠퍼스,전문대학,사립,대전,C그룹,71.41763395442915
2022,406,한국폴리텍Ⅳ대학아산캠퍼스,전문대학,사립,충남,C그룹,71.41763395442915
2022,407,한국폴리텍Ⅳ대학청주캠퍼스,전문대학,사립,충북,C그룹,71.40983266790664
2022,408,한국폴리텍Ⅳ대학충남캠퍼스,전문대학,사립,충남,C그룹,71.42454012701131
2022,409,한국폴리텍Ⅴ대학광주캠퍼스,전문대학,사립,광주,C그룹,71.42454012701131
2022,410,한국폴리텍Ⅴ대학순천캠퍼스,전문대학,사립,전남,C그룹,71.82719863940578
2022,411,한국폴리텍Ⅴ대학익산캠퍼스,전문대학,사립,전북,C그룹,71.40983266790664
