연도,번호,학교명,학교유형,설립,지역,대학규모,결산_대학총결산,결산_도서자료 구입비,결산_연속간행물 구입비,결산_비도서자료 구입비,결산_전자자료 구입비_전자저널,결산_전자자료 구입비_웹DB,결산_전자자료 구입비_[구독] e-book,결산_전자자료 구입비_기타 전자자료,결산_자료구입비계,예산_대학총예산,예산_도서자료 구입비,예산_연속간행물 구입비,예산_비도서자료 구입비,예산_전자자료 구입비_전자저널,예산_전자자료 구입비_웹DB,예산_전자자료 구입비_[구독] e-book,예산_전자자료 구입비_기타 전자자료,예산_자료구입비계,재학생 1인당 자료구입비(결산)_자료구입비,재학생 1인당 자료구입비(결산)_재학생수(전년도),재학생 1인당 자료구입비(결산)_재학생 1인당 자료구입비,대학총결산 대비 도서관 자료구입비 비율_자료구입비,대학총결산 대비 도서관 자료구입비 비율_대학총결산,대학총결산 대비 도서관 자료구입비 비율_대학총결산 대비 자료구입비 비율,최근 3년간 자료구입비 증가율(결산)_자료구입비(결산)_2019년(A),최근 3년간 자료구입비 증가율(결산)_자료구입비(결산)_2020년(B),최근 3년간 자료구입비 증가율(결산)_자료구입비(결산)_2021년(C),최근 3년간 자료구입비 증가율(결산)_최근 3년간 자료구입비 증가율(결산)
2021,46,계명대학교,대학,사립,대구,A그룹,292624591947,539518782,101843580,20420550,929275705,630634270,0,329200125,2550893012,300632974000,488000000,40000000,20000000,1123000000,647000000,0,260000000,2578000000,2550893012,22930,111247,2550893012,292624591947,0.9,2959036625,2886437827,2550893012,-7
2021,47,계명문화대학교,전문대학,사립,대구,A그룹,54370707186,66833092,940100,8999996,11831500,10688883,0,9500000,108793571,53378000000,50000000,1000000,6000000,8000000,10500000,0,4500000,80000000,108793571,5008,21724,108793571,54370707186,0.2,113095119,114588674,108793571,-1.9
2021,48,계약신학대학원대학교,대학원대학,사립,경기,-,711426365,2785040,188000,0,0,0,0,0,2973040,483524000,3564000,0,0,0,0,0,0,3564000,2973040,37,80352.4,2973040,711426365,0.4,9801975,7676350,2973040,-41.5
2021,49,계원예술대학교,전문대학,사립,경기,B그룹,33491960107,39250380,10417544,312390,18463000,1670000,0,19121620,89234934,31273428467,15755600,8000000,500000,10000000,1670000,0,22830000,58755600,89234934,3009,29656,89234934,33491960107,0.3,139583765,124336134,89234934,-19.6
2021,50,고려대학교,대학,사립,서울,A그룹,577740730360,1011939461,518327977,839470,4355927385,1156839179,0,291793293,7335666765,634543922000,945800000,572880000,2800000,4568273000,1105488000,0,301830000,7497071000,7335666765,29580,247994.1,7335666765,577740730360,1.3,7135558329,7374375959,7335666765,1.4
2021,51,고려대학교(세종),대학,사립,세종,B그룹,94238276896,75494500,18726466,0,213036110,235098179,0,95671029,638026284,94516106000,68126000,17712000,0,238454116,266545884,0,63256000,654094000,638026284,7096,89913.5,638026284,94238276896,0.7,593339183,594865029,638026284,3.8
2021,52,고려사이버대학교,대학,사립,서울,A그룹,55530460157,16670000,0,0,0,12000000,0,0,28670000,56364689000,17000000,0,0,0,13500000,0,0,30500000,28670000,9468,3028.1,28670000,55530460157,0.1,24986000,26941000,28670000,7.1
2021,53,고신대학교,대학,사립,부산,C그룹,61807201193,103758610,32036637,0,458963196,70701527,0,28239274,693699244,72757994000,116304479,39424000,1500000,438012000,75954521,0,48000000,719195000,693699244,4788,144882.9,693699244,61807201193,1.1,609106140,620552129,693699244,6.8
2021,54,공군사관학교,기타,기타,충북,-,0,109000000,13639200,11300000,27174160,14631000,0,0,175744360,0,98000000,14560000,6800000,26028000,14900000,0,0,160288000,175744360,0,0,175744360,0,0,159162000,163139100,175744360,5.1
2021,55,공주교육대학교,대학,국립,충남,C그룹,26446942090,108640790,3960000,0,30548000,12065000,0,0,155213790,23949731000,109000000,4000000,0,30000000,12000000,0,0,155000000,155213790,1921,80798.4,155213790,26446942090,0.6,101800690,153539560,155213790,26
2021,56,과학기술연합대학원대학교,대학원대학,국립,대전,-,23135161854,177716631,0,0,12100000,108183369,0,0,298000000,25031000000,25000000,0,0,0,0,0,0,25000000,298000000,1304,228527.6,298000000,23135161854,1.3,361765527,257559279,298000000,-6.6
2021,57,광신대학교,대학,사립,광주,C그룹,9363115626,28170353,800000,0,4000000,0,0,0,32970353,11345605000,27100000,1680000,500000,4000000,0,0,0,33280000,32970353,986,33438.5,32970353,9363115626,0.4,32039718,32596137,32970353,1.4
2021,58,광양보건대학교,전문대학,사립,전남,C그룹,-291475592,0,0,0,0,3204468,0,0,3204468,0,6848000,1000000,2000000,3000000,2000000,0,2000000,16848000,3204468,648,4945.2,3204468,-291475592,-1.1,0,6750000,3204468,0
2021,59,광운대학교,대학,사립,서울,B그룹,116809372876,344241279,14204160,2493360,745086557,245475765,0,55421930,1406923051,117538371000,300000000,15000000,4000000,753000000,253000000,0,79000000,1404000000,1406923051,9609,146417.2,1406923051,116809372876,1.2,1527578827,1291597886,1406923051,-3.3
2021,60,광주가톨릭대학교,대학,사립,전남,C그룹,3622888860,27426530,19417800,181980,14000000,7624362,0,0,68650672,3385538000,38000000,20800000,200000,14000000,8000000,0,0,81000000,68650672,121,567360.9,68650672,3622888860,1.9,80957160,80966268,68650672,-7.6
2021,61,광주과학기술원,대학,국립,광주,C그룹,230999467000,142048000,0,3000000,1724000000,70000000,0,157000000,2096048000,236124161000,145000000,0,5000000,1511000000,218000000,0,0,1879000000,2096048000,2042,1026468.2,2096048000,230999467000,0.9,1988000000,1572747000,2096048000,6.2
2021,62,광주교육대학교,대학,국립,광주,C그룹,25052426365,55431630,12291000,24027500,0,37332000,0,0,129082130,33386605000,58000000,13000000,20000000,0,40000000,0,0,131000000,129082130,1882,68587.7,129082130,25052426365,0.5,148618000,151180000,129082130,-6.4
2021,63,광주대학교,대학,사립,광주,B그룹,74546790949,303934000,30371000,0,56100000,46595450,0,129141000,566141450,77085870000,254200000,20000000,0,54000000,47000000,0,82400000,457600000,566141450,7391,76598.8,566141450,74546790949,0.8,574782778,562956700,566141450,-0.7
2021,64,광주보건대학교,전문대학,사립,광주,B그룹,30943186205,19969830,22227500,0,11935000,9360800,0,17300000,80793130,32020082000,33400000,10400000,0,13000000,9200000,0,15000000,81000000,80793130,3733,21642.9,80793130,30943186205,0.3,130000000,119829260,80793130,-20.2
2021,65,광주여자대학교,대학,사립,광주,C그룹,43952351697,115866646,1410047,3799760,64873000,27410272,0,0,213359725,44818134000,112000000,2000000,3000000,62400000,30930000,0,0,210330000,213359725,3951,54001.4,213359725,43952351697,0.5,222737098,212199341,213359725,-2.1
2021,66,구미대학교,전문대학,사립,경북,A그룹,59811533702,67485200,4245000,0,7502000,2505329,0,0,81737529,57656377000,70000000,4300000,0,7600000,2600000,0,0,84500000,81737529,5066,16134.5,81737529,59811533702,0.1,68532690,71592013,81737529,9.3
2021,67,구세군사관대학원대학교,대학원대학,사립,경기,-,1278552821,5828300,605000,0,0,0,0,0,6433300,1568607507,6000000,505000,0,0,0,0,0,6505000,6433300,28,229760.7,6433300,1278552821,0.5,6471778,6604670,6433300,-0.3
2021,68,국군간호사관학교,기타,기타,대전,-,0,31070000,8437600,1800000,27269000,40148620,0,0,108725220,0,31577000,9047000,1450000,25630000,44082000,0,0,111786000,108725220,0,0,108725220,0,0,94923480,111020060,108725220,7.4
2021,69,국립강릉원주대학교,대학,국립,강원,B그룹,107911540274,241431870,20967180,22528130,348822640,168979250,0,32100000,834829070,104159570960,173000000,19840000,22000000,237160000,143000000,0,30000000,625000000,834829070,8487,98365.6,834829070,107911540274,0.8,692408620,724826870,834829070,9.9
2021,70,국립경국대학교,대학,국립,경북,B그룹,108353987367,242002020,8193060,1998830,247347360,79664930,0,33247600,612453800,82146644000,242260250,8450960,1998830,250000000,75068390,0,49421570,627200000,612453800,7285,84070.5,612453800,108353987367,0.6,451900340,620906060,612453800,18
2021,71,국립공주대학교,대학,국립,충남,A그룹,181053248730,237087240,28357910,0,584087180,138125950,0,35575790,1023234070,160944508000,250000000,30000000,0,455300000,110000000,0,34700000,880000000,1023234070,15426,66331.8,1023234070,181053248730,0.6,1318809770,1563949820,1023234070,-8
2021,72,국립군산대학교,대학,국립,전북,B그룹,102851762751,197625720,49995756,2195400,428086065,51285050,0,28062000,757249991,96223259000,169537000,52463000,2200000,449500000,53840000,0,29460000,757000000,757249991,8105,93430,757249991,102851762751,0.7,712946880,694949895,757249991,3.2
2021,73,국립금오공과대학교,대학,국립,경북,B그룹,78764224538,244581510,19524390,1525300,493006300,167887500,0,64495310,991020310,75391324000,241500000,22728000,2900000,513000000,218248000,0,65300000,1063676000,991020310,6101,162435.7,991020310,78764224538,1.3,856214480,1012805460,991020310,8.1
2021,74,국립목포대학교,대학,국립,전남,B그룹,118558354727,129269280,5226870,4681130,160286550,101907840,0,0,401371670,97860711000,102800000,6000000,4000000,238300000,102900000,0,0,454000000,401371670,8142,49296.4,401371670,118558354727,0.3,439942100,529519400,401371670,-1.9
2021,75,국립목포해양대학교,대학,국립,전남,C그룹,61203543150,82117710,8811050,0,114680870,4634821,0,0,210244451,61203543150,82000000,6431000,0,79321000,8000000,0,55300000,231052000,210244451,2639,79668.2,210244451,61203543150,0.3,65111590,192916859,210244451,102.6
2021,76,국립부경대학교,대학,국립,부산,A그룹,264421011271,235645000,49766800,12500000,1183062750,346255830,0,33032590,1860262970,208431110980,248000000,54000000,3000000,1276878000,410000000,0,30000000,2021878000,1860262970,18376,101233.3,1860262970,264421011271,0.7,1903799633,1928544493,1860262970,-1.1
2021,77,국립순천대학교,대학,국립,전남,B그룹,109040181609,279653715,11939810,45769917,248012567,222052628,0,90364540,897793177,82924501000,290000000,13000000,30000000,214000000,160000000,0,81000000,788000000,897793177,7737,116038.9,897793177,109040181609,0.8,1076364922,850561786,897793177,-7.7
2021,78,국립암센터국제암대학원대학교,대학원대학,국립,경기,-,4960981000,11033500,0,0,0,0,0,0,11033500,5472996000,11700000,0,0,0,0,0,0,11700000,11033500,67,164679.1,11033500,4960981000,0.2,13398120,11501190,11033500,-9.1
2021,79,국립창원대학교,대학,국립,경남,B그룹,106059664388,184696450,97486540,2991660,446847820,168184530,0,62488850,962695850,110118217000,173000000,10000000,3000000,305000000,169000000,0,64000000,724000000,962695850,9100,105790.8,962695850,106059664388,0.9,863154120,926212660,962695850,5.6
2021,80,국립한국교통대학교,대학,국립,충북,B그룹,114019006926,427431476,7998800,22527280,340579867,163246385,0,29140000,990923808,96170600000,444872000,5500000,6390000,365000000,194200000,0,39676000,1055638000,990923808,8820,112349.6,990923808,114019006926,0.9,894710831,1009786105,990923808,5.5
2021,81,국립한국해양대학교,대학,국립,부산,B그룹,108657868926,67790090,27119040,1568520,479388396,163278890,0,24500000,763644936,96790110000,75500000,33000000,0,66405420,56567580,0,0,231473000,763644936,7325,104251.9,763644936,108657868926,0.7,680898580,890323630,763644936,8.3
2021,82,국립한밭대학교,대학,국립,대전,B그룹,105778601160,270049160,28386420,5000000,427376450,232344660,0,30051350,993208040,90488794000,275000000,29180000,5000000,360000000,160000000,0,0,829180000,993208040,9305,106739.2,993208040,105778601160,0.9,814328921,963195940,993208040,10.7
2021,83,국민대학교,대학,사립,서울,A그룹,296671573088,391716303,61883697,491456,581621184,332434360,0,73400000,1441547000,325612574000,399700000,48000000,500000,636000000,300200000,0,73400000,1457800000,1441547000,18122,79546.8,1441547000,296671573088,0.5,1772913736,1780000000,1441547000,-9.3
2021,84,국방대학교,기타,기타,충남,-,0,289025660,67746500,4997350,38260000,184573030,0,0,584602540,0,299974000,71460000,5000000,20960000,232262000,0,0,629656000,584602540,0,0,584602540,0,0,421426240,507280000,584602540,17.8
2021,85,국제뇌교육종합대학원대학교,대학원대학,사립,충남,-,2509327909,1020210,0,0,12217000,0,0,0,13237210,2395306000,2000000,0,0,12217000,0,0,0,14217000,13237210,270,49026.7,13237210,2509327909,0.5,12259200,15223320,13237210,5.6
2021,86,국제대학교,전문대학,사립,경기,B그룹,39048874283,60906280,40000,0,11536000,2646557,0,0,75128837,35672442000,45327000,0,0,9243000,2600000,0,2000000,59170000,75128837,3857,19478.6,75128837,39048874283,0.2,80092113,73713245,75128837,-3
2021,87,국제문화대학원대학교,대학원대학,사립,충남,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,88,국제법률경영대학원대학교,대학원대학,사립,경기,-,-129893513,0,0,0,0,0,0,0,0,163294000,0,0,0,0,0,0,0,0,0,84,0,0,-129893513,0,0,0,0,0
2021,89,국제사이버대학교,대학,사립,경기,C그룹,18131708701,0,0,0,0,0,0,0,0,20496843000,30000001,0,0,0,10000000,0,10000000,50000001,0,3119,0,0,18131708701,0,0,8664470,0,0
2021,90,국제언어대학원대학교,대학원대학,사립,서울,-,2084119190,610140,2435150,0,0,0,0,0,3045290,11077494000,2500000,3700000,0,0,0,0,0,6200000,3045290,44,69211.1,3045290,2084119190,0.1,8264290,6573300,3045290,-37.1
2021,91,국제예술대학교,기타,기타,서울,-,0,71400,0,0,0,0,0,0,71400,0,5000000,0,0,0,0,0,0,5000000,71400,0,0,71400,0,0,207800,554000,71400,39.7
2021,92,군산간호대학교,전문대학,사립,전북,C그룹,10853917444,19000000,0,0,4475000,2432049,0,0,25907049,10858335000,18500000,0,500000,8500000,3000000,0,0,30500000,25907049,1152,22488.8,25907049,10853917444,0.2,32607488,25698774,25907049,-10.2
2021,93,군장대학교,전문대학,사립,전북,C그룹,19779808428,38291860,1698900,1209240,0,0,0,0,41200000,20780547204,32070000,1130000,1000000,3000000,2800000,0,0,40000000,41200000,1904,21638.7,41200000,19779808428,0.2,46701920,48629420,41200000,-5.6
2021,94,극동대학교,대학,사립,충북,C그룹,41470380291,39782690,2993000,802940,9000000,6257992,0,21100000,79936622,36214824000,0,3000000,0,0,0,0,7100000,10100000,79936622,3792,21080.3,79936622,41470380291,0.2,50379799,67443060,79936622,26.2
2021,95,글로벌사이버대학교,대학,사립,충남,C그룹,12301866184,2999000,0,0,0,2502000,0,0,5501000,10312533000,3000000,0,0,0,2502000,0,0,5502000,5501000,2454,2241.6,5501000,12301866184,0,4686200,5454310,5501000,8.6
2021,96,금강대학교,대학,사립,충남,C그룹,8940099072,27474360,8085710,0,0,17410000,0,0,52970070,11533059000,30500000,10000000,1000000,0,21000000,0,0,62500000,52970070,410,129195.3,52970070,8940099072,0.6,61313460,43427490,52970070,-3.6
2021,97,기독간호대학교,전문대학,사립,광주,C그룹,4966055337,14718940,200000,798800,10508000,2455259,0,0,28680999,4928606000,15600000,400000,500000,10477000,2500000,0,0,29477000,28680999,595,48203.4,28680999,4966055337,0.6,20000000,23314000,28680999,19.8
2021,98,김천대학교,대학,사립,경북,C그룹,28916249785,70998060,6902000,0,57724000,40790316,0,0,176414376,31483336000,45516000,7564000,0,52284000,41570000,0,0,146934000,176414376,3110,56724.9,176414376,28916249785,0.6,169716280,183786724,176414376,2.1
