연도,번호,학교명,학교유형,설립,지역,대학규모,시설_도서관건물연면적 (제곱미터),시설_열람석_총열람석수,시설_설비_정보화기기(PC)수,재학생 1인당 도서관건물 연면적_연면적,재학생 1인당 도서관건물 연면적_재학생수(당해년도),재학생 1인당 도서관건물 연면적_재학생 1인당 도서관건물 연면적
2022,256,신구대학교,전문대학,사립,경기,A그룹,5567.0,1595,26,5567.0,6318,0.8999999761581421
2022,257,신라대학교,대학,사립,부산,B그룹,10720.400390625,2091,192,10720.400390625,8259,1.2999999523162842
2022,258,신성대학교,전문대학,사립,충남,B그룹,3762.0,1136,52,3762.0,2898,1.2999999523162842
2022,259,신안산대학교,전문대학,사립,경기,B그룹,2518.699951171875,476,55,2518.699951171875,2693,0.8999999761581421
2022,260,신한대학교,대학,사립,경기,B그룹,8062.89990234375,1618,91,8062.89990234375,6545,1.2000000476837158
2022,261,신흥대학교,전문대학,사립,경기,A그룹,0.0,0,0,0.0,0,0.0
2022,262,실천신학대학원대학교,대학원대학,사립,경기,-,117.0,16,1,117.0,77,1.5
2022,263,아신대학교,대학,사립,경기,C그룹,2110.60009765625,443,17,2110.60009765625,1024,2.0999999046325684
2022,264,아주대학교,대학,사립,경기,A그룹,16067.599609375,2548,76,16067.599609375,13712,1.2000000476837158
2022,265,아주자동차대학교,전문대학,사립,충남,C그룹,558.0,153,6,558.0,820,0.699999988079071
2022,266,안동과학대학교,전문대학,사립,경북,B그룹,5885.7001953125,660,56,5885.7001953125,2162,2.700000047683716
2022,267,안산대학교,전문대학,사립,경기,A그룹,4870.60009765625,798,83,4870.60009765625,4118,1.2000000476837158
2022,268,안양대학교,대학,사립,경기,B그룹,5334.89990234375,1278,66,5334.89990234375,5048,1.100000023841858
2022,269,에스라성경대학원대학교,대학원대학,사립,경기,-,135.0,100,0,135.0,71,1.899999976158142
2022,270,여주대학교,전문대학,사립,경기,B그룹,6494.10009765625,935,40,6494.10009765625,4063,1.600000023841858
2022,271,연성대학교,전문대학,사립,경기,A그룹,3047.0,531,73,3047.0,5829,0.5
2022,272,연세대학교,대학,사립,서울,A그룹,68830.1015625,7126,788,68830.1015625,31135,2.200000047683716
2022,273,연세대학교(미래),대학,사립,강원,B그룹,10355.2998046875,1919,255,10355.2998046875,7958,1.2999999523162842
2022,274,연암공과대학교,전문대학,사립,경남,C그룹,1517.0,293,17,1517.0,1248,1.2000000476837158
2022,275,연암대학교,전문대학,사립,충남,C그룹,1828.0,235,22,1828.0,1100,1.7000000476837158
2022,276,영남대학교,대학,사립,경북,A그룹,35510.19921875,3941,285,35510.19921875,22523,1.600000023841858
2022,277,영남사이버대학교,대학,사립,경북,C그룹,0.0,0,0,0.0,0,0.0
2022,278,영남신학대학교,대학,사립,경북,C그룹,3914.0,489,36,3914.0,702,5.599999904632568
2022,279,영남외국어대학,전문대학,사립,경북,C그룹,906.0,147,12,906.0,372,2.4000000953674316
2022,280,영남이공대학교,전문대학,사립,대구,A그룹,3904.199951171875,620,66,3904.199951171875,5567,0.699999988079071
2022,281,영산대학교,대학,사립,경남,B그룹,7655.60009765625,1039,124,7655.60009765625,6088,1.2999999523162842
2022,282,영산선학대학교,대학,사립,전남,C그룹,416.0,18,1,416.0,38,10.899999618530273
2022,283,영진전문대학교,전문대학,사립,대구,A그룹,4713.0,798,107,4713.0,7111,0.699999988079071
2022,284,예명대학원대학교,대학원대학,사립,서울,-,309.0,50,4,309.0,258,1.2000000476837158
2022,285,예수대학교,대학,사립,전북,C그룹,1076.0,245,16,1076.0,542,2.0
2022,286,예원예술대학교,대학,사립,전북,C그룹,946.0,200,12,946.0,1682,0.6000000238418579
2022,287,오산대학교,전문대학,사립,경기,A그룹,2685.0,539,80,2685.0,4099,0.699999988079071
2022,288,온석대학원대학교,대학원대학,사립,경기,-,199.0,20,2,199.0,204,1.0
2022,289,용인대학교,대학,사립,경기,B그룹,7677.7001953125,885,150,7677.7001953125,6008,1.2999999523162842
2022,290,용인예술과학대학교,전문대학,사립,경기,B그룹,2225.199951171875,639,27,2225.199951171875,2858,0.800000011920929
2022,291,우석대학교,대학,사립,전북,B그룹,16996.400390625,1804,97,16996.400390625,8054,2.0999999046325684
2022,292,우송공업대학,전문대학,사립,대전,B그룹,0.0,0,0,0.0,0,0.0
2022,293,우송대학교,대학,사립,대전,A그룹,20454.0,1037,97,20454.0,10238,2.0
2022,294,우송정보대학,전문대학,사립,대전,B그룹,1793.0,284,112,1793.0,3416,0.5
2022,295,울산과학기술원,대학,국립,울산,C그룹,10657.0,1021,107,10657.0,3995,2.700000047683716
2022,296,울산과학대학교,전문대학,사립,울산,A그룹,4810.60009765625,1226,58,4810.60009765625,5296,0.8999999761581421
2022,297,울산대학교,대학,사립,울산,A그룹,22111.69921875,3316,110,22111.69921875,13264,1.7000000476837158
2022,298,웅지세무대학교,전문대학,사립,경기,C그룹,2818.0,654,0,2818.0,681,4.099999904632568
2022,299,원광대학교,대학,사립,전북,A그룹,21238.19921875,3183,150,21238.19921875,14401,1.5
2022,300,원광보건대학교,전문대학,사립,전북,B그룹,2016.0,457,3,2016.0,4226,0.5
2022,301,원불교대학원대학교,대학원대학,사립,전북,-,379.0,42,2,379.0,35,10.800000190734863
2022,302,웨스트민스터신학대학원대학교,대학원대학,사립,경기,-,1362.699951171875,124,17,1362.699951171875,483,2.799999952316284
2022,303,위덕대학교,대학,사립,경북,C그룹,6195.0,976,42,6195.0,2859,2.200000047683716
2022,304,유원대학교,대학,사립,충북,C그룹,3178.60009765625,732,52,3178.60009765625,3392,0.8999999761581421
2022,305,유한대학교,전문대학,사립,경기,A그룹,3751.5,634,62,3751.5,4748,0.800000011920929
2022,306,육군사관학교,기타,기타,서울,-,6600.0,530,26,6600.0,0,0.0
2022,307,을지대학교,대학,사립,대전,B그룹,8450.900390625,2041,141,8450.900390625,4532,1.899999976158142
2022,308,이화여자대학교,대학,사립,서울,A그룹,22120.0,3523,361,22120.0,21080,1.0
2022,309,인덕대학교,전문대학,사립,서울,A그룹,4164.0,881,24,4164.0,5945,0.699999988079071
2022,310,인제대학교,대학,사립,경남,B그룹,13896.2001953125,2254,145,13896.2001953125,9112,1.5
2022,311,인제대학원대학교,대학원대학,사립,서울,-,0.0,0,0,0.0,0,0.0
2022,312,인천가톨릭대학교,대학,사립,인천,C그룹,3599.199951171875,370,21,3599.199951171875,771,4.699999809265137
2022,313,인천대학교,대학,국립,인천,A그룹,14219.0,1845,181,14219.0,12682,1.100000023841858
2022,314,인천전문대학,전문대학,공립,인천,A그룹,0.0,0,0,0.0,0,0.0
2022,315,인하공업전문대학,전문대학,사립,인천,A그룹,2424.0,537,24,2424.0,6886,0.4000000059604645
2022,316,인하대학교,대학,사립,인천,A그룹,26567.80078125,3771,194,26567.80078125,20348,1.2999999523162842
2022,317,장로회신학대학교,대학,사립,서울,C그룹,5084.0,433,31,5084.0,2087,2.4000000953674316
2022,318,장안대학교,전문대학,사립,경기,B그룹,5573.0,1197,18,5573.0,3270,1.7000000476837158
2022,319,재능대학교,전문대학,사립,인천,B그룹,2673.39990234375,291,15,2673.39990234375,3341,0.800000011920929
2022,320,전남과학대학교,전문대학,사립,전남,B그룹,2474.0,758,18,2474.0,3483,0.699999988079071
2022,321,전남대학교,대학,국립,광주,A그룹,40393.0,5351,154,40393.0,23488,1.7000000476837158
2022,322,전남도립대학교,전문대학,공립,전남,C그룹,2709.0,465,40,2709.0,1141,2.4000000953674316
2022,323,전북과학대학교,전문대학,사립,전북,C그룹,1033.0,180,15,1033.0,1702,0.6000000238418579
2022,324,전북대학교,대학,국립,전북,A그룹,40489.0,3952,368,40489.0,21391,1.899999976158142
2022,325,전주교육대학교,대학,국립,전북,C그룹,4731.0,673,27,4731.0,1329,3.5999999046325684
2022,326,전주기전대학,전문대학,사립,전북,C그룹,702.0,187,3,702.0,1592,0.4000000059604645
2022,327,전주대학교,대학,사립,전북,A그룹,10997.0,1717,133,10997.0,12297,0.8999999761581421
2022,328,전주비전대학교,전문대학,사립,전북,B그룹,2032.300048828125,331,28,2032.300048828125,3436,0.6000000238418579
2022,329,제네바신학대학원대학교,대학원대학,사립,경기,-,330.0,60,2,330.0,5,66.0
2022,330,제주관광대학교,전문대학,사립,제주,C그룹,1553.0,420,14,1553.0,1779,0.8999999761581421
2022,331,제주국제대학교,대학,사립,제주,C그룹,2031.0,465,15,2031.0,679,3.0
2022,332,제주대학교,대학,국립,제주,A그룹,17997.0,2655,167,17997.0,11199,1.600000023841858
2022,333,제주한라대학교,전문대학,사립,제주,A그룹,1881.0,828,22,1881.0,5044,0.4000000059604645
2022,334,조선간호대학교,전문대학,사립,광주,C그룹,972.2999877929688,307,14,972.2999877929688,741,1.2999999523162842
2022,335,조선대학교,대학,사립,광주,A그룹,23137.900390625,5282,205,23137.900390625,19702,1.2000000476837158
2022,336,조선이공대학교,전문대학,사립,광주,B그룹,2043.300048828125,504,23,2043.300048828125,3068,0.699999988079071
2022,337,주안대학원대학교,대학원대학,사립,인천,-,338.3999938964844,60,4,338.3999938964844,80,4.199999809265137
2022,338,중부대학교,대학,사립,충남,B그룹,11931.0,1656,99,11931.0,8903,1.2999999523162842
2022,339,중앙대학교,대학,사립,서울,A그룹,33173.80078125,5409,243,33173.80078125,29052,1.100000023841858
2022,340,중앙승가대학교,대학,사립,경기,C그룹,4487.0,349,57,4487.0,160,28.0
2022,341,중원대학교,대학,사립,충북,C그룹,2860.199951171875,495,4,2860.199951171875,3899,0.699999988079071
2022,342,진주교육대학교,대학,국립,경남,C그룹,7350.2001953125,1013,38,7350.2001953125,1597,4.599999904632568
2022,343,진주보건대학교,전문대학,사립,경남,B그룹,3482.0,924,92,3482.0,2564,1.399999976158142
2022,344,차의과학대학교,대학,사립,경기,C그룹,3104.39990234375,775,53,3104.39990234375,3419,0.8999999761581421
2022,345,창신대학교,대학,사립,경남,C그룹,2454.39990234375,772,95,2454.39990234375,1913,1.2999999523162842
2022,346,창원문성대학교,전문대학,사립,경남,C그룹,3279.60009765625,702,54,3279.60009765625,1533,2.0999999046325684
2022,347,청강문화산업대학교,전문대학,사립,경기,B그룹,2883.0,437,23,2883.0,3700,0.800000011920929
2022,348,청암대학교,전문대학,사립,전남,B그룹,2371.0,250,8,2371.0,2386,1.0
2022,349,청운대학교,대학,사립,충남,B그룹,12269.5,1213,92,12269.5,6018,2.0
2022,350,청주교육대학교,대학,국립,충북,C그룹,4211.0,823,29,4211.0,1524,2.799999952316284
2022,351,청주대학교,대학,사립,충북,A그룹,16814.5,2362,185,16814.5,11343,1.5
2022,352,초당대학교,대학,사립,전남,C그룹,8654.0,820,72,8654.0,3394,2.5
2022,353,총신대학교,대학,사립,서울,C그룹,8863.7998046875,1810,70,8863.7998046875,3446,2.5999999046325684
2022,354,추계예술대학교,대학,사립,서울,C그룹,969.0,146,14,969.0,1340,0.699999988079071
2022,355,춘천교육대학교,대학,국립,강원,C그룹,5068.0,487,79,5068.0,1665,3.0
2022,356,춘해보건대학교,전문대학,사립,울산,B그룹,2510.0,749,34,2510.0,2634,1.0
2022,357,충남대학교,대학,국립,대전,A그룹,37760.8984375,5447,195,37760.8984375,21840,1.7000000476837158
2022,358,충남도립대학교,전문대학,공립,충남,C그룹,2886.0,515,83,2886.0,995,2.9000000953674316
2022,359,충북대학교,대학,국립,충북,A그룹,28131.30078125,3030,171,28131.30078125,16166,1.7000000476837158
2022,360,충북도립대학교,전문대학,공립,충북,C그룹,742.5,167,3,742.5,785,0.8999999761581421
2022,361,충북보건과학대학교,전문대학,사립,충북,B그룹,1709.5999755859375,336,11,1709.5999755859375,2355,0.699999988079071
2022,362,충청대학교,전문대학,사립,충북,B그룹,4189.7001953125,576,449,4189.7001953125,3275,1.2999999523162842
2022,363,치유상담대학원대학교,대학원대학,사립,서울,-,210.0,40,3,210.0,138,1.5
2022,364,칼빈대학교,대학,사립,경기,C그룹,830.0,198,9,830.0,1033,0.800000011920929
2022,365,탐라대학교,대학,사립,제주,C그룹,0.0,0,0,0.0,0,0.0
2022,366,평택대학교,대학,사립,경기,C그룹,5149.0,617,82,5149.0,3667,1.399999976158142
2022,367,포항공과대학교,대학,사립,경북,C그룹,16086.7001953125,1001,25,16086.7001953125,3305,4.900000095367432
2022,368,포항대학교,전문대학,사립,경북,C그룹,2585.0,537,5,2585.0,1532,1.7000000476837158
2022,369,한경국립대학교,대학,국립,경기,B그룹,11079.099609375,1363,91,11079.099609375,6018,1.7999999523162842
2022,370,한국개발연구원국제정책대학원대학교,대학원대학,사립,세종,-,6065.2998046875,329,93,6065.2998046875,752,8.100000381469727
2022,371,한국골프과학기술대학교,전문대학,사립,강원,C그룹,606.0,105,9,606.0,425,1.399999976158142
2022,372,한국공학대학교,대학,사립,경기,B그룹,3908.0,1125,30,3908.0,7454,0.5
2022,373,한국과학기술원,대학,국립,대전,A그룹,28245.900390625,2820,102,28245.900390625,11059,2.5999999046325684
2022,374,한국관광대학교,전문대학,사립,경기,C그룹,1806.0,459,38,1806.0,1453,1.2000000476837158
2022,375,한국교원대학교,대학,국립,충북,B그룹,15063.5,1403,141,15063.5,5549,2.700000047683716
2022,376,한국국제대학교,대학,사립,경남,C그룹,3653.0,1145,43,3653.0,761,4.800000190734863
2022,377,한국기술교육대학교,대학,사립,충남,C그룹,9207.2998046875,1876,43,9207.2998046875,4698,2.0
2022,378,한국농수산대학교,전문대학,국립,전북,C그룹,1195.0,84,6,1195.0,1693,0.699999988079071
2022,379,한국방송통신대학교,대학,국립,서울,A그룹,2625.5,120,36,2625.5,99334,0.0
2022,380,한국복지사이버대학교,전문대학,사립,경북,B그룹,15.5,2,1,15.5,2655,0.0
2022,381,한국상담대학원대학교,대학원대학,사립,서울,-,384.0,86,14,384.0,169,2.299999952316284
2022,382,한국성서대학교,대학,사립,서울,C그룹,2921.0,277,28,2921.0,1195,2.4000000953674316
2022,383,한국승강기대학교,전문대학,사립,경남,C그룹,893.2999877929688,178,6,893.2999877929688,630,1.399999976158142
2022,384,한국에너지공과대학교,대학,국립,전남,C그룹,226.0,59,1,226.0,154,1.5
2022,385,한국열린사이버대학교,대학,사립,서울,B그룹,0.0,0,0,0.0,5741,0.0
2022,386,한국영상대학교,전문대학,사립,세종,B그룹,1437.0,268,64,1437.0,3095,0.5
2022,387,한국예술종합학교,대학,국립,서울,C그룹,5767.0,458,52,5767.0,2655,2.200000047683716
2022,388,한국외국어대학교,대학,사립,서울,A그룹,24017.5,4263,192,24017.5,19122,1.2999999523162842
2022,389,한국전력국제원자력대학원대학교,대학원대학,사립,울산,-,150.0,62,6,150.0,106,1.399999976158142
2022,390,한국전통문화대학교,대학,국립,충남,C그룹,4182.0,354,26,4182.0,831,5.0
2022,391,한국정보통신대학교,대학,사립,대전,C그룹,0.0,0,0,0.0,0,0.0
2022,392,한국철도대학,전문대학,국립,경기,C그룹,0.0,0,0,0.0,0,0.0
2022,393,한국체육대학교,대학,국립,서울,C그룹,2192.199951171875,314,15,2192.199951171875,3000,0.699999988079071
2022,394,한국침례신학대학교,대학,사립,대전,C그룹,3567.5,588,17,3567.5,1652,2.200000047683716
2022,395,한국폴리텍Ⅰ대학서울강서캠퍼스,전문대학,사립,서울,C그룹,197.0,48,3,197.0,534,0.4000000059604645
2022,396,한국폴리텍Ⅰ대학서울정수캠퍼스,전문대학,사립,서울,C그룹,702.2000122070312,114,6,702.2000122070312,1303,0.5
2022,397,한국폴리텍Ⅰ대학성남캠퍼스,전문대학,사립,경기,C그룹,328.0,34,0,328.0,701,0.5
2022,398,한국폴리텍Ⅰ대학제주캠퍼스,전문대학,사립,제주,C그룹,37.0,0,0,37.0,43,0.8999999761581421
2022,399,한국폴리텍Ⅱ대학남인천캠퍼스,전문대학,사립,인천,C그룹,54.0,10,0,54.0,68,0.800000011920929
2022,400,한국폴리텍Ⅱ대학인천캠퍼스,전문대학,사립,인천,C그룹,495.0,90,1,495.0,1820,0.30000001192092896
2022,401,한국폴리텍Ⅱ대학화성캠퍼스,전문대학,사립,경기,C그룹,57.70000076293945,6,0,57.70000076293945,23,2.5
2022,402,한국폴리텍Ⅲ대학강릉캠퍼스,전문대학,사립,강원,C그룹,234.0,37,1,234.0,132,1.7999999523162842
2022,403,한국폴리텍Ⅲ대학원주캠퍼스,전문대학,사립,강원,C그룹,466.0,65,4,466.0,100,4.699999809265137
2022,404,한국폴리텍Ⅲ대학춘천캠퍼스,전문대학,사립,강원,C그룹,37.79999923706055,36,2,37.79999923706055,240,0.20000000298023224
2022,405,한국폴리텍Ⅳ대학대전캠퍼스,전문대학,사립,대전,C그룹,140.0,40,3,140.0,734,0.20000000298023224
2022,406,한국폴리텍Ⅳ대학아산캠퍼스,전문대학,사립,충남,C그룹,403.0,182,1,403.0,457,0.8999999761581421
2022,407,한국폴리텍Ⅳ대학청주캠퍼스,전문대학,사립,충북,C그룹,173.0,23,4,173.0,709,0.20000000298023224
2022,408,한국폴리텍Ⅳ대학충남캠퍼스,전문대학,사립,충남,C그룹,545.0,60,2,545.0,177,3.0999999046325684
2022,409,한국폴리텍Ⅴ대학광주캠퍼스,전문대학,사립,광주,C그룹,7101.0,180,4,7101.0,808,8.800000190734863
2022,410,한국폴리텍Ⅴ대학순천캠퍼스,전문대학,사립,전남,C그룹,192.60000610351562,52,1,192.60000610351562,14,13.800000190734863
2022,411,한국폴리텍Ⅴ대학익산캠퍼스,전문대학,사립,전북,C그룹,40.599998474121094,14,2,40.599998474121094,131,0.30000001192092896
2022,412,한국폴리텍Ⅴ대학전남캠퍼스,전문대학,사립,전남,C그룹,1582.199951171875,59,0,1582.199951171875,165,9.600000381469727
2022,413,한국폴리텍Ⅴ대학전북캠퍼스,전문대학,사립,전북,C그룹,325.0,23,1,325.0,407,0.800000011920929
2022,414,한국폴리텍Ⅵ대학구미캠퍼스,전문대학,사립,경북,C그룹,215.0,30,5,215.0,494,0.4000000059604645
2022,415,한국폴리텍Ⅵ대학대구캠퍼스,전문대학,사립,대구,C그룹,239.0,50,4,239.0,533,0.4000000059604645
2022,416,한국폴리텍Ⅵ대학영남융합기술캠퍼스,전문대학,사립,대구,C그룹,518.0,102,0,518.0,183,2.799999952316284
2022,417,한국폴리텍Ⅵ대학영주캠퍼스,전문대학,사립,경북,C그룹,105.5999984741211,19,0,105.5999984741211,48,2.200000047683716
2022,418,한국폴리텍Ⅶ대학동부산캠퍼스,전문대학,사립,부산,C그룹,117.0,10,2,117.0,5,23.399999618530273
2022,419,한국폴리텍Ⅶ대학부산캠퍼스,전문대학,사립,부산,C그룹,305.0,126,2,305.0,726,0.4000000059604645
2022,420,한국폴리텍Ⅶ대학울산캠퍼스,전문대학,사립,울산,C그룹,683.0,142,2,683.0,661,1.0
2022,421,한국폴리텍Ⅶ대학진주캠퍼스,전문대학,사립,경남,C그룹,1543.300048828125,60,1,1543.300048828125,8,192.89999389648438
2022,422,한국폴리텍Ⅶ대학창원캠퍼스,전문대학,사립,경남,C그룹,1579.0,240,6,1579.0,1409,1.100000023841858
2022,423,한국폴리텍특성화 로봇캠퍼스,전문대학,사립,경북,C그룹,1044.699951171875,132,0,1044.699951171875,124,8.399999618530273
2022,424,한국폴리텍특성화 바이오캠퍼스,전문대학,사립,충남,C그룹,536.0,87,1,536.0,391,1.399999976158142
2022,425,한국폴리텍특성화 반도체융합캠퍼스,전문대학,사립,경기,C그룹,4061.0,16,0,4061.0,545,7.5
2022,426,한국폴리텍특성화 항공캠퍼스,전문대학,사립,경남,C그룹,375.0,110,1,375.0,411,0.8999999761581421
2022,427,한국학대학원,대학원대학,국립,경기,-,8132.0,72,14,8132.0,245,33.20000076293945
2022,428,한국항공대학교,대학,사립,경기,C그룹,5696.2998046875,1144,20,5696.2998046875,4645,1.2000000476837158
2022,429,한남대학교,대학,사립,대전,A그룹,10955.0,2378,229,10955.0,12202,0.8999999761581421
2022,430,한동대학교,대학,사립,경북,C그룹,5267.5,1358,10,5267.5,4344,1.2000000476837158
2022,431,한라대학교,대학,사립,강원,C그룹,3661.0,788,71,3661.0,3184,1.100000023841858
2022,432,한려대학교,대학,사립,전남,C그룹,0.0,0,0,0.0,0,0.0
2022,433,한림국제대학원대학교,대학원대학,사립,서울,-,135.5,16,5,135.5,246,0.6000000238418579
2022,434,한림대학교,대학,사립,강원,B그룹,17524.5,1784,123,17524.5,8290,2.0999999046325684
2022,435,한림성심대학교,전문대학,사립,강원,B그룹,3217.0,136,28,3217.0,2761,1.2000000476837158
2022,436,한민학교,대학,사립,충남,C그룹,0.0,0,0,0.0,0,0.0
2022,437,한반도국제대학원대학교,대학원대학,사립,서울,-,1281.0,14,2,1281.0,78,16.399999618530273
2022,438,한북대학교,대학,사립,경기,C그룹,0.0,0,0,0.0,0,0.0
2022,439,한서대학교,대학,사립,충남,B그룹,8796.7998046875,1524,63,8796.7998046875,7050,1.2000000476837158
2022,440,한성대학교,대학,사립,서울,B그룹,11992.2001953125,1175,60,11992.2001953125,7662,1.600000023841858
2022,441,한세대학교,대학,사립,경기,C그룹,4123.0,621,73,4123.0,3119,1.2999999523162842
2022,442,한신대학교,대학,사립,경기,B그룹,9078.599609375,1304,77,9078.599609375,5692,1.600000023841858
2022,443,한양대학교,대학,사립,서울,A그룹,26082.0,3717,284,26082.0,23338,1.100000023841858
2022,444,한양대학교(ERICA),대학,사립,경기,A그룹,12687.2001953125,1855,55,12687.2001953125,11323,1.100000023841858
2022,445,한양여자대학교,전문대학,사립,서울,A그룹,6108.10009765625,714,36,6108.10009765625,6895,0.8999999761581421
2022,446,한영대학교,전문대학,사립,전남,C그룹,539.0,136,6,539.0,1424,0.4000000059604645
2022,447,한일장신대학교,대학,사립,전북,C그룹,2475.0,267,21,2475.0,1093,2.299999952316284
2022,448,한중대학교,대학,사립,강원,C그룹,0.0,0,0,0.0,0,0.0
2022,449,합동신학대학원대학교,대학원대학,사립,경기,-,2007.5999755859375,258,27,2007.5999755859375,285,7.0
2022,450,해군사관학교,기타,기타,경남,-,5497.0,372,23,5497.0,0,0.0
2022,451,협성대학교,대학,사립,경기,C그룹,4327.0,806,82,4327.0,4359,1.0
2022,452,혜전대학교,전문대학,사립,충남,B그룹,2333.0,489,13,2333.0,2379,1.0
2022,453,호남대학교,대학,사립,광주,B그룹,10668.400390625,1580,81,10668.400390625,7865,1.399999976158142
2022,454,호남신학대학교,대학,사립,광주,C그룹,3276.0,700,18,3276.0,818,4.0
2022,455,호산대학교,전문대학,사립,경북,C그룹,1245.0,385,13,1245.0,1816,0.699999988079071
2022,456,호서대학교,대학,사립,충남,A그룹,19186.900390625,3108,338,19186.900390625,13145,1.5
2022,457,호원대학교,대학,사립,전북,B그룹,6085.0,1012,52,6085.0,5362,1.100000023841858
2022,458,홍익대학교,대학,사립,서울,A그룹,28877.19921875,4715,290,28877.19921875,21656,1.2999999523162842
2022,459,화성의과학대학교,대학,사립,경기,C그룹,729.0,69,2,729.0,374,1.899999976158142
2022,460,화신사이버대학교,대학,사립,부산,C그룹,0.0,0,0,0.0,1581,0.0
2022,461,횃불트리니티신학대학원대학교,대학원대학,사립,서울,-,647.0,238,23,647.0,370,1.7000000476837158
