연도,번호,학교명,학교유형,설립,지역,대학규모,결산_대학총결산,결산_도서자료 구입비,결산_연속간행물 구입비,결산_비도서자료 구입비,결산_전자자료 구입비_전자저널,결산_전자자료 구입비_웹DB,결산_전자자료 구입비_[구독] e-book,결산_전자자료 구입비_기타 전자자료,결산_자료구입비계,예산_대학총예산,예산_도서자료 구입비,예산_연속간행물 구입비,예산_비도서자료 구입비,예산_전자자료 구입비_전자저널,예산_전자자료 구입비_웹DB,예산_전자자료 구입비_[구독] e-book,예산_전자자료 구입비_기타 전자자료,예산_자료구입비계,재학생 1인당 자료구입비(결산)_자료구입비,재학생 1인당 자료구입비(결산)_재학생수(당해년도),재학생 1인당 자료구입비(결산)_재학생 1인당 자료구입비,대학총결산 대비 도서관 자료구입비 비율_자료구입비,대학총결산 대비 도서관 자료구입비 비율_대학총결산,대학총결산 대비 도서관 자료구입비 비율_대학총결산 대비 자료구입비 비율,최근 3년간 자료구입비 증가율(결산)_자료구입비(결산)_2014년(A),최근 3년간 자료구입비 증가율(결산)_자료구입비(결산)_2015년(B),최근 3년간 자료구입비 증가율(결산)_자료구입비(결산)_2016년(C),최근 3년간 자료구입비 증가율(결산)_최근 3년간 자료구입비 증가율(결산)
2016,282,영산선학대학교,대학,사립,전남,C그룹,1129033000,6121850,2893000,0,0,0,0,0,9014850,1484030000,7700000,6500000,0,0,0,0,0,14200000,9014850,38,237232.9,9014850,1129033000,0.8,12931706,6553546,9014850,-5.9
2016,283,영진전문대학교,전문대학,사립,대구,A그룹,88600766000,111345510,21439210,1747840,7400000,28388801,0,73249370,243570731,88153722000,110000000,18658000,5000000,7000000,36400000,0,72000000,249058000,243570731,7799,31231,243570731,88600766000,0.3,248584980,242587448,243570731,-1
2016,284,예명대학원대학교,대학원대학,사립,서울,-,0,0,0,589000,0,0,0,0,589000,833120000,1000000,0,0,0,0,0,0,1000000,589000,124,4750,589000,0,0,3252816,886500,589000,-53.2
2016,285,예수대학교,대학,사립,전북,C그룹,6866188000,26963020,20030800,0,0,24035540,0,0,71029360,6626298000,14750000,16300000,500000,0,25000000,0,10000000,66550000,71029360,575,123529.3,71029360,6866188000,1,57852423,75311320,71029360,12.2
2016,286,예원예술대학교,대학,사립,전북,C그룹,11842335000,1200000,1300000,0,0,0,0,0,2500000,13007315000,5000000,3000000,0,0,0,0,2000000,10000000,2500000,1182,2115.1,2500000,11842335000,0,796000,58647000,2500000,3586
2016,287,오산대학교,전문대학,사립,경기,A그룹,58544490000,99994100,17540000,9994000,15836000,1960000,0,45598000,190922100,51890618000,100000000,20000000,10000000,17580000,1570000,0,46000000,195150000,190922100,4823,39585.8,190922100,58544490000,0.3,184274000,194802500,190922100,1.9
2016,288,온석대학원대학교,대학원대학,사립,경기,-,2834007000,5000000,0,0,0,0,0,0,5000000,2825000000,5000000,0,0,0,0,0,0,5000000,5000000,244,20491.8,5000000,2834007000,0.2,8500000,5000000,5000000,-20.6
2016,289,용인대학교,대학,사립,경기,B그룹,76973051000,66348328,18859420,3649670,222464013,46382000,0,15000000,372703431,83268316000,85000000,23000000,5000000,197984000,39382000,0,30000000,380366000,372703431,7183,51886.9,372703431,76973051000,0.5,368069351,372757666,372703431,0.6
2016,290,용인예술과학대학교,전문대학,사립,경기,B그룹,38653592000,58897490,13359000,9991520,10366000,0,0,72000000,164614010,37379267000,60000000,13100000,10000000,17000000,0,0,72000000,172100000,164614010,3980,41360.3,164614010,38653592000,0.4,182948440,165624190,164614010,-5
2016,291,우석대학교,대학,사립,전북,B그룹,86867968000,107298446,97684452,3074400,137745722,46887393,0,13567000,406257413,80934471000,206202200,91910800,8500000,142280000,62810000,0,83950000,595653000,406257413,8462,48009.6,406257413,86867968000,0.5,469910495,399733456,406257413,-6.7
2016,292,우송공업대학,전문대학,사립,대전,B그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,293,우송대학교,대학,사립,대전,A그룹,111014547000,311459378,10754500,5835700,116558949,68732976,0,10500000,523841503,108071347000,67000000,20000000,20000000,0,183000000,0,250000000,540000000,523841503,9836,53257.6,523841503,111014547000,0.5,254287842,242939390,523841503,55.6
2016,294,우송정보대학,전문대학,사립,대전,B그룹,45272834000,52071580,2816700,1636070,0,0,0,0,56524350,43305967000,55000000,3001000,2000000,10000000,0,0,0,70001000,56524350,4870,11606.6,56524350,45272834000,0.1,57637596,34699030,56524350,11.6
2016,295,울산과학기술원,대학,국립,울산,C그룹,166659032191,130000000,6882418,1759100,752472441,374866269,0,112440391,1378420619,234585000000,225000000,11000000,3000000,851000000,400000000,0,10000000,1500000000,1378420619,4475,308027,1378420619,166659032191,0.8,1499819665,1596347185,1378420619,-3.6
2016,296,울산과학대학교,전문대학,사립,울산,A그룹,50896194000,87100917,14087580,2351030,6600000,13180000,0,26342500,149662027,67150912000,90470000,16500000,2000000,7000000,14000000,0,10000000,139970000,149662027,4733,31621,149662027,50896194000,0.3,134321206,146299010,149662027,5.6
2016,297,울산대학교,대학,사립,울산,A그룹,266253278000,257662169,0,4798090,2102006074,161332746,0,142007632,2667806711,249052730000,358000000,0,7600000,2100000000,193840000,0,0,2659440000,2667806711,14544,183430.1,2667806711,266253278000,1,2476931804,2564860845,2667806711,3.8
2016,298,웅지세무대학교,전문대학,사립,경기,C그룹,13014059000,67140200,0,0,0,0,0,0,67140200,12975575000,200000000,0,0,0,0,0,0,200000000,67140200,1758,38191.2,67140200,13014059000,0.5,0,0,67140200,0
2016,299,원광대학교,대학,사립,전북,A그룹,207276166000,398493212,29679277,15827330,553146444,233702613,0,19395288,1250244164,201950633000,361000000,34000000,15000000,563906000,134094000,0,28100000,1136100000,1250244164,17286,72327,1250244164,207276166000,0.6,1916258488,1799472721,1250244164,-18.3
2016,300,원광보건대학교,전문대학,사립,전북,B그룹,50670984000,56901000,17707000,0,11660000,41825661,0,9200000,137293661,51388760000,55000000,19000000,2000000,17500000,16500000,0,10000000,120000000,137293661,4718,29100,137293661,50670984000,0.3,152775112,102832372,137293661,0.4
2016,301,원불교대학원대학교,대학원대학,사립,전북,-,696822000,204240,1144500,0,0,0,0,0,1348740,1110720000,4000000,404000,0,0,0,0,0,4404000,1348740,62,21753.9,1348740,696822000,0.2,641040,1484570,1348740,61.2
2016,302,웨스트민스터신학대학원대학교,대학원대학,사립,경기,-,2694110000,10000000,500000,0,0,0,0,0,10500000,3520000000,8000000,500000,0,0,5000000,0,0,13500000,10500000,401,26184.5,10500000,2694110000,0.4,3841425,5322490,10500000,67.9
2016,303,위덕대학교,대학,사립,경북,C그룹,34335951000,88941800,48875000,2698900,21379000,43748123,0,0,205642823,32691372000,60515000,54500000,3000000,36800000,3600000,0,13000000,171415000,205642823,3485,59008,205642823,34335951000,0.6,109175630,203287838,205642823,43.7
2016,304,유원대학교,대학,사립,충북,C그룹,44550450000,170885830,6847280,0,16879000,15790445,0,0,210402555,48112831000,80000000,15000000,7000000,17000000,39000000,0,50000000,208000000,210402555,3792,55485.9,210402555,44550450000,0.5,200106407,195462000,210402555,2.7
2016,305,유한대학교,전문대학,사립,경기,A그룹,50091767000,135241530,8909400,6019240,13180000,10980000,0,5000000,179330170,47401387000,149000000,10000000,6000000,0,25000000,0,6000000,196000000,179330170,4892,36657.8,179330170,50091767000,0.4,197892680,172444870,179330170,-4.4
2016,306,육군사관학교,기타,기타,서울,-,0,70000000,49942000,10000000,60941520,0,0,1006480,191890000,0,70000000,50000000,10000000,61939900,0,0,0,191939900,191890000,0,0,191890000,0,0,191779970,203779150,191890000,0.2
2016,307,을지대학교,대학,사립,대전,B그룹,119800271000,77990000,47820000,6500000,245804847,158810850,0,0,536925697,126948957000,78000000,59000000,6500000,257000000,165000000,0,0,565500000,536925697,5348,100397.5,536925697,119800271000,0.4,827721349,588216578,536925697,-18.8
2016,308,이화여자대학교,대학,사립,서울,A그룹,409773680000,634791925,749668907,12439244,2384333458,891365576,0,89660969,4762260079,459257661000,680000000,751500000,23000000,2270000000,835400000,0,160000000,4719900000,4762260079,21552,220966,4762260079,409773680000,1.2,4876294838,4725016046,4762260079,-1.2
2016,309,인덕대학교,전문대학,사립,서울,A그룹,62236640000,146299110,24381410,8000000,0,18750000,0,0,197430520,65047089000,150000000,24000000,10000000,0,20000000,0,0,204000000,197430520,6314,31268.7,197430520,62236640000,0.3,190102340,179804190,197430520,2.2
2016,310,인제대학교,대학,사립,경남,B그룹,183722906000,111127550,61997228,16997090,1117349982,66515390,0,40994750,1414981990,187016671000,119000000,29954000,14000000,1212738000,99261000,0,50000000,1524953000,1414981990,11407,124045.1,1414981990,183722906000,0.8,1036983114,1508302016,1414981990,19.6
2016,311,인제대학원대학교,대학원대학,사립,서울,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,312,인천가톨릭대학교,대학,사립,인천,C그룹,12004843000,85110882,35840098,8459180,3206000,17545312,0,0,150161472,12999113000,94000000,43000000,7500000,11500000,10500000,0,1500000,168000000,150161472,879,170832.2,150161472,12004843000,1.3,123339161,137071487,150161472,10.3
2016,313,인천대학교,대학,국립,인천,A그룹,198971042000,675975700,104408160,23220000,597692976,193615816,0,97539059,1692451711,186147754000,610000000,122056000,20000000,600000000,200000000,0,180000000,1732056000,1692451711,13822,122446.2,1692451711,198971042000,0.9,1566080330,1604753425,1692451711,4
2016,314,인천전문대학,전문대학,공립,인천,A그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,315,인하공업전문대학,전문대학,사립,인천,A그룹,71890680000,113808400,12141580,193626,0,0,0,53756000,179899606,83638590000,110000000,14000000,2000000,0,0,0,53000000,179000000,179899606,6616,27191.6,179899606,71890680000,0.3,181996426,179897976,179899606,-0.6
2016,316,인하대학교,대학,사립,인천,A그룹,302638108000,731059326,344176681,4449398,1702007953,569338623,0,103715417,3454747398,279069417000,570390000,282740000,3500000,1409451000,491331000,0,86478000,2843890000,3454747398,20613,167600.4,3454747398,302638108000,1.1,3371904094,3195640130,3454747398,1.4
2016,317,장로회신학대학교,대학,사립,서울,C그룹,29756799000,111977211,54025000,5888650,39338719,14692500,0,0,225922080,27853216000,115000000,60000000,1000000,33500000,11000000,0,5500000,226000000,225922080,2244,100678.3,225922080,29756799000,0.8,219981484,215985446,225922080,1.4
2016,318,장안대학교,전문대학,사립,경기,B그룹,52375804000,54889985,20611200,9923200,12970000,0,0,75834270,174228655,54308739000,66000000,21400000,10000000,13000000,0,0,78000000,188400000,174228655,6041,28841,174228655,52375804000,0.3,194963160,178842400,174228655,-5.4
2016,319,재능대학교,전문대학,사립,인천,B그룹,37595111000,102808260,0,0,10366000,0,0,0,113174260,36316228000,99751000,0,0,10671000,0,0,0,110422000,113174260,3789,29869.2,113174260,37595111000,0.3,107805000,109427006,113174260,2.5
2016,320,전남과학대학교,전문대학,사립,전남,B그룹,30847755000,69490700,7592110,2781190,10366000,2178624,0,12702000,105110624,34989542000,45500000,7500000,3000000,13800000,2200000,0,28000000,100000000,105110624,3985,26376.6,105110624,30847755000,0.3,119854630,100531810,105110624,-5.8
2016,321,전남대학교,대학,국립,광주,A그룹,309623309000,662384988,172449675,9914610,1928578560,367932920,0,0,3141260753,274582264000,692140000,135516000,0,1546162400,437383600,0,0,2811202000,3141260753,24944,125932.5,3141260753,309623309000,1,3269268270,3101212896,3141260753,-1.9
2016,322,전남도립대학교,전문대학,공립,전남,C그룹,13604856000,25590280,7630400,4668960,2500000,1640000,0,3600000,45629640,11225158000,25600000,9000000,4500000,2500000,1600000,0,3800000,47000000,45629640,1513,30158.4,45629640,13604856000,0.3,41397270,41265450,45629640,5.1
2016,323,전북과학대학교,전문대학,사립,전북,C그룹,27648980000,41479670,5232450,1961960,3300000,2309467,0,0,54283547,29858949000,46400000,10200000,2200000,4000000,2500000,0,0,65300000,54283547,1647,32959,54283547,27648980000,0.2,42384550,49711780,54283547,13.2
2016,324,전북대학교,대학,국립,전북,A그룹,262431379000,226054480,678651770,5392000,1041781670,719141740,0,100805350,2771827010,241076848000,330000000,695827410,10000000,1393650400,1221522190,0,5000000,3656000000,2771827010,22932,120871.6,2771827010,262431379000,1.1,2942463120,940379330,2771827010,63.4
2016,325,전주교육대학교,대학,국립,전북,C그룹,25731852000,54116210,41220500,0,11635000,7450000,0,0,114421710,17039372000,58670000,41948000,1942000,12335000,8155000,0,0,123050000,114421710,1468,77943.9,114421710,25731852000,0.4,136985450,154285510,114421710,-6.6
2016,326,전주기전대학,전문대학,사립,전북,C그룹,19518092000,40385000,8214000,0,0,0,0,4313000,52912000,22804350000,48246000,2000000,0,0,0,0,6250000,56496000,52912000,1903,27804.5,52912000,19518092000,0.3,62297480,38998770,52912000,-0.9
2016,327,전주대학교,대학,사립,전북,A그룹,143411828000,212054256,55278110,9033760,704198985,66969567,0,50079600,1097614278,131089513000,183000000,25000000,8000000,432815000,0,0,46786000,695601000,1097614278,12460,88091,1097614278,143411828000,0.8,722426566,722486595,1097614278,26
2016,328,전주비전대학교,전문대학,사립,전북,B그룹,39635936000,56119950,9999340,5580290,0,2302049,0,15997710,89999339,40449820000,48000000,5200000,10000000,5300000,2500000,0,5000000,76000000,89999339,3494,25758.3,89999339,39635936000,0.2,84674900,86993775,89999339,3.1
2016,329,제네바신학대학원대학교,대학원대학,사립,경기,-,1218161000,0,0,0,0,0,0,0,0,17000,0,0,0,0,0,0,0,0,0,0,0,0,1218161000,0,0,0,0,0
2016,330,제주관광대학교,전문대학,사립,제주,C그룹,18782415000,59075120,11097819,0,766944,9069000,0,0,80008883,17818957000,31000000,11000000,0,2500000,10000000,0,27500000,82000000,80008883,2300,34786.5,80008883,18782415000,0.4,70108460,75005704,80008883,6.8
2016,331,제주국제대학교,대학,사립,제주,C그룹,7540189000,65073700,0,0,9906500,0,0,0,74980200,3011207000,38902000,0,0,24020000,0,0,0,62922000,74980200,1764,42505.8,74980200,7540189000,1,0,30647980,74980200,0
2016,332,제주대학교,대학,국립,제주,A그룹,154209533000,263779980,127011580,8323560,409969264,73549236,0,9801000,892434620,137155981000,320000000,123375000,10000000,273000000,358798000,0,8750000,1093923000,892434620,12421,71848.9,892434620,154209533000,0.6,1593757000,833504418,892434620,-20.3
2016,333,제주한라대학교,전문대학,사립,제주,A그룹,49605173000,46138700,4624000,0,11506000,31806419,0,41847581,135922700,43455525000,130000000,7000000,0,13000000,21000000,0,21000000,192000000,135922700,4951,27453.6,135922700,49605173000,0.3,149834597,193190546,135922700,-0.4
2016,334,조선간호대학교,전문대학,사립,광주,C그룹,11892434000,18683970,0,0,3300000,0,0,0,21983970,6760412000,17000000,0,5000000,0,0,0,0,22000000,21983970,806,27275.4,21983970,11892434000,0.2,18521300,21595740,21983970,9.2
2016,335,조선대학교,대학,사립,광주,A그룹,252980051000,320559223,203751880,32768610,1393470675,198478730,0,0,2149029118,245318824000,284995000,185040000,33000000,269600000,0,0,0,772635000,2149029118,22282,96446.9,2149029118,252980051000,0.8,1815934120,2174106983,2149029118,9.3
2016,336,조선이공대학교,전문대학,사립,광주,B그룹,34313303000,93385846,2179200,4890000,0,0,0,0,100455046,33911889000,91000000,3000000,4900000,0,0,0,0,98900000,100455046,3511,28611.5,100455046,34313303000,0.3,95973300,118264330,100455046,4.1
2016,337,주안대학원대학교,대학원대학,사립,인천,-,913804000,13000000,3000000,3000000,0,0,0,0,19000000,1151920000,14000000,3000000,3000000,0,0,0,0,20000000,19000000,60,316666.7,19000000,913804000,2.1,8081957,6950679,19000000,79.7
2016,338,중부대학교,대학,사립,충남,B그룹,97128148000,444197790,38489690,4110750,130112607,43928000,0,83000000,743838837,91674983000,215000000,45000000,5000000,125000000,0,0,10000000,400000000,743838837,9717,76550.3,743838837,97128148000,0.8,589975953,490567319,743838837,17.4
2016,339,중앙대학교,대학,사립,서울,A그룹,431686579000,774408561,291879298,25562631,1678764971,685496098,0,130012835,3586124394,422496453000,718000000,271600000,27000000,1798476028,716739877,0,141784095,3673600000,3586124394,28873,124203.4,3586124394,431686579000,0.8,3423360091,3397125773,3586124394,2.4
2016,340,중앙승가대학교,대학,사립,경기,C그룹,6076141000,61189000,4218220,0,4410000,0,0,1463220,71280440,6707840000,50000000,16700000,0,10000000,0,0,0,76700000,71280440,273,261100.5,71280440,6076141000,1.2,36706257,25690250,71280440,73.7
2016,341,중원대학교,대학,사립,충북,C그룹,39040724000,109985400,26552660,4998900,33249480,26075883,0,19644700,220507023,57165735000,100000000,20000000,5000000,100000000,0,0,30000000,255000000,220507023,3610,61082.3,220507023,39040724000,0.6,146261000,193851370,220507023,23.1
2016,342,진주교육대학교,대학,국립,경남,C그룹,22420342000,70675380,14036430,0,21229300,18049550,0,0,123990660,25085256000,98000000,14292000,0,20530000,16200000,0,0,149022000,123990660,1769,70090.8,123990660,22420342000,0.6,162085954,153006742,123990660,-12.3
2016,343,진주보건대학교,전문대학,사립,경남,B그룹,33009853000,49525620,7135470,4845660,5386000,7858032,0,0,74750782,35678348000,53400000,12000000,6000000,6000000,8000000,0,0,85400000,74750782,2877,25982.2,74750782,33009853000,0.2,73775726,73986401,74750782,0.7
2016,344,차의과학대학교,대학,사립,경기,C그룹,103482318000,69461250,8229900,2611760,84094536,18496683,0,0,182894129,104047159000,69600000,33800000,600000,71100000,19900000,0,5000000,200000000,182894129,2695,67864.2,182894129,103482318000,0.2,101371168,143167224,182894129,34.5
2016,345,창신대학교,대학,사립,경남,C그룹,21023791000,33361200,4872300,2824800,3300000,7538990,0,11628000,63525290,21021895000,99500000,5000000,7500000,4950000,21050000,0,20000000,158000000,63525290,1583,40129.7,63525290,21023791000,0.3,38623730,54128760,63525290,28.8
2016,346,창원문성대학교,전문대학,사립,경남,C그룹,38492343000,61814130,6367000,7337820,5285000,2306123,0,0,83110073,36328298000,54100000,7000000,5000000,5400000,0,0,0,71500000,83110073,3617,22977.6,83110073,38492343000,0.2,112434480,119430510,83110073,-12.1
2016,347,청강문화산업대학교,전문대학,사립,경기,B그룹,38825038000,84000000,27189200,12000000,6455200,8775000,0,28300000,166719400,37159311000,80000000,24200000,9000000,5285000,5775000,0,20000000,144260000,166719400,3709,44950,166719400,38825038000,0.4,158404102,160177270,166719400,2.6
2016,348,청암대학교,전문대학,사립,전남,B그룹,25154516000,31434800,3986400,0,17948987,9190717,0,20453600,83014504,24531192000,40000000,6000000,0,21000000,0,0,24000000,91000000,83014504,2834,29292.3,83014504,25154516000,0.3,96181452,93681767,83014504,-7
2016,349,청운대학교,대학,사립,충남,B그룹,70215548000,200960900,37146856,29941410,98199203,24365016,0,89592511,480205896,70762109000,200000000,41600000,20000000,123250000,26870000,0,77880000,489600000,480205896,6957,69024.9,480205896,70215548000,0.7,490424274,474261102,480205896,-1
2016,350,청주교육대학교,대학,국립,충북,C그룹,23138594000,47607000,52837000,745000,0,24602000,0,0,125791000,17951181000,56500000,41800000,5000000,0,25500000,0,0,128800000,125791000,1703,73864.4,125791000,23138594000,0.5,157798000,173564000,125791000,-8.8
2016,351,청주대학교,대학,사립,충북,A그룹,180537476000,475970576,93475230,0,636655970,206799159,0,49650000,1462550935,189248305000,418280000,95300000,3000000,649800000,210900000,0,50000000,1427280000,1462550935,12559,116454.4,1462550935,180537476000,0.8,1440277768,1342244796,1462550935,1.1
2016,352,초당대학교,대학,사립,전남,C그룹,44471418000,74498110,19815850,0,36740163,8880253,0,41528500,181462876,37020179000,60000000,16733000,40000000,20000000,20000000,0,30000000,186733000,181462876,3412,53183.7,181462876,44471418000,0.4,202621386,207613696,181462876,-5.1
2016,353,총신대학교,대학,사립,서울,C그룹,48059402000,177950758,58354476,0,31605893,37064140,0,4000000,308975267,69757216000,159000000,54000000,2000000,34000000,47000000,0,16000000,312000000,308975267,4119,75012.2,308975267,48059402000,0.6,378681566,582576237,308975267,3.4
2016,354,추계예술대학교,대학,사립,서울,C그룹,18297547000,80364000,24239780,25616000,10603000,6310000,0,9970000,157102780,18118426000,84500000,24100000,28500000,11000000,7497000,0,9970000,165567000,157102780,1390,113023.6,157102780,18297547000,0.9,151255590,164639400,157102780,2.1
2016,355,춘천교육대학교,대학,국립,강원,C그룹,25336337000,101427730,5089890,2031320,16164000,0,0,0,124712940,16629578000,70750000,4800000,3000000,16000000,0,0,0,94550000,124712940,1837,67889.5,124712940,25336337000,0.5,129239220,237041990,124712940,18
2016,356,춘해보건대학교,전문대학,사립,울산,B그룹,28789781000,63955040,2427050,2676960,10616000,2346920,0,0,82021970,29344014000,61000000,3000000,4000000,5600000,2400000,0,0,76000000,82021970,2635,31127.9,82021970,28789781000,0.3,71973945,68842781,82021970,7.4
2016,357,충남대학교,대학,국립,대전,A그룹,249263254000,392806018,522080390,5570680,1347269030,939371285,0,0,3207097403,214620228000,340000000,470000000,0,1465108000,481503570,0,0,2756611570,3207097403,24200,132524.7,3207097403,249263254000,1.3,2695867280,2915273643,3207097403,9.1
2016,358,충남도립대학교,전문대학,공립,충남,C그룹,10679882000,12292300,5831000,0,0,8900000,0,9669000,36692300,12176120000,13500000,8100000,4500000,0,9000000,0,9000000,44100000,36692300,1104,33235.8,36692300,10679882000,0.3,42774910,31871290,36692300,-5.2
2016,359,충북대학교,대학,국립,충북,A그룹,207019357000,365157420,51915510,3156300,1445286280,365378500,0,116585410,2347479420,172588310000,220410000,52874000,3000000,965216000,80000000,0,35000000,1356500000,2347479420,17884,131261.4,2347479420,207019357000,1.1,2412156560,2570809910,2347479420,-1.1
2016,360,충북도립대학교,전문대학,공립,충북,C그룹,11569633000,38800000,5897400,0,0,0,0,0,44697400,9551901000,39000000,5800000,1000000,0,0,0,0,45800000,44697400,963,46414.7,44697400,11569633000,0.4,51679680,51651680,44697400,-6.8
2016,361,충북보건과학대학교,전문대학,사립,충북,B그룹,24092234000,62440950,5595060,0,0,7409423,0,0,75445433,23246089000,52905120,6000000,0,0,8000000,0,0,66905120,75445433,2775,27187.5,75445433,24092234000,0.3,76844199,75660658,75445433,-0.9
2016,362,충청대학교,전문대학,사립,충북,B그룹,50341878000,74529120,16440510,2879370,22330000,8058660,0,21710000,145947660,41475416000,78000000,15000000,3000000,22000000,8000000,0,10000000,136000000,145947660,4837,30173.2,145947660,50341878000,0.3,157999995,158000000,145947660,-3.8
2016,363,치유상담대학원대학교,대학원대학,사립,서울,-,1490294000,3000000,0,0,0,0,0,0,3000000,2241220000,5000000,1000000,0,0,2000000,0,0,8000000,3000000,191,15706.8,3000000,1490294000,0.2,0,0,3000000,0
2016,364,칼빈대학교,대학,사립,경기,C그룹,5942813000,14486610,8775000,0,0,11162000,0,870000,35293610,6370897000,12000000,9020000,300000,0,12480000,0,1200000,35000000,35293610,715,49361.7,35293610,5942813000,0.6,39729140,32479415,35293610,-4.8
2016,365,탐라대학교,대학,사립,제주,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,366,평택대학교,대학,사립,경기,C그룹,50457078000,139431110,68769120,600600,48959000,32215720,0,8569600,298545150,50229090000,103000000,71000000,11000000,53400000,44600000,0,20000000,303000000,298545150,4645,64272.4,298545150,50457078000,0.6,268187092,289787497,298545150,5.5
2016,367,포항공과대학교,대학,사립,경북,C그룹,179497693000,53195901,181932222,4921287,3078064174,273573619,0,129772122,3721459325,187891513000,60709386,170000000,4000000,3110920771,276493863,0,122447980,3744572000,3721459325,3238,1149308,3721459325,179497693000,2.1,3403943627,3307187190,3721459325,4.8
2016,368,포항대학교,전문대학,사립,경북,C그룹,21369258000,42183840,3295170,0,0,2283310,0,0,47762320,19809227000,50000000,6000000,0,0,0,0,0,56000000,47762320,2224,21475.9,47762320,21369258000,0.2,18531790,63817349,47762320,109.6
2016,369,한경국립대학교,대학,국립,경기,B그룹,85571815000,186765400,59009540,9654000,122444572,23369200,0,24965000,426207712,75278178000,172000000,41552000,10000000,103000000,15000000,0,26600000,368152000,426207712,7102,60012.4,426207712,85571815000,0.5,702255390,700009380,426207712,-19.7
2016,370,한국개발연구원국제정책대학원대학교,대학원대학,사립,세종,-,33465120000,54737120,8301800,183500,161404247,75722899,0,2604412,302953978,28042433000,62000000,2000000,500000,177154000,103614000,0,700000,345968000,302953978,754,401795.7,302953978,33465120000,0.9,424631749,379766042,302953978,-15.4
2016,371,한국골프과학기술대학교,전문대학,사립,강원,C그룹,3620694000,7331510,300000,19800,0,0,0,0,7651310,3909146000,12000000,0,780000,0,0,0,0,12780000,7651310,453,16890.3,7651310,3620694000,0.2,1770000,9430450,7651310,207
2016,372,한국공학대학교,대학,사립,경기,B그룹,95410878000,73866560,26047060,7260720,314822891,19325489,0,19100000,460422720,97783000000,140000000,28000000,10000000,343000000,20000000,0,19000000,560000000,460422720,8108,56786.2,460422720,95410878000,0.5,454911799,435424353,460422720,0.7
2016,373,한국과학기술원,대학,국립,대전,A그룹,705418638000,532500000,36919000,0,3824858000,1090215000,0,543203000,6027695000,915821315000,532500000,36589000,0,4402427000,941752000,0,120202000,6033470000,6027695000,10633,566885.6,6027695000,705418638000,0.9,4370521478,5380416000,6027695000,17.6
2016,374,한국관광대학교,전문대학,사립,경기,C그룹,34530264000,84883380,5472100,10128000,5230000,0,0,0,105713480,24391476000,76800000,6400000,30000000,5386000,0,0,6000000,124586000,105713480,2025,52204.2,105713480,34530264000,0.3,90414600,101741500,105713480,8.2
2016,375,한국교원대학교,대학,국립,충북,B그룹,83254149000,184803350,30930260,51740,418724689,79002740,0,430921,713943700,82782235000,229630000,53974000,1000000,331556000,93784000,0,4000000,713944000,713943700,5709,125055.8,713943700,83254149000,0.9,748885000,747294000,713943700,-2.3
2016,376,한국국제대학교,대학,사립,경남,C그룹,32568867000,80756370,3487600,0,27365000,6285335,0,0,117894305,30902299000,160000000,5000000,0,35000000,10000000,0,0,210000000,117894305,3682,32019.1,117894305,32568867000,0.4,26345650,204944190,117894305,317.7
2016,377,한국기술교육대학교,대학,사립,충남,C그룹,130172336000,324583590,96959300,820890,284769671,129120387,0,43318000,879571838,135526946000,340000000,92000000,5000000,0,453000000,0,20000000,910000000,879571838,4871,180573.2,879571838,130172336000,0.7,800000000,796167915,879571838,5
2016,378,한국농수산대학교,전문대학,국립,전북,C그룹,24123367000,4151430,17944630,1997900,4950001,23089000,0,38570390,90703351,25616000000,15000000,30600000,10000000,5000001,30000000,0,40000000,130600001,90703351,1180,76867.2,90703351,24123367000,0.4,173200000,123200000,90703351,-27.6
2016,379,한국방송통신대학교,대학,국립,서울,A그룹,165254559000,149971570,39600000,2684800,0,324600000,0,184252070,701108440,152817604000,210178000,40920000,1500000,0,340830000,0,132378000,725806000,701108440,125385,5591.6,701108440,165254559000,0.4,874443602,752295598,701108440,-10.4
2016,380,한국복지사이버대학교,전문대학,사립,경북,B그룹,7469152000,2940000,0,0,0,0,0,0,2940000,7924698000,3000000,0,0,0,0,0,0,3000000,2940000,1675,1755.2,2940000,7469152000,0,0,0,2940000,0
2016,381,한국상담대학원대학교,대학원대학,사립,서울,-,2466467000,6201689,0,0,0,16594780,0,0,22796469,3118277000,8500000,0,500000,0,18000000,0,0,27000000,22796469,199,114555.1,22796469,2466467000,0.9,19035226,17044873,22796469,11.6
2016,382,한국성서대학교,대학,사립,서울,C그룹,15795583000,47343824,17126706,225700,0,28906325,0,24365248,117967803,16072382000,38270000,18000000,3000000,0,30000000,0,27000000,116270000,117967803,1222,96536.7,117967803,15795583000,0.7,111075973,115921783,117967803,3.1
2016,383,한국승강기대학교,전문대학,사립,경남,C그룹,7995830000,9112270,600000,2503000,0,0,0,0,12215270,7561558000,15000000,1000000,2000000,0,0,0,0,18000000,12215270,592,20633.9,12215270,7995830000,0.2,4564220,12926520,12215270,88.9
