YR,ID,SNM,STYP,FND,RGN,USC,SCR_EST
2015,1,ICT폴리텍대학,전문대학,사립,경기,C그룹,44.402540119995734
2015,2,가야대학교,대학,사립,경남,C그룹,44.348080584576444
2015,3,가천대학교,대학,사립,경기,A그룹,44.42026540329021
2015,4,가톨릭관동대학교,대학,사립,강원,B그룹,44.344992508326165
2015,5,가톨릭꽃동네대학교,대학,사립,충북,C그룹,44.700858963480414
2015,6,가톨릭대학교,대학,사립,경기,A그룹,45.00599024783415
2015,7,가톨릭상지대학교,전문대학,사립,경북,C그룹,44.67724227319238
2015,8,감리교신학대학교,대학,사립,서울,C그룹,44.63078170129973
2015,9,강남대학교,대학,사립,경기,B그룹,44.34132168734732
2015,10,강동대학교,전문대학,사립,충북,B그룹,44.32910856072542
2015,11,강릉영동대학교,전문대학,사립,강원,B그룹,44.32910856072542
2015,12,강서대학교,대학,사립,서울,C그룹,44.348080584576444
2015,13,강원관광대학교,전문대학,사립,강원,C그룹,44.32910856072542
2015,14,강원대학교,대학,국립,강원,A그룹,44.42485769670276
2015,15,강원도립대학교,전문대학,공립,강원,C그룹,44.45980821647202
2015,16,개신대학원대학교,대학원대학,사립,서울,-,44.792609415793514
2015,17,거제대학교,전문대학,사립,경남,C그룹,44.32910856072542
2015,18,건국대학교,대학,사립,서울,A그룹,44.81403785943797
2015,19,건국대학교(글로컬),대학,사립,충북,B그룹,44.361594174500745
2015,21,건신대학원대학교,대학원대학,사립,대전,-,44.566933445942524
2015,22,건양대학교,대학,사립,충남,B그룹,44.32572358325618
2015,23,경기과학기술대학교,전문대학,사립,경기,A그룹,44.32910856072542
2015,24,경기대학교,대학,사립,경기,A그룹,44.559712617448014
2015,25,경남대학교,대학,사립,경남,A그룹,44.32910856072542
2015,26,경남도립거창대학,전문대학,공립,경남,C그룹,44.352983234280494
2015,27,경남도립남해대학,전문대학,공립,경남,C그룹,44.36859604698887
2015,28,경남정보대학교,전문대학,사립,부산,A그룹,44.32910856072542
2015,29,경동대학교,대학,사립,강원,B그룹,44.330289617255985
2015,30,경민대학교,전문대학,사립,경기,B그룹,44.32910856072542
2015,31,경복대학교,전문대학,사립,경기,A그룹,44.32910856072542
2015,32,경북과학대학교,전문대학,사립,경북,C그룹,44.32910856072542
2015,33,경북대학교,대학,국립,대구,A그룹,51.27245492936572
2015,34,경북보건대학교,전문대학,사립,경북,C그룹,44.32910856072542
