YR,ID,SNM,STYP,FND,RGN,USC,SCR_EST
2020,1,ICT폴리텍대학,전문대학,사립,경기,C그룹,71.4167388404888
2020,2,가야대학교,대학,사립,경남,C그룹,68.51788623555153
2020,3,가천대학교,대학,사립,경기,A그룹,70.8604443368627
2020,4,가톨릭관동대학교,대학,사립,강원,B그룹,67.98236891064319
2020,5,가톨릭꽃동네대학교,대학,사립,충북,C그룹,68.00099849394647
2020,6,가톨릭대학교,대학,사립,경기,A그룹,73.46831641488153
2020,7,가톨릭상지대학교,전문대학,사립,경북,C그룹,68.00401239770672
2020,8,감리교신학대학교,대학,사립,서울,C그룹,68.1493356115511
2020,9,강남대학교,대학,사립,경기,B그룹,70.01337607474994
2020,10,강동대학교,전문대학,사립,충북,B그룹,70.36012054984177
2020,11,강릉영동대학교,전문대학,사립,강원,B그룹,69.46699367119615
2020,12,강서대학교,대학,사립,서울,C그룹,68.05744204619074
2020,13,강원관광대학교,전문대학,사립,강원,C그룹,70.44554957125214
2020,14,강원대학교,대학,국립,강원,A그룹,71.01399538720635
2020,15,강원도립대학교,전문대학,공립,강원,C그룹,68.15751025366146
2020,16,개신대학원대학교,대학원대학,사립,서울,-,70.22973300908568
2020,17,거제대학교,전문대학,사립,경남,C그룹,68.09341216333615
2020,18,건국대학교,대학,사립,서울,A그룹,71.88262567161522
2020,19,건국대학교(글로컬),대학,사립,충북,B그룹,67.98525745819576
2020,21,건신대학원대학교,대학원대학,사립,대전,-,68.04205936584553
2020,22,건양대학교,대학,사립,충남,B그룹,68.71408499234593
2020,23,경기과학기술대학교,전문대학,사립,경기,A그룹,68.77254578387475
2020,24,경기대학교,대학,사립,경기,A그룹,69.11976246785407
2020,25,경남대학교,대학,사립,경남,A그룹,67.97989983002542
2020,26,경남도립거창대학,전문대학,공립,경남,C그룹,69.4637235014682
2020,27,경남도립남해대학,전문대학,공립,경남,C그룹,67.99817478022219
2020,28,경남정보대학교,전문대학,사립,부산,A그룹,67.99272270771168
2020,29,경동대학교,대학,사립,강원,B그룹,67.99272270771168
2020,30,경민대학교,전문대학,사립,경기,B그룹,68.05520028450113
2020,31,경복대학교,전문대학,사립,경기,A그룹,67.99272270771168
2020,32,경북과학대학교,전문대학,사립,경북,C그룹,70.4289677030953
2020,33,경북대학교,대학,국립,대구,A그룹,72.1373040350817
2020,34,경북보건대학교,전문대학,사립,경북,C그룹,68.00538255425899
2020,36,경북전문대학교,전문대학,사립,경북,B그룹,68.05744204619074
2020,37,경상국립대학교,대학,국립,경남,A그룹,70.96834702487219
2020,38,경성대학교,대학,사립,부산,A그룹,67.98393514375869
2020,39,경안대학원대학교,대학원대학,사립,경북,-,69.57353884365111
2020,40,경운대학교,대학,사립,경북,C그룹,67.97188795485597
2020,41,경인교육대학교,대학,국립,인천,C그룹,68.00099849394647
2020,42,경인여자대학교,전문대학,사립,인천,B그룹,68.03242036229047
2020,43,경일대학교,대학,사립,경북,B그룹,67.99272270771168
2020,44,경찰대학,기타,기타,충남,-,67.99272270771168
2020,45,경희대학교,대학,사립,서울,A그룹,71.31072534493283
2020,46,계명대학교,대학,사립,대구,A그룹,69.7940097943261
2020,47,계명문화대학교,전문대학,사립,대구,A그룹,68.01740313486205
2020,48,계약신학대학원대학교,대학원대학,사립,경기,-,66.39804022385579
2020,49,계원예술대학교,전문대학,사립,경기,B그룹,70.12076815162246
2020,50,고려대학교,대학,사립,서울,A그룹,73.215593062608
2020,51,고려대학교(세종),대학,사립,세종,B그룹,68.95808419442874
2020,52,고려사이버대학교,대학,사립,서울,A그룹,71.41763395442915
