연도,번호,학교명,학교유형,설립,지역,대학규모,도서자료_종수_국내서,도서자료_종수_국외서,도서자료_종수_계,도서자료_책수_국내서,도서자료_책수_국외서,도서자료_책수_계,전자자료_전자저널_패키지,전자자료_웹DB_패키지,전자자료_[구독] e-Book_종수,전자자료_동영상강의자료(e-Learning)_패키지,전자자료_합계_패키지,전자자료_합계_종수,연속간행물_국내,연속간행물_국외,연속간행물_합계,연간 장서 증가 및 폐기 책수_연간 장서 증가 책수_구입,연간 장서 증가 및 폐기 책수_연간 장서 증가 책수_기증,연간 장서 증가 및 폐기 책수_연간 장서 증가 책수_합계,연간 장서 증가 및 폐기 책수_연간 장서 증가 종수,연간 장서 증가 및 폐기 책수_연간 장서 폐기 책수,재학생 1인당 소장도서수_소장도서수,재학생 1인당 소장도서수_재학생수(전년도),재학생 1인당 소장도서수_재학생 1인당 소장도서수,연간장서증가율_연간장서증가책수,연간장서증가율_소장도서수,연간장서증가율_연간장서증가율
2018,172,베뢰아국제대학원대학교,대학원대학,사립,서울,-,17674,173,17847,36958,206,37164,0,0,0,0,0,0,29,14,43,203,33,236,124,0,37164,69,538.5999755859375,236,37164,0.6000000238418579
2018,173,벽성대학,전문대학,사립,전북,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,174,부산가톨릭대학교,대학,사립,부산,C그룹,176911,106231,283142,260522,115766,376288,8,16,83033,1,25,83033,498,20,518,5298,4830,10128,8676,0,376288,4207,89.4000015258789,10128,376288,2.799999952316284
2018,175,부산경상대학교,전문대학,사립,부산,B그룹,87814,2188,90002,97314,2323,99637,0,0,7653,1,1,7653,108,0,108,2505,604,3109,2769,0,99637,2995,33.29999923706055,3109,99637,3.200000047683716
2018,176,부산과학기술대학교,전문대학,사립,부산,B그룹,104038,4704,108742,143932,5216,149148,1,1,10429,0,2,10429,120,0,120,3501,0,3501,2687,0,149148,4003,37.29999923706055,3501,149148,2.4000000953674316
2018,177,부산교육대학교,대학,국립,부산,C그룹,159608,14367,173975,291933,17646,309579,7,10,23971,1,18,23971,237,29,266,11839,1754,13593,5576,0,309579,2517,123,13593,309579,4.599999904632568
2018,178,부산대학교,대학,국립,부산,A그룹,791743,408080,1199823,1691603,732101,2423704,37,47,230092,4,88,230092,982,1260,2242,77268,15389,92657,64304,0,2423704,28853,84,92657,2423704,4
2018,179,부산디지털대학교,대학,사립,부산,C그룹,2675,0,2675,2675,0,2675,1,0,656,0,1,656,0,0,0,0,0,0,0,0,2675,2257,1.2000000476837158,0,2675,0
2018,180,부산보건대학교,전문대학,사립,부산,B그룹,71125,11718,82843,92082,15998,108080,2,5,45844,0,7,45844,215,2,217,5261,3813,9074,7474,0,108080,3403,31.799999237060547,9074,108080,9.199999809265137
2018,181,부산여자대학교,전문대학,사립,부산,C그룹,120822,1405,122227,155609,1470,157079,4,4,5317,0,8,5317,112,8,120,2217,787,3004,2510,0,157079,2975,52.79999923706055,3004,157079,1.899999976158142
2018,182,부산예술대학교,전문대학,사립,부산,C그룹,6078,0,6078,10456,0,10456,0,0,0,0,0,0,0,0,0,2206,0,2206,1892,0,10456,801,13.100000381469727,2206,10456,26.700000762939453
2018,183,부산외국어대학교,대학,사립,부산,B그룹,267521,177808,445329,507360,266428,773788,6,15,58958,4,25,58958,409,66,475,24289,3938,28227,21809,833,773788,9210,84,28227,773788,3.799999952316284
2018,184,부산장신대학교,대학,사립,경남,C그룹,39045,5023,44068,59344,6445,65789,2,3,4626,0,5,4626,72,13,85,1069,414,1483,1193,0,65789,492,133.6999969482422,1483,65789,2.299999952316284
2018,185,부천대학교,전문대학,사립,경기,A그룹,158828,22269,181097,251430,27509,278939,2,6,92426,1,9,92426,135,16,151,12402,206,12608,9891,3606,278939,7456,37.400001525878906,12608,278939,4.699999809265137
2018,186,삼육대학교,대학,사립,서울,B그룹,197394,72084,269478,316416,102906,419322,4,18,34432,5,27,34432,128,97,225,13939,19071,33010,27347,27,419322,5985,70.0999984741211,33010,419322,8.5
2018,187,삼육보건대학교,전문대학,사립,서울,C그룹,41209,1750,42959,55264,2273,57537,1,2,2777,0,3,2777,160,3,163,2176,415,2591,2390,0,57537,1386,41.5,2591,57537,4.699999809265137
2018,188,상명대학교,대학,사립,서울,A그룹,553888,190985,744873,1017240,282827,1300067,10,16,135156,5,31,135156,386,196,582,32457,5121,37578,28752,13532,1300067,14378,90.4000015258789,37578,1300067,3
2018,189,상지대학교,대학,사립,강원,B그룹,225738,24873,250611,540545,46978,587523,7,5,10114,4,16,10114,385,2,387,3901,825,4726,2363,0,587523,6956,84.5,4726,587523,0.800000011920929
2018,190,상지영서대학교,전문대학,사립,강원,B그룹,57541,3905,61446,118166,4853,123019,0,0,8040,0,0,8040,24,1,25,2989,0,2989,1795,0,123019,2608,47.20000076293945,2989,123019,2.5
2018,191,서강대학교,대학,사립,서울,A그룹,377664,430593,808257,673982,567638,1241620,37,42,51994,12,91,51994,311,212,523,33941,2934,36875,26578,17569,1241620,11160,111.30000305175781,36875,1241620,3.0999999046325684
2018,192,서경대학교,대학,사립,서울,B그룹,255145,48555,303700,469897,67807,537704,4,1,25641,3,8,25641,538,121,659,25434,21882,47316,30945,0,537704,7044,76.30000305175781,47316,537704,9.600000381469727
2018,193,서남대학교,대학,사립,전북,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,194,서라벌대학교,전문대학,사립,경북,C그룹,30059,4148,34207,105095,16522,121617,1,2,1672,0,3,1672,77,0,77,850,115,965,616,0,121617,800,152,965,121617,0.800000011920929
2018,195,서영대학교,전문대학,사립,광주,A그룹,55964,2771,58735,91600,3249,94849,2,5,9207,1,8,9207,169,0,169,17496,272,17768,5629,0,94849,5071,18.700000762939453,17768,94849,23.100000381469727
2018,196,서울과학기술대학교,대학,국립,서울,A그룹,276312,104591,380903,590680,128838,719518,23,23,23801,4,50,23801,347,93,440,19492,6435,25927,17996,0,719518,12085,59.5,25927,719518,3.700000047683716
2018,197,서울과학종합대학원대학교,대학원대학,사립,서울,-,1654,243,1897,2431,322,2753,2,1,0,0,3,0,4,0,4,0,0,0,0,0,2753,426,6.5,0,2753,0
2018,198,서울교육대학교,대학,국립,서울,C그룹,155994,24168,180162,269688,33068,302756,8,10,4933,0,18,4933,184,29,213,4773,2035,6808,6233,0,302756,2984,101.5,6808,302756,2.299999952316284
2018,199,서울기독대학교,대학,사립,서울,C그룹,28933,11220,40153,38936,14864,53800,4,8,3426,0,12,3426,45,2,47,1802,32,1834,1783,497,53800,747,72,1834,53800,3.5
2018,200,서울대학교,대학,국립,서울,A그룹,699628,1166091,1865719,2398220,2686162,5084382,89,103,686333,0,192,686333,2202,1991,4193,32349,25682,58031,48857,182,5084382,28378,179.1999969482422,58031,5084382,1.2000000476837158
2018,201,서울디지털대학교,대학,사립,서울,A그룹,11935,0,11935,34823,0,34823,1,0,10900,0,1,10900,0,0,0,6453,0,6453,2048,0,34823,11304,3.0999999046325684,6453,34823,22.700000762939453
2018,202,서울미디어대학원대학교,대학원대학,사립,서울,-,3253,1207,4460,3683,1369,5052,0,1,0,0,1,0,11,0,11,100,312,412,289,0,5052,158,32,412,5052,8.899999618530273
2018,203,서울벤처대학원대학교,대학원대학,사립,서울,-,880,390,1270,2191,1146,3337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3337,259,12.899999618530273,0,3337,0
2018,204,서울불교대학원대학교,대학원대학,사립,서울,-,7232,1511,8743,7232,1511,8743,0,2,0,0,2,0,2,0,2,121,0,121,121,849,8743,181,48.29999923706055,121,8743,1.399999976158142
2018,205,서울사이버대학교,대학,사립,서울,A그룹,2036,10325,12361,7933,50975,58908,0,3,53011,0,3,53011,0,0,0,0,0,0,0,0,58908,10152,5.800000190734863,0,58908,0
2018,206,서울사회복지대학원대학교,대학원대학,사립,서울,-,4567,0,4567,4940,0,4940,0,0,0,0,0,0,5,0,5,63,483,546,546,0,4940,128,38.599998474121094,546,4940,12.399999618530273
2018,207,서울상담심리대학원대학교,대학원대학,사립,서울,-,7492,370,7862,9425,465,9890,2,1,0,0,3,0,25,0,25,382,410,792,499,0,9890,111,89.0999984741211,792,9890,8.699999809265137
2018,208,서울성경신학대학원대학교,대학원대학,사립,서울,-,16125,2386,18511,20075,3062,23137,0,5,5417,0,5,5417,61,0,61,46,15,61,46,0,23137,87,265.8999938964844,61,23137,0.30000001192092896
2018,209,서울시립대학교,대학,공립,서울,A그룹,410870,185660,596530,766769,268020,1034789,27,62,205469,4,93,205469,650,305,955,19851,1928,21779,17385,0,1034789,11741,88.0999984741211,21779,1034789,2.0999999046325684
2018,210,서울신학대학교,대학,사립,경기,C그룹,113843,119460,233303,214391,136698,351089,4,9,54314,1,14,54314,85,47,132,5283,1032,6315,4816,0,351089,3151,111.4000015258789,6315,351089,1.7999999523162842
2018,211,서울여자간호대학교,전문대학,사립,서울,C그룹,22094,1389,23483,32232,1745,33977,3,6,5380,0,9,5380,56,7,63,1352,353,1705,1274,0,33977,986,34.5,1705,33977,5.300000190734863
2018,212,서울여자대학교,대학,사립,서울,B그룹,390113,136900,527013,562326,173735,736061,21,23,64821,5,49,64821,706,155,861,16237,8244,24481,21708,40335,736061,7644,96.30000305175781,24481,736061,3.4000000953674316
2018,213,서울예술대학교,전문대학,사립,경기,B그룹,66436,10178,76614,84899,11024,95923,1,13,5467,5,19,5467,68,35,103,4822,378,5200,3676,0,95923,3088,31.100000381469727,5200,95923,5.699999809265137
2018,214,서울외국어대학원대학교,대학원대학,사립,서울,-,1870,655,2525,2646,697,3343,0,0,0,0,0,0,3,0,3,0,2,2,2,0,3343,154,21.700000762939453,2,3343,0.10000000149011612
2018,215,서울장신대학교,대학,사립,경기,C그룹,63786,7373,71159,84292,9344,93636,4,8,9657,1,13,9657,151,2,153,1827,1255,3082,2787,947,93636,857,109.30000305175781,3082,93636,3.4000000953674316
2018,216,서울한영대학교,대학,사립,서울,C그룹,48089,32937,81026,76678,48373,125051,0,6,3623,0,6,3623,206,15,221,591,1897,2488,1748,0,125051,1030,121.4000015258789,2488,125051,2
2018,217,서원대학교,대학,사립,충북,B그룹,271943,60941,332884,568260,111092,679352,5,11,36186,1,17,36186,551,20,571,18895,2805,21700,19018,1800,679352,7524,90.30000305175781,21700,679352,3.299999952316284
2018,218,서일대학교,전문대학,사립,서울,A그룹,105439,14683,120122,171245,16657,187902,4,6,12908,6,16,12908,112,23,135,7179,79,7258,5992,0,187902,6336,29.700000762939453,7258,187902,4
2018,219,서정대학교,전문대학,사립,경기,A그룹,32805,15500,48305,55086,18629,73715,0,1,47705,1,2,47705,46,0,46,3540,4750,8290,7844,0,73715,4461,16.5,8290,73715,12.699999809265137
2018,220,서해대학,전문대학,사립,전북,C그룹,44737,1035,45772,57985,1349,59334,0,0,1270,0,0,1270,33,0,33,776,0,776,639,0,59334,1107,53.599998474121094,776,59334,1.2999999523162842
2018,221,선교청대학교,대학,사립,충남,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,222,선린대학교,전문대학,사립,경북,C그룹,46199,2552,48751,74466,3272,77738,3,1,9538,0,4,9538,73,2,75,2062,52,2114,1428,215,77738,2502,31.100000381469727,2114,77738,2.799999952316284
2018,223,선문대학교,대학,사립,충남,B그룹,294905,110919,405824,519572,141331,660903,10,13,35275,4,27,35275,577,107,684,20561,12631,33192,25868,0,660903,9782,67.5999984741211,33192,660903,5.300000190734863
2018,224,선학유피대학원대학교,대학원대학,사립,경기,-,30910,8622,39532,34028,10565,44593,0,0,0,0,0,0,55,5,60,336,281,617,513,0,44593,61,731,617,44593,1.399999976158142
2018,225,성결대학교,대학,사립,경기,B그룹,227942,74130,302072,406436,92776,499212,7,12,22716,5,24,22716,188,98,286,12424,1040,13464,10422,0,499212,5858,85.19999694824219,13464,499212,2.799999952316284
2018,226,성공회대학교,대학,사립,서울,C그룹,122082,72328,194410,159782,92239,252021,8,15,65656,4,27,65656,113,40,153,5699,768,6467,5881,928,252021,2525,99.80000305175781,6467,252021,2.5999999046325684
2018,227,성균관대학교,대학,사립,서울,A그룹,677214,515809,1193023,1256718,750680,2007398,50,80,320053,1,131,320053,542,404,946,44469,9132,53601,32908,2634,2007398,26117,76.9000015258789,53601,2007398,2.700000047683716
2018,228,성산효대학원대학교,대학원대학,사립,인천,-,18145,5469,23614,20659,5469,26128,1,0,0,0,1,0,28,1,29,276,278,554,529,0,26128,227,115.0999984741211,554,26128,2.200000047683716
2018,229,성서침례대학원대학교,대학원대학,사립,경기,-,16285,6008,22293,16564,6053,22617,0,0,0,0,0,0,55,14,69,173,172,345,344,0,22617,46,491.70001220703125,345,22617,1.5
2018,230,성신여자대학교,대학,사립,서울,A그룹,356287,165271,521558,702431,209963,912394,13,15,47714,3,31,47714,200,268,468,19696,1910,21606,14251,0,912394,10092,90.4000015258789,21606,912394,2.4000000953674316
2018,231,성운대학교,전문대학,사립,경북,C그룹,20006,5467,25473,36798,5467,42265,0,0,7587,0,0,7587,32,0,32,1693,15029,16722,8114,0,42265,1380,30.600000381469727,16722,42265,65.5
2018,232,성화대학,전문대학,사립,전남,B그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,233,세경대학교,전문대학,사립,강원,C그룹,40946,1454,42400,42618,1454,44072,0,2,5589,0,2,5589,70,0,70,1994,0,1994,1994,0,44072,976,45.20000076293945,1994,44072,4.699999809265137
2018,234,세계사이버대학,기타,기타,경기,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,235,세명대학교,대학,사립,충북,B그룹,249512,69647,319159,523839,114226,638065,1,15,30168,9,25,30168,212,23,235,18371,1826,20197,18748,0,638065,8045,79.30000305175781,20197,638065,3.299999952316284
2018,236,세종대학교,대학,사립,서울,A그룹,363621,192810,556431,638004,301545,939549,25,22,43146,9,56,43146,196,86,282,6173,2377,8550,6875,0,939549,14087,66.69999694824219,8550,939549,0.8999999761581421
2018,237,세한대학교,대학,사립,충남,C그룹,147575,49022,196597,237968,70250,308218,4,6,28880,3,13,28880,154,14,168,12634,340,12974,10001,0,308218,4285,71.9000015258789,12974,308218,4.400000095367432
2018,238,송곡대학교,전문대학,사립,강원,C그룹,10143,29,10172,11729,83,11812,7,0,1131,0,7,1131,12,0,12,925,238,1163,1018,0,11812,730,16.200000762939453,1163,11812,10.899999618530273
2018,239,송원대학교,대학,사립,광주,C그룹,104318,14444,118762,242104,21994,264098,6,8,26538,0,14,26538,94,1,95,11563,1261,12824,12198,0,264098,2719,97.0999984741211,12824,264098,5.099999904632568
2018,240,송호대학교,전문대학,사립,강원,C그룹,26639,1577,28216,40570,2231,42801,0,2,2298,0,2,2298,57,0,57,1796,114,1910,1664,78,42801,976,43.900001525878906,1910,42801,4.699999809265137
2018,241,수도국제대학원대학교,대학원대학,사립,서울,-,13645,2444,16089,20252,3928,24180,0,0,0,0,0,0,33,0,33,59,244,303,214,71,24180,314,77,303,24180,1.2999999523162842
2018,242,수성대학교,전문대학,사립,대구,B그룹,66378,2679,69057,111832,3601,115433,0,1,0,1,2,0,56,0,56,5214,119,5333,3383,0,115433,3551,32.5,5333,115433,4.800000190734863
2018,243,수원가톨릭대학교,대학,사립,경기,C그룹,57741,24610,82351,92369,38387,130756,4,4,1367,0,8,1367,151,128,279,2145,796,2941,2235,0,130756,171,764.7000122070312,2941,130756,2.299999952316284
2018,244,수원과학대학교,전문대학,사립,경기,B그룹,106780,7813,114593,202727,10213,212940,1,2,20105,2,5,20105,120,3,123,6465,112,6577,4871,0,212940,6198,34.400001525878906,6577,212940,3.200000047683716
2018,245,수원대학교,대학,사립,경기,B그룹,266383,112901,379284,644030,254971,899001,8,11,52023,3,22,52023,211,13,224,8948,12123,21071,16745,0,899001,10556,85.19999694824219,21071,899001,2.4000000953674316
2018,246,수원여자대학교,전문대학,사립,경기,B그룹,68216,5424,73640,147146,11094,158240,1,3,5286,1,5,5286,92,0,92,5854,0,5854,3092,0,158240,4411,35.900001525878906,5854,158240,3.799999952316284
2018,247,숙명여자대학교,대학,사립,서울,A그룹,378696,184905,563601,901391,281453,1182844,28,38,74399,2,68,74399,594,248,842,30281,3500,33781,19403,1055,1182844,12448,95,33781,1182844,2.9000000953674316
2018,248,순복음대학원대학교,대학원대학,사립,서울,-,16865,168,17033,28408,168,28576,0,0,0,0,0,0,10,0,10,0,491,491,155,0,28576,109,262.20001220703125,491,28576,1.7000000476837158
2018,249,순복음총회신학교,대학,사립,충북,C그룹,13580,0,13580,25001,0,25001,0,0,0,0,0,0,0,0,0,0,134,134,134,0,25001,247,101.19999694824219,134,25001,0.5
2018,250,순천제일대학교,전문대학,사립,전남,B그룹,69422,1101,70523,103324,1220,104544,3,1,2367,0,4,2367,45,0,45,4260,811,5071,3309,0,104544,2458,42.5,5071,104544,5.099999904632568
2018,251,순천향대학교,대학,사립,충남,A그룹,324131,206105,530236,561007,231751,792758,40,24,137250,4,68,137250,196,12,208,18047,10155,28202,26082,0,792758,11646,68.0999984741211,28202,792758,3.700000047683716
2018,252,숭실대학교,대학,사립,서울,A그룹,402718,141975,544693,650939,240171,891110,26,31,247569,6,63,247569,184,143,327,35193,2293,37486,26953,0,891110,15516,57.400001525878906,37486,891110,4.400000095367432
2018,253,숭실사이버대학교,대학,사립,서울,B그룹,2203,0,2203,9519,0,9519,0,0,2203,0,0,2203,0,0,0,0,0,0,0,0,9519,5381,1.7999999523162842,0,9519,0
2018,254,숭의여자대학교,전문대학,사립,서울,B그룹,109333,19187,128520,157840,20949,178789,2,0,9332,2,4,9332,55,12,67,5203,204,5407,3684,0,178789,3401,52.599998474121094,5407,178789,3.0999999046325684
2018,255,신경주대학교,대학,사립,경북,C그룹,201836,34632,236468,338273,58008,396281,5,5,17636,1,11,17636,210,0,210,4399,1180,5579,5316,0,396281,1918,206.60000610351562,5579,396281,1.399999976158142
2018,256,신구대학교,전문대학,사립,경기,A그룹,107338,8320,115658,161930,9433,171363,2,1,13619,4,7,13619,103,16,119,6829,895,7724,4992,0,171363,6527,26.299999237060547,7724,171363,4.699999809265137
2018,257,신라대학교,대학,사립,부산,B그룹,249654,71058,320712,581388,117736,699124,7,14,44498,4,25,44498,373,86,459,13260,2760,16020,8412,0,699124,10315,67.80000305175781,16020,699124,2.299999952316284
2018,258,신성대학교,전문대학,사립,충남,B그룹,105034,13475,118509,151256,23801,175057,5,3,4484,0,8,4484,135,0,135,7053,274,7327,7042,3874,175057,3889,45,7327,175057,4.400000095367432
2018,259,신안산대학교,전문대학,사립,경기,B그룹,74358,2070,76428,121177,2186,123363,0,0,1850,0,0,1850,84,2,86,14833,2023,16856,4941,0,123363,4287,28.799999237060547,16856,123363,15.800000190734863
2018,260,신한대학교,대학,사립,경기,B그룹,219439,62562,282001,295003,64072,359075,4,9,56283,3,16,56283,361,13,374,21627,14044,35671,24223,0,359075,6898,52.099998474121094,35671,359075,11
2018,261,신흥대학교,전문대학,사립,경기,A그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,262,실천신학대학원대학교,대학원대학,사립,경기,-,6145,5304,11449,7242,5643,12885,0,1,0,0,1,0,10,3,13,73,1,74,74,0,12885,48,268.3999938964844,74,12885,0.6000000238418579
2018,263,아신대학교,대학,사립,경기,C그룹,48869,32615,81484,82742,50955,133697,1,6,1482,0,7,1482,144,85,229,2159,1246,3405,2719,0,133697,1450,92.19999694824219,3405,133697,2.5999999046325684
2018,264,아주대학교,대학,사립,경기,A그룹,346857,236354,583211,632151,438820,1070971,45,43,46261,2,90,46261,613,102,715,18951,2255,21206,18857,0,1070971,13741,77.9000015258789,21206,1070971,2
2018,265,아주자동차대학교,전문대학,사립,충남,C그룹,12620,90,12710,36566,259,36825,0,0,3948,0,0,3948,79,0,79,1392,110,1502,1249,0,36825,951,38.70000076293945,1502,36825,4.300000190734863
2018,266,안동과학대학교,전문대학,사립,경북,B그룹,59227,2389,61616,123693,2491,126184,1,5,13155,1,7,13155,151,6,157,4018,0,4018,2402,0,126184,2719,46.400001525878906,4018,126184,3.299999952316284
2018,267,안산대학교,전문대학,사립,경기,A그룹,89580,31204,120784,144050,34733,178783,4,2,34274,0,6,34274,134,26,160,4879,951,5830,5419,0,178783,4364,41,5830,178783,3.4000000953674316
2018,268,안양대학교,대학,사립,경기,B그룹,299253,73881,373134,414997,79414,494411,8,10,76338,4,22,76338,92,16,108,4737,24312,29049,26773,0,494411,5384,91.80000305175781,29049,494411,6.199999809265137
2018,269,에스라성경대학원대학교,대학원대학,사립,경기,-,3503,2136,5639,7289,2161,9450,0,0,0,0,0,0,7,0,7,97,0,97,97,0,9450,75,126,97,9450,1
2018,270,여주대학교,전문대학,사립,경기,B그룹,122836,40593,163429,135184,40802,175986,3,0,53060,0,3,53060,30,0,30,7472,55,7527,7454,0,175986,5290,33.29999923706055,7527,175986,4.5
2018,271,연성대학교,전문대학,사립,경기,A그룹,126469,20411,146880,168425,21844,190269,2,1,25668,9,12,25668,165,0,165,6399,761,7160,6405,0,190269,5820,32.70000076293945,7160,190269,3.9000000953674316
2018,272,연세대학교,대학,사립,서울,A그룹,812580,793549,1606129,1490778,1145381,2636159,66,92,298062,1,159,298062,1277,881,2158,85487,18650,104137,92538,100814,2636159,30783,85.5999984741211,104137,2636159,4.099999904632568
2018,273,연세대학교(미래),대학,사립,강원,B그룹,335508,89605,425113,465566,156861,622427,30,15,182173,4,49,182173,486,94,580,16459,3490,19949,15637,9367,622427,7884,78.9000015258789,19949,622427,3.299999952316284
2018,274,연암공과대학교,전문대학,사립,경남,C그룹,51712,4089,55801,62893,5003,67896,0,0,1585,0,0,1585,86,3,89,1470,26,1496,1423,0,67896,1219,55.70000076293945,1496,67896,2.299999952316284
2018,275,연암대학교,전문대학,사립,충남,C그룹,37954,2133,40087,55394,2705,58099,0,1,2268,0,1,2268,33,1,34,1076,2,1078,1029,0,58099,1044,55.70000076293945,1078,58099,1.899999976158142
2018,276,영남대학교,대학,사립,경북,A그룹,508812,367917,876729,1188896,603982,1792878,42,41,36911,2,85,36911,908,168,1076,23463,7526,30989,28372,32555,1792878,24257,73.9000015258789,30989,1792878,1.7999999523162842
2018,277,영남사이버대학교,대학,사립,경북,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,278,영남신학대학교,대학,사립,경북,C그룹,65867,41183,107050,94766,43502,138268,3,6,22331,0,9,22331,156,37,193,7186,411,7597,7115,0,138268,705,196.10000610351562,7597,138268,5.800000190734863
2018,279,영남외국어대학,전문대학,사립,경북,C그룹,25123,1024,26147,25606,1026,26632,0,0,1345,0,0,1345,0,0,0,0,0,0,0,0,26632,764,34.900001525878906,0,26632,0
2018,280,영남이공대학교,전문대학,사립,대구,A그룹,99549,6208,105757,214953,9487,224440,2,4,22703,1,7,22703,220,15,235,5985,16529,22514,5956,0,224440,5886,38.099998474121094,22514,224440,11.100000381469727
2018,281,영산대학교,대학,사립,경남,B그룹,243165,56225,299390,382320,69028,451348,6,9,10799,6,21,10799,191,11,202,5830,3483,9313,6139,0,451348,6927,65.19999694824219,9313,451348,2.0999999046325684
2018,282,영산선학대학교,대학,사립,전남,C그룹,36981,733,37714,54747,1029,55776,0,0,0,0,0,0,45,0,45,453,473,926,906,0,55776,46,1212.5,926,55776,1.7000000476837158
2018,283,영진전문대학교,전문대학,사립,대구,A그룹,134294,22956,157250,292955,36863,329818,4,14,28715,4,22,28715,969,2,971,8512,3,8515,4239,0,329818,7839,42.099998474121094,8515,329818,2.700000047683716
2018,284,예명대학원대학교,대학원대학,사립,서울,-,8140,1114,9254,15589,1407,16996,0,0,0,0,0,0,0,0,0,17,0,17,12,0,16996,181,93.9000015258789,17,16996,0.10000000149011612
2018,285,예수대학교,대학,사립,전북,C그룹,28794,3342,32136,37760,4065,41825,0,4,2643,1,5,2643,68,19,87,1520,356,1876,1636,50,41825,571,73.19999694824219,1876,41825,4.699999809265137
2018,286,예원예술대학교,대학,사립,전북,C그룹,29734,58,29792,39678,86,39764,0,0,1045,0,0,1045,18,0,18,178,59,237,222,1264,39764,1198,33.20000076293945,237,39764,0.6000000238418579
2018,287,오산대학교,전문대학,사립,경기,A그룹,110510,6734,117244,147324,7377,154701,3,4,10009,2,9,10009,183,13,196,9418,427,9845,5896,0,154701,4867,31.799999237060547,9845,154701,6.800000190734863
2018,288,온석대학원대학교,대학원대학,사립,경기,-,11000,150,11150,17977,261,18238,0,0,0,0,0,0,0,0,0,11,0,11,11,0,18238,277,65.80000305175781,11,18238,0.10000000149011612
2018,289,용인대학교,대학,사립,경기,B그룹,176507,23547,200054,342859,38588,381447,9,2,28689,4,15,28689,281,8,289,16376,932,17308,9154,0,381447,7013,54.400001525878906,17308,381447,4.800000190734863
2018,290,용인예술과학대학교,전문대학,사립,경기,B그룹,98157,6802,104959,159482,7525,167007,2,2,23112,2,6,23112,49,3,52,4405,24,4429,4108,0,167007,3838,43.5,4429,167007,2.700000047683716
2018,291,우석대학교,대학,사립,전북,B그룹,221086,116355,337441,575619,193680,769299,7,13,51829,9,29,51829,428,8,436,10146,778,10924,6182,0,769299,8215,93.5999984741211,10924,769299,1.399999976158142
2018,292,우송공업대학,전문대학,사립,대전,B그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,293,우송대학교,대학,사립,대전,A그룹,128163,130821,258984,352748,165219,517967,5,12,269069,4,21,269069,157,12,169,127582,812,128394,61226,0,517967,10109,51.20000076293945,128394,517967,33
2018,294,우송정보대학,전문대학,사립,대전,B그룹,59046,9126,68172,144641,13910,158551,0,0,6178,1,1,6178,58,7,65,5325,758,6083,2290,0,158551,4827,32.79999923706055,6083,158551,4
2018,295,울산과학기술원,대학,국립,울산,C그룹,90405,132700,223105,104276,136028,240304,37,25,428386,0,62,428386,58,12,70,10678,87,10765,10342,0,240304,4491,53.5,10765,240304,4.699999809265137
2018,296,울산과학대학교,전문대학,사립,울산,A그룹,129853,17780,147633,189218,24435,213653,1,6,9247,0,7,9247,75,9,84,7010,994,8004,6227,0,213653,4899,43.599998474121094,8004,213653,3.9000000953674316
2018,297,울산대학교,대학,사립,울산,A그룹,376941,204532,581473,648984,463928,1112912,45,27,87826,0,72,87826,253,69,322,9941,3050,12991,10377,265,1112912,14107,78.9000015258789,12991,1112912,1.2000000476837158
2018,298,웅지세무대학교,전문대학,사립,경기,C그룹,7902,2262,10164,7902,2262,10164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10164,1641,6.199999809265137,0,10164,0
2018,299,원광대학교,대학,사립,전북,A그룹,464042,216174,680216,1046285,445499,1491784,20,21,37420,5,46,37420,697,11,708,27279,7685,34964,18347,2945,1491784,16683,89.4000015258789,34964,1491784,2.4000000953674316
2018,300,원광보건대학교,전문대학,사립,전북,B그룹,76746,9705,86451,161112,15339,176451,0,8,9308,2,10,9308,182,8,190,4996,1057,6053,3068,0,176451,4677,37.70000076293945,6053,176451,3.5999999046325684
2018,301,원불교대학원대학교,대학원대학,사립,전북,-,12835,1944,14779,22417,2268,24685,0,0,0,0,0,0,43,0,43,70,300,370,300,0,24685,46,536.5999755859375,370,24685,1.5
2018,302,웨스트민스터신학대학원대학교,대학원대학,사립,경기,-,23053,7036,30089,32018,8553,40571,0,3,0,0,3,0,331,0,331,340,0,340,318,0,40571,455,89.19999694824219,340,40571,0.800000011920929
