YR,ID,SNM,STYP,FND,RGN,USC,SCR_EST
2019,141,동부산대학교,전문대학,사립,부산,C그룹,68.02969752849255
2019,142,동서대학교,대학,사립,부산,B그룹,68.07020432374256
2019,143,동서울대학교,전문대학,사립,경기,A그룹,68.18634503129073
2019,144,동신대학교,대학,사립,전남,B그룹,67.97772557234047
2019,145,동아대학교,대학,사립,부산,A그룹,69.67870615298669
2019,146,동아방송예술대학교,전문대학,사립,경기,B그룹,67.99272270771166
2019,147,동아보건대학교,전문대학,사립,전남,C그룹,70.37061959176465
2019,148,동양대학교,대학,사립,경북,C그룹,67.99272270771166
2019,149,동양미래대학교,전문대학,사립,서울,A그룹,68.03242036229045
2019,151,동원과학기술대학교,전문대학,사립,경남,B그룹,70.44302293350148
2019,152,동원대학교,전문대학,사립,경기,B그룹,68.54915137016157
2019,153,동의과학대학교,전문대학,사립,부산,B그룹,71.15749719084032
2019,154,동의대학교,대학,사립,부산,A그룹,68.02997989626479
2019,155,두원공과대학교,전문대학,사립,경기,B그룹,69.1936809140879
2019,156,디지털서울문화예술대학교,대학,사립,서울,C그룹,71.42449699349784
2019,157,루터대학교,대학,사립,경기,C그룹,69.43837282834535
2019,158,마산대학교,전문대학,사립,경남,A그룹,68.03242036229045
2019,160,명지대학교,대학,사립,서울,A그룹,68.34241109990202
2019,161,명지전문대학,전문대학,사립,서울,A그룹,67.99272270771166
2019,162,목원대학교,대학,사립,대전,B그룹,67.98827136195597
2019,163,목포가톨릭대학교,대학,사립,전남,C그룹,68.04789698333003
2019,164,목포과학대학교,전문대학,사립,전남,B그룹,70.50366085680578
2019,165,문경대학교,전문대학,사립,경북,C그룹,68.05744204619074
2019,166,배재대학교,대학,사립,대전,B그룹,67.97600992365756
2019,167,배화여자대학교,전문대학,사립,서울,B그룹,70.43567134859875
2019,168,백석대학교,대학,사립,충남,A그룹,68.02886534546259
2019,169,백석문화대학교,전문대학,사립,충남,A그룹,67.99272270771166
2019,171,백제예술대학교,전문대학,사립,전북,C그룹,70.47738921871145
2019,172,베뢰아국제대학원대학교,대학원대학,사립,서울,-,65.4115255295156
2019,174,부산가톨릭대학교,대학,사립,부산,C그룹,67.97188795485594
2019,175,부산경상대학교,전문대학,사립,부산,B그룹,69.27050354134047
2019,176,부산과학기술대학교,전문대학,사립,부산,B그룹,68.80831810212642
2019,177,부산교육대학교,대학,국립,부산,C그룹,67.98317764485097
2019,178,부산대학교,대학,국립,부산,A그룹,70.13649056156815
2019,179,부산디지털대학교,대학,사립,부산,C그룹,71.42449699349784
2019,180,부산보건대학교,전문대학,사립,부산,B그룹,67.99272270771166
2019,181,부산여자대학교,전문대학,사립,부산,C그룹,68.01740313486205
2019,182,부산예술대학교,전문대학,사립,부산,C그룹,71.42813299635205
2019,183,부산외국어대학교,대학,사립,부산,B그룹,67.96743660910025
2019,184,부산장신대학교,대학,사립,경남,C그룹,67.98317764485097
2019,185,부천대학교,전문대학,사립,경기,A그룹,67.99272270771166
2019,186,삼육대학교,대학,사립,서울,B그룹,67.99272270771166
2019,187,삼육보건대학교,전문대학,사립,서울,C그룹,69.21753634055844
2019,188,상명대학교,대학,사립,서울,A그룹,68.0294613458361
2019,189,상지대학교,대학,사립,강원,B그룹,67.97188795485594
2019,190,상지영서대학교,전문대학,사립,강원,B그룹,70.42423405922204
2019,191,서강대학교,대학,사립,서울,A그룹,69.62334136843948
2019,192,서경대학교,대학,사립,서울,B그룹,67.99380149682862
2019,194,서라벌대학교,전문대학,사립,경북,C그룹,68.23149585408986
2019,195,서영대학교,전문대학,사립,광주,A그룹,68.00538255425897
2019,196,서울과학기술대학교,대학,국립,서울,A그룹,68.08947633567135
2019,197,서울과학종합대학원대학교,대학원대학,사립,서울,-,70.35918230238794
2019,198,서울교육대학교,대학,국립,서울,C그룹,68.00099849394647
2019,199,서울기독대학교,대학,사립,서울,C그룹,68.05744204619074
2019,200,서울대학교,대학,국립,서울,A그룹,72.12449163892195
2019,201,서울디지털대학교,대학,사립,서울,A그룹,71.42449699349784
2019,202,서울미디어대학원대학교,대학원대학,사립,서울,-,71.3615242948452
2019,203,서울벤처대학원대학교,대학원대학,사립,서울,-,71.42449699349784
2019,204,서울불교대학원대학교,대학원대학,사립,서울,-,71.74100455523761
2019,205,서울사이버대학교,대학,사립,서울,A그룹,71.42449699349784
2019,206,서울사회복지대학원대학교,대학원대학,사립,서울,-,71.43140316608
2019,207,서울상담심리대학원대학교,대학원대학,사립,서울,-,69.81502646783414
2019,208,서울성경신학대학원대학교,대학원대학,사립,서울,-,68.23694792660035
2019,209,서울시립대학교,대학,공립,서울,A그룹,70.15702424631637
2019,210,서울신학대학교,대학,사립,경기,C그룹,67.97188795485594
2019,211,서울여자간호대학교,전문대학,사립,서울,C그룹,68.05744204619074
2019,212,서울여자대학교,대학,사립,서울,B그룹,67.98525745819575
2019,213,서울예술대학교,전문대학,사립,경기,B그룹,67.99272270771166
2019,214,서울외국어대학원대학교,대학원대학,사립,서울,-,71.41669570697533
2019,215,서울장신대학교,대학,사립,경기,C그룹,67.99365860063818
2019,216,서울한영대학교,대학,사립,서울,C그룹,67.99583749139828
2019,217,서원대학교,대학,사립,충북,B그룹,67.97188795485594
2019,218,서일대학교,전문대학,사립,서울,A그룹,68.78703012341245
2019,219,서정대학교,전문대학,사립,경기,A그룹,70.35962346274516
2019,220,서해대학,전문대학,사립,전북,C그룹,70.72516015603158
2019,222,선린대학교,전문대학,사립,경북,C그룹,68.05744204619074
2019,223,선문대학교,대학,사립,충남,B그룹,67.99237709887989
2019,224,선학유피대학원대학교,대학원대학,사립,경기,-,65.502926985626
2019,225,성결대학교,대학,사립,경기,B그룹,67.97188795485594
2019,226,성공회대학교,대학,사립,서울,C그룹,68.03396007268158
2019,227,성균관대학교,대학,사립,서울,A그룹,70.46191070206064
2019,228,성산효대학원대학교,대학원대학,사립,인천,-,68.07257741048042
2019,229,성서침례대학원대학교,대학원대학,사립,경기,-,68.82351470413636
2019,230,성신여자대학교,대학,사립,서울,A그룹,68.04598586246053
2019,231,성운대학교,전문대학,사립,경북,C그룹,68.08212247334112
2019,233,세경대학교,전문대학,사립,강원,C그룹,69.27687673951534
2019,235,세명대학교,대학,사립,충북,B그룹,67.97152930197744
2019,236,세종대학교,대학,사립,서울,A그룹,70.60452255309524
2019,237,세한대학교,대학,사립,충남,C그룹,67.99272270771166
2019,238,송곡대학교,전문대학,사립,강원,C그룹,69.4695611189527
2019,239,송원대학교,대학,사립,광주,C그룹,68.54805018657457
2019,240,송호대학교,전문대학,사립,강원,C그룹,68.63137481311638
2019,241,수도국제대학원대학교,대학원대학,사립,서울,-,71.16191280652653
2019,242,수성대학교,전문대학,사립,대구,B그룹,70.31370153980808
2019,243,수원가톨릭대학교,대학,사립,경기,C그룹,66.29765422463723
2019,244,수원과학대학교,전문대학,사립,경기,B그룹,67.99272270771166
2019,245,수원대학교,대학,사립,경기,B그룹,67.9805943763265
2019,246,수원여자대학교,전문대학,사립,경기,B그룹,69.21496889280188
2019,247,숙명여자대학교,대학,사립,서울,A그룹,68.11999986736255
2019,248,순복음대학원대학교,대학원대학,사립,서울,-,71.15980724063402
2019,249,순복음총회신학교,대학,사립,충북,C그룹,71.15980724063402
2019,250,순천제일대학교,전문대학,사립,전남,B그룹,68.08212247334112
2019,251,순천향대학교,대학,사립,충남,A그룹,68.42693933299223
2019,252,숭실대학교,대학,사립,서울,A그룹,68.28531403018657
2019,253,숭실사이버대학교,대학,사립,서울,B그룹,71.42449699349784
2019,254,숭의여자대학교,전문대학,사립,서울,B그룹,70.8451780560312
2019,255,신경주대학교,대학,사립,경북,C그룹,67.98317764485097
2019,256,신구대학교,전문대학,사립,경기,A그룹,68.05894859861202
2019,257,신라대학교,대학,사립,부산,B그룹,70.12420382778411
2019,258,신성대학교,전문대학,사립,충남,B그룹,67.99272270771166
2019,259,신안산대학교,전문대학,사립,경기,B그룹,70.30226425043138
2019,260,신한대학교,대학,사립,경기,B그룹,67.99272270771166
2019,262,실천신학대학원대학교,대학원대학,사립,경기,-,68.93535163760053
2019,263,아신대학교,대학,사립,경기,C그룹,68.00121631041513
2019,264,아주대학교,대학,사립,경기,A그룹,70.46681115419806
2019,265,아주자동차대학교,전문대학,사립,충남,C그룹,68.20689701495395
2019,266,안동과학대학교,전문대학,사립,경북,B그룹,67.99272270771166
2019,267,안산대학교,전문대학,사립,경기,A그룹,67.99272270771166
2019,268,안양대학교,대학,사립,경기,B그룹,70.1293567689986
2019,269,에스라성경대학원대학교,대학원대학,사립,경기,-,70.96254979435838
2019,270,여주대학교,전문대학,사립,경기,B그룹,70.30917042301354
2019,271,연성대학교,전문대학,사립,경기,A그룹,70.20731345989508
2019,272,연세대학교,대학,사립,서울,A그룹,71.94338067749084
2019,273,연세대학교(미래),대학,사립,강원,B그룹,68.89975653586127
2019,274,연암공과대학교,전문대학,사립,경남,C그룹,68.12366793709108
2019,275,연암대학교,전문대학,사립,충남,C그룹,70.44380007835152
2019,276,영남대학교,대학,사립,경북,A그룹,70.95405264253529
2019,278,영남신학대학교,대학,사립,경북,C그룹,68.52917592554655
2019,279,영남외국어대학,전문대학,사립,경북,C그룹,71.43140316608
2019,280,영남이공대학교,전문대학,사립,대구,A그룹,67.99272270771166
2019,281,영산대학교,대학,사립,경남,B그룹,68.19038464044543
2019,282,영산선학대학교,대학,사립,전남,C그룹,65.31892525888253
2019,283,영진전문대학교,전문대학,사립,대구,A그룹,67.99272270771166
2019,284,예명대학원대학교,대학원대학,사립,서울,-,71.42449699349784
2019,285,예수대학교,대학,사립,전북,C그룹,68.06873173618575
2019,286,예원예술대학교,대학,사립,전북,C그룹,70.49303481287589
2019,287,오산대학교,전문대학,사립,경기,A그룹,67.99272270771166
2019,288,온석대학원대학교,대학원대학,사립,경기,-,70.6021322222093
2019,289,용인대학교,대학,사립,경기,B그룹,67.99272270771166
2019,290,용인예술과학대학교,전문대학,사립,경기,B그룹,68.54915137016157
2019,291,우석대학교,대학,사립,전북,B그룹,68.08150122518734
2019,293,우송대학교,대학,사립,대전,A그룹,71.25184729070169
2019,294,우송정보대학,전문대학,사립,대전,B그룹,70.42047116675488
2019,295,울산과학기술원,대학,국립,울산,C그룹,71.71999125770532
2019,296,울산과학대학교,전문대학,사립,울산,A그룹,68.01740313486205
2019,297,울산대학교,대학,사립,울산,A그룹,74.33894055385844
2019,299,원광대학교,대학,사립,전북,A그룹,68.12959242524279
2019,300,원광보건대학교,전문대학,사립,전북,B그룹,68.25106436976981
2019,301,원불교대학원대학교,대학원대학,사립,전북,-,71.17263154505935
2019,302,웨스트민스터신학대학원대학교,대학원대학,사립,경기,-,70.24161906605717
2019,303,위덕대학교,대학,사립,경북,C그룹,68.15923136492158
2019,304,유원대학교,대학,사립,충북,C그룹,70.11779259000893
2019,305,유한대학교,전문대학,사립,경기,A그룹,67.99272270771166
2019,306,육군사관학교,기타,기타,서울,-,70.40204836200222
2019,307,을지대학교,대학,사립,대전,B그룹,68.01151500763756
2019,308,이화여자대학교,대학,사립,서울,A그룹,67.740002317571
2019,309,인덕대학교,전문대학,사립,서울,A그룹,68.25106436976981
2019,310,인제대학교,대학,사립,경남,B그룹,68.84881594561172
2019,312,인천가톨릭대학교,대학,사립,인천,C그룹,68.29400781061983
2019,313,인천대학교,대학,국립,인천,A그룹,68.22618124611996
2019,315,인하공업전문대학,전문대학,사립,인천,A그룹,68.43633167386918
2019,316,인하대학교,대학,사립,인천,A그룹,71.1745148383972
2019,317,장로회신학대학교,대학,사립,서울,C그룹,69.76825812295716
2019,318,장안대학교,전문대학,사립,경기,B그룹,68.12049672297503
2019,319,재능대학교,전문대학,사립,인천,B그룹,68.16307568890508
2019,320,전남과학대학교,전문대학,사립,전남,B그룹,69.20958995327972
2019,321,전남대학교,대학,국립,광주,A그룹,72.9883137715406
2019,322,전남도립대학교,전문대학,공립,전남,C그룹,68.00401239770669
2019,323,전북과학대학교,전문대학,사립,전북,C그룹,70.44139255905094
2019,324,전북대학교,대학,국립,전북,A그룹,71.19028511015611
2019,325,전주교육대학교,대학,국립,전북,C그룹,68.00099849394647
2019,326,전주기전대학,전문대학,사립,전북,C그룹,71.31039941022999
2019,327,전주대학교,대학,사립,전북,A그룹,69.22381717808024
2019,328,전주비전대학교,전문대학,사립,전북,B그룹,68.05894859861202
2019,329,제네바신학대학원대학교,대학원대학,사립,경기,-,66.70976234399552
2019,330,제주관광대학교,전문대학,사립,제주,C그룹,70.36698358891044
2019,331,제주국제대학교,대학,사립,제주,C그룹,70.49994098545804
2019,332,제주대학교,대학,국립,제주,A그룹,68.0187323688058
2019,333,제주한라대학교,전문대학,사립,제주,A그룹,69.20958995327972
2019,334,조선간호대학교,전문대학,사립,광주,C그룹,68.05744204619074
2019,335,조선대학교,대학,사립,광주,A그룹,68.74443942434563
2019,336,조선이공대학교,전문대학,사립,광주,B그룹,68.79707122228982
2019,337,주안대학원대학교,대학원대학,사립,인천,-,70.13333033134502
2019,338,중부대학교,대학,사립,충남,B그룹,70.39315306196417
2019,339,중앙대학교,대학,사립,서울,A그룹,68.77921903676804
2019,340,중앙승가대학교,대학,사립,경기,C그룹,70.50262611120549
2019,341,중원대학교,대학,사립,충북,C그룹,68.2241421809298
2019,342,진주교육대학교,대학,국립,경남,C그룹,67.98317764485097
2019,343,진주보건대학교,전문대학,사립,경남,B그룹,70.0655396882285
2019,344,차의과학대학교,대학,사립,경기,C그룹,69.36792151168913
2019,345,창신대학교,대학,사립,경남,C그룹,70.13059334116834
2019,346,창원문성대학교,전문대학,사립,경남,C그룹,69.94962819094248
2019,347,청강문화산업대학교,전문대학,사립,경기,B그룹,70.07606359986767
2019,348,청암대학교,전문대학,사립,전남,B그룹,69.27430929175878
2019,349,청운대학교,대학,사립,충남,B그룹,68.01158560943475
2019,350,청주교육대학교,대학,국립,충북,C그룹,68.00785807200134
2019,351,청주대학교,대학,사립,충북,A그룹,67.98087470383201
2019,352,초당대학교,대학,사립,전남,C그룹,67.97188795485594
2019,353,총신대학교,대학,사립,서울,C그룹,67.97188795485594
2019,354,추계예술대학교,대학,사립,서울,C그룹,68.05837793911725
2019,355,춘천교육대학교,대학,국립,강원,C그룹,67.98317764485097
2019,356,춘해보건대학교,전문대학,사립,울산,B그룹,69.21496889280188
2019,357,충남대학교,대학,국립,대전,A그룹,73.04892721859575
2019,358,충남도립대학교,전문대학,공립,충남,C그룹,68.00401239770669
2019,359,충북대학교,대학,국립,충북,A그룹,68.12608827976784
2019,360,충북도립대학교,전문대학,공립,충북,C그룹,68.0406999862122
2019,361,충북보건과학대학교,전문대학,사립,충북,B그룹,68.12941952834544
2019,362,충청대학교,전문대학,사립,충북,B그룹,67.99272270771166
2019,363,치유상담대학원대학교,대학원대학,사립,서울,-,70.1044878445787
2019,364,칼빈대학교,대학,사립,경기,C그룹,68.07257741048042
2019,366,평택대학교,대학,사립,경기,C그룹,68.04386543701065
2019,367,포항공과대학교,대학,사립,경북,C그룹,74.72325425956926
2019,368,포항대학교,전문대학,사립,경북,C그룹,69.72936789898868
2019,369,한경국립대학교,대학,국립,경기,B그룹,67.99272270771166
2019,370,한국개발연구원국제정책대학원대학교,대학원대학,사립,세종,-,69.86690761474432
2019,371,한국골프과학기술대학교,전문대학,사립,강원,C그룹,68.29507369593928
2019,372,한국공학대학교,대학,사립,경기,B그룹,67.99272270771166
2019,373,한국과학기술원,대학,국립,대전,A그룹,72.7703709629019
2019,374,한국관광대학교,전문대학,사립,경기,C그룹,69.20631978355175
2019,375,한국교원대학교,대학,국립,충북,B그룹,67.99654714819077
2019,376,한국국제대학교,대학,사립,경남,C그룹,70.17142700805549
2019,377,한국기술교육대학교,대학,사립,충남,C그룹,68.56756644743007
2019,378,한국농수산대학교,전문대학,국립,전북,C그룹,69.4695611189527
2019,379,한국방송통신대학교,대학,국립,서울,A그룹,67.9979552548368
2019,380,한국복지사이버대학교,전문대학,사립,경북,B그룹,69.72246172640652
2019,381,한국상담대학원대학교,대학원대학,사립,서울,-,68.41357761014652
2019,382,한국성서대학교,대학,사립,서울,C그룹,68.16642836203943
2019,383,한국승강기대학교,전문대학,사립,경남,C그룹,68.09341216333614
2019,385,한국열린사이버대학교,대학,사립,서울,B그룹,71.42449699349784
2019,386,한국영상대학교,전문대학,사립,세종,B그룹,67.99272270771166
2019,387,한국예술종합학교,대학,국립,서울,C그룹,69.18715966995524
2019,388,한국외국어대학교,대학,사립,서울,A그룹,68.46835495461339
2019,389,한국전력국제원자력대학원대학교,대학원대학,사립,울산,-,68.46540045762553
2019,390,한국전통문화대학교,대학,국립,충남,C그룹,68.3265193930725
2019,393,한국체육대학교,대학,국립,서울,C그룹,68.05744204619074
2019,394,한국침례신학대학교,대학,사립,대전,C그룹,69.13167192469305
2019,395,한국폴리텍Ⅰ대학서울강서캠퍼스,전문대학,사립,서울,C그룹,71.41669570697533
2019,396,한국폴리텍Ⅰ대학서울정수캠퍼스,전문대학,사립,서울,C그룹,68.05744204619074
2019,397,한국폴리텍Ⅰ대학성남캠퍼스,전문대학,사립,경기,C그룹,71.42449699349784
2019,398,한국폴리텍Ⅰ대학제주캠퍼스,전문대학,사립,제주,C그룹,71.16572537247718
2019,400,한국폴리텍Ⅱ대학인천캠퍼스,전문대학,사립,인천,C그룹,71.41669570697533
2019,402,한국폴리텍Ⅲ대학강릉캠퍼스,전문대학,사립,강원,C그룹,71.34016985685682
2019,403,한국폴리텍Ⅲ대학원주캠퍼스,전문대학,사립,강원,C그룹,71.73148827541694
2019,404,한국폴리텍Ⅲ대학춘천캠퍼스,전문대학,사립,강원,C그룹,71.41669570697533
2019,405,한국폴리텍Ⅳ대학대전캠퍼스,전문대학,사립,대전,C그룹,71.42449699349784
2019,406,한국폴리텍Ⅳ대학아산캠퍼스,전문대학,사립,충남,C그룹,71.41669570697533
2019,407,한국폴리텍Ⅳ대학청주캠퍼스,전문대학,사립,충북,C그룹,71.41669570697533
2019,408,한국폴리텍Ⅳ대학충남캠퍼스,전문대학,사립,충남,C그룹,71.4236018795575
2019,409,한국폴리텍Ⅴ대학광주캠퍼스,전문대학,사립,광주,C그룹,71.43140316608
2019,410,한국폴리텍Ⅴ대학순천캠퍼스,전문대학,사립,전남,C그룹,71.48446880661396
