연도,번호,학교명,학교유형,설립,지역,대학규모,결산-대학총결산,도서자료 구입비,연속간행물 구입비,비도서자료 구입비,전자자료 구입비-전자저널,웹DB,[구독] e-book,기타 전자자료,자료구입비계,예산-대학총예산,도서자료 구입비,연속간행물 구입비,비도서자료 구입비,전자자료 구입비-전자저널,웹DB,[구독] e-book,기타 전자자료,자료구입비계,재학생 1인당 자료구입비(결산)-자료구입비,재학생수(전년도),재학생 1인당 자료구입비,대학총결산 대비 도서관 자료구입비 비율-자료구입비,대학총결산,대학총결산 대비 자료구입비 비율,최근 3년간 자료구입비 증가율(결산)-자료구입비(결산)-2020년(A),2021년(B),2022년(C),최근 3년간 자료구입비 증가율(결산)
2022,88,국제법률경영대학원대학교,대학원대학,사립,경기,-,-917319678,0,0,0,0,0,0,0,0,-320821139,0,0,0,0,0,0,0,0,0,230,0.0,0,-917319678,0.0,0,0,0,0.0
2022,89,국제사이버대학교,대학,사립,경기,C그룹,19204153296,0,0,0,0,0,0,0,0,21369043000,30000001,0,0,0,10000000,0,10000000,50000001,0,3221,0.0,0,19204153296,0.0,8664470,0,0,0.0
2022,90,국제언어대학원대학교,대학원대학,사립,서울,-,8783596316,0,2770200,0,0,0,0,0,2770200,3224630000,2500000,2700000,0,0,0,0,0,5200000,2770200,63,43971.4,2770200,8783596316,0.0,6573300,3045290,2770200,-31.4
2022,91,국제예술대학교,기타,기타,서울,-,0,0,0,0,0,0,0,0,0,0,5000000,0,0,0,0,0,0,5000000,0,0,0.0,0,0,0.0,554000,71400,0,-93.6
2022,92,군산간호대학교,전문대학,사립,전북,C그룹,10719653766,20002000,0,0,8467000,2674186,0,0,31143186,10841671000,19500000,0,500000,9400000,3100000,0,0,32500000,31143186,1156,26940.5,31143186,10719653766,0.3,25698774,25907049,31143186,10.5
2022,93,군장대학교,전문대학,사립,전북,C그룹,18249198159,36975460,1425800,1718640,3060000,2528000,0,0,45707900,20711225750,25000000,1500000,2000000,3400000,3100000,0,12500000,47500000,45707900,1880,24312.7,45707900,18249198159,0.3,48629420,41200000,45707900,-2.2
2022,94,극동대학교,대학,사립,충북,C그룹,37424867011,49453520,500000,510300,57000000,6376992,0,65555111,179395923,37920172000,72280000,600000,0,0,0,0,0,72880000,179395923,3314,54132.7,179395923,37424867011,0.5,67443060,79936622,179395923,71.5
2022,95,글로벌사이버대학교,대학,사립,충남,C그룹,12229093905,2999000,0,0,0,2502000,0,0,5501000,10478311000,3000000,0,0,0,2502000,0,0,5502000,5501000,2294,2398.0,5501000,12229093905,0.0,5454310,5501000,5501000,0.4
2022,96,금강대학교,대학,사립,충남,C그룹,9609346440,15512530,2249700,0,0,18029000,0,0,35791230,9644431000,20000000,10000000,0,0,7000000,0,0,37000000,35791230,285,125583.3,35791230,9609346440,0.4,43427490,52970070,35791230,-5.2
2022,97,기독간호대학교,전문대학,사립,광주,C그룹,4953883807,15058040,380000,435900,10880000,2670905,0,0,29424845,5223815000,14500000,200000,500000,8800000,0,0,0,24000000,29424845,593,49620.3,29424845,4953883807,0.6,23314000,28680999,29424845,12.8
2022,98,김천대학교,대학,사립,경북,C그룹,31944605641,35043590,7242000,0,52284000,38186563,0,0,132756153,31820359813,81190000,6500000,0,54208000,30392000,0,0,172290000,132756153,2920,45464.4,132756153,31944605641,0.4,183786724,176414376,132756153,-14.4
2022,99,김포대학교,전문대학,사립,경기,C그룹,51033689505,4327740,0,0,3910000,6186000,0,11190320,25614060,31511139000,6200000,500000,0,4000000,6200000,0,7604000,24504000,25614060,2575,9947.2,25614060,51033689505,0.1,104099330,46905400,25614060,-50.2
2022,100,김해대학교,전문대학,사립,경남,C그룹,14048810343,15357790,487000,0,4564000,2566541,0,0,22975331,14848136428,18400000,800000,1000000,4750000,2750000,0,1157600,28857600,22975331,1428,16089.2,22975331,14048810343,0.2,15916128,25158805,22975331,24.7
2022,101,나사렛대학교,대학,사립,충남,B그룹,61690575892,135438950,4694320,1299840,71108000,60298820,0,12160000,284999930,60078000000,123350050,4760000,1500000,73273150,84956800,0,12160000,300000000,284999930,5095,55937.2,284999930,61690575892,0.5,304975975,304084266,284999930,-3.3
2022,102,나주대학교,전문대학,사립,전남,C그룹,9651497030,0,0,0,0,0,0,0,0,9381422000,8000000,1300000,4000000,2000000,2000000,0,7500000,24800000,0,1535,0.0,0,9651497030,0.0,14047000,6425000,0,-77.1
2022,103,남부대학교,대학,사립,광주,C그룹,44142481217,48222730,8984200,1710770,67997000,27477659,0,38588000,192980359,42429944000,83000000,5000000,3000000,60000000,25000000,0,10000000,186000000,192980359,3553,54314.8,192980359,44142481217,0.4,190999455,185860182,192980359,0.6
2022,104,남서울대학교,대학,사립,충남,B그룹,112252724483,145000000,73981160,127950730,97754620,164502963,0,0,609189473,111572000000,145000000,74000000,6000000,111500000,151500000,0,122000000,610000000,609189473,9872,61708.8,609189473,112252724483,0.5,530779510,588823068,609189473,7.2
2022,105,농협대학교,전문대학,사립,경기,C그룹,10377857466,11987510,5866300,0,8302000,0,0,0,26155810,9190457000,12000000,6874000,0,8480000,0,0,0,27354000,26155810,429,60969.3,26155810,10377857466,0.3,25044740,29077150,26155810,3.0
2022,106,능인대학원대학교,대학원대학,사립,경기,-,911214029,617900,0,0,0,0,0,0,617900,1643341000,42000000,0,0,0,0,0,0,42000000,617900,58,10653.4,617900,911214029,0.1,7358188,4518610,617900,-62.5
2022,107,단국대학교,대학,사립,경기,A그룹,327796542982,684746222,41563074,7042467,1308572452,515548396,0,60400000,2617872611,327110444000,705000000,45423000,7100000,959400000,373100000,0,49980000,2140003000,2617872611,26348,99357.5,2617872611,327796542982,0.8,2670585744,2587148564,2617872611,-1.0
2022,108,대경대학교,전문대학,사립,경북,B그룹,35438150885,48041790,4199720,198490,0,14675000,0,18212000,85327000,39974970000,48689000,4244000,400000,0,14917000,0,18150000,86400000,85327000,3858,22116.9,85327000,35438150885,0.2,94551525,92359570,85327000,-5.0
2022,109,대구가톨릭대학교,대학,사립,경북,A그룹,159394045988,329047490,37603021,1156700,903692543,260058409,0,2028000,1533586163,161133142000,240850000,37604000,1500000,860824000,238750000,0,0,1379528000,1533586163,13094,117121.3,1533586163,159394045988,1.0,1564764183,1497646184,1533586163,-0.9
2022,110,대구경북과학기술원,대학,국립,대구,C그룹,205646681000,385118890,0,56610,959266632,543826198,0,192092599,2080360929,222972000000,200000000,0,0,915000000,515000000,0,115200000,1745200000,2080360929,1520,1368658.5,2080360929,205646681000,1.0,1775256775,1908297973,2080360929,8.3
2022,111,대구공업대학교,전문대학,사립,대구,C그룹,18055394611,15253290,3549880,0,0,0,0,17196000,35999170,16248641000,14000000,3000000,0,0,0,0,8000000,25000000,35999170,1639,21964.1,35999170,18055394611,0.2,38999020,35994464,35999170,-3.8
2022,112,대구과학대학교,전문대학,사립,대구,A그룹,40566461120,71059990,3493900,3523670,10747000,2663220,0,0,91487780,39900536873,62500000,3500000,4000000,12000000,2500000,0,7000000,91500000,91487780,4006,22837.7,91487780,40566461120,0.2,92123983,93657805,91487780,-0.3
2022,113,대구교육대학교,대학,국립,대구,C그룹,32428757694,105114120,23245740,0,39312650,21520868,0,0,189193378,37389000000,82400000,44000000,0,6000000,15000000,0,0,147400000,189193378,2486,76103.5,189193378,32428757694,0.6,178747810,160126770,189193378,3.9
2022,114,대구대학교,대학,사립,경북,A그룹,216375765607,260579140,10148580,4870430,597789774,145782016,0,32078631,1051248571,221480948369,242000000,9300000,5000000,300000000,200000000,0,0,756300000,1051248571,17749,59228.6,1051248571,216375765607,0.5,1132866746,1084033477,1051248571,-3.7
2022,115,대구미래대학교,전문대학,사립,경북,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0
2022,116,대구보건대학교,전문대학,사립,대구,A그룹,71653963365,108278900,21646220,0,20397000,16276754,0,0,166598874,68859892000,102522000,19000000,0,22954000,16236000,0,0,160712000,166598874,6672,24969.9,166598874,71653963365,0.2,163762039,166182229,166598874,0.9
2022,117,대구사이버대학교,대학,사립,경북,C그룹,16896010034,5000000,0,0,32284000,0,0,0,37284000,17185646000,6000000,0,0,35000000,0,0,0,41000000,37284000,4365,8541.6,37284000,16896010034,0.2,39650000,39943000,37284000,-3.0
2022,118,대구예술대학교,대학,사립,경북,C그룹,13637882631,9418180,1523200,0,0,0,0,0,10941380,9024001863,12050000,1560000,0,0,0,0,0,13610000,10941380,782,13991.5,10941380,13637882631,0.1,62606360,41736110,10941380,-53.6
2022,119,대구외국어대학교,대학,사립,경북,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0
2022,120,대구한의대학교,대학,사립,경북,B그룹,89176407778,111799315,16724820,2589290,179813631,63284944,0,15788000,390000000,80494538000,116000000,10000000,3000000,187000000,58000000,0,16000000,390000000,390000000,6872,56752.0,390000000,89176407778,0.4,403579268,389281917,390000000,-1.7
2022,121,대덕대학교,전문대학,사립,대전,C그룹,45004379888,66771640,4289000,765300,8474000,3900000,0,31000000,115199940,34857719000,43400000,4125000,1125000,10000000,4000000,0,23250000,85900000,115199940,2837,40606.3,115199940,45004379888,0.3,90578860,83195000,115199940,15.2
2022,122,대동대학교,전문대학,사립,부산,C그룹,13530643552,15155394,854980,0,4446000,2700626,0,0,23157000,16230335360,20000000,1224000,1300000,4500000,3000000,0,0,30024000,23157000,1494,15500.0,23157000,13530643552,0.2,27820465,30675206,23157000,-7.1
2022,123,대림대학교,전문대학,사립,경기,A그룹,80246460776,128629150,4382300,1984800,22963000,1706740,0,10350000,170015990,77421157541,121650000,4000000,1900000,23000000,1750000,0,9400000,161700000,170015990,7228,23521.9,170015990,80246460776,0.2,152815105,149898750,170015990,5.8
2022,124,대신대학교,대학,사립,경북,C그룹,9071730477,12214680,4053850,208800,11870000,0,0,0,28347330,7600000000,13500000,4000000,500000,12000000,0,0,0,30000000,28347330,626,45283.3,28347330,9071730477,0.3,27676880,28316480,28347330,1.2
2022,125,대원대학교,전문대학,사립,충북,C그룹,24296946716,48133150,4000000,3000000,10275000,0,0,10000000,75408150,23406677000,28500000,4000000,3000000,10564000,0,0,10000000,56064000,75408150,2219,33982.9,75408150,24296946716,0.3,74997860,75931560,75408150,0.3
2022,126,대전가톨릭대학교,대학,사립,세종,C그룹,3955509194,19747560,11045462,0,6600200,4294924,0,0,41688146,3719109000,20100000,12900000,0,8550000,4100000,0,0,45650000,41688146,66,631638.6,41688146,3955509194,1.1,57476643,41798858,41688146,-13.8
2022,127,대전과학기술대학교,전문대학,사립,대전,B그룹,39914186171,9993090,2487400,0,6278000,2737477,0,0,21495967,41811000000,10000000,2500000,0,6500000,3000000,0,0,22000000,21495967,4101,5241.6,21495967,39914186171,0.1,122154842,86129655,21495967,-52.3
2022,128,대전대학교,대학,사립,대전,B그룹,108051741873,400000000,11345620,7000000,111316671,119656358,0,44482000,693800649,90909641000,431000000,12000000,7000000,116700000,125000000,0,65300000,757000000,693800649,9367,74068.6,693800649,108051741873,0.6,667490281,759636934,693800649,2.6
2022,129,대전보건대학교,전문대학,사립,대전,A그룹,56162250542,102997970,4800000,0,7652000,31048083,0,0,146498053,68580884440,100000000,5000000,0,0,42075000,0,0,147075000,146498053,5175,28308.8,146498053,56162250542,0.3,166998606,163003273,146498053,-6.3
2022,130,대전신학대학교,대학,사립,대전,C그룹,2840202170,3793710,1415000,0,0,1760000,0,0,6968710,3033486000,3825000,1415000,0,0,1760000,0,0,7000000,6968710,154,45251.4,6968710,2840202170,0.2,13057980,8868480,6968710,-26.8
2022,131,대진대학교,대학,사립,경기,B그룹,101418218515,232985210,7727180,0,117359912,159648004,0,63017500,580737806,98997008000,290000000,8310000,0,140750000,115920000,0,53100000,608080000,580737806,7865,73838.2,580737806,101418218515,0.6,587525527,505994174,580737806,0.4
2022,132,대한신학대학원대학교,대학원대학,사립,경기,-,-835270236,300000,0,0,0,0,0,0,300000,1391027000,2507000,0,0,0,0,0,0,2507000,300000,178,1685.4,300000,-835270236,0.0,0,300000,300000,0.0
2022,133,덕성여자대학교,대학,사립,서울,B그룹,79104374450,116081060,30719730,1350320,152863198,149370266,0,46000000,496384574,76384465000,121303778,30343808,1411222,150924154,147462864,0,45422174,496868000,496384574,5900,84133.0,496384574,79104374450,0.6,574580898,561990966,496384574,-6.9
2022,134,동강대학교,전문대학,사립,광주,B그룹,22594390086,47394030,450000,45000,4564000,0,0,6526000,58979030,23114296000,42998000,2000000,1000000,4655000,0,0,7000000,57653000,58979030,2675,22048.2,58979030,22594390086,0.3,67764780,66988810,58979030,-6.6
2022,135,동국대학교,대학,사립,서울,A그룹,248938202654,769454537,88820942,10500000,1097031627,470156412,0,0,2435963518,258425570000,470311000,117580000,10500000,1140000000,278212000,0,0,2016603000,2435963518,17534,138928.0,2435963518,248938202654,1.0,2415009820,2482454152,2435963518,0.5
2022,136,동국대학교 WISE캠퍼스,대학,사립,경북,B그룹,101271218813,198408439,31200850,3051530,325481648,247229373,0,16000000,821371840,99713149000,137000000,14204000,3000000,305480000,256668000,0,0,716352000,821371840,7974,103006.3,821371840,101271218813,0.8,757523252,873519893,821371840,4.7
2022,137,동남보건대학교,전문대학,사립,경기,A그룹,52949581924,77400,408000,0,0,29248009,0,21298390,51031799,58872393000,50000000,2000000,0,0,45000000,0,5000000,102000000,51031799,4650,10974.6,51031799,52949581924,0.1,101882800,45495400,51031799,-21.6
2022,138,동덕여자대학교,대학,사립,서울,B그룹,97421937024,188617399,21343637,3000000,204018786,145467692,0,40000000,602447514,97783513000,184000000,23000000,3000000,204000000,138000000,0,40000000,592000000,602447514,7406,81345.9,602447514,97421937024,0.6,601352141,603166878,602447514,0.1
2022,139,동명대학교,대학,사립,부산,B그룹,98366275719,289471526,6596000,9424391,80728000,43779163,0,0,429999080,92829960000,247000000,7000000,10000000,80000000,43000000,0,0,387000000,429999080,7928,54238.0,429999080,98366275719,0.4,442999945,442999821,429999080,-1.5
2022,140,동방문화대학원대학교,대학원대학,사립,서울,-,4137255745,925840,773000,0,16562000,3688000,0,0,21948840,4515764021,6000000,1000000,0,17052000,2244000,0,1000000,27296000,21948840,328,66917.2,21948840,4137255745,0.5,22406806,18619925,21948840,0.5
2022,141,동부산대학교,전문대학,사립,부산,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0
2022,142,동서대학교,대학,사립,부산,B그룹,114783568855,233905660,37780310,3655680,186616398,84852147,0,0,546810195,109758724330,179000000,39500000,7300000,187900000,86300000,0,0,500000000,546810195,10059,54360.3,546810195,114783568855,0.5,645023360,640779580,546810195,-7.7
2022,143,동서울대학교,전문대학,사립,경기,A그룹,56792667788,109306470,9780000,2278670,11902000,1670000,0,12500000,147437140,60836417000,111000000,10020000,2500000,12900000,1700000,0,12500000,150620000,147437140,5586,26394.0,147437140,56792667788,0.3,151804510,149369790,147437140,-1.4
2022,144,동신대학교,대학,사립,전남,B그룹,82840131562,119997671,22632300,2630400,87524000,92851129,0,42482500,368118000,76614821500,104430000,22000000,2770000,88000000,88000000,0,42000000,347200000,368118000,6654,55322.8,368118000,82840131562,0.4,370950000,375500000,368118000,-0.4
2022,145,동아대학교,대학,사립,부산,A그룹,248207956032,265936920,52743420,0,1257092858,305042761,0,0,1880815959,259552613000,308000000,54000000,600000,1260134752,307029248,0,0,1929764000,1880815959,20340,92468.8,1880815959,248207956032,0.8,2161125788,2029269217,1880815959,-6.7
2022,146,동아방송예술대학교,전문대학,사립,경기,B그룹,34098779523,79503680,2295500,4616310,11868000,3556500,0,0,101839990,33750029680,82000000,2400000,5000000,12000000,3600000,0,0,105000000,101839990,3016,33766.6,101839990,34098779523,0.3,99506610,101700890,101839990,1.2
2022,147,동아보건대학교,전문대학,사립,전남,C그룹,13275463230,19165300,823000,0,4564000,2620380,0,0,27172680,14402937521,22000000,1000000,0,4600000,2600000,0,0,30200000,27172680,1484,18310.4,27172680,13275463230,0.2,27968245,27784220,27172680,-1.4
2022,148,동양대학교,대학,사립,경북,C그룹,36345231211,133493090,1260000,4662630,64003000,8253383,0,25068070,236740173,42898323319,127000000,1260000,4000000,67000000,8000000,0,25000000,232260000,236740173,4001,59170.3,236740173,36345231211,0.7,240516789,234761563,236740173,-0.8
2022,149,동양미래대학교,전문대학,사립,서울,A그룹,59575927855,110218960,35190530,9776000,23787000,4222000,0,3300000,186494490,70521198000,110000000,34100000,10000000,25000000,4400000,0,3500000,187000000,186494490,5927,31465.2,186494490,59575927855,0.3,241922260,190035270,186494490,-11.7
2022,150,동우대학,전문대학,사립,강원,B그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0
2022,151,동원과학기술대학교,전문대학,사립,경남,B그룹,24988339263,44012520,2190480,0,4756000,0,0,0,50959000,24819136000,45077000,2700000,0,4700000,0,0,0,52477000,50959000,2343,21749.5,50959000,24988339263,0.2,44487120,51924060,50959000,7.4
2022,152,동원대학교,전문대학,사립,경기,B그룹,31672261099,63941940,252000,931610,0,5989000,0,0,71114550,30830276000,63000000,600000,0,0,0,0,0,63600000,71114550,3013,23602.6,71114550,31672261099,0.2,100839400,91631560,71114550,-15.8
2022,153,동의과학대학교,전문대학,사립,부산,B그룹,44679886637,98254560,17465760,3930390,20203200,4421740,0,5500000,149775650,46572898000,94000000,20000000,6000000,21000000,5300000,0,5500000,151800000,149775650,4333,34566.3,149775650,44679886637,0.3,149611347,128737780,149775650,1.2
2022,154,동의대학교,대학,사립,부산,A그룹,160216758671,270278318,6645880,2924600,481362724,79782188,0,61330000,902323710,167485862000,227480000,5400000,1500000,392000000,46000000,0,42000000,714380000,902323710,15773,57206.9,902323710,160216758671,0.6,957648776,947398540,902323710,-2.9
2022,155,두원공과대학교,전문대학,사립,경기,B그룹,75563498051,44322200,14941260,0,11364000,10468859,0,0,81096319,57233279022,35000000,0,0,12000000,13000000,0,0,60000000,81096319,3173,25558.2,81096319,75563498051,0.1,128315582,103977167,81096319,-20.5
2022,156,디지털서울문화예술대학교,대학,사립,서울,C그룹,19964371459,3000000,0,0,0,3600000,0,0,6600000,19718020022,5160000,0,0,0,3600000,0,0,8760000,6600000,3375,1955.6,6600000,19964371459,0.0,9996740,9078000,6600000,-18.2
2022,157,루터대학교,대학,사립,경기,C그룹,5582224563,11260280,923000,0,6224000,9100000,0,0,27507280,6355861200,11500000,1000000,0,6500000,10000000,0,0,29000000,27507280,387,71078.2,27507280,5582224563,0.5,18467469,33771690,27507280,32.2
2022,158,마산대학교,전문대학,사립,경남,A그룹,75530159217,108302290,504000,2193210,13648260,4605600,0,0,129253360,76440894410,80740000,300000,2000000,15200000,8800000,0,0,107040000,129253360,5422,23838.7,129253360,75530159217,0.2,151615730,120684000,129253360,-6.7
2022,159,명신대학교,대학,사립,전남,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0
2022,160,명지대학교,대학,사립,서울,A그룹,192380454424,529779149,18062840,0,100250000,56182922,0,32500000,736774911,197929780000,550000000,27700000,15000000,1120000000,142000000,0,424861000,2279561000,736774911,16343,45082.0,736774911,192380454424,0.4,2140096591,508077959,736774911,-15.6
2022,161,명지전문대학,전문대학,사립,서울,A그룹,78851845884,113523640,3491000,0,7502000,1670000,0,28128000,154314640,73186274000,105354000,11680000,0,7652000,1670000,0,32895000,159251000,154314640,6578,23459.2,154314640,78851845884,0.2,201347150,171362510,154314640,-12.4
2022,162,목원대학교,대학,사립,대전,B그룹,89943849290,164351288,26997353,10030565,106802342,149629305,0,57760000,515570853,91762286000,155000000,26845000,8000000,108436000,142462000,0,62900000,503643000,515570853,7964,64737.7,515570853,89943849290,0.6,501080999,510936625,515570853,1.4
2022,163,목포가톨릭대학교,대학,사립,전남,C그룹,7302731808,20837580,258000,0,15010000,7594000,0,0,43699580,7713591000,22000000,300000,1000000,15500000,8500000,0,0,47300000,43699580,499,87574.3,43699580,7302731808,0.6,42669230,43964120,43699580,1.2
2022,164,목포과학대학교,전문대학,사립,전남,B그룹,24559751387,28390020,510000,0,8545806,0,0,12500000,49945826,20927097000,34450000,550000,0,14000000,0,0,0,49000000,49945826,2310,21621.6,49945826,24559751387,0.2,49939033,50685770,49945826,0.0
2022,165,문경대학교,전문대학,사립,경북,C그룹,9359522165,9657850,2080000,191840,0,7703000,0,0,19632690,12538706522,8800000,1624000,200000,0,8376000,0,0,19000000,19632690,844,23261.5,19632690,9359522165,0.2,22299800,20274460,19632690,-6.1
2022,166,배재대학교,대학,사립,대전,B그룹,96113501190,259122561,18575914,6683360,99242247,31815918,0,52560000,468000000,90583967000,236000000,21000000,6240000,109000000,40000000,0,60000000,472240000,468000000,8644,54141.6,468000000,96113501190,0.5,500000000,500000000,468000000,-3.2
2022,167,배화여자대학교,전문대학,사립,서울,B그룹,32728730361,59961936,5287420,0,9475000,0,0,6216800,80941156,40447865000,59000000,6000000,1000000,10000000,0,0,5000000,81000000,80941156,2726,29692.3,80941156,32728730361,0.2,79993095,80565844,80941156,0.6
2022,168,백석대학교,대학,사립,충남,A그룹,176011448041,516100733,9943494,0,163771190,107517392,0,79707747,877040556,204706706000,460196000,25700000,11700000,140000000,106692000,0,43200000,787488000,877040556,14227,61646.2,877040556,176011448041,0.5,823472077,823471884,877040556,3.3
2022,169,백석문화대학교,전문대학,사립,충남,A그룹,47559677518,71215970,1242190,0,0,1706740,0,32855100,107020000,45273360000,52060000,816000,1281000,0,1800000,0,26691000,82648000,107020000,4865,21997.9,107020000,47559677518,0.2,124963998,126615000,107020000,-7.1
2022,170,백석예술대학,전문대학,사립,서울,A그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0
2022,171,백제예술대학교,전문대학,사립,전북,C그룹,12117710774,0,1044800,0,0,0,0,0,1044800,11823555067,5000000,1000000,0,0,0,0,0,6000000,1044800,1071,975.5,1044800,12117710774,0.0,9971690,9992530,1044800,-44.7
2022,172,베뢰아국제대학원대학교,대학원대학,사립,서울,-,1343959147,2775600,5717800,0,0,0,0,0,8493400,1590744377,6000000,1000000,0,0,0,0,0,7000000,8493400,51,166537.3,8493400,1343959147,0.6,9951712,9331908,8493400,-7.6
2022,173,벽성대학,전문대학,사립,전북,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0
2022,174,부산가톨릭대학교,대학,사립,부산,C그룹,48650865530,62500520,5644566,856000,92635442,67820253,0,19927523,249384304,43696857000,55000000,6000000,1000000,95084000,74518000,0,23300000,254902000,249384304,3997,62392.9,249384304,48650865530,0.5,238081730,243318493,249384304,2.3
2022,175,부산경상대학교,전문대학,사립,부산,B그룹,29017816036,42801610,950000,0,0,2500000,0,4400000,50651610,26462682000,46500000,1000000,0,2500000,5000000,0,4500000,59500000,50651610,2631,19251.8,50651610,29017816036,0.2,56775160,45908630,50651610,-4.4
2022,176,부산과학기술대학교,전문대학,사립,부산,B그룹,30731981921,39367500,0,4586000,11199000,2455500,0,2800000,60408000,26735711891,10000000,0,2000000,6100000,2700000,0,23704000,44504000,60408000,3230,18702.2,60408000,30731981921,0.2,77709560,65287000,60408000,-11.7
2022,177,부산교육대학교,대학,국립,부산,C그룹,35144940339,136135490,19397200,290000,40150000,18848007,0,4950000,219770697,26640302000,110000000,27200000,0,42000000,20000000,0,0,199200000,219770697,2397,91685.7,219770697,35144940339,0.6,195505450,185862571,219770697,6.7
2022,178,부산대학교,대학,국립,부산,A그룹,410450562159,950687800,424758570,14000000,2907018950,901048710,0,79668230,5277182260,310173021000,960000000,132730000,14000000,3160911000,901122000,0,87000000,5255763000,5277182260,27386,192696.4,5277182260,410450562159,1.3,5753244780,5601337370,5277182260,-4.2
2022,179,부산디지털대학교,대학,사립,부산,C그룹,13402713622,2000000,0,0,7000000,0,0,0,9000000,12922206000,2000000,0,0,7000000,0,0,0,9000000,9000000,2485,3621.7,9000000,13402713622,0.1,9290351,9298510,9000000,-1.6
2022,180,부산보건대학교,전문대학,사립,부산,B그룹,39563994310,54220310,3658200,0,6064000,0,0,0,63942510,31402602000,48300000,2500000,2000000,6200000,0,0,5000000,64000000,63942510,2748,23268.7,63942510,39563994310,0.2,65882936,60846700,63942510,-1.3
2022,181,부산여자대학교,전문대학,사립,부산,C그룹,27353513982,30926130,6307020,5279850,14024000,2487000,0,0,59024000,24072975312,32500000,4000000,7000000,15000000,2500000,0,0,61000000,59024000,2434,24249.8,59024000,27353513982,0.2,63424000,60539000,59024000,-3.5
2022,182,부산예술대학교,전문대학,사립,부산,C그룹,6518674177,5523940,0,0,0,0,0,0,5523940,6193246000,5400000,0,0,0,0,0,0,5400000,5523940,682,8099.6,5523940,6518674177,0.1,8400370,5929200,5523940,-18.1
2022,183,부산외국어대학교,대학,사립,부산,B그룹,173503588963,219325120,7732000,0,98609500,69650735,0,35800000,431117355,77070000000,172000000,8000000,1000000,103461000,81942000,0,36597000,403000000,431117355,7975,54058.6,431117355,173503588963,0.2,514524460,500824000,431117355,-8.3
2022,184,부산장신대학교,대학,사립,경남,C그룹,8577348402,15644060,2471600,0,13210000,0,0,2190000,33515660,4633331000,15700000,2516000,500000,13300000,0,0,2200000,34216000,33515660,398,84210.2,33515660,8577348402,0.4,35762440,33904350,33515660,-3.2
2022,185,부천대학교,전문대학,사립,경기,A그룹,80297211549,160419520,7428500,9580480,21763000,10987008,0,0,210178508,81822830000,140000000,10000000,14900000,26000000,14920000,0,0,205820000,210178508,7386,28456.3,210178508,80297211549,0.3,261561207,223725786,210178508,-10.3
2022,186,삼육대학교,대학,사립,서울,B그룹,80843880272,199884698,18515800,0,59563000,154157818,0,117878684,550000000,82269518000,165000000,15000000,0,60000000,160000000,0,50000000,450000000,550000000,5971,92111.9,550000000,80843880272,0.7,489999576,485603131,550000000,6.2
2022,187,삼육보건대학교,전문대학,사립,서울,C그룹,15916622639,35655360,3880600,600000,4564000,9863358,0,0,54563318,15826876000,28000000,4400000,600000,4700000,10000000,0,0,47700000,54563318,1348,40477.2,54563318,15916622639,0.3,55352491,53301179,54563318,-0.7
2022,188,상명대학교,대학,사립,서울,A그룹,158346701822,352552250,50703950,5346900,357236083,160404560,0,80765150,1007008893,157436452000,303000000,57000000,13000000,341974000,130000000,0,98000000,942974000,1007008893,13390,75206.0,1007008893,158346701822,0.6,1042890937,1019981360,1007008893,-1.7
2022,189,상지대학교,대학,사립,강원,B그룹,70014930968,110007530,10738000,2369110,189524600,17762347,0,40000000,370401587,74450983000,74000000,10000000,10000000,192500000,17500000,0,20000000,324000000,370401587,7110,52095.9,370401587,70014930968,0.5,405923405,439983688,370401587,-3.7
2022,190,상지영서대학교,전문대학,사립,강원,B그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0
2022,191,서강대학교,대학,사립,서울,A그룹,155288460429,778596349,78317954,2703470,1251213121,633572441,0,102650020,2847053355,173074401000,741141000,82569000,2755000,1261117508,638138293,0,105744199,2831465000,2847053355,11286,252264.2,2847053355,155288460429,1.8,2505451970,2806492669,2847053355,6.7
2022,192,서경대학교,대학,사립,서울,B그룹,80258241724,228178080,8552300,0,38500000,0,0,17760000,292990380,78753362000,200117000,9900000,2000000,65000000,3000000,0,20000000,300017000,292990380,6945,42187.2,292990380,80258241724,0.4,673935223,707628645,292990380,-26.8
2022,193,서남대학교,대학,사립,전북,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0
