YR,RK,SNM,SCR,ID,STYP,FND,RGN,USC,APS_APS,BGT_MCT,BGT_UBGT,BPS_BPS,BR_BCNT_SUM,CPSS_CPS,EHS_EHS,FACLT_EQP_TPC,FACLT_LAS,FACLT_RS_TRS,LBRT_USTL,LPK_LPK,LPS_LPS,LS_LB_SUM,LS_LU_SUM,SPK_SPK,STL_MCT,STL_USTL,VPS_VPS,VUC_UC_LUC
2015,23,충남대학교,44.47,357,대학,국립,대전,A그룹,1.100000023841858,2828508000,242080529000,67.30000305175781,1632031,120153.1,144.3000030517578,197,26732.0,4278,225549780000,1.2999999523162842,6.400000095367432,187458,17731,1.399999976158142,2915273643,225549780000,128.89999389648438,3128198
2015,24,중앙대학교,44.29,339,대학,사립,서울,A그룹,1.100000023841858,3616832000,423222577000,64.0999984741211,1869374,116539.5,31.89999961853028,434,33173.0,5538,431987262000,1.0,9.899999618530272,350488,27958,1.100000023841858,3397125773,431987262000,89.5999984741211,2612350
2015,25,영남대학교,44.27,276,대학,사립,경북,A그룹,1.2000000476837158,3316000000,363173941000,71.0999984741211,1841171,133301.9,46.29999923706055,396,32360.0,4302,348693949000,1.2000000476837158,7.800000190734863,258476,22578,1.2999999523162842,3452785965,348693949000,72.19999694824219,1870406
2015,26,충북대학교,44.23,359,대학,국립,충북,A그룹,1.100000023841858,1967482000,193392582000,59.900001525878906,1110987,138573.2,93.6999969482422,271,20156.0,2789,184309243000,1.2000000476837158,6.699999809265137,136081,13278,1.5,2570809910,184309243000,162.5,3014749
2015,27,인제대학교,44.22,310,대학,사립,경남,B그룹,1.2999999523162842,917098000,179922701000,71.4000015258789,835411,128903.7,10.100000381469728,291,15252.0,2297,181786668000,0.8999999761581421,4.0,54865,6882,1.2000000476837158,1508302016,181786668000,36.59999847412109,428292
2015,28,강원대학교,44.22,14,대학,국립,강원,A그룹,1.0,2304947000,247930548000,63.70000076293945,1583038,154259.3,42.70000076293945,398,25223.0,3574,238153685000,1.0,4.300000190734863,124654,15073,1.2999999523162842,3836120172,238153685000,33.5,831956
2015,29,단국대학교,44.2,107,대학,사립,경기,A그룹,1.2999999523162842,2742850000,314732986000,64.9000015258789,1842181,101966.9,24.39999961853028,308,36687.0,5371,321775676000,1.0,6.5,206936,19642,1.100000023841858,2896369739,321775676000,74.0,2102289
2015,30,서울시립대학교,44.17,209,대학,공립,서울,A그룹,1.2999999523162842,3058436000,76588102000,76.0999984741211,928415,217442.8,58.900001525878906,247,15443.0,2517,77190326000,2.200000047683716,11.300000190734863,151511,9538,2.299999952316284,2651714714,77190326000,85.5,1042920
2015,31,세종대학교,44.16,236,대학,사립,서울,A그룹,1.2999999523162842,1300000000,151803734000,68.5,938928,92977.1,7.400000095367432,367,17313.0,3655,143598205000,0.6000000238418579,6.0,93716,9625,0.699999988079071,1274995000,143598205000,145.6999969482422,1997443
2015,32,조선대학교,44.15,335,대학,사립,광주,A그룹,0.8999999761581421,2079168000,258518106000,53.5,1215168,95788.3,38.70000076293945,362,21344.0,3375,287585402000,0.8999999761581421,4.099999904632568,110897,13083,1.0,2174106983,287585402000,27.5,624629
