ID,SNM,STYP,FND,RGN,USC,SCR_EST_2014,SCR_EST_2015,SCR_EST_2016,SCR_EST_2017,SCR_EST_2018,SCR_EST_2019,SCR_EST_2020,SCR_EST_2021,SCR_EST_2022,SCR_EST_2023,SCR_EST_2024,SCR_EST_2025,SCR_EST_2026
112,대구과학대학교,전문대학,사립,대구,A그룹,44.42886736715901,44.297659793388824,44.30727546472128,42.7488514975811,67.64168453581037,67.55388314438812,68.31992330189695,67.54479114000534,67.54266906852841,67.5323567463153,67.53389017928019,67.98622,68.06977
113,대구교육대학교,대학,국립,대구,C그룹,45.19043286801309,45.14118765138899,45.1369229084627,42.788235182892194,67.86855189803933,67.78041126724916,67.75229121337233,67.75187272036698,67.62830313217201,67.72527141530507,67.73438986057309,67.78922,68.44572
114,대구대학교,대학,사립,경북,A그룹,44.48202321777337,44.324827607866446,44.33574168236852,42.7488514975811,68.7142528993671,67.1984156733572,67.66100819808406,66.96461491465976,67.05836171472453,67.31306701560806,67.10210376638456,67.29182,67.32756
115,대구미래대학교,전문대학,사립,경북,C그룹,44.43766320439876,44.3511532205424,44.58200576570738,42.7488514975811,71.32670478921851,71.28162753246613,71.27524525896715,71.27524525896715,71.27705654066459,71.27705654066456,71.27705654066459,71.26592,71.10581
116,대구보건대학교,전문대학,사립,대구,A그룹,44.42877451010096,44.295969810338484,44.30317954751521,42.7488514975811,67.74315105495965,67.66018471252808,67.66016238125927,67.75119674452682,67.65701569380563,67.91033661609143,69.52158441370308,67.844025,67.83736
117,대구사이버대학교,대학,사립,경북,C그룹,44.4330839992722,44.300530578907114,44.30774031608384,42.7488514975811,71.32670478921851,71.28162753246613,71.27524525896715,71.27296275652336,71.2687916335287,71.27235468338206,71.2687916335287,71.14486,71.20169
118,대구예술대학교,대학,사립,경북,C그룹,44.43381531623692,44.301261895871825,44.31048944496538,42.7488514975811,68.03965012192961,68.3780310922186,68.1227690199592,68.17077444004596,68.1391971535675,68.66972697485232,69.30006528820564,68.79564,68.55388
119,대구외국어대학교,대학,사립,경북,C그룹,44.86582130516019,44.811631276619785,44.850101536950326,42.79953286460117,71.32670478921851,71.28162753246613,71.27524525896715,71.27524525896715,71.27705654066459,71.27705654066456,71.27705654066459,71.26592,71.10581
120,대구한의대학교,대학,사립,경북,B그룹,44.55887620994081,44.3191465710506,44.31802285790583,42.7488514975811,67.34683677896287,67.2045265447042,67.32069190284466,67.30998598256213,67.30388200817157,67.34309416254034,67.56181890627164,67.67204,67.6486
121,대덕대학교,전문대학,사립,대전,C그룹,44.43226623638992,44.29946153662745,44.30317954751521,42.7488514975811,67.98972740659346,67.67403036097032,67.5688683345816,67.50542573326427,67.51273129383694,68.13581349622213,67.51396698548388,67.38891,67.3738
122,대동대학교,전문대학,사립,부산,C그룹,44.42823436207694,44.29575615302806,44.307526658773405,42.7488514975811,67.77988546889253,67.95525725090776,67.56608465791884,67.56026301114454,67.67110145657627,67.56558632472797,67.65936551365952,68.69861,67.5101
123,대림대학교,전문대학,사립,경기,A그룹,44.42877451010096,44.322852348834765,44.35223016389193,42.7488514975811,67.91103358443414,69.5512249491011,67.78657660772033,67.79221075978944,67.79003357817912,67.79386164539993,68.88758713748823,69.72331,68.10189
124,대신대학교,대학,사립,경북,C그룹,44.96105558730983,44.83525071364526,44.83709056173202,42.769155317417166,68.2257173304848,68.16365715122768,68.45300355844924,68.19461090531875,68.0125166756684,68.03741679550181,68.27120979958889,68.315796,67.36946
125,대원대학교,전문대학,사립,충북,C그룹,44.43287034196177,44.30031692159668,44.307526658773405,42.7488514975811,67.71542511295911,67.69676470923797,67.68579109090413,67.76825761173129,67.74886759972979,67.74696708484305,68.00112484766755,68.181015,68.813194
126,대전가톨릭대학교,대학,사립,세종,C그룹,47.35454734128411,47.35454734128412,47.350067636068694,47.31568050584864,73.8667143562474,73.87163693366998,73.86432807586112,73.87163693366995,73.8667143562474,73.86802160455463,73.87040788494092,73.69098,73.43327
127,대전과학기술대학교,전문대학,사립,대전,B그룹,44.45360022506243,44.2992196522499,44.314142203754145,42.7488514975811,69.78071391636912,69.10651207191948,67.36483720220814,67.64891923519357,69.09136789837991,67.6729696945687,67.71543773134914,68.636215,68.1694
128,대전대학교,대학,사립,대전,B그룹,44.44229750259019,44.44181910564742,44.302605203635174,42.7488514975811,67.47844041282997,67.20430023525577,67.15223143266066,66.95491244619537,66.95233063491685,66.9377706956181,66.96887999758846,66.92804,66.99606
129,대전보건대학교,전문대학,사립,대전,A그룹,44.42942063196134,44.295969810338484,44.30317954751521,42.7488514975811,68.51558887012551,68.43511760947183,69.79379721766534,67.61504573430247,67.94189488623385,68.04709556134071,68.24304869135713,68.13338,67.77707
130,대전신학대학교,대학,사립,대전,C그룹,44.89793106088575,44.83525071364526,44.83709056173202,42.769155317417166,68.23615624213966,68.39905949083204,69.95180027465511,70.98305379165917,69.92327038468974,70.78876788375567,69.61688526621404,68.97282,69.36437
131,대진대학교,대학,사립,경기,B그룹,44.45468511369922,44.32892383572307,44.31904951135991,42.7488514975811,67.35147082001144,68.12245074322583,68.41864078667295,68.2028093311457,68.1117575417451,69.50798913584467,69.60532534010333,68.213005,68.37147
132,대한신학대학원대학교,대학원대학,사립,경기,-,44.45736849260242,44.44740463190189,44.315313357825985,42.7488514975811,71.29958373787315,71.25450648112077,70.81743620502859,71.19049936853898,71.04216166698973,71.00459526780803,71.01296995763435,70.93886,70.78871
133,덕성여자대학교,대학,사립,서울,B그룹,44.72987004221232,44.72409254237313,44.74085125285129,42.769155317417166,67.84404929826835,67.84994185530955,67.67360697245178,67.42653461679538,67.4447630174242,67.36981094298726,67.52956602460026,67.556915,67.61018
134,동강대학교,전문대학,사립,광주,B그룹,44.42814722708403,44.298834253610515,44.30604399078724,42.7488514975811,67.66958765502814,67.9623861457758,67.67561267949809,67.69390260865498,67.62690879858896,67.78711731097027,67.86636495002669,68.61113,68.72455
135,동국대학교,대학,사립,서울,A그룹,44.6610762765641,44.46735026421701,44.46034592217709,42.7488514975811,70.77654074828872,70.47678711819843,70.18803702031353,70.66814911744623,67.66949524055417,71.8993058544814,70.60480964010064,71.13042,71.00192
136,동국대학교 WISE캠퍼스,대학,사립,경북,B그룹,44.55088729398657,44.340442939378434,44.476889512434944,42.755348076271225,67.06941503267564,66.99010317574357,66.82186904969316,67.14166372756665,67.10537320907353,67.09365714654518,67.66792583207457,67.56495,67.60321
137,동남보건대학교,전문대학,사립,경기,A그룹,44.42942063196134,44.29946153662745,44.307113033066905,42.7488514975811,69.60139719569011,70.16440819719766,70.92137708787702,71.20167026573354,67.93568964736335,68.18593782683162,67.9393926916309,67.88793,68.43416
138,동덕여자대학교,대학,사립,서울,B그룹,44.581871004472454,44.53654405509296,44.53544037447559,42.7488514975811,69.206849444618,67.82622826108631,68.78842469621397,69.81929776777878,67.14444425657886,68.86439443002543,67.46982744560204,67.125206,68.492615
139,동명대학교,대학,사립,부산,B그룹,44.43559717480249,44.29991823862192,44.30764563545292,42.7488514975811,69.49727265264147,67.1378145433511,67.11696426557587,67.16873604590074,67.29147813693795,67.35758190405289,67.61556716755372,67.586914,67.63691
140,동방문화대학원대학교,대학원대학,사립,서울,-,44.70778586331014,44.80257285162298,44.84877125521412,42.769155317417166,70.70238482689531,70.47736693256756,67.95873009343521,68.21268957590777,67.963453170196,67.95848420113722,67.97480214254068,67.66508,68.11279
141,동부산대학교,전문대학,사립,부산,C그룹,44.50025271838498,44.29740129720498,44.30747547765373,42.7488514975811,67.68871567195042,67.87111694463617,70.92319565169562,71.27524525896715,71.27705654066459,71.27705654066456,71.27705654066459,71.26592,71.10581
142,동서대학교,대학,사립,부산,B그룹,44.61971508576519,44.48992306647462,44.502055986406866,42.7792290447651,67.69240795176641,67.541673889003,67.26343509654662,67.38048644028714,67.20595511106106,67.23498837167959,67.49089824559947,67.47781,67.44807
143,동서울대학교,전문대학,사립,경기,A그룹,44.43226623638992,44.300530578907114,44.30774031608384,42.7488514975811,68.01811448608231,68.03840962928689,67.62367603948594,67.6265473421215,67.61010768345605,67.60699842093385,67.61283447121102,67.694176,67.50997
144,동신대학교,대학,사립,전남,B그룹,44.45610831244245,44.332520419351624,44.3485001479477,42.7488514975811,67.30079354559138,67.26866149515207,67.31746519716323,67.35873519074056,67.39162944337274,67.39372443927556,67.8929035295275,67.85711,67.923744
145,동아대학교,대학,사립,부산,A그룹,44.743615504797326,44.66198615833308,44.661576639783824,42.7488514975811,70.44551352454434,70.07008790744113,70.03450371888758,69.16879892688223,68.75184013860472,68.66648421990259,69.832134950285,69.24366,69.944916
146,동아방송예술대학교,전문대학,사립,경기,B그룹,44.43599418248261,44.3047975623645,44.3096436367703,42.7488514975811,67.74192245910132,67.5403061063318,67.53174458002088,67.54949539380048,67.8084655270011,67.79349839822953,68.01558953053252,67.7977,68.27188
147,동아보건대학교,전문대학,사립,전남,C그룹,44.434167984283604,44.30733440476519,44.31332814924757,42.7488514975811,67.91581172318635,69.59003184048741,69.60958943768458,69.6378051681164,67.92556487190052,68.3168279231091,67.85999659074916,67.80132,68.26076
148,동양대학교,대학,사립,경북,C그룹,44.434310591570906,44.30234588088323,44.31031361216345,42.7488514975811,67.51594009261686,67.44426890835305,67.44349787697462,67.52602047039345,67.42035296650815,67.4370380617996,67.42545680977277,67.62419,67.54352
149,동양미래대학교,전문대학,사립,서울,A그룹,44.603218711431914,44.2974489509861,44.33666256947576,42.7488514975811,67.84313099085213,67.88838606548904,68.4372020917106,67.99056449621463,68.02868014718784,68.0344769010141,68.03244424044253,68.43549,67.683365
150,동우대학,전문대학,사립,강원,B그룹,44.4330839992722,44.300530578907114,44.30774031608384,42.7488514975811,71.32670478921851,71.28162753246613,71.27524525896715,71.27524525896715,71.27705654066459,71.27705654066456,71.27705654066459,71.26592,71.10581
151,동원과학기술대학교,전문대학,사립,경남,B그룹,44.43245671625527,44.30062343596516,44.30391852643364,42.7488514975811,69.36598875149211,69.83838022796431,70.79497719552856,67.94879432509175,69.6072364188837,68.79420666671312,69.40983180210775,67.616806,68.35632
152,동원대학교,전문대학,사립,경기,B그룹,44.4330839992722,44.29504584720484,44.30467937905018,42.7488514975811,68.77727231271689,68.17616079505854,69.04956213166194,69.19641151841304,68.43371440079554,68.42686549701114,68.1414107922749,69.61123,70.75299
153,동의과학대학교,전문대학,사립,부산,B그룹,44.42877451010096,44.295969810338484,44.30774031608384,42.7488514975811,68.42563001006884,70.72377953983855,69.5374435140979,68.34494780230803,69.63404884853406,69.2173502497218,68.33476972545658,69.50539,68.967514
154,동의대학교,대학,사립,부산,A그룹,44.49179037688615,44.34918292912889,44.36473810663827,42.7488514975811,68.3828406923253,68.04291438942538,67.6232087175941,67.39068974558964,67.18907765163816,67.13827250188048,67.16053765263331,67.2194,67.31352
155,두원공과대학교,전문대학,사립,경기,B그룹,44.4330839992722,44.300530578907114,44.30774031608384,42.7488514975811,70.44298183467606,68.34578865321339,67.6084193229061,68.39028094765555,69.22388084611472,67.97438635953552,69.5006903471068,68.59766,68.54437
156,디지털서울문화예술대학교,대학,사립,서울,C그룹,44.4330839992722,44.300530578907114,44.30774031608384,42.7488514975811,71.32670478921851,71.28162753246613,71.27524525896715,71.25269516121544,70.83245260119885,70.83622581723012,70.46869373371032,70.11528,70.29485
157,루터대학교,대학,사립,경기,C그룹,44.67812105993691,44.625074033319386,44.63657309700493,42.7488514975811,70.05632161007541,69.21162941994413,69.36246756797244,67.94071002304472,67.94271349739361,67.9478996235054,67.95227737130625,68.10642,68.07817
158,마산대학교,전문대학,사립,경남,A그룹,44.4330839992722,44.300530578907114,44.30774031608384,42.7488514975811,67.9638582464256,67.88520606011504,68.05314509332739,68.47823642503326,68.1213717480831,68.47886767550321,68.28686116942988,68.090454,67.624435
159,명신대학교,대학,사립,전남,C그룹,44.4330839992722,44.300530578907114,44.30774031608384,42.7488514975811,71.32670478921851,71.28162753246613,71.27524525896715,71.27524525896715,71.27705654066459,71.27705654066456,71.27705654066459,71.26592,71.10581
160,명지대학교,대학,사립,서울,A그룹,44.581390474419244,44.436964586902604,44.43200640846734,42.7488514975811,68.4990848656348,67.9085199836937,67.60378091179079,67.3474958867824,67.15506793885415,67.09703607118489,67.45822665059094,67.47495,67.29254
161,명지전문대학,전문대학,사립,서울,A그룹,44.42983389426519,44.325714395146214,44.30667127380417,42.7488514975811,67.67508747202905,67.57857872061886,68.24860314032293,67.60355446828807,67.59553564358762,67.60428625044986,67.88909124571505,68.44769,68.15393
162,목원대학교,대학,사립,대전,B그룹,44.62974988620451,44.306024154663206,44.32394472886058,42.7488514975811,67.28757727016362,67.15173099388718,67.108780492356,67.13551203896166,67.10588714055154,67.15380422305785,67.17671614699152,67.24069,67.60099
163,목포가톨릭대학교,대학,사립,전남,C그룹,44.59395913895249,44.52775687934738,44.53297670471213,42.7488514975811,68.78560540395375,67.9625334335284,67.98239883617754,67.94787794711094,67.92459299184787,67.98819534710128,67.9698216702418,67.813965,68.07847
164,목포과학대학교,전문대학,사립,전남,B그룹,44.43163895337299,44.29534252732156,44.32307372038876,42.7488514975811,69.43767116639528,69.94105329944232,71.04407696990614,69.93599748845931,68.56946507369904,70.27035494918314,69.52344912051772,69.119125,69.909164
165,문경대학교,전문대학,사립,경북,C그룹,44.451590779293646,44.32831942194315,44.3189629709963,42.7488514975811,68.1413650587412,67.83506855581969,67.88486977655256,68.25291196237916,68.05424222593385,68.52254819089225,67.82404018226298,68.179634,68.04747
166,배재대학교,대학,사립,대전,B그룹,44.44299632431397,44.30217846819701,44.30516322640143,42.7488514975811,67.09370985387189,67.00502370956215,67.09738977993375,67.12419407272401,67.07654147799752,67.08820050718919,67.09189577800714,67.156624,67.330315
167,배화여자대학교,전문대학,사립,서울,B그룹,44.43883426409031,44.306280843725226,44.30727546472128,42.7488514975811,67.63786366970133,69.79776728802901,69.47823834946536,70.16931391427347,68.06251162943727,67.51860267157704,68.66586368843484,67.671326,67.74359
168,백석대학교,대학,사립,충남,A그룹,44.430449316752565,44.29614008313106,44.31032874766778,42.7488514975811,67.94449377978125,67.39754949969684,67.83946448570828,67.55742441445337,67.66472263430907,67.27064826520399,67.36400236821663,67.38612,67.48614
169,백석문화대학교,전문대학,사립,충남,A그룹,44.43226623638992,44.300530578907114,44.30423893167943,42.7488514975811,67.55913040206393,67.416494571917,67.82284178616068,67.8850484120506,69.25447172905763,68.3904221235086,68.40588228386795,68.78773,68.614914
170,백석예술대학,전문대학,사립,서울,A그룹,44.4330839992722,44.300530578907114,44.30774031608384,42.7488514975811,71.32670478921851,71.28162753246613,71.27524525896715,71.27524525896715,71.27705654066459,71.27705654066456,71.27705654066459,71.26592,71.10581
171,백제예술대학교,전문대학,사립,전북,C그룹,44.4330839992722,44.29946153662745,44.303825669375584,42.7488514975811,69.96176670473429,69.87278371714307,69.60527388859181,67.93636958475916,68.2179318733907,68.65691091139891,68.32029142601844,68.025566,68.328384
172,베뢰아국제대학원대학교,대학원대학,사립,서울,-,46.814801827013575,46.83527916021773,47.324633103644466,46.7582426881945,73.84009898594273,73.83441787538662,73.84514337086023,73.84172673319544,73.84172673319547,73.84379251463623,73.8364836568274,72.90633,72.64433
173,벽성대학,전문대학,사립,전북,C그룹,44.4330839992722,44.300530578907114,44.30774031608384,42.7488514975811,71.32670478921851,71.28162753246613,71.27524525896715,71.27524525896715,71.27705654066459,71.27705654066456,71.27705654066459,71.26592,71.10581
174,부산가톨릭대학교,대학,사립,부산,C그룹,44.446196093929686,44.2981441789695,44.3058061103149,42.7488514975811,67.67939306416565,67.635910242017,67.38246406282586,67.46075452127971,67.45067233298086,67.47046052200663,67.45117018891601,67.708496,67.51835
175,부산경상대학교,전문대학,사립,부산,B그룹,44.43245671625527,44.29990329589018,44.307113033066905,42.7488514975811,69.93159918334028,68.46775491323673,67.91292898666349,67.58424630816775,67.6031807378218,67.58368968418536,69.30628509768849,68.889404,69.02844
176,부산과학기술대학교,전문대학,사립,부산,B그룹,44.4330839992722,44.29907772151782,44.30754627893818,42.7488514975811,68.44185029346956,68.28766285462008,67.64264703912993,67.63427405406102,67.62939813459779,67.62742552835098,67.627425528351,67.787735,68.120056
177,부산교육대학교,대학,국립,부산,C그룹,45.106210288905594,44.85954809116063,45.13195813008907,42.77487972741577,67.88774529048804,67.75158431011839,67.76306644650334,67.72013742297807,67.7289435763407,67.74482317507344,67.742605416785,68.00245,67.81077
178,부산대학교,대학,국립,부산,A그룹,45.04448475993401,45.47062967560255,45.606882551647885,45.193623325853004,74.7556737943693,74.7845736134083,74.80830138587902,74.9694796153397,74.34855724087745,74.74797527243402,74.92611324261046,74.94108,74.50822
179,부산디지털대학교,대학,사립,부산,C그룹,44.4330839992722,44.300530578907114,44.30774031608384,42.7488514975811,71.27848279693379,71.28162753246613,71.27524525896715,71.27524525896715,71.2687916335287,71.26879163352869,71.27705654066459,71.29079,71.203926
180,부산보건대학교,전문대학,사립,부산,B그룹,44.42856085279053,44.29681553719227,44.30669173184075,42.7488514975811,67.75968018415014,67.56983097710086,67.5397170789023,67.51784384911006,67.54372577098265,67.8606433971624,67.9784612280691,67.551765,67.77646
181,부산여자대학교,전문대학,사립,부산,C그룹,44.599764361536465,44.5250357771974,44.314221897866666,42.7488514975811,67.89443869318117,67.77324133236989,67.46964138593749,68.35894133392681,67.46470692119253,67.50648017721034,67.53293399838891,67.77557,67.81775
182,부산예술대학교,전문대학,사립,부산,C그룹,44.43245671625527,44.29990329589018,44.32257844505477,42.7488514975811,71.29138830663231,71.24801671312008,71.2416344396211,71.24103038417833,71.24284166587576,71.24284166587574,71.24284166587576,71.28427,71.2471
183,부산외국어대학교,대학,사립,부산,B그룹,44.44620536491499,44.31624486343305,44.3169686834913,42.7488514975811,67.67906381527794,67.05306892735344,67.06561147644857,67.34654964423116,67.69571904114409,67.44855493429775,67.47440362128043,67.370056,67.45299
184,부산장신대학교,대학,사립,경남,C그룹,44.828936868427284,44.79595053076052,44.75316838269294,42.769155317417166,67.9576071287462,67.92268971256246,68.86960154544508,69.71072594359579,68.12432744598206,68.17212277231812,70.51496502316374,68.87143,69.71686
185,부천대학교,전문대학,사립,경기,A그룹,44.4330839992722,44.295969810338484,44.30317954751521,42.7488514975811,67.70187341264123,67.59557084497588,67.65278167579044,69.50486032094172,67.58781717896905,67.8288710816822,67.56114258946641,67.55103,67.88179
186,삼육대학교,대학,사립,서울,B그룹,44.43361119604647,44.307074741021054,44.30724403884165,42.7488514975811,67.40523302765546,67.26696251026519,67.14007142488514,67.19693470060808,67.16705623380776,67.35450320362648,67.39631541694199,67.51148,67.55412
187,삼육보건대학교,전문대학,사립,서울,C그룹,44.53462688339317,44.51856452259285,44.52050396696202,42.7488514975811,68.25295024627175,68.25023494083382,68.67553209515451,67.50571777051148,67.50268227409745,67.51655848140403,67.494426402834,67.604706,67.796684
188,상명대학교,대학,사립,서울,A그룹,44.600463349808955,44.33030803415748,44.36051277346062,42.7488514975811,67.93875507742976,67.54791646097667,67.34143075351818,67.8556773691729,67.45998775193912,67.61050357370685,67.07279613296457,67.42349,67.94794
189,상지대학교,대학,사립,강원,B그룹,44.57226975030576,44.513324090873624,44.483740297113776,42.7488514975811,67.3280191959205,67.21655733324867,67.12689918017814,67.14071550447422,67.36356784573928,67.1607544544637,67.72354080018724,67.35483,67.65395
190,상지영서대학교,전문대학,사립,강원,B그룹,44.43287034196177,44.30031692159668,44.30806201230875,42.7488514975811,70.35694929844303,69.75657170100288,71.27524525896715,71.27524525896715,71.27705654066459,71.27705654066456,71.27705654066459,71.26592,71.10581
191,서강대학교,대학,사립,서울,A그룹,45.298909097405634,45.03680383377399,44.91732659273065,42.769155317417166,69.72562167824809,70.03939688997768,69.26883605242924,70.24011079971638,70.20691151337167,70.26931916228281,70.29764977735884,70.70274,68.592995
192,서경대학교,대학,사립,서울,B그룹,44.41520803950855,44.28712645342298,44.302641176444666,42.7488514975811,67.74337209241466,66.9417834069273,66.88912792848457,67.21461781347088,68.17278049454904,67.27764368600147,67.21001830534848,68.1475,68.002464
193,서남대학교,대학,사립,전북,C그룹,44.605302384827134,44.57592609191073,44.581680647277416,42.769155317417166,71.32670478921851,71.28162753246613,71.27524525896715,71.27524525896715,71.27705654066459,71.27705654066456,71.27705654066459,71.26592,71.10581
194,서라벌대학교,전문대학,사립,경북,C그룹,44.69591143220095,44.57816381671904,44.592654067211285,42.769155317417166,68.46060110563839,68.27029995498444,68.19702479107292,67.99601906872614,69.6373226494414,68.78322071815413,71.04126600269963,69.69427,70.1019
195,서영대학교,전문대학,사립,광주,A그룹,44.43226623638992,44.300530578907114,44.30774031608384,42.7488514975811,67.80321620342296,67.76680308955095,67.76810676400218,67.77045463790249,67.7726114389077,67.77731504175648,67.78062088242118,67.77897,67.99497
196,서울과학기술대학교,대학,국립,서울,A그룹,44.450215611555095,44.480483644806874,44.40938288604884,42.75457590757971,67.9063876457644,67.75018201103802,67.77927725850444,69.16748257831456,68.15398163998461,68.4019107711194,69.66443656023823,68.543205,68.90832
197,서울과학종합대학원대학교,대학원대학,사립,서울,-,44.44770942820625,44.31856873641848,44.32577847359519,42.7488514975811,69.6801479422196,69.61243189173749,68.88035405636307,71.07574442811364,68.26941914625985,68.5449750036049,68.93636381924715,69.278175,69.53483
198,서울교육대학교,대학,국립,서울,C그룹,44.70345126229788,45.11960274899651,44.7219010905939,42.769155317417166,67.61649407466196,67.53664763534937,67.58292728177652,67.86889148826579,67.51874503431877,67.46968735705016,67.79948615308416,67.8252,68.15196
199,서울기독대학교,대학,사립,서울,C그룹,44.45440060601026,44.331913421544414,44.576840008725085,42.7488514975811,68.36717754611341,67.83983802908703,67.92474331769955,68.09457238778151,68.07245968180321,69.3146538852312,67.82547271056103,68.531494,70.46214
200,서울대학교,대학,국립,서울,A그룹,49.57863733928693,50.80665759440421,51.00716272074728,50.8167276113504,81.9310603890824,81.93579417910189,81.93579417910189,82.03885337406372,82.01590092509056,82.04254690275721,82.02721984885876,81.301155,81.56025
201,서울디지털대학교,대학,사립,서울,A그룹,44.4330839992722,44.300530578907114,44.30774031608384,42.7488514975811,71.32670478921851,71.25261487763969,71.22880120730075,71.26698035183128,71.27235468338209,71.26879163352869,68.93075339472543,70.23471,68.4785
202,서울미디어대학원대학교,대학원대학,사립,서울,-,44.53676570951541,44.41298961948419,44.41878569703072,42.7488514975811,71.31222113672388,71.07670830772696,70.76751757711925,71.49279546073956,71.26257288816994,68.66998050327982,70.41731473027595,68.60066,68.725716
203,서울벤처대학원대학교,대학원대학,사립,서울,-,44.4330839992722,44.300530578907114,44.30774031608384,42.7488514975811,71.32670478921851,71.28162753246613,71.27524525896715,71.27524525896715,71.27705654066459,71.27705654066456,71.27705654066459,71.26592,71.10581
204,서울불교대학원대학교,대학원대학,사립,서울,-,44.68387114844122,44.47372196397305,44.51904090290523,42.7488514975811,71.28911376197766,72.06865803217802,72.03983694573378,71.9833121924314,71.98880138310575,71.77779733783008,71.95740886915142,72.04138,72.1139
205,서울사이버대학교,대학,사립,서울,A그룹,44.4330839992722,44.300530578907114,44.30774031608384,42.7488514975811,71.32670478921851,71.28162753246613,71.27524525896715,71.27524525896715,71.27705654066459,71.27705654066456,71.27705654066459,71.26592,71.10581
206,서울사회복지대학원대학교,대학원대학,사립,서울,-,44.53565830358589,44.41298961948419,44.41951701399544,42.7488514975811,71.29844532451881,71.27177416003211,71.27524525896715,71.26076160647251,71.26045167604873,68.5914064838485,71.27705654066459,70.70066,71.00885
207,서울상담심리대학원대학교,대학원대학,사립,서울,-,44.803138713951526,44.74100761485009,44.60424341713437,42.755348076271225,69.82277545976825,69.71042963365119,69.84614886289098,68.63697327514892,68.70421445967767,68.63676762102367,69.86317170786876,69.75685,70.29078
208,서울성경신학대학원대학교,대학원대학,사립,서울,-,46.74305228522626,46.74305228522626,44.84031124881547,42.769155317417166,68.47177326526904,68.38540549220191,70.50542370296317,68.11451200785399,68.18287501027052,68.42979784604654,68.29479868839718,67.92272,67.94534
209,서울시립대학교,대학,공립,서울,A그룹,44.69087546575905,44.62618948318363,44.704424816400724,42.7488514975811,69.62040911053369,70.3149474709345,73.5793243692437,70.63865043991993,71.70598683162153,70.89261841633277,71.49181169038833,70.94006,70.98162
210,서울신학대학교,대학,사립,경기,C그룹,44.61101658158732,44.51805824999769,44.5901518064,42.769155317417166,67.80447535743265,67.69545205104147,67.68019964395327,67.84737746024639,68.32366375710012,69.17544219751318,69.34315441865546,68.77175,68.819
211,서울여자간호대학교,전문대학,사립,서울,C그룹,44.43226267910963,44.30305161165527,44.307152917673704,42.7488514975811,67.91023378252001,67.85341415652063,67.60682098018495,67.59431089472295,67.60078034435548,67.79197474936673,67.80588256126869,67.972534,67.91759
212,서울여자대학교,대학,사립,서울,B그룹,44.555472818798066,44.5005761197916,44.52468041949489,42.755348076271225,67.3075984980027,67.01304122613521,66.95528193972348,67.26674000919662,66.81615390603373,66.87999104048909,67.00804683303284,68.49669,68.14694
213,서울예술대학교,전문대학,사립,경기,B그룹,44.42699060548733,44.29601845977881,44.30699322495405,42.7488514975811,68.36350533645371,67.5913359147613,68.33142869261863,67.66304814866261,67.91547639249721,68.07723103560537,67.95941928131367,68.11426,68.03302
214,서울외국어대학원대학교,대학원대학,사립,서울,-,44.4330839992722,44.300530578907114,44.30774031608384,42.7488514975811,71.32670478921851,71.25662769324197,71.22614478549875,70.77540047226569,69.64136023306516,69.6396343514199,68.15298400011287,68.84678,70.05623
215,서울장신대학교,대학,사립,경기,C그룹,44.74743243200277,44.80255391894276,44.70252499201035,42.769155317417166,67.76504363711082,67.83450492741643,67.83372758810516,67.81578503072028,67.82109802786209,67.85453050764775,68.19021049346186,68.265396,68.17855
216,서울한영대학교,대학,사립,서울,C그룹,45.06515556115577,44.84674872265891,44.85970710163408,42.769155317417166,68.00633474372715,67.91300019520884,67.9100600897416,67.89774200272205,68.1217247724178,67.8990974100371,68.31223555001071,68.27102,68.04056
217,서원대학교,대학,사립,충북,B그룹,44.438668000371194,44.32677493702456,44.34633723403787,42.7488514975811,67.3897419762223,67.09585595294962,67.1776375297961,69.4484778595404,69.1916333792006,67.46053309998241,67.94423411429625,67.93463,68.04995
218,서일대학교,전문대학,사립,서울,A그룹,44.4535121669316,44.29828707640574,44.37848358630118,42.7488514975811,68.1397898858404,68.28900432229217,68.26062444171907,67.66118166547764,67.78578719707895,67.6842916476543,67.68647889772095,67.670815,68.11098
219,서정대학교,전문대학,사립,경기,A그룹,44.4330839992722,44.300530578907114,44.30774031608384,42.7488514975811,69.65409141027628,69.63437348509036,69.91161137690659,69.90739776122119,70.28674410543088,70.25879121569633,69.62658882523642,69.09877,68.828064
220,서해대학,전문대학,사립,전북,C그룹,44.43226623638992,44.295643319624894,44.30774031608384,42.7488514975811,68.9023781709301,70.14872110137657,71.00103722294327,71.27524525896715,71.27705654066459,71.27705654066456,71.27705654066459,71.26592,71.10581
221,선교청대학교,대학,사립,충남,C그룹,44.4330839992722,44.300530578907114,44.30774031608384,42.7488514975811,71.32670478921851,71.28162753246613,71.27524525896715,71.27524525896715,71.27705654066459,71.27705654066456,71.27705654066459,71.26592,71.10581
222,선린대학교,전문대학,사립,경북,C그룹,44.4330839992722,44.3162362852043,44.307526658773405,42.7488514975811,68.55476564082943,67.89041321000715,68.74388652660022,67.87295274327563,69.24317290906265,68.46887177287634,67.96744603466387,67.78636,67.57284
223,선문대학교,대학,사립,충남,B그룹,44.41409295043053,44.32853927548921,44.28536803294754,42.7488514975811,67.61546311596396,67.31806579483278,67.26880793267391,67.19250856869697,67.13942967587528,67.04199406654523,67.03417871256207,67.03902,67.089
