YR,RK,SNM,SCR,ID,STYP,FND,RGN,USC,BR_TCNT_KB,BR_TCNT_OB,BR_TCNT_SUM,BR_BCNT_KB,BR_BCNT_OB,BR_BCNT_SUM,ER_EJN_PKG,ER_WDB_PKG,ER_EB_TCNT,ER_ELV_PKG,ER_TTL_PKG,ER_TTL_TCNT,SRL_KR,SRL_OT,SRL_TTL,AHC_ABI_BUY,AHC_ABI_DON,AHC_ABI_TTL,AHC_ATI,AHC_ARM,BPS_BO,BPS_SCP,BPS_BPS,GRR_AHBC,GRR_BO,GRR_GRR,FACLT_LAS,FACLT_RS_TRS,FACLT_EQP_TPC,APS_AR,APS_SCC,APS_APS,STL_USTL,STL_BC,STL_SRC,STL_NBC,STL_ERC_EJN,STL_ERC_WDB,STL_ERC_EB,STL_ERC_OER,STL_MCT,BGT_UBGT,BGT_BC,BGT_SRC,BGT_NBC,BGT_ERC_EJN,BGT_ERC_WDB,BGT_ERC_EB,BGT_ERC_OER,BGT_MCT,CPSS_MC,CPSS_SCP,CPSS_CPS,LBRT_MC,LBRT_USTL,LBRT_BRT,BG3Y_MCS_21A,BG3Y_MCS_22B,BG3Y_MCS_23C,BG3Y_BG3Y,VUC_VTC_PYR_SC,VUC_VTC_PYR_UGRD,VUC_VTC_PYR_GRAD,VUC_VTC_PYR_FFAC,VUC_VTC_PYR_PFAC,VUC_VTC_PYR_STF,VUC_VTC_PYR_OTH,VUC_VTC_PYR_SUM,VUC_VTC_CYR_SC,VUC_VTC_CYR_UGRD,VUC_VTC_CYR_GRAD,VUC_VTC_CYR_FFAC,VUC_VTC_CYR_PFAC,VUC_VTC_CYR_STF,VUC_VTC_CYR_OTH,VUC_VTC_CYR_SUM,VUC_DPC,VUC_UC_LUC,LS_LU_UGRD,LS_LU_GRAD,LS_LU_FAC,LS_LU_STF,LS_LU_OTH,LS_LU_SUM,LS_LB_UGRD,LS_LB_GRAD,LS_LB_FAC,LS_LB_STF,LS_LB_OTH,LS_LB_SUM,RCOL_RBF10_REQ,RCOL_RBF10_PRV,RCOL_RAF10_CSLT,RCOL_RAF10_PHN,RCOL_RAF10_ONL,RCOL_RFLN_REQ,RCOL_RFLN_PRV,RCOL_RFC_REQ,RCOL_RFC_PRV,UE_OEU_EDC,UE_OEU_EP,UE_REU_EDC,UE_REU_EP,LPS_LB,LPS_SCP,LPS_LPS,VPS_VC,VPS_SCP,VPS_VPS,STF_FT_EXC_SL1,STF_FT_EXC_SL2,STF_FT_EXC_ALIB,STF_FT_EXC_NOH,STF_FT_EXC_SUM,STF_FT_MRL_SL1,STF_FT_MRL_SL2,STF_FT_MRL_ALIB,STF_FT_MRL_NOH,STF_FT_MRL_SUM,STF_PT_EXC_SL1,STF_PT_EXC_SL2,STF_PT_EXC_ALIB,STF_PT_EXC_NOH,STF_PT_EXC_SUM,STF_PT_MRL_SL1,STF_PT_MRL_SL2,STF_PT_MRL_ALIB,STF_PT_MRL_NOH,STF_PT_MRL_SUM,STF_TTL_EXC_SL1,STF_TTL_EXC_SL2,STF_TTL_EXC_ALIB,STF_TTL_EXC_NOH,STF_TTL_EXC_SUM,STF_TTL_MRL_SL1,STF_TTL_MRL_SL2,STF_TTL_MRL_ALIB,STF_TTL_MRL_NOH,STF_TTL_MRL_SUM,STF_TTL_SUM_SL1,STF_TTL_SUM_SL2,STF_TTL_SUM_ALIB,STF_TTL_SUM_NOH,STF_TTL_SUM_SUM,SES_OE_PTH,SES_OE_PTC,SES_OE2_PTH,SES_OE2_PTC,SPK_FT_LIB,SPK_FT_NLIB,SPK_PT_LIB,SPK_PT_NLIB,SPK_SCC,SPK_SPK,LPK_LFT2,LPK_LPT2,LPK_SCC,LPK_LPK,EHS_EH,EHS_LFT,EHS_LPT,EHS_EHS
2023,11,부산대학교,74.9,178,대학,국립,부산,A그룹,883349,462610,1345959,1687340,850933,2538273,44,55,682148,5,104,682148,439,168,607,42626,13439,56065,32796,49111,2538273,26772,94.8000030517578,56065,2538273,2.299999952316284,35803.3984375,5000,182,35803.3984375,27126,1.2999999523162842,415693051558,998018100,74893280,13984530,3171980320,916229780,0,58868180,5233974190,334664371000,750000000,93800000,10000000,3257947000,938696000,0,60450000,5110893000,5233974190,26772,195501.8,5233974190,415693051558,1.3,5601337370,5277182260,5233974190,-3.3,26772,19258,7514,1413,1980,930,1831,32926,27126,19759,7367,1425,2146,939,2047,33683,0,1985211,8580,2938,1198,1309,1578,15603,89721,43794,33232,21923,33905,222575,0,0,0,0,0,552,800,1928,2329,143,3704,35,4911,133515,26772,5.0,1985211,26772,74.19999694824219,9,38.0,0,1,48.0,0,0,0,0.0,0.0,0,2.0,0,3.0,5.0,0,0,0,0,0,9,40.0,0,4.0,53.0,0,0,0,0.0,0.0,9,40.0,0,4.0,53.0,1319.0,472,1201.0,328,47.0,1.0,2.0,3.0,27126,1.899999976158142,47.0,2.0,27126,1.7999999523162842,2520.0,46.0,6.0,48.5
2023,12,전남대학교,74.9,321,대학,국립,광주,A그룹,884383,485957,1370340,1370575,608223,1978798,41,45,276515,0,86,276515,579,249,828,27972,14147,42119,28519,14,1978798,23488,84.19999694824219,42119,1978798,2.200000047683716,40393.0,5211,154,40393.0,23747,1.7000000476837158,388048300028,613593750,85079658,9134650,2318374013,797602477,0,12908540,3836693088,305406706000,602520000,87000000,6500000,2029489590,797601870,0,12908540,3536020000,3836693088,23488,163346.9,3836693088,388048300028,1.0,3361102344,3449491708,3836693088,6.9,23488,18766,4722,1285,1382,916,4572,31643,23747,18937,4810,1283,1588,907,6004,33529,0,1330927,8041,2106,1098,569,1348,13162,66773,26958,21819,7169,17506,140225,0,0,0,0,0,712,640,898,301,316,3744,45,1528,93731,23488,4.0,1330927,23488,56.70000076293945,11,24.0,0,4,39.0,0,0,0,0.0,0.0,0,2.0,0,0.0,2.0,0,0,0,0,0,11,26.0,0,4.0,41.0,0,0,0,0.0,0.0,11,26.0,0,4.0,41.0,1533.5,445,1038.699951171875,404,35.0,4.0,2.0,0.0,23747,1.7000000476837158,35.0,2.0,23747,1.600000023841858,2572.199951171875,38.0,5.0,59.79999923706055
2023,13,울산과학기술원,74.4,295,대학,국립,울산,C그룹,102879,145504,248383,115705,162921,278626,37,23,447278,1,61,447278,0,0,0,7605,394,7999,7882,0,278626,3995,69.69999694824219,7999,278626,3.0,10657.0,1110,108,10657.0,3980,2.700000047683716,332622364095,164236619,0,473100,1109810634,457974709,0,17821791,1750316853,339230766411,130000000,0,3000000,1261421320,495578680,0,10000000,1900000000,1750316853,3995,438126.9,1750316853,332622364095,0.5,1520445897,1647099194,1750316853,7.3,3995,1754,2241,324,163,451,112,5045,3980,1752,2228,320,189,443,188,5120,0,23952,947,744,102,323,47,2163,7840,4265,679,3081,3061,18926,0,0,0,0,0,102,100,386,373,0,0,2,13,12105,3995,3.0,23952,3995,6.0,0,3.0,0,1,4.0,0,0,0,0.0,0.0,0,2.0,0,4.0,6.0,0,0,0,0,0,0,5.0,0,5.0,10.0,0,0,0,0.0,0.0,0,5.0,0,5.0,10.0,0.0,0,0.0,0,3.0,1.0,2.0,4.0,3980,1.899999976158142,3.0,2.0,3980,1.2999999523162842,0.0,4.0,8.0,0.0
2023,14,이화여자대학교,73.3,308,대학,사립,서울,A그룹,634077,534313,1168390,968632,746510,1715142,36,90,514418,7,133,514418,270,633,903,47178,3162,50340,42718,56582,1715142,21080,81.4000015258789,50340,1715142,3.0,22120.0,3502,340,22120.0,21848,1.0,421950057358,888741489,678571748,2837755,2674661349,755028045,0,137323603,5137163989,431455623000,759000000,708000000,5000000,2387000000,1085040000,0,47000000,4991040000,5137163989,21080,243698.5,5137163989,421950057358,1.2,4822451661,4793865487,5137163989,3.3,21080,15281,5799,989,2000,660,9363,34092,21848,15940,5908,981,2093,676,9098,34696,0,623412,7472,3815,985,441,2505,15218,64722,58963,22281,9213,99841,255020,0,0,0,0,0,2207,2247,3403,7563,161,1921,357,6615,123685,21080,5.900000095367432,623412,21080,29.600000381469727,12,8.0,0,1,21.0,0,0,0,0.0,0.0,0,10.0,11,2.0,23.0,0,0,0,0,0,12,18.0,11,3.0,44.0,0,0,0,0.0,0.0,12,18.0,11,3.0,44.0,1070.0,278,276.0,69,20.0,1.0,21.0,2.0,21848,1.7999999523162842,20.0,21.0,21848,1.899999976158142,1346.0,21.0,24.0,29.89999961853028
2023,15,중앙대학교,73.1,339,대학,사립,서울,A그룹,536792,606371,1143163,1492519,834289,2326808,52,89,716527,2,143,716527,143,106,249,32951,3892,36843,25697,46027,2326808,29052,80.0999984741211,36843,2326808,1.600000023841858,33173.80078125,5251,245,33173.80078125,29912,1.100000023841858,414513968787,1011200500,296227880,27978390,2715674097,1229109966,0,210992754,5491183587,406027535122,869000000,289415510,28000000,2131184119,846916067,0,149000014,4313515710,5491183587,29052,189012.2,5491183587,414513968787,1.3,4071265225,4310408865,5491183587,16.6,29052,23075,5977,1124,1479,695,17076,49426,29912,24014,5898,1152,1485,703,17966,51218,0,1925571,8648,2030,676,377,2380,14111,80168,28393,13330,8439,108459,238789,0,0,0,0,0,116,56,1104,417,312,3554,10,2014,108561,29052,3.700000047683716,1925571,29052,66.30000305175781,5,12.0,0,0,17.0,0,0,0,0.0,0.0,1,17.0,2,0.0,20.0,0,0,0,0,0,6,29.0,2,0.0,37.0,0,0,0,0.0,0.0,6,29.0,2,0.0,37.0,711.0,222,703.0,184,17.0,0.0,20.0,0.0,29912,1.100000023841858,17.0,20.0,29912,1.2000000476837158,1414.0,17.0,20.0,38.20000076293945
2023,16,전북대학교,73.0,324,대학,국립,전북,A그룹,560994,250790,811784,1334322,439510,1773832,40,47,143857,7,94,143857,400,246,646,34594,10263,44857,28140,130966,1773832,21391,82.9000015258789,44857,1773832,2.5999999046325684,40489.0,3984,311,40489.0,21683,1.899999976158142,300980117652,469139750,486050595,7031900,1837786727,894914733,0,70110000,3765033705,313100000000,517500000,40000000,0,1870000000,889500000,0,70000000,3387000000,3765033705,21391,176010.2,3765033705,300980117652,1.3,3215297327,3206376458,3765033705,8.6,21391,17561,3830,1083,1623,757,3393,28247,21683,17800,3883,1080,1659,745,3406,28573,0,825122,7498,1378,613,360,700,10549,56115,14140,9923,4306,9956,94440,0,0,0,0,0,508,354,1655,1796,133,1786,73,3383,70255,21391,3.299999952316284,825122,21391,38.59999847412109,7,23.0,2,2,34.0,0,0,0,0.0,0.0,0,2.0,0,0.0,2.0,0,0,0,0,0,7,25.0,2,2.0,36.0,0,0,0,0.0,0.0,7,25.0,2,2.0,36.0,795.0,289,1370.0,371,32.0,2.0,2.0,0.0,21683,1.600000023841858,32.0,2.0,21683,1.600000023841858,2165.0,34.0,2.0,60.09999847412109
2023,17,가톨릭대학교,73.0,6,대학,사립,경기,A그룹,453550,271904,725454,729585,421455,1151040,102,77,446792,5,184,446792,929,255,1184,23167,2400,25567,19994,29954,1151040,10504,109.5999984741211,25567,1151040,2.299999952316284,17684.0,3104,181,17684.0,10966,1.600000023841858,264893736947,404510928,57226507,3525927,3044156602,706693423,0,86328314,4302441701,238362361000,421100000,67100000,5500000,3594316052,961565115,0,122404833,5171986000,4302441701,10504,409600.3,4302441701,264893736947,1.6,3890966903,4197659950,4302441701,5.2,10504,7928,2576,1215,1642,526,4018,17905,10966,8343,2623,1266,1671,525,4447,18875,0,548205,3513,657,1685,167,411,6433,43796,15448,27493,3773,12889,103399,0,0,0,0,0,565,1660,708,2902,105,1602,1,96,59244,10504,5.599999904632568,548205,10504,52.20000076293945,4,12.0,1,7,24.0,0,0,0,0.0,0.0,0,1.5,0,0.0,1.5,0,0,0,0,0,4,13.5,1,7.0,25.5,0,0,0,0.0,0.0,4,13.5,1,7.0,25.5,398.5,67,217.5,47,17.0,7.0,1.5,0.0,10966,2.200000047683716,17.0,1.5,10966,1.7000000476837158,616.0,23.0,1.5,25.100000381469727
2023,18,건국대학교,72.9,18,대학,사립,서울,A그룹,448631,148343,596974,975919,197391,1173310,24,21,76223,3,48,76223,443,188,631,22923,6491,29414,17208,198771,1173310,19890,59.0,29414,1173310,2.5999999046325684,24648.0,3443,153,24648.0,19996,1.2000000476837158,275434501213,473019630,24757370,0,1427624462,628828043,0,33770790,2588000295,280662005000,350000000,11610960,0,1540000000,631000000,0,66000000,2598610960,2588000295,19890,130115.7,2588000295,275434501213,0.9,2500000000,2499999899,2588000295,1.8,19890,15343,4547,627,1538,612,35359,58026,19996,15688,4308,623,1560,666,26490,49335,0,260886,6209,1458,532,357,1828,10384,42990,16584,9879,4767,35964,110184,0,0,0,0,0,102,179,494,294,9,162,41,401,59574,19890,3.0,260886,19890,13.100000381469728,0,3.0,0,3,6.0,0,0,0,0.0,0.0,0,14.0,1,0.0,15.0,0,0,0,0,0,0,17.0,1,3.0,21.0,0,0,0,0.0,0.0,0,17.0,1,3.0,21.0,36.0,5,481.0,103,3.0,3.0,15.0,0.0,19996,0.8999999761581421,3.0,15.0,19996,0.8999999761581421,517.0,8.0,13.0,24.600000381469727
2023,19,세종대학교,72.6,236,대학,사립,서울,A그룹,382293,212072,594365,664051,320953,985004,33,34,116420,5,72,116420,105,79,184,8151,2367,10518,8511,0,985004,14602,67.5,10518,985004,1.100000023841858,17313.5,2638,235,17313.5,15495,1.100000023841858,199256826848,155642067,34268533,0,820040395,315259825,0,43830000,1369040820,230898702000,159236000,38000000,0,979671950,384418722,0,43830000,1605156672,1369040820,14602,93757.1,1369040820,199256826848,0.7,1431238112,1548044008,1369040820,-1.7,14602,11688,2914,550,694,370,14104,30320,15495,12414,3081,555,701,369,14102,31222,0,527602,3140,449,325,175,175,4264,15703,2571,2338,1544,20364,42520,0,0,0,0,0,38,63,96,47,63,682,0,0,18274,14602,1.2999999523162842,527602,14602,36.09999847412109,1,5.0,0,0,6.0,0,0,0,0.0,0.0,0,10.0,2,0.0,12.0,0,0,0,0,0,1,15.0,2,0.0,18.0,0,0,0,0.0,0.0,1,15.0,2,0.0,18.0,154.0,28,395.0,82,6.0,0.0,12.0,0.0,15495,1.0,6.0,12.0,15495,1.2000000476837158,549.0,6.0,12.0,30.5
2023,20,충남대학교,72.4,357,대학,국립,대전,A그룹,634760,300339,935099,1373310,494432,1867742,34,54,335874,5,93,335874,78,387,465,16038,9182,25220,16540,11500,1867742,21840,85.5,25220,1867742,1.399999976158142,37738.0,5151,177,37738.0,22307,1.7000000476837158,340206207437,378892840,362368710,0,2376734570,789236180,0,120672620,4027904920,246332847000,30000000,226300000,0,1800000000,0,0,0,2056300000,4027904920,21840,184427.9,4027904920,340206207437,1.2,2400604070,4462900887,4027904920,38.1,21840,16930,4910,1029,1622,886,5413,30790,22307,17376,4931,1036,1620,869,6078,31910,0,1177376,6367,1797,562,461,770,9957,63183,24460,10321,5297,13617,116878,0,0,0,0,0,833,788,2680,4318,383,6139,5,253,87643,21840,4.0,1177376,21840,53.900001525878906,11,16.5,0,2,29.5,0,0,0,0.0,0.0,0,0.0,0,3.0,3.0,0,0,0,0,0,11,16.5,0,5.0,32.5,0,0,0,0.0,0.0,11,16.5,0,5.0,32.5,311.0,78,1939.10009765625,571,27.5,2.0,0.0,3.0,22307,1.399999976158142,27.5,0.0,22307,1.2000000476837158,2250.10009765625,32.0,3.0,64.30000305175781
2023,21,인하대학교,72.3,316,대학,사립,인천,A그룹,597133,342773,939906,1223949,401412,1625361,49,48,113666,3,100,113666,445,75,520,11620,5804,17424,15106,44682,1625361,20348,79.9000015258789,17424,1625361,1.100000023841858,26368.19921875,3357,173,26368.19921875,21092,1.2999999523162842,268658195051,281286394,47297443,1049670,2058788178,703204699,0,90690416,3182316800,281887166000,272830000,44700000,2000000,2022300000,643700000,0,100000000,3085530000,3182316800,20348,156394.6,3182316800,268658195051,1.2,2581819126,3051469559,3182316800,11.2,20348,17175,3173,859,1117,379,11662,34365,21092,17798,3294,890,1157,450,11577,35166,0,762155,7375,1214,425,351,685,10050,50209,12128,7105,5634,33190,108266,0,0,0,0,0,292,989,1100,245,236,4839,7,869,62337,20348,3.0999999046325684,762155,20348,37.5,7,3.0,1,0,11.0,0,0,0,0.0,0.0,0,11.0,0,1.0,12.0,0,0,0,0,0,7,14.0,1,1.0,23.0,0,0,0,0.0,0.0,7,14.0,1,1.0,23.0,479.0,142,387.0,100,11.0,0.0,11.0,1.0,21092,1.0,11.0,11.0,21092,1.0,866.0,11.0,8.0,45.59999847412109
2023,22,영남대학교,72.2,276,대학,사립,경북,A그룹,564124,424550,988674,1210510,669087,1879597,59,52,112846,0,111,112846,595,73,668,18414,5598,24012,22268,48731,1879597,22523,83.5,24012,1879597,1.2999999523162842,35510.19921875,3889,285,35510.19921875,22779,1.600000023841858,328055493977,273454369,63830750,6705420,1587241619,590285235,0,105722633,2627240026,345701890000,270000000,62000000,7000000,1602400000,565100000,0,106500000,2613000000,2627240026,22523,116647.0,2627240026,328055493977,0.8,2460526615,2553111143,2627240026,3.3,22523,20009,2514,948,1146,559,1837,27013,22779,20332,2447,924,1138,602,1700,27143,0,621970,7534,861,631,441,421,9888,47479,11557,12891,5692,9504,87123,0,0,0,0,0,454,836,711,727,54,1038,7,258,59036,22523,2.5999999046325684,621970,22523,27.600000381469727,10,12.0,1,1,24.0,0,0,0,0.0,0.0,0,4.0,0,7.0,11.0,0,0,0,0,0,10,16.0,1,8.0,35.0,0,0,0,0.0,0.0,10,16.0,1,8.0,35.0,323.5,84,177.0,29,23.0,1.0,4.0,7.0,22779,1.2999999523162842,23.0,4.0,22779,1.2000000476837158,500.5,24.0,11.0,14.300000190734863
2023,23,아주대학교,72.1,264,대학,사립,경기,A그룹,381249,259422,640671,680808,462764,1143572,52,56,108163,3,111,108163,179,34,213,17471,2552,20023,17723,35161,1143572,13712,83.4000015258789,20023,1143572,1.7999999523162842,16067.599609375,2615,102,16067.599609375,13842,1.2000000476837158,308963423973,336033773,36554036,487040,2277798089,672967790,0,59746042,3383586770,291393504000,337000000,47000000,3000000,2519975000,697666000,0,76188000,3680829000,3383586770,13712,246761.0,3383586770,308963423973,1.1,2988445924,3193341608,3383586770,6.4,13712,9705,4007,747,847,342,9177,24825,13842,9825,4017,746,919,382,8534,24423,0,824093,5039,1257,468,395,1662,8821,51098,12801,11203,6570,23858,105530,0,0,0,0,0,207,280,1766,735,132,1949,5,470,63899,13712,4.699999809265137,824093,13712,60.09999847412109,0,10.0,0,4,14.0,0,0,0,0.0,0.0,0,10.0,0,0.0,10.0,0,0,0,0,0,0,20.0,0,4.0,24.0,0,0,0,0.0,0.0,0,20.0,0,4.0,24.0,803.9000244140625,168,1361.5999755859375,260,10.0,4.0,10.0,0.0,13842,1.5,10.0,10.0,13842,1.399999976158142,2165.5,13.0,11.0,90.1999969482422
2023,24,강원대학교,72.0,14,대학,국립,강원,A그룹,859882,203790,1063672,1290050,322970,1613020,50,64,159399,1,115,159399,487,158,645,37466,5416,42882,37809,21224,1613020,21291,75.80000305175781,42882,1613020,2.700000047683716,35438.19921875,4070,319,35438.19921875,21759,1.600000023841858,312613198373,860971664,775098258,1970250,1797775010,714149709,0,8000000,4157964891,288342755000,684300000,683192632,3000000,500000000,449500000,0,8000000,2327992632,4157964891,21291,195292.1,4157964891,312613198373,1.3,3760224728,3479036336,4157964891,6.0,21291,18630,2661,996,1456,931,1181,25855,21759,19031,2728,1005,1501,1024,1850,27139,0,473794,5551,787,512,361,432,7643,38631,8135,8233,4735,25335,85069,0,0,0,0,0,270,243,469,3273,224,2731,63,4857,46766,21291,2.200000047683716,473794,21291,22.299999237060547,10,15.0,0,2,27.0,0,0,0,0.0,0.0,1,0.0,0,3.5,4.5,0,0,0,0,0,11,15.0,0,5.5,31.5,0,0,0,0.0,0.0,11,15.0,0,5.5,31.5,796.5,236,1137.0999755859375,265,25.0,2.0,1.0,3.5,21759,1.2999999523162842,25.0,1.0,21759,1.2000000476837158,1933.5999755859373,26.0,5.5,61.400001525878906
2023,25,경상국립대학교,71.6,37,대학,국립,경남,A그룹,623500,287572,911072,1203080,454129,1657209,49,56,102846,3,108,102846,304,145,449,31515,10382,41897,26480,20,1657209,20144,82.30000305175781,41897,1657209,2.5999999046325684,34340.0,3616,212,34340.0,20208,1.7000000476837158,389059513212,820279220,559675650,2500000,1894884964,749915022,0,40730000,4067984856,289959647000,820600000,521300000,0,1805000000,711000000,0,41000000,3898900000,4067984856,20144,201945.2,4067984856,389059513212,1.0,2928203194,4087438309,4067984856,19.6,20144,17479,2665,1026,1478,828,15019,38495,20208,17631,2577,1027,1468,831,16385,39919,0,417488,7153,543,658,279,675,9308,63878,6567,12416,4884,9239,96984,0,0,0,0,0,324,163,718,880,113,611,52,1233,70445,20144,3.5,417488,20144,20.700000762939453,7,18.0,1,0,26.0,0,0,0,0.0,0.0,3,2.0,0,0.0,5.0,0,0,0,0,0,10,20.0,1,0.0,31.0,0,0,0,0.0,0.0,10,20.0,1,0.0,31.0,1248.5,244,871.4000244140625,250,26.0,0.0,5.0,0.0,20208,1.5,26.0,5.0,20208,1.5,2119.89990234375,25.0,5.0,70.69999694824219
2023,26,광주과학기술원,71.6,61,대학,국립,광주,C그룹,68732,90515,159247,88990,109371,198361,17,12,62029,1,30,62029,0,0,0,1382,759,2141,2325,834,198361,2020,98.1999969482422,2141,198361,1.100000023841858,8760.0,585,48,8760.0,2110,4.199999809265137,267461154000,40425793,0,0,1573199635,42923187,0,7900000,1664448615,280129320000,60000000,0,0,609000000,41000000,0,0,710000000,1664448615,2020,823984.5,1664448615,267461154000,0.6,2096048000,1832944275,1664448615,-10.9,2020,727,1293,187,106,759,0,3072,2110,833,1277,188,108,741,0,3147,0,93020,550,595,146,270,31,1592,5134,4424,7225,6730,1868,25381,0,0,0,0,0,79,155,125,5,10,47,11,92,9558,2020,4.699999809265137,93020,2020,46.0,0,3.0,0,1,4.0,0,0,0,0.0,0.0,0,1.0,0,7.0,8.0,0,0,0,0,0,0,4.0,0,8.0,12.0,0,0,0,0.0,0.0,0,4.0,0,8.0,12.0,37.0,3,0.0,0,3.0,1.0,1.0,7.0,2110,3.799999952316284,3.0,1.0,2110,1.899999976158142,37.0,5.0,9.0,2.5999999046325684
2023,27,동국대학교,71.5,135,대학,사립,서울,A그룹,862777,354591,1217368,1259639,435508,1695147,33,60,273528,0,93,273528,416,268,684,23241,5228,28469,26456,0,1695147,17198,98.5999984741211,28469,1695147,1.7000000476837158,23899.099609375,2653,146,23899.099609375,17607,1.399999976158142,260892796536,495861381,90339415,10498000,1988453016,852194150,0,0,3437345962,267330398000,470911000,121000000,10500000,1049022100,460047900,0,0,2111481000,3437345962,17198,199868.9,3437345962,260892796536,1.3,2482454152,2435963518,3437345962,19.6,17198,13270,3928,694,1773,535,9443,29643,17607,13416,4191,681,1793,537,9974,30592,0,490558,6373,1908,568,299,479,9627,67614,33334,10332,4416,8089,123785,0,0,0,0,0,216,336,388,402,108,2538,51,1778,100948,17198,5.900000095367432,490558,17198,28.5,2,3.0,0,0,5.0,0,2,0,0.0,2.0,0,11.0,0,0.0,11.0,0,0,0,0,0,2,14.0,0,0.0,16.0,0,2,0,0.0,2.0,2,16.0,0,0.0,18.0,377.0,106,990.5,230,7.0,0.0,11.0,0.0,17607,0.8999999761581421,7.0,11.0,17607,1.0,1367.5,7.0,13.0,68.4000015258789
2023,28,가천대학교,71.1,3,대학,사립,경기,A그룹,405787,159055,564842,987624,205034,1192658,34,42,85767,7,83,85767,6,0,6,20137,4852,24989,13633,0,1192658,22003,54.20000076293945,24989,1192658,2.0999999046325684,13194.2998046875,2984,243,13194.2998046875,23396,0.6000000238418579,280203826126,524335427,0,0,906075408,494140047,0,71060943,1995611825,303141836000,610000000,0,0,1051000000,515000000,0,80000000,2256000000,1995611825,22003,90697.3,1995611825,280203826126,0.7,2026162343,1973755559,1995611825,-0.7,22003,19370,2633,937,1521,379,1821,26661,23396,20563,2833,938,1608,387,5575,31904,0,700505,4640,334,420,246,139,5779,38034,2914,31831,3019,13351,89149,0,0,0,0,0,50,129,456,89,124,506,0,0,40948,22003,1.899999976158142,700505,22003,31.799999237060547,2,8.0,0,6,16.0,0,0,0,0.0,0.0,0,8.0,0,6.0,14.0,0,0,0,0,0,2,16.0,0,12.0,30.0,0,0,0,0.0,0.0,2,16.0,0,12.0,30.0,433.0,108,756.2999877929688,156,10.0,6.0,8.0,6.0,23396,1.0,10.0,8.0,23396,0.800000011920929,1189.300048828125,21.0,12.0,36.0
2023,29,충북대학교,71.0,359,대학,국립,충북,A그룹,458370,178415,636785,1138116,269009,1407125,46,48,120763,6,100,120763,617,163,780,22757,7806,30563,20455,60,1407125,16166,87.0,30563,1407125,2.200000047683716,26883.30078125,2295,171,26883.30078125,16271,1.7000000476837158,270781842624,388190240,42316000,1000000,1493831107,621748410,0,149289670,2696375427,216442101290,411880000,39000000,1000000,650000000,205000000,0,75000000,1381880000,2696375427,16166,166793.0,2696375427,270781842624,1.0,2249384970,2517193123,2696375427,9.5,16166,12818,3348,760,1162,684,4149,22921,16271,12981,3290,766,1166,694,2212,21109,0,780438,4798,1014,357,438,386,6993,45925,10863,6026,5931,17073,85818,0,0,0,0,0,502,305,1323,91,32,465,117,4554,56788,16166,3.5,780438,16166,48.29999923706055,6,14.800000190734863,1,1,22.799999237060547,0,0,0,0.0,0.0,0,0.0,0,3.0,3.0,0,0,0,0,0,6,14.800000190734863,1,4.0,25.799999237060547,0,0,0,0.0,0.0,6,14.800000190734863,1,4.0,25.799999237060547,457.0,72,691.199951171875,199,21.799999237060547,1.0,0.0,3.0,16271,1.5,21.799999237060547,0.0,16271,1.2999999523162842,1148.199951171875,25.0,2.0,42.5
2023,30,인제대학교,70.9,310,대학,사립,경남,B그룹,427763,168629,596392,683556,244032,927588,39,39,181596,0,78,181596,80,10,90,7703,1129,8832,6427,10855,927588,9112,101.8000030517578,8832,927588,1.0,13896.2001953125,2276,150,13896.2001953125,8747,1.600000023841858,175366141923,142519362,2178000,6318790,1142410357,65614679,0,120086956,1479128144,133060881000,162847000,1000000,2000000,1040139000,36000000,0,108000000,1349986000,1479128144,9112,162327.5,1479128144,175366141923,0.8,1496464178,1570221506,1479128144,-0.4,9112,7857,1255,967,544,311,726,11660,8747,7595,1152,937,534,345,1262,11825,0,183956,2428,273,195,196,161,3253,19005,2299,2950,2209,2404,28867,0,0,0,0,0,32,83,405,128,23,939,46,1403,21304,9112,2.299999952316284,183956,9112,20.200000762939453,2,3.0,0,1,6.0,0,2,0,0.0,2.0,0,4.0,0,0.0,4.0,0,0,0,0,0,2,7.0,0,1.0,10.0,0,2,0,0.0,2.0,2,9.0,0,1.0,12.0,248.0,44,145.5,31,7.0,1.0,4.0,0.0,8747,1.2999999523162842,7.0,4.0,8747,1.2999999523162842,393.5,8.0,6.0,28.100000381469727
2023,31,과학기술연합대학원대학교,70.9,56,대학원대학,국립,대전,-,8614,110394,119008,16567,110394,126961,1,5,85664,1,7,85664,0,0,0,15819,0,15819,15759,0,126961,1297,97.9000015258789,15819,126961,14.199999809265137,0.0,0,0,0.0,1352,0.0,25645176433,209941524,0,0,1629000,61228725,0,22000000,294799249,26195341430,350000000,0,0,0,0,0,0,350000000,294799249,1297,227293.2,294799249,25645176433,1.1,298000000,259574187,294799249,0.3,1297,0,1297,1109,197,72,0,2675,1352,0,1352,1208,179,82,0,2821,0,3000,0,149,92,26,0,267,0,877,770,209,0,1856,0,0,0,0,0,0,0,7,7,0,0,0,0,877,1297,0.699999988079071,3000,1297,2.299999952316284,0,0.0,0,0,0.0,0,0,0,1.0,1.0,0,0.0,0,0.0,0.0,0,0,0,1,1,0,0.0,0,0.0,0.0,0,0,0,2.0,2.0,0,0.0,0,2.0,2.0,19.0,3,0.0,0,0.0,1.0,0.0,1.0,1352,1.0,0.0,0.0,1352,0.0,19.0,2.0,0.0,9.5
