YR,RK,SNM,SCR,ID,STYP,FND,RGN,USC,BR_TCNT_KB,BR_TCNT_OB,BR_TCNT_SUM,BR_BCNT_KB,BR_BCNT_OB,BR_BCNT_SUM,ER_EJN_PKG,ER_WDB_PKG,ER_EB_TCNT,ER_ELV_PKG,ER_TTL_PKG,ER_TTL_TCNT,SRL_KR,SRL_OT,SRL_TTL,AHC_ABI_BUY,AHC_ABI_DON,AHC_ABI_TTL,AHC_ATI,AHC_ARM,BPS_BO,BPS_SCP,BPS_BPS,GRR_AHBC,GRR_BO,GRR_GRR,FACLT_LAS,FACLT_RS_TRS,FACLT_EQP_TPC,APS_AR,APS_SCP,APS_APS,STL_USTL,STL_BC,STL_SRC,STL_NBC,STL_ERC_EJN,STL_ERC_WDB,STL_ERC_EB,STL_ERC_OER,STL_MCT,BGT_UBGT,BGT_BC,BGT_SRC,BGT_NBC,BGT_ERC_EJN,BGT_ERC_WDB,BGT_ERC_EB,BGT_ERC_OER,BGT_MCT,CPSS_MC,CPSS_SCP,CPSS_CPS,LBRT_MC,LBRT_USTL,LBRT_BRT,BG3Y_MCS_17A,BG3Y_MCS_18B,BG3Y_MCS_19C,BG3Y_BG3Y,VUC_SCP,VUC_VTC_UGRD,VUC_VTC_GRAD,VUC_VTC_FFAC,VUC_VTC_PFAC,VUC_VTC_STF,VUC_VTC_OTH,VUC_VTC_SUM,VUC_DPC,VUC_UC_LUC,LS_LU_UGRD,LS_LU_GRAD,LS_LU_FAC,LS_LU_STF,LS_LU_OTH,LS_LU_SUM,LS_LB_UGRD,LS_LB_GRAD,LS_LB_FAC,LS_LB_STF,LS_LB_OTH,LS_LB_SUM,RCOL_RBF10_REQ,RCOL_RBF10_PRV,RCOL_RAF10_CSLT,RCOL_RAF10_PHN,RCOL_RAF10_ONL,RCOL_RFLN_REQ,RCOL_RFLN_PRV,RCOL_RFC_REQ,RCOL_RFC_PRV,UE_EDC,UE_EP,LPS_LB,LPS_SCP,LPS_LPS,VPS_VC,VPS_SCP,VPS_VPS,STF_FT_EXC_SL1,STF_FT_EXC_SL2,STF_FT_EXC_ALIB,STF_FT_EXC_NOH,STF_FT_EXC_SUM,STF_FT_MRL_SL1,STF_FT_MRL_SL2,STF_FT_MRL_ALIB,STF_FT_MRL_NOH,STF_FT_MRL_SUM,STF_PT_EXC_SL1,STF_PT_EXC_SL2,STF_PT_EXC_ALIB,STF_PT_EXC_NOH,STF_PT_EXC_SUM,STF_PT_MRL_SL1,STF_PT_MRL_SL2,STF_PT_MRL_ALIB,STF_PT_MRL_NOH,STF_PT_MRL_SUM,STF_TTL_EXC_SL1,STF_TTL_EXC_SL2,STF_TTL_EXC_ALIB,STF_TTL_EXC_NOH,STF_TTL_EXC_SUM,STF_TTL_MRL_SL1,STF_TTL_MRL_SL2,STF_TTL_MRL_ALIB,STF_TTL_MRL_NOH,STF_TTL_MRL_SUM,STF_TTL_SUM_SL1,STF_TTL_SUM_SL2,STF_TTL_SUM_ALIB,STF_TTL_SUM_NOH,STF_TTL_SUM_SUM,SES_PTH,SES_PTC,SPK_FT_LIB,SPK_FT_NLIB,SPK_PT_LIB,SPK_PT_NLIB,SPK_SCP,SPK_SPK,LPK_LFT2,LPK_LPT2,LPK_SCP,LPK_LPK,EHS_EH,EHS_LFT,EHS_LPT,EHS_EHS
2019,49,인천대학교,67.8,313,대학,국립,인천,A그룹,409027,146368,555395,1019549,188485,1208034,22,37,64793,0,59,64793,490,69,559,30485,1887,32372,9061,0,1208034,13500,89.5,32372,1208034,2.799999952316284,14219.0,1845,184,14219.0,13500,1.100000023841858,220876434000,740096094,119906400,17363000,560793002,330739858,0,0,1768898354,207541166000,690000000,131946000,10000000,690000000,360000000,0,0,1881946000,1768898354,13500,131029.5,1768898354,220876434000,0.8,1709823370,1877002337,1768898354,2.0,13500,12050,1450,482,717,372,6173,21244,0,406508,7760,682,383,182,469,9476,54060,7350,6503,2652,44125,114690,0,0,11252,6607,4252,254,22,883,64,45,1557,61410,13500,4.5,406508,13500,30.100000381469727,2,6.0,5,2.0,15.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,2,6.0,5,2.0,15.0,0,0,0,0,0,2,6.0,5,2.0,15.0,1266.0999755859375,243,13.0,2.0,0.0,0.0,13500,1.100000023841858,13.0,0.0,13500,1.0,1266.0999755859375,15.0,0.0,84.4000015258789
2019,50,국립공주대학교,67.7,71,대학,국립,충남,A그룹,483804,105308,589112,1130512,172431,1302943,20,13,41820,1,34,41820,424,64,488,23136,4366,27502,14077,0,1302943,15670,83.0999984741211,27502,1302943,2.200000047683716,29511.5,3328,132,29511.5,15670,1.899999976158142,167034445459,430554770,128886370,6071810,605045760,122757530,0,25493530,1318809770,148337086000,390386000,100000000,30000000,153000000,138000000,0,9000000,820386000,1318809770,15670,84161.4,1318809770,167034445459,0.8,1200438290,1248220050,1318809770,4.8,15670,13119,2551,559,783,388,1627,19027,0,1146184,6861,850,264,273,434,8682,58251,8925,4531,3861,21578,97146,0,0,742,252,247,160,168,301,143,36,1247,67176,15670,4.300000190734863,1146184,15670,73.0999984741211,10,9.0,0,1.0,20.0,0,0,0,1,1,0,0.0,0,0.0,0.0,0,0,0,0,0,10,9.0,0,1.0,20.0,0,0,0,1,1,10,9.0,0,2.0,21.0,1513.0,345,19.0,2.0,0.0,0.0,15670,1.2999999523162842,19.0,0.0,15670,1.2000000476837158,1513.0,21.0,0.0,72.0
2019,51,서울과학기술대학교,67.5,196,대학,국립,서울,A그룹,323197,109316,432513,611099,130370,741469,24,26,44130,4,54,44130,523,36,559,21345,606,21951,12880,0,741469,11934,62.09999847412109,21951,741469,3.0999999046325684,14177.0,2028,114,14177.0,11934,1.2000000476837158,157114159365,456174450,45095250,3000000,727752920,347105110,0,110476000,1689603730,143297737000,370000000,30000000,0,816000000,384000000,0,130000000,1730000000,1689603730,11934,141579.0,1689603730,157114159365,1.1,1451828380,1419370500,1689603730,8.4,11934,10406,1528,376,664,281,1979,15234,0,751854,7192,692,303,276,559,9022,59191,6781,6173,3622,11887,87654,0,0,5664,5250,125,54,89,243,51,44,769,65972,11934,5.5,751854,11934,63.0,1,5.0,4,3.0,13.0,0,0,0,0,0,0,0.0,0,1.0,1.0,0,0,0,0,0,1,5.0,4,4.0,14.0,0,0,0,0,0,1,5.0,4,4.0,14.0,1138.0,55,10.0,3.0,0.0,1.0,11934,1.100000023841858,10.0,0.0,11934,0.800000011920929,1138.0,13.0,1.0,81.30000305175781
2019,52,대구가톨릭대학교,67.3,109,대학,사립,경북,A그룹,508563,257096,765659,997128,363330,1360458,33,22,50980,2,57,50980,602,78,680,18921,4293,23214,21571,2,1360458,14518,93.6999969482422,23214,1360458,1.7000000476837158,19591.0,2873,184,19591.0,14518,1.2999999523162842,174454822515,296220374,37319239,2004640,776699873,197239069,0,4984100,1314467295,177017965000,376850000,39368000,4200000,886600000,230000000,0,1200000,1538218000,1314467295,14518,90540.5,1314467295,174454822515,0.8,1385624008,1360316332,1314467295,-2.6,14518,13069,1449,651,768,351,712,17000,0,500932,8253,587,480,285,538,10143,68186,9138,8718,7891,14066,107999,0,0,9208,1570,167,68,156,506,201,72,3408,77324,14518,5.300000190734863,500932,14518,34.5,0,9.0,0,0.0,9.0,0,1,0,1,2,0,9.0,0,0.0,9.0,0,0,0,0,0,0,18.0,0,0.0,18.0,0,1,0,1,2,0,19.0,0,1.0,20.0,901.5,184,10.0,1.0,9.0,0.0,14518,1.2000000476837158,10.0,9.0,14518,1.2999999523162842,901.5,11.0,9.0,45.09999847412109
2019,53,한국외국어대학교,67.3,388,대학,사립,서울,A그룹,547034,360833,907867,1323833,567928,1891761,30,44,107007,7,81,107007,1638,647,2285,50129,6668,56797,36543,64,1891761,19919,95.0,56797,1891761,3.0999999046325684,18522.30078125,3927,178,18522.30078125,19919,0.8999999761581421,229475789474,802307421,145351723,29700,1123759217,343244258,0,39576991,2454269310,251972803964,809280662,314291000,5000000,958836850,335601000,0,66630488,2489640000,2454269310,19919,123212.5,2454269310,229475789474,1.1,2530811610,2488699413,2454269310,-1.5,19919,17345,2574,697,1608,338,26738,49300,0,662331,10623,1651,911,218,6111,19514,94133,26981,17253,3985,42307,184659,0,0,12309,7495,1000,12429,11342,548,422,33,1615,121114,19919,6.099999904632568,662331,19919,33.29999923706055,1,16.0,2,2.0,21.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,1,16.0,2,2.0,21.0,0,0,0,0,0,1,16.0,2,2.0,21.0,891.0,108,19.0,2.0,0.0,0.0,19919,1.0,19.0,0.0,19919,1.0,891.0,21.0,0.0,42.400001525878906
2019,54,홍익대학교,67.2,458,대학,사립,서울,A그룹,877131,251094,1128225,1559672,378081,1937753,36,41,75493,12,89,75493,852,265,1117,44719,8163,52882,44571,13096,1937753,21699,89.30000305175781,52882,1937753,2.799999952316284,29343.400390625,4808,185,29343.400390625,21699,1.399999976158142,273945263635,835503955,100877072,49579300,1624286508,458908999,0,16772520,3085928354,344464010157,954212019,141383000,77739533,1703707000,515554981,0,12000000,3404596533,3085928354,21699,142215.2,3085928354,273945263635,1.1,2701466440,2856606291,3085928354,6.9,21699,18095,3604,752,648,453,7191,30743,0,1834809,10958,2167,459,408,643,14635,89018,31680,6011,5769,15126,147604,0,0,11412,7097,10376,2167,1740,600,428,83,1405,120698,21699,5.599999904632568,1834809,21699,84.5999984741211,3,10.0,1,2.0,16.0,1,0,0,0,1,0,12.0,0,0.0,12.0,0,0,0,0,0,3,22.0,1,2.0,28.0,1,0,0,0,1,4,22.0,1,2.0,29.0,961.5,142,15.0,2.0,12.0,0.0,21699,1.2000000476837158,15.0,12.0,21699,1.2000000476837158,961.5,17.0,12.0,33.20000076293945
2019,55,숙명여자대학교,67.1,247,대학,사립,서울,A그룹,410371,265406,675777,923195,309937,1233132,29,37,102909,2,68,102909,453,182,635,25854,3104,28958,17992,834,1233132,12367,99.6999969482422,28958,1233132,2.400000095367432,16496.5,2808,251,16496.5,12367,1.2999999523162842,198115285240,396663910,69144388,5679000,1179828077,269591939,0,59335690,1980243004,174049908000,389000000,68480000,4000000,748533000,215964000,0,54400000,1480377000,1980243004,12367,160123.2,1980243004,198115285240,1.0,2170929891,1996662280,1980243004,-4.4,12367,10158,2209,460,1024,327,5431,19609,0,1989088,8101,1972,525,205,1382,12185,105655,39429,11814,3843,22844,183585,0,0,5258,2039,345,759,322,1644,120,109,1342,145084,12367,11.699999809265137,1989088,12367,160.8000030517578,6,5.0,1,2.0,14.0,0,0,0,0,0,0,1.0,0,1.0,2.0,0,0,0,0,0,6,6.0,1,3.0,16.0,0,0,0,0,0,6,6.0,1,3.0,16.0,844.0,246,12.0,2.0,1.0,1.0,12367,1.2000000476837158,12.0,1.0,12367,1.100000023841858,844.0,14.0,2.0,52.79999923706055
2019,56,국립강릉원주대학교,67.1,69,대학,국립,강원,B그룹,390711,94198,484909,682525,156695,839220,17,13,41748,2,32,41748,733,40,773,7713,6531,14244,14079,0,839220,8470,99.0999984741211,14244,839220,1.7000000476837158,22373.900390625,1748,138,22373.900390625,8470,2.5999999046325684,108620670190,144242000,31168000,10231620,398846000,101921000,0,6000000,692408620,102392249000,192000000,69000000,22000000,475000000,0,0,0,758000000,692408620,8470,81748.4,692408620,108620670190,0.6,587565980,685914300,692408620,8.8,8470,7848,622,372,382,336,760,10320,0,586610,4472,321,394,255,556,5998,36838,2939,9611,3114,8040,60542,0,0,1319,1606,299,115,151,424,112,50,1543,39777,8470,4.699999809265137,586610,8470,69.30000305175781,2,10.0,1,1.0,14.0,0,0,0,0,0,0,0.0,0,1.0,1.0,0,0,0,0,0,2,10.0,1,2.0,15.0,0,0,0,0,0,2,10.0,1,2.0,15.0,1581.0,60,13.0,1.0,0.0,1.0,8470,1.7000000476837158,13.0,0.0,8470,1.5,1581.0,14.0,1.0,105.4000015258789
2019,57,을지대학교,66.9,307,대학,사립,대전,B그룹,108283,57789,166072,167523,62533,230056,13,11,43181,2,26,43181,70,0,70,4942,30878,35820,33859,0,230056,5177,44.400001525878906,35820,230056,18.39999961853028,6815.5,1601,91,6815.5,5177,1.2999999523162842,119871561874,78000000,0,5000000,372816066,128898261,0,0,584714327,109088973844,78000000,0,5000000,393177762,135858767,0,0,612036529,584714327,5177,112944.6,584714327,119871561874,0.5,623696149,559067212,584714327,-2.9,5177,4905,272,405,317,140,0,6039,0,273508,1831,68,61,78,0,2038,9053,439,398,692,0,10582,0,0,0,173,129,1,0,140,274,27,419,9492,5177,1.7999999523162842,273508,5177,52.79999923706055,0,3.0,0,0.0,3.0,0,0,0,0,0,0,2.0,0,6.0,8.0,0,0,0,0,0,0,5.0,0,6.0,11.0,0,0,0,0,0,0,5.0,0,6.0,11.0,664.0,129,3.0,0.0,2.0,6.0,5177,1.5,3.0,2.0,5177,1.0,664.0,3.0,8.0,60.400001525878906
2019,58,국립순천대학교,66.8,77,대학,국립,전남,B그룹,364395,98315,462710,701440,157679,859119,19,22,58586,10,51,58586,322,108,430,23180,2923,26103,22720,0,859119,7771,110.5999984741211,26103,859119,3.0999999046325684,11878.900390625,1925,75,11878.900390625,7771,1.5,97570791620,328903839,75108250,5188800,379479224,206252920,0,81431889,1076364922,84478447000,345000000,77000000,4000000,219562000,150000000,0,55000000,850562000,1076364922,7771,138510.5,1076364922,97570791620,1.1,1042889000,1111499213,1076364922,1.7,7771,7007,764,323,372,266,12814,21546,0,0,3519,294,200,154,527,4694,26964,2575,2883,2247,19338,54007,0,0,646,111,12221,74,32,453,24,33,1186,29539,7771,3.799999952316284,0,7771,0.0,6,5.5,0,0.0,11.5,0,0,0,0,0,0,0.0,0,1.0,1.0,0,0,0,0,0,6,5.5,0,1.0,12.5,0,0,0,0,0,6,5.5,0,1.0,12.5,927.5,178,11.5,0.0,0.0,1.0,7771,1.5,11.5,0.0,7771,1.5,927.5,11.5,1.0,74.19999694824219
2019,59,국립한밭대학교,66.6,82,대학,국립,대전,B그룹,233795,69973,303768,510097,91480,601577,9,13,24482,2,24,24482,351,79,430,15568,12449,28017,19254,0,601577,9231,65.19999694824219,28017,601577,4.900000095367432,10290.2998046875,1646,40,10290.2998046875,9231,1.100000023841858,98746517270,268571560,55833000,6200000,390894347,82030014,0,10800000,814328921,76181719000,270000000,57300000,5000000,200000000,40000000,0,0,572300000,814328921,9231,88216.8,814328921,98746517270,0.8,825691540,825213018,814328921,-0.7,9231,8697,534,270,460,187,698,10846,0,410275,3407,157,222,157,334,4277,21416,1527,3928,3161,9654,39686,0,0,5100,1896,250,35,102,207,0,29,925,22943,9231,2.5,410275,9231,44.400001525878906,1,5.0,2,1.0,9.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,1,5.0,2,1.0,9.0,0,0,0,0,0,1,5.0,2,1.0,9.0,766.7999877929688,141,8.0,1.0,0.0,0.0,9231,1.0,8.0,0.0,9231,0.8999999761581421,766.7999877929688,9.0,0.0,85.19999694824219
2019,60,고신대학교,66.5,53,대학,사립,부산,C그룹,217571,128018,345589,291319,161155,452474,14,12,9106,0,26,9106,504,139,643,4679,5990,10669,7220,0,452474,4821,93.9000015258789,10669,452474,2.400000095367432,7413.0,1875,27,7413.0,4821,1.5,62560151178,98831680,141506000,2196070,275510683,85833176,0,5228531,609106140,72393323000,146706000,156924000,4000000,280000000,85300000,0,5000000,677930000,609106140,4821,126344.4,609106140,62560151178,1.0,733426675,733616056,609106140,-8.5,4821,3926,895,316,178,188,438,5941,0,278487,1092,655,154,184,148,2233,11103,14616,3406,2307,2212,33644,0,0,3380,3118,2895,7,88,399,1251,12,225,25719,4821,5.300000190734863,278487,4821,57.79999923706055,0,2.0,2,1.0,5.0,0,0,0,0,0,0,1.0,0,0.0,1.0,0,0,0,0,0,0,3.0,2,1.0,6.0,0,0,0,0,0,0,3.0,2,1.0,6.0,270.0,41,4.0,1.0,1.0,0.0,4821,1.2000000476837158,4.0,1.0,4821,1.0,270.0,5.0,1.0,45.0
2019,61,대구대학교,66.1,114,대학,사립,경북,A그룹,529953,212860,742813,1171675,406334,1578009,11,16,30766,3,30,30766,496,8,504,18702,5273,23975,14641,10423,1578009,18944,83.30000305175781,23975,1578009,1.5,21385.0,2808,244,21385.0,18944,1.100000023841858,234255096670,349359270,12272340,7476960,627011763,151550166,0,50981335,1198651834,220283698494,300000000,14000000,5000000,300000000,76440000,0,5000000,700440000,1198651834,18944,63273.4,1198651834,234255096670,0.5,1504593776,1436386374,1198651834,-10.5,18944,17373,1571,625,787,355,2953,23664,0,699857,8090,739,369,181,617,9996,50330,7558,8741,5954,12759,85342,0,0,92,81,33,158,504,1293,876,39,559,57888,18944,3.0999999046325684,699857,18944,36.900001525878906,2,8.0,1,0.0,11.0,0,0,0,0,0,0,13.0,0,2.0,15.0,0,0,0,0,0,2,21.0,1,2.0,26.0,0,0,0,0,0,2,21.0,1,2.0,26.0,859.7999877929688,64,11.0,0.0,13.0,2.0,18944,1.2000000476837158,11.0,13.0,18944,1.2999999523162842,859.7999877929688,11.0,15.0,33.099998474121094
2019,62,경기대학교,66.0,24,대학,사립,경기,A그룹,606398,85051,691449,1121498,168032,1289530,24,17,41771,5,46,41771,692,6,698,12084,4639,16723,13487,0,1289530,15761,81.80000305175781,16723,1289530,1.2999999523162842,13909.0,2463,166,13909.0,15761,0.8999999761581421,185380596137,184784937,10539410,9063100,469113346,112524646,0,40910000,826935439,188081788000,186000000,12100000,8000000,468000000,113000000,0,41000000,828100000,826935439,15761,52467.2,826935439,185380596137,0.4,898899681,903259039,826935439,-4.0,15761,13766,1995,557,923,262,7191,24694,0,591578,7495,495,405,263,835,9493,49259,6611,5885,4836,36434,103025,0,0,0,0,158,122,333,1149,299,39,529,55870,15761,3.5,591578,15761,37.5,3,8.0,0,0.0,11.0,0,0,0,0,0,0,3.0,0,5.0,8.0,0,0,0,0,0,3,11.0,0,5.0,19.0,0,0,0,0,0,3,11.0,0,5.0,19.0,511.0,87,11.0,0.0,3.0,5.0,15761,1.0,11.0,3.0,15761,0.8999999761581421,511.0,11.0,8.0,26.89999961853028
2019,63,국립군산대학교,65.9,72,대학,국립,전북,B그룹,268909,47109,316018,589308,95374,684682,11,11,22968,5,27,22968,416,90,506,8876,3943,12819,11245,0,684682,7890,86.80000305175781,12819,684682,1.899999976158142,12875.0,2037,88,12875.0,7890,1.600000023841858,96563014343,203553430,50380840,1998000,386674637,37304043,0,33035930,712946880,92674036000,131500000,51000000,2000000,438924410,34236100,0,36339490,694000000,712946880,7890,90360.8,712946880,96563014343,0.7,620791840,653202450,712946880,7.2,7890,7042,848,340,288,277,393,9188,0,724435,2656,259,210,163,176,3464,30185,3242,4124,3491,6039,47081,0,0,10472,9591,143,147,49,369,32,29,788,33427,7890,4.199999809265137,724435,7890,91.8000030517578,2,10.0,0,0.0,12.0,0,0,0,0,0,0,0.0,0,1.0,1.0,0,0,0,0,0,2,10.0,0,1.0,13.0,0,0,0,0,0,2,10.0,0,1.0,13.0,1379.0,242,12.0,0.0,0.0,1.0,7890,1.600000023841858,12.0,0.0,7890,1.5,1379.0,12.0,1.0,106.0999984741211
2019,64,가톨릭관동대학교,65.9,4,대학,사립,강원,B그룹,226824,165056,391880,517360,219238,736598,8,18,91482,7,33,91482,280,2,282,15837,5413,21250,14609,0,736598,8700,84.69999694824219,21250,736598,3.0,8226.0,1384,70,8226.0,8700,0.8999999761581421,108232395282,254993038,6864102,8931700,311636030,155884396,0,76965533,815274799,111878469000,230000000,9000000,11000000,324365000,135500000,0,82650000,792515000,815274799,8700,93709.7,815274799,108232395282,0.8,825830201,758269988,815274799,-0.3,8700,8282,418,454,373,186,257,9970,0,428272,1944,57,171,153,87,2412,21015,934,2426,2662,1445,28482,0,0,6732,5150,22,7,92,123,45,11,108,21949,8700,2.5,428272,8700,49.20000076293945,2,1.0,0,0.0,3.0,0,0,1,0,1,0,0.0,0,10.0,10.0,0,0,0,0,0,2,1.0,0,10.0,13.0,0,0,1,0,1,2,1.0,1,10.0,14.0,446.5,72,4.0,0.0,0.0,10.0,8700,1.0,4.0,0.0,8700,0.5,446.5,4.0,10.0,31.89999961853028
