ID,SNM,STYP,FND,RGN,USC,SCR_EST,RK_EST,YR,APS_APS,BGT_MCT,BGT_UBGT,BPS_BPS,BR_BCNT_SUM,CPSS_CPS,EHS_EHS,FACLT_EQP_TPC,FACLT_LAS,FACLT_RS_TRS,LBRT_USTL,LPK_LPK,LPS_LPS,LS_LB_SUM,LS_LU_SUM,SPK_SPK,STL_MCT,STL_USTL,VPS_VPS,VUC_UC_LUC
45,경희대학교,대학,사립,서울,A그룹,52.920657002971666,355,2017,1.100000023841858,5352475000,546007894000,75.19999694824219,2507746,157816.6,28.39999961853028,494,38026,6465,524883478000,1.5,10.800000190734863,486251,30076,1.399999976158142,5259553593,524883478000,63.20000076293945,2105479
46,계명대학교,대학,사립,대구,A그룹,52.97518383837059,352,2017,1.100000023841858,2992000000,296542733000,79.69999694824219,1956141,118587.4,48.0,527,26094,3501,292048183000,0.8999999761581421,4.800000190734863,181458,17370,1.100000023841858,2909779457,292048183000,49.09999847412109,1205655
47,계명문화대학교,전문대학,사립,대구,A그룹,53.31424097617943,323,2017,1.100000023841858,115000000,54800000000,47.20000076293945,244519,29674.7,30.299999237060547,75,5598,852,56201376000,0.6000000238418579,4.199999809265137,27068,2926,0.5,153685410,56201376000,29.100000381469727,150690
48,계약신학대학원대학교,대학원대학,사립,경기,-,47.49122994248918,441,2017,5.900000095367432,5600000,1039546000,281.3999938964844,19136,49976.9,24.0,9,402,58,937360000,14.699999809265137,21.799999237060547,1703,99,14.699999809265137,3398430,937360000,1.5,99
49,계원예술대학교,전문대학,사립,경기,B그룹,53.383527546254825,318,2017,1.100000023841858,150000000,39323937000,40.900001525878906,116691,52516.1,106.3000030517578,37,3017,652,41994948000,0.699999988079071,4.0,26018,1497,0.8999999761581421,149986036,41994948000,21.89999961853028,62513
50,고려대학교,대학,사립,서울,A그룹,62.70592874748371,3,2017,1.7000000476837158,7034760000,768925141000,95.1999969482422,2812389,231124.6,56.900001525878906,813,49144,7992,709614033000,1.2999999523162842,12.800000190734863,456377,25364,1.399999976158142,6827421834,709614033000,209.1000061035156,6175634
51,고려대학교(세종),대학,사립,세종,B그룹,53.410583759903425,317,2017,1.100000023841858,513560000,0,70.19999694824219,545415,78990.1,21.200000762939453,145,8913,1306,0,1.2000000476837158,5.900000095367432,51429,5902,1.0,613595000,0,2.0,15325
52,고려사이버대학교,대학,사립,서울,A그룹,54.97352402276926,87,2017,0.0,30000000,42459240000,5.0,48262,2634.7,2.0,3,0,0,43369900000,0.1000000014901161,0.800000011920929,8270,1647,0.2000000029802322,25480000,43369900000,0.0,0
53,고신대학교,대학,사립,부산,C그룹,53.97660057574684,241,2017,1.5,785950000,57587307000,91.0,460725,144831.5,28.39999961853028,74,7413,1897,54222057000,1.0,5.900000095367432,36942,2733,1.2000000476837158,733426675,54222057000,68.30000305175781,345622
54,공군사관학교,기타,기타,충북,-,54.0024000629697,236,2017,0.0,147290000,0,0.0,210114,0.0,62.29999923706055,32,3490,0,0,0.0,0.0,142293,3233,0.0,148134180,0,0.0,2022
55,공주교육대학교,대학,국립,충남,C그룹,53.269942325607595,331,2017,3.200000047683716,117500000,24067135000,150.89999389648438,305351,54636.1,102.0,55,6537,841,20983955000,2.0,7.800000190734863,17391,11404,2.799999952316284,110583470,20983955000,78.0,157825
56,과학기술연합대학원대학교,대학원대학,국립,대전,-,54.919260456918806,100,2017,0.0,254651134,34780000000,34.70000076293945,42904,183387.3,41.0,0,0,0,32494930000,0.0,1.7999999523162842,5299,629,0.6000000238418579,226483275,32494930000,6.699999809265137,8217
57,광신대학교,대학,사립,광주,C그룹,54.19927596686982,216,2017,2.900000095367432,25000000,9402163000,144.6999969482422,137290,21808.9,19.0,31,2715,351,8683496000,1.100000023841858,2.5,2767,359,2.700000047683716,20696650,8683496000,74.0,70243
58,광양보건대학교,전문대학,사립,전남,C그룹,54.587338763434545,162,2017,0.8999999761581421,45771000,12110447000,25.89999961853028,39306,19319.8,41.0,8,1308,310,12562917000,0.699999988079071,0.3000000119209289,609,395,0.699999988079071,29366120,12562917000,1.100000023841858,1615
59,광운대학교,대학,사립,서울,B그룹,53.090425874738244,340,2017,1.100000023841858,1507000000,122533760000,68.5999984741211,672744,182325.9,29.5,132,10899,1584,143022692000,1.2999999523162842,5.099999904632568,71494,6711,1.2000000476837158,1788070370,143022692000,35.20000076293945,345598
60,광주가톨릭대학교,대학,사립,전남,C그룹,47.50033146589628,433,2017,27.200000762939453,81000000,4081491000,1866.699951171875,197867,763709.0,25.5,24,2883,184,4513447000,18.89999961853028,79.0,10638,170,18.89999961853028,80953157,4513447000,148.1999969482422,15705
61,광주과학기술원,대학,국립,광주,C그룹,53.80783830348711,268,2017,4.699999809265137,1800000000,220698000000,73.69999694824219,141664,1034704.5,41.5,64,9052,627,232257000000,2.0999999046325684,15.300000190734863,61543,2011,2.400000095367432,1988702013,232257000000,59.20000076293945,113698
62,광주교육대학교,대학,국립,광주,C그룹,54.328949231765115,202,2017,2.5999999046325684,133600000,20507968000,131.3000030517578,287496,59644.5,62.0,60,5612,726,21914418000,0.5,6.800000190734863,17948,1574,1.600000023841858,130621350,21914418000,0.699999988079071,1574
63,광주대학교,대학,사립,광주,B그룹,53.15395548448822,335,2017,2.0999999046325684,618200000,76349282000,66.69999694824219,516433,57183.4,53.79999923706055,67,15950,1929,74603739000,0.8999999761581421,3.5,34737,2360,1.100000023841858,443000000,74603739000,22.700000762939453,175832
64,광주보건대학교,전문대학,사립,광주,B그룹,54.469917786478604,186,2017,1.0,150000000,32870990000,49.70000076293945,197189,37789.5,41.5,27,3830,1126,32799729000,0.5,0.6000000238418579,3523,669,0.800000011920929,149948780,32799729000,19.100000381469727,75808
65,광주여자대학교,대학,사립,광주,C그룹,52.747377920962805,362,2017,1.5,230000000,41980589000,68.0999984741211,280345,66965.0,89.80000305175781,112,6280,1095,43392426000,0.2000000029802322,3.5999999046325684,25834,2521,1.0,275494086,43392426000,46.09999847412109,189651
66,구미대학교,전문대학,사립,경북,A그룹,54.56462284622702,167,2017,0.3000000119209289,40000000,57882984000,30.799999237060547,175192,16305.3,35.0,100,1529,394,60334954000,0.4000000059604645,0.5,3444,2134,0.4000000059604645,92858452,60334954000,1.2999999523162842,7340
67,구세군사관대학원대학교,대학원대학,사립,경기,-,47.49122994248918,441,2017,4.900000095367432,7500000,1452942000,593.7000122070312,24342,158190.2,30.0,5,200,24,1350783000,24.39999961853028,21.299999237060547,967,58,19.5,6485800,1350783000,22.299999237060547,914
68,국군간호사관학교,기타,기타,대전,-,54.54449456569019,171,2017,0.0,76012995,0,0.0,62255,0.0,91.5,14,1242,88,0,0.0,0.0,4178,370,0.0,59825670,0,0.0,24101
69,국립강릉원주대학교,대학,국립,강원,B그룹,53.602311031994574,290,2017,2.5999999046325684,622300000,105391281000,93.0999984741211,808681,67653.0,106.9000015258789,189,22222,1783,98894879000,1.5,5.199999809265137,60860,7283,1.7999999523162842,587565980,98894879000,68.0,590994
70,국립경국대학교,대학,국립,경북,B그룹,53.95011214556432,245,2017,1.600000023841858,512620000,82501419000,103.9000015258789,821885,61306.4,66.5999984741211,208,12421,1706,92380467000,1.7999999523162842,4.5,42696,4539,1.7999999523162842,485179000,92380467000,38.29999923706055,303310
71,국립공주대학교,대학,국립,충남,A그룹,52.01712573148977,392,2017,1.2999999523162842,1219886000,139509654000,75.0999984741211,1252262,72003.3,106.0999984741211,184,21423,3717,152338434000,1.100000023841858,4.0,87124,9138,1.2000000476837158,1200438290,152338434000,73.5,1225439
72,국립군산대학교,대학,국립,전북,B그룹,54.1701411860002,220,2017,1.600000023841858,451600000,86672605000,79.5,659637,74830.3,90.5999984741211,138,12875,1628,95902753000,1.600000023841858,2.900000095367432,52804,4046,1.7000000476837158,620791840,95902753000,100.1999969482422,830928
73,국립금오공과대학교,대학,국립,경북,B그룹,52.604157846676806,374,2017,1.600000023841858,810540000,64876945000,62.29999923706055,444600,99275.9,93.8000030517578,120,11316,1678,74481617000,1.0,5.599999904632568,48302,4816,1.100000023841858,707936263,74481617000,71.30000305175781,508309
74,국립목포대학교,대학,국립,전남,B그룹,53.30769233292422,326,2017,1.2999999523162842,390000000,69550966000,75.30000305175781,641061,60117.8,105.4000015258789,74,10764,1330,93416132000,1.100000023841858,3.0,40391,4158,1.399999976158142,511783140,93416132000,30.299999237060547,257619
75,국립목포해양대학교,대학,국립,전남,C그룹,54.97430416341185,86,2017,1.7999999523162842,325970000,123623063000,80.0999984741211,220152,107397.3,62.400001525878906,70,4810,556,89637924000,1.5,2.400000095367432,12969,1343,1.600000023841858,295127760,89637924000,17.200000762939453,47281
76,국립부경대학교,대학,국립,부산,A그룹,48.99711885638969,427,2017,1.100000023841858,1435643230,183130153000,60.5,1186715,85201.1,86.30000305175781,170,22549,4405,215935647000,1.100000023841858,4.699999809265137,129046,13255,1.100000023841858,1670878765,215935647000,81.5,1597921
77,국립순천대학교,대학,국립,전남,B그룹,54.000054893353216,237,2017,1.399999976158142,881500000,74541132000,96.5,804672,125031.7,93.9000015258789,100,11878,1866,91549122000,1.2999999523162842,4.900000095367432,61773,5876,1.399999976158142,1042889000,91549122000,39.20000076293945,327086
78,국립암센터국제암대학원대학교,대학원대학,국립,경기,-,54.09232112670762,228,2017,3.200000047683716,15000000,5376448000,16.299999237060547,1077,170358.2,0.0,19,210,56,4976903000,0.0,0.0,0,0,0.0,11243640,4976903000,39.400001525878906,2600
79,국립창원대학교,대학,국립,경남,B그룹,51.70211782890074,397,2017,1.5,709670000,101472299000,63.400001525878906,639945,86361.3,81.30000305175781,153,15603,2283,104842200000,1.5,4.599999904632568,66603,7222,1.5,871213150,104842200000,76.69999694824219,773473
80,국립한국교통대학교,대학,국립,충북,B그룹,52.92075044990079,354,2017,1.7000000476837158,891080000,93161041000,67.4000015258789,626852,89811.0,80.4000015258789,205,15409,1822,96904775000,1.0,4.099999904632568,44856,5085,1.100000023841858,835421788,96904775000,0.0,204
81,국립한국해양대학교,대학,국립,부산,B그룹,52.68464202296494,365,2017,1.0,600000000,91268548000,67.19999694824219,526999,84318.4,89.69999694824219,114,7566,1345,103201277000,1.2999999523162842,3.299999952316284,32239,4336,1.2999999523162842,661055960,103201277000,80.0,627546
82,국립한밭대학교,대학,국립,대전,B그룹,53.51035796806334,301,2017,1.2000000476837158,515443000,76195968000,61.79999923706055,553765,92101.7,62.400001525878906,64,10366,1646,89284049000,1.100000023841858,3.0,40917,4899,1.2000000476837158,825691540,89284049000,47.5,425932
83,국민대학교,대학,사립,서울,A그룹,50.92621752795237,411,2017,0.699999988079071,1700000000,305899376000,73.5999984741211,1337543,109025.4,34.79999923706055,172,13342,2484,220442244000,1.100000023841858,5.400000095367432,166482,18080,1.399999976158142,1982300000,220442244000,57.900001525878906,1053515
84,국방대학교,기타,기타,충남,-,54.85216126087852,113,2017,0.0,140514000,0,0.0,348957,0.0,12.5,89,8109,300,0,0.0,0.0,32270,1186,0.0,310879000,0,0.0,43000
85,국제뇌교육종합대학원대학교,대학원대학,사립,충남,-,55.21503497251095,14,2017,0.699999988079071,13345000,3348339000,65.0,17368,30720.3,6.0,6,194,20,3362969000,3.700000047683716,1.100000023841858,285,43,3.700000047683716,8202330,3362969000,1.2999999523162842,340
86,국제대학교,전문대학,사립,경기,B그룹,54.593726449988715,159,2017,0.2000000029802322,90057000,41386000000,26.200000762939453,112559,16788.4,68.0,35,658,212,43755778000,0.5,0.2000000029802322,2857,367,0.4000000059604645,72005335,43755778000,9.5,40599
87,국제문화대학원대학교,대학원대학,사립,충남,-,55.05561017448576,23,2017,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0.0,0
88,국제법률경영대학원대학교,대학원대학,사립,경기,-,53.8238541014032,265,2017,6.599999904632568,0,4137562000,80.5999984741211,7093,0.0,0.0,0,583,120,1784340000,0.0,9.300000190734863,821,86,9.100000381469728,0,1784340000,1.2999999523162842,110
89,국제사이버대학교,대학,사립,경기,C그룹,54.978707151218735,83,2017,0.0,50001000,15220244000,3.400000095367432,9390,0.0,27.0,6,0,0,12705476000,0.0,0.2000000029802322,433,344,0.6000000238418579,0,12705476000,0.1000000014901161,410
90,국제언어대학원대학교,대학원대학,사립,서울,-,47.49122994248918,441,2017,4.800000190734863,27900000,5267041000,206.3999938964844,16921,344711.5,25.0,9,396,42,18207430000,12.199999809265137,33.099998474121094,3663,202,18.299999237060547,28266341,18207430000,3.0,250
91,국제예술대학교,기타,기타,서울,-,55.05561017448576,23,2017,0.0,5000000,0,0.0,1002,0.0,0.0,7,45,15,0,0.0,0.0,30,19,0.0,190640,0,0.0,2400
92,군산간호대학교,전문대학,사립,전북,C그룹,52.66037963110037,369,2017,0.699999988079071,32556000,11330973000,33.599998474121094,37368,29173.2,23.5,41,817,226,11642670000,0.8999999761581421,7.099999904632568,8620,925,1.2999999523162842,32440580,11642670000,23.700000762939453,26392
93,군장대학교,전문대학,사립,전북,C그룹,54.896806020044885,104,2017,0.4000000059604645,38900000,18426189000,41.5,79578,19191.8,16.5,23,712,328,17529749000,0.5,1.7000000476837158,3416,184,0.8999999761581421,36809886,17529749000,6.300000190734863,12061
94,극동대학교,대학,사립,충북,C그룹,56.239829324575844,6,2017,0.5,228200000,40710523000,69.0,296046,288974.6,19.799999237060547,79,1957,755,43968380000,0.699999988079071,1.7000000476837158,14392,1182,1.2000000476837158,1240568099,43968380000,6.400000095367432,27391
95,글로벌사이버대학교,대학,사립,충남,C그룹,55.05561017448576,23,2017,0.0,5500000,9343349000,0.699999988079071,1392,1054.9,0.0,0,0,0,8659106000,0.0,0.1000000014901161,231,68,0.4000000059604645,2250000,8659106000,0.1000000014901161,279
96,금강대학교,대학,사립,충남,C그룹,47.49122994248918,441,2017,19.100000381469727,72000000,11957855000,218.6000061035156,119786,87382.7,35.0,55,10475,567,11237094000,5.5,12.899999618530272,7903,470,5.099999904632568,47885742,11237094000,81.5,44689
97,기독간호대학교,전문대학,사립,광주,C그룹,54.936957510211464,93,2017,0.6000000238418579,19500000,6210991000,51.400001525878906,32724,27472.5,30.0,5,369,137,6054428000,1.600000023841858,2.299999952316284,1748,244,1.2999999523162842,17500000,6054428000,18.799999237060547,12000
98,김천대학교,대학,사립,경북,C그룹,53.35373619498967,319,2017,0.699999988079071,213300000,43284672000,58.0,217964,57048.8,33.400001525878906,42,2718,830,40230232000,0.800000011920929,2.900000095367432,12218,994,1.2000000476837158,214389308,40230232000,39.20000076293945,147198
99,김포대학교,전문대학,사립,경기,C그룹,54.63273600885769,151,2017,0.6000000238418579,106300000,37867215000,32.900001525878906,109672,30816.0,16.5,24,2036,566,37418349000,0.3000000119209289,2.0999999046325684,9811,965,0.4000000059604645,102648260,37418349000,24.700000762939453,82419
100,김해대학교,전문대학,사립,경남,C그룹,53.81959638191521,266,2017,0.8999999761581421,30000000,11630660000,16.100000381469727,22174,14318.9,24.0,3,1305,241,11651559000,0.699999988079071,1.100000023841858,2006,298,1.2999999523162842,19731494,11651559000,38.20000076293945,52582
101,나사렛대학교,대학,사립,충남,B그룹,52.823068772683555,358,2017,0.6000000238418579,316494000,68135744000,50.09999847412109,293790,60853.0,26.100000381469727,66,3653,613,67044787000,1.2000000476837158,6.699999809265137,47773,4003,1.100000023841858,356659645,67044787000,28.799999237060547,168810
102,나주대학교,전문대학,사립,전남,C그룹,55.02612331604123,68,2017,0.2000000029802322,30000000,14506364000,14.399999618530272,30675,2945.6,15.0,38,367,150,13750001000,0.5,0.0,72,35,0.4000000059604645,6277000,13750001000,0.1000000014901161,128
103,남부대학교,대학,사립,광주,C그룹,54.774172489080364,123,2017,0.8999999761581421,182000000,38339917000,23.89999961853028,81026,56187.5,24.5,27,3000,969,38667289000,0.6000000238418579,1.5,9714,827,1.100000023841858,190812754,38667289000,5.0,16980
