YR,ID,SNM,STYP,FND,RGN,USC,SCR_EST,RK_EST,APS_APS,BGT_MCT,BGT_UBGT,BPS_BPS,BR_BCNT_SUM,CPSS_CPS,EHS_EHS,FACLT_EQP_TPC,FACLT_LAS,FACLT_RS_TRS,LBRT_USTL,LPK_LPK,LPS_LPS,LS_LB_SUM,LS_LU_SUM,SPK_SPK,STL_MCT,STL_USTL,VPS_VPS,VUC_UC_LUC
2023,386,한국영상대학교,전문대학,사립,세종,B그룹,60.81994833333332,322,0.5,68104000,34104548000,44.29999923706055,136997,23569.3,92.1999969482422,64,1437.0,268,35724833443,0.3000000119209289,3.799999952316284,12882,1075,0.699999988079071,72946840,35724833443,7.800000190734863,24017
2023,387,한국예술종합학교,대학,국립,서울,C그룹,64.5318,239,2.0999999046325684,566390930,92727919910,132.10000610351562,350616,208388.5,9.0,41,5767.0,458,83876750647,5.900000095367432,7.199999809265137,45209,2510,5.5,553271410,83876750647,20.5,54384
2023,388,한국외국어대학교,대학,사립,서울,A그룹,66.75140000000009,124,1.2000000476837158,2591600000,229358118414,108.4000015258789,2072464,124830.7,46.59999847412109,192,24017.5,4276,221475521101,0.8999999761581421,4.099999904632568,158356,12026,1.0,2387012611,221475521101,95.8000030517578,1832328
2023,389,한국전력국제원자력대학원대학교,대학원대학,사립,울산,-,69.6777333333333,35,1.399999976158142,142696000,17336966000,92.5,9808,1085205.3,4.0,6,150.0,62,16481536101,9.100000381469728,2.400000095367432,651,112,7.300000190734863,115031764,16481536101,1.899999976158142,203
2023,390,한국전통문화대학교,대학,국립,충남,C그룹,61.666600000000024,308,4.900000095367432,245349980,36019004000,362.0,300847,309086.8,53.20000076293945,26,4182.0,279,40218089821,8.100000381469727,11.100000381469728,12400,823,7.199999809265137,256851140,40218089821,20.89999961853028,17374
2023,391,한국정보통신대학교,대학,사립,대전,C그룹,50.591168333333314,429,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023,392,한국철도대학,전문대학,국립,경기,C그룹,50.591168333333314,429,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023,393,한국체육대학교,대학,국립,서울,C그룹,67.5046,71,1.2999999523162842,388420000,65691345000,55.0,165072,78111.5,35.29999923706055,2,4013.89990234375,156,54078630000,1.0,0.6000000238418579,3198,517,1.0,234334590,54078630000,1.899999976158142,5756
2023,394,한국침례신학대학교,대학,사립,대전,C그룹,61.45070000000001,314,2.400000095367432,100000000,20663706000,161.39999389648438,266660,66792.9,31.0,18,3567.5,480,19651489443,2.0,9.100000381469728,27446,1541,1.899999976158142,110341888,19651489443,30.799999237060547,50953
2023,395,한국폴리텍Ⅰ대학서울강서캠퍼스,전문대학,사립,서울,C그룹,53.19332833333331,418,0.4000000059604645,7160000,4249006000,15.800000190734863,8420,11950.0,0.0,3,197.0,48,3564346091,0.0,0.1000000014901161,55,15,1.600000023841858,6381290,3564346091,0.1000000014901161,35
2023,396,한국폴리텍Ⅰ대학서울정수캠퍼스,전문대학,사립,서울,C그룹,54.932544999999976,399,0.6000000238418579,12200000,7017471,11.100000381469728,14448,4846.3,72.0,6,702.2000122070312,114,7513605450,0.0,0.1000000014901161,244,62,0.699999988079071,6314790,7513605450,0.800000011920929,999
2023,397,한국폴리텍Ⅰ대학성남캠퍼스,전문대학,사립,경기,C그룹,53.73528833333331,415,0.5,5000000,3416173000,17.600000381469727,12309,7127.6,0.0,0,328.0,34,9188568457,1.600000023841858,0.2000000029802322,265,62,1.2999999523162842,4996480,9188568457,0.4000000059604645,267
2023,398,한국폴리텍Ⅰ대학제주캠퍼스,전문대학,사립,제주,C그룹,65.49593333333331,193,0.800000011920929,0,1775426000,190.5,8190,55058.1,0.0,0,37.0,0,1826312251,0.0,0.4000000059604645,102,15,0.0,2367500,1826312251,0.3000000119209289,14
2023,399,한국폴리텍Ⅱ대학남인천캠퍼스,전문대학,사립,인천,C그룹,65.48734999999999,195,0.5,1000000,2958488000,77.80000305175781,5289,19103.8,0.0,0,54.0,10,2968433074,0.0,1.7000000476837158,152,25,0.0,1299060,2968433074,1.899999976158142,127
2023,400,한국폴리텍Ⅱ대학인천캠퍼스,전문대학,사립,인천,C그룹,53.31005166666663,417,0.3000000119209289,6660000,12996468000,10.899999618530272,19875,2589.8,0.0,1,495.0,90,8673777511,0.0,0.1000000014901161,327,47,0.0,4713500,8673777511,1.0,1774
2023,401,한국폴리텍Ⅱ대학화성캠퍼스,전문대학,사립,경기,C그룹,65.05632666666665,217,1.600000023841858,0,2700622000,157.6999969482422,3628,0.0,4.0,0,57.70000076293945,6,3473222570,0.0,0.0,0,0,22.200000762939453,0,3473222570,0.0,0
2023,402,한국폴리텍Ⅲ대학강릉캠퍼스,전문대학,사립,강원,C그룹,55.6459083333333,391,2.0,1240000,2342619000,47.59999847412109,6278,11376.4,0.0,1,234.0,37,2309911752,0.0,1.0,244,36,0.0,1501690,2309911752,21.600000381469727,2855
2023,403,한국폴리텍Ⅲ대학원주캠퍼스,전문대학,사립,강원,C그룹,54.26706833333332,411,4.400000095367432,990000,1854961000,49.09999847412109,4907,25159.5,0.0,4,466.0,65,2177301310,0.0,0.1000000014901161,43,13,0.0,2515950,2177301310,49.0,4900
2023,404,한국폴리텍Ⅲ대학춘천캠퍼스,전문대학,사립,강원,C그룹,54.53362499999997,407,0.2000000029802322,2600000,6026148000,49.59999847412109,11894,11666.7,0.0,2,37.79999923706055,36,6971980690,0.0,0.3000000119209289,96,49,0.0,2800000,6971980690,0.3000000119209289,60
2023,405,한국폴리텍Ⅳ대학대전캠퍼스,전문대학,사립,대전,C그룹,51.59058499999998,428,0.2000000029802322,0,4271186000,10.5,7714,0.0,0.0,3,140.0,40,7645449030,0.0,0.0,30,30,0.0,0,7645449030,2.700000047683716,2000
2023,406,한국폴리텍Ⅳ대학아산캠퍼스,전문대학,사립,충남,C그룹,53.16571833333332,419,0.8999999761581421,1600000,6106919000,18.600000381469727,8495,2086.7,0.0,1,403.0,182,4121187880,0.0,0.0,0,0,0.0,953640,4121187880,0.0,0
2023,407,한국폴리텍Ⅳ대학청주캠퍼스,전문대학,사립,충북,C그룹,52.47594499999998,423,0.2000000029802322,2500000,6046413000,13.899999618530272,9839,4231.3,0.0,4,173.0,23,3367909465,0.0,0.2000000029802322,184,97,1.7999999523162842,3000000,3367909465,0.3000000119209289,245
2023,408,한국폴리텍Ⅳ대학충남캠퍼스,전문대학,사립,충남,C그룹,53.120268333333314,421,3.400000095367432,0,2364099000,28.39999961853028,5034,0.0,0.0,2,545.0,60,2200760290,0.0,0.0,0,0,0.0,0,2200760290,0.1000000014901161,10
2023,409,한국폴리텍Ⅴ대학광주캠퍼스,전문대학,사립,광주,C그룹,54.902934999999964,401,8.600000381469727,6000000,6984312000,18.600000381469727,15064,4950.5,0.0,5,7101.0,180,3904804171,0.0,0.2000000029802322,213,93,0.0,4000000,3904804171,2.299999952316284,1824
2023,410,한국폴리텍Ⅴ대학순천캠퍼스,전문대학,사립,전남,C그룹,64.78352666666666,231,24.100000381469727,2000000,2527424000,428.3999938964844,5997,70978.6,0.0,1,192.6000061035156,52,2323485627,0.0,0.0,81,20,0.0,993700,2323485627,128.60000610351562,1800
2023,411,한국폴리텍Ⅴ대학익산캠퍼스,전문대학,사립,전북,C그룹,53.780284999999985,414,0.4000000059604645,900000,2394018000,34.5,4519,6735.6,0.0,0,40.59999847412109,15,3106852370,0.0,0.3000000119209289,72,17,4.5,882370,3106852370,0.1000000014901161,17
2023,412,한국폴리텍Ⅴ대학전남캠퍼스,전문대학,사립,전남,C그룹,55.075608333333314,397,11.5,1000000,5209507000,26.299999237060547,4338,2138.2,0.0,0,1582.199951171875,59,2160210217,0.0,0.8999999761581421,195,77,0.0,352800,2160210217,1.2000000476837158,200
2023,413,한국폴리텍Ⅴ대학전북캠퍼스,전문대학,사립,전북,C그룹,50.591168333333314,429,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023,414,한국폴리텍Ⅵ대학구미캠퍼스,전문대학,사립,경북,C그룹,53.16571833333332,419,0.8999999761581421,3400000,2813561000,15.699999809265137,7757,8724.7,0.0,3,455.7000122070313,50,2586925130,0.0,0.1000000014901161,70,65,0.0,4310000,2586925130,0.4000000059604645,205
2023,415,한국폴리텍Ⅵ대학대구캠퍼스,전문대학,사립,대구,C그룹,54.53153499999998,408,0.4000000059604645,7668000,2849136000,25.200000762939453,13432,9204.3,0.0,4,177.60000610351562,48,8586959990,0.0,0.3000000119209289,143,143,1.600000023841858,4905880,8586959990,0.6000000238418579,313
2023,416,한국폴리텍Ⅵ대학영남융합기술캠퍼스,전문대학,사립,대구,C그룹,55.29869499999996,395,3.0,7000000,3570193000,47.400001525878906,8669,21854.8,4.0,0,518.0,102,2618658020,0.0,0.2000000029802322,51,18,4.699999809265137,3999420,2618658020,0.1000000014901161,18
2023,417,한국폴리텍Ⅵ대학영주캠퍼스,전문대학,사립,경북,C그룹,54.82786166666665,402,2.799999952316284,390000,1636226000,66.5,3191,0.0,5.0,0,105.5999984741211,19,1794577310,0.0,0.0,50,8,13.199999809265137,0,1794577310,0.4000000059604645,20
2023,418,한국폴리텍Ⅶ대학동부산캠퍼스,전문대학,사립,부산,C그룹,58.0004,359,6.900000095367432,0,2584110000,950.7999877929688,4754,0.0,0.0,2,117.0,10,2115049855,0.0,39.400001525878906,245,78,47.09999847412109,0,2115049855,12.0,60
2023,419,한국폴리텍Ⅶ대학부산캠퍼스,전문대학,사립,부산,C그룹,51.831001666666644,426,0.4000000059604645,1500000,9464482000,18.89999961853028,13711,2148.8,0.0,2,305.0,126,9857143140,0.0,0.0,59,11,0.0,1560000,9857143140,0.1000000014901161,59
2023,420,한국폴리텍Ⅶ대학울산캠퍼스,전문대학,사립,울산,C그룹,54.79489499999996,404,1.100000023841858,2000000,7372971000,15.899999618530272,10477,883.9,0.0,2,683.0,142,3047975130,0.0,0.1000000014901161,110,37,0.800000011920929,584280,3047975130,4.099999904632568,2737
2023,421,한국폴리텍Ⅶ대학진주캠퍼스,전문대학,사립,경남,C그룹,65.38032666666666,203,171.5,423000,1977956000,300.1000061035156,2401,30597.9,0.0,1,1543.300048828125,60,3098614229,0.0,0.0,69,16,88.9000015258789,244783,3098614229,23.299999237060547,186
2023,422,한국폴리텍Ⅶ대학창원캠퍼스,전문대학,사립,경남,C그룹,57.014638333333295,377,1.100000023841858,11200000,8892317000,12.5,17577,6755.9,0.0,6,1579.0,240,7212872300,0.0,0.5,1018,230,0.3000000119209289,9519030,7212872300,5.099999904632568,7230
2023,423,한국폴리텍특성화 로봇캠퍼스,전문대학,사립,경북,C그룹,55.29580166666665,396,8.699999809265137,1800000,1080141000,21.600000381469727,2682,42185.5,0.0,0,1044.699951171875,132,1158864780,0.0,0.1000000014901161,26,8,0.0,5230997,1158864780,35.20000076293945,4360
2023,424,한국폴리텍특성화 바이오캠퍼스,전문대학,사립,충남,C그룹,54.22134499999997,412,1.5,3600000,4052328000,15.100000381469728,5892,9167.6,0.0,1,536.0,87,2136015780,0.0,0.2000000029802322,88,31,2.299999952316284,3584550,2136015780,0.2000000029802322,92
2023,425,한국폴리텍특성화 반도체융합캠퍼스,전문대학,사립,경기,C그룹,50.591168333333314,429,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023,426,한국폴리텍특성화 항공캠퍼스,전문대학,사립,경남,C그룹,53.94359499999998,413,1.2000000476837158,2400000,4979129000,13.699999809265137,5629,5839.4,0.0,1,375.0,110,1966844170,0.0,0.0,10,6,2.5999999046325684,2400000,1966844170,0.0,5
2023,427,한국학대학원,대학원대학,국립,경기,-,58.19629999999998,356,32.099998474121094,295000000,40888000000,2038.0999755859373,499329,983009.9,31.0,17,8132.0,205,37972580405,39.5,66.0,22475,1437,37.900001525878906,240837426,37972580405,52.5,12869
2023,428,한국항공대학교,대학,사립,경기,C그룹,66.94448999999999,102,1.2000000476837158,339323000,72157130446,69.30000305175781,321946,73044.1,42.09999847412109,16,5696.2998046875,1153,68287573715,0.6000000238418579,1.0,7982,1414,0.8999999761581421,339289786,68287573715,25.600000381469727,118729
2023,429,한남대학교,대학,사립,대전,A그룹,67.19000000000004,83,0.800000011920929,895733642,126205576339,80.80000305175781,985383,75591.8,107.5,223,10129.0,2059,141213326885,1.2000000476837158,2.700000047683716,45380,4254,1.2000000476837158,922371362,141213326885,21.100000381469727,257119
