YR,RK,SNM,SCR,ID,STYP,FND,RGN,USC,BR_TCNT_KB,BR_TCNT_OB,BR_TCNT_SUM,BR_BCNT_KB,BR_BCNT_OB,BR_BCNT_SUM,ER_EJN_PKG,ER_WDB_PKG,ER_EB_TCNT,ER_ELV_PKG,ER_TTL_PKG,ER_TTL_TCNT,SRL_KR,SRL_OT,SRL_TTL,AHC_ABI_BUY,AHC_ABI_DON,AHC_ABI_TTL,AHC_ATI,AHC_ARM,BPS_BO,BPS_SCP,BPS_BPS,GRR_AHBC,GRR_BO,GRR_GRR,FACLT_LAS,FACLT_RS_TRS,FACLT_EQP_TPC,APS_AR,APS_SCC,APS_APS,STL_USTL,STL_BC,STL_SRC,STL_NBC,STL_ERC_EJN,STL_ERC_WDB,STL_ERC_EB,STL_ERC_OER,STL_MCT,BGT_UBGT,BGT_BC,BGT_SRC,BGT_NBC,BGT_ERC_EJN,BGT_ERC_WDB,BGT_ERC_EB,BGT_ERC_OER,BGT_MCT,CPSS_MC,CPSS_SCP,CPSS_CPS,LBRT_MC,LBRT_USTL,LBRT_BRT,BG3Y_MCS_20A,BG3Y_MCS_21B,BG3Y_MCS_22C,BG3Y_BG3Y,VUC_VTC_PYR_SC,VUC_VTC_PYR_UGRD,VUC_VTC_PYR_GRAD,VUC_VTC_PYR_FFAC,VUC_VTC_PYR_PFAC,VUC_VTC_PYR_STF,VUC_VTC_PYR_OTH,VUC_VTC_PYR_SUM,VUC_VTC_CYR_SC,VUC_VTC_CYR_UGRD,VUC_VTC_CYR_GRAD,VUC_VTC_CYR_FFAC,VUC_VTC_CYR_PFAC,VUC_VTC_CYR_STF,VUC_VTC_CYR_OTH,VUC_VTC_CYR_SUM,VUC_DPC,VUC_UC_LUC,LS_LU_UGRD,LS_LU_GRAD,LS_LU_FAC,LS_LU_STF,LS_LU_OTH,LS_LU_SUM,LS_LB_UGRD,LS_LB_GRAD,LS_LB_FAC,LS_LB_STF,LS_LB_OTH,LS_LB_SUM,RCOL_RBF10_REQ,RCOL_RBF10_PRV,RCOL_RAF10_CSLT,RCOL_RAF10_PHN,RCOL_RAF10_ONL,RCOL_RFLN_REQ,RCOL_RFLN_PRV,RCOL_RFC_REQ,RCOL_RFC_PRV,UE_OEU_EDC,UE_OEU_EP,UE_REU_EDC,UE_REU_EP,LPS_LB,LPS_SCP,LPS_LPS,VPS_VC,VPS_SCP,VPS_VPS,STF_FT_EXC_SL1,STF_FT_EXC_SL2,STF_FT_EXC_ALIB,STF_FT_EXC_NOH,STF_FT_EXC_SUM,STF_FT_MRL_SL1,STF_FT_MRL_SL2,STF_FT_MRL_ALIB,STF_FT_MRL_NOH,STF_FT_MRL_SUM,STF_PT_EXC_SL1,STF_PT_EXC_SL2,STF_PT_EXC_ALIB,STF_PT_EXC_NOH,STF_PT_EXC_SUM,STF_PT_MRL_SL1,STF_PT_MRL_SL2,STF_PT_MRL_ALIB,STF_PT_MRL_NOH,STF_PT_MRL_SUM,STF_TTL_EXC_SL1,STF_TTL_EXC_SL2,STF_TTL_EXC_ALIB,STF_TTL_EXC_NOH,STF_TTL_EXC_SUM,STF_TTL_MRL_SL1,STF_TTL_MRL_SL2,STF_TTL_MRL_ALIB,STF_TTL_MRL_NOH,STF_TTL_MRL_SUM,STF_TTL_SUM_SL1,STF_TTL_SUM_SL2,STF_TTL_SUM_ALIB,STF_TTL_SUM_NOH,STF_TTL_SUM_SUM,SES_OE_PTH,SES_OE_PTC,SES_OE2_PTH,SES_OE2_PTC,SPK_FT_LIB,SPK_FT_NLIB,SPK_PT_LIB,SPK_PT_NLIB,SPK_SCC,SPK_SPK,LPK_LFT2,LPK_LPT2,LPK_SCC,LPK_LPK,EHS_EH,EHS_LFT,EHS_LPT,EHS_EHS
2022,11,전남대학교,74.9,321,대학,국립,광주,A그룹,860470,481364,1341834,1333253,603440,1936693,42,43,245340,0,85,245340,1154,267,1421,27942,10199,38141,24767,104445,1936693,23752,81.5,38141,1936693,2.0,40393.0,5351,154,40393.0,23488,1.7000000476837158,384735317253,564546613,98250276,7123730,2070207179,709363910,0,0,3449491708,281001610000,605520000,100000000,11500000,2049711600,712388400,0,0,3479120000,3449491708,23752,145229.5,3449491708,384735317253,0.9,3418003087,3361102344,3449491708,0.5,23752,18959,4793,1262,1374,902,4596,31886,23488,18766,4722,1285,1382,916,4572,31643,0,673461,7097,2145,1062,612,1283,12199,57063,27311,20822,9713,16869,131778,0,0,6615,9455,1088,815,644,708,312,219,2267,61,1302,84374,23752,3.5999999046325684,673461,23752,28.39999961853028,12,25.0,0,1,38.0,0,0,0,0.0,0.0,0,5.0,0,0.0,5.0,0,0,0,0,0,12,30.0,0,1.0,43.0,0,0,0,0.0,0.0,12,30.0,0,1.0,43.0,2183.199951171875,826,481.1000061035156,143,37.0,1.0,5.0,0.0,23488,1.7999999523162842,37.0,5.0,23488,1.7999999523162842,2664.300048828125,37.0,5.0,63.400001525878906
2022,12,부산대학교,74.7,178,대학,국립,부산,A그룹,851843,446419,1298262,1683113,848206,2531319,44,58,637525,5,107,637525,506,251,757,45971,9671,55642,38612,76731,2531319,27386,92.4000015258789,55642,2531319,2.200000047683716,35855.69921875,4645,144,35855.69921875,26772,1.2999999523162842,410450562159,950687800,424758570,14000000,2907018950,901048710,0,79668230,5277182260,310173021000,960000000,132730000,14000000,3160911000,901122000,0,87000000,5255763000,5277182260,27386,192696.4,5277182260,410450562159,1.3,5753244780,5601337370,5277182260,-4.2,27386,19880,7506,1375,1961,937,1805,33464,26772,19258,7514,1413,1980,930,1831,32926,0,1041735,7866,2735,1134,1183,1104,14022,88954,41758,35502,24426,27224,217864,0,0,9404,9794,445,583,1242,2562,2512,88,2795,507,5249,130712,27386,4.800000190734863,1041735,27386,38.0,12,33.0,0,1,46.0,0,0,0,0.0,0.0,0,3.0,0,3.0,6.0,0,0,0,0,0,12,36.0,0,4.0,52.0,0,0,0,0.0,0.0,12,36.0,0,4.0,52.0,1099.5,224,1057.699951171875,316,45.0,1.0,3.0,3.0,26772,1.899999976158142,45.0,3.0,26772,1.7999999523162842,2157.199951171875,42.0,7.0,44.0
2022,13,울산과학기술원,74.1,295,대학,국립,울산,C그룹,99999,145192,245191,112097,157716,269813,37,21,376361,0,58,376361,0,0,0,5955,456,6411,6322,1166,269813,4041,66.80000305175781,6411,269813,2.400000095367432,10657.0,1021,107,10657.0,3995,2.700000047683716,299693764153,60000000,1744700,2997000,1172658177,405476379,0,4222938,1647099194,310267993593,130000000,0,3000000,1315000000,435000000,0,10000000,1893000000,1647099194,4041,407596.9,1647099194,299693764153,0.5,1580502001,1520445897,1647099194,2.3,4041,1933,2108,311,155,437,186,5130,3995,1754,2241,324,163,451,112,5045,0,81089,668,675,103,339,41,1826,6309,4531,897,3217,3330,18284,0,0,346,2029,1646,69,69,468,444,0,0,15,242,10840,4041,2.700000047683716,81089,4041,20.100000381469727,1,2.0,0,1,4.0,0,0,0,0.0,0.0,0,4.0,0,4.0,8.0,0,0,0,0,0,1,6.0,0,5.0,12.0,0,0,0,0.0,0.0,1,6.0,0,5.0,12.0,0.0,0,15.0,3,3.0,1.0,4.0,4.0,3995,2.299999952316284,3.0,4.0,3995,1.7999999523162842,15.0,5.0,6.0,1.399999976158142
2022,14,이화여자대학교,73.4,308,대학,사립,서울,A그룹,627658,536806,1164464,992515,748314,1740829,37,88,436967,8,133,436967,533,711,1244,44364,3708,48072,43470,53150,1740829,21515,80.9000015258789,48072,1740829,2.799999952316284,22120.0,3523,361,22120.0,21080,1.0,400447130210,718232950,678045695,5523463,2420641312,898585729,0,72836338,4793865487,416773288000,761000000,708000000,5000000,2387000000,903840000,0,61000000,4825840000,4793865487,21515,222815.0,4793865487,400447130210,1.2,4815531565,4822451661,4793865487,-0.2,21515,15928,5587,975,1878,644,9536,34548,21080,15281,5799,989,2000,660,9363,34092,0,344595,5234,3555,874,417,2346,12426,44317,62582,21336,8510,99898,236643,0,0,829,2182,2142,2356,2428,4076,7696,84,1778,363,5904,106899,21515,5.0,344595,21515,16.0,12,8.0,0,1,21.0,0,0,0,0.0,0.0,0,10.0,12,2.0,24.0,0,0,0,0,0,12,18.0,12,3.0,45.0,0,0,0,0.0,0.0,12,18.0,12,3.0,45.0,1115.5,222,443.0,98,20.0,1.0,22.0,2.0,21080,1.899999976158142,20.0,22.0,21080,2.0,1558.5,21.0,23.0,35.400001525878906
2022,15,전북대학교,72.9,324,대학,국립,전북,A그룹,621867,176051,797918,1439740,430795,1870535,44,39,138708,6,89,138708,756,375,1131,24532,9491,34023,25608,0,1870535,21919,85.30000305175781,34023,1870535,1.899999976158142,40489.0,3952,368,40489.0,21391,1.899999976158142,309658394066,294166240,484582840,10288750,1647341728,708956900,0,61040000,3206376458,292489000000,375000000,60000000,0,1700000000,758000000,0,62000000,2955000000,3206376458,21919,146283.0,3206376458,309658394066,1.0,3439279215,3215297327,3206376458,-3.4,21919,18153,3766,1060,1535,751,3916,29181,21391,17561,3830,1083,1623,757,3393,28247,0,388978,8659,1770,671,387,921,12408,46215,15265,9649,4674,10462,86265,0,0,4543,5649,1029,682,451,2389,1838,23,734,174,4750,61480,21919,2.799999952316284,388978,21919,17.700000762939453,11,21.0,1,1,34.0,0,0,0,0.0,0.0,1,1.0,0,0.0,2.0,0,0,0,0,0,12,22.0,1,1.0,36.0,0,0,0,0.0,0.0,12,22.0,1,1.0,36.0,741.5,141,1590.0,435,33.0,1.0,2.0,0.0,21391,1.7000000476837158,33.0,2.0,21391,1.600000023841858,2331.5,34.0,2.0,64.80000305175781
2022,16,가톨릭대학교,72.8,6,대학,사립,경기,A그룹,444554,260607,705161,741972,411845,1153817,96,68,463407,5,169,463407,974,226,1200,21391,3161,24552,19942,44232,1153817,10444,110.5,24552,1153817,2.200000047683716,17684.0,3119,185,17684.0,10504,1.7000000476837158,318538541370,317907532,62877296,99805365,3018604464,629829957,0,68635336,4197659950,256736932000,307500000,68100000,150500000,3128757360,675357200,0,84671440,4414886000,4197659950,10444,401920.7,4197659950,318538541370,1.3,4088410834,3890966903,4197659950,1.5,10444,8122,2322,1196,1552,516,4381,18089,10504,7928,2576,1215,1642,526,4018,17905,0,570442,3146,572,1696,170,474,6058,41699,16905,24043,4079,11408,98134,0,0,4944,6985,3539,617,1654,644,2353,96,1213,2,190,58604,10444,5.599999904632568,570442,10444,54.59999847412109,4,12.0,1,6,23.0,0,0,0,0.0,0.0,0,1.5,0,0.0,1.5,0,0,0,0,0,4,13.5,1,6.0,24.5,0,0,0,0.0,0.0,4,13.5,1,6.0,24.5,346.5,46,212.5,37,17.0,6.0,1.5,0.0,10504,2.200000047683716,17.0,1.5,10504,1.7999999523162842,559.0,23.0,1.5,22.799999237060547
2022,17,중앙대학교,72.8,339,대학,사립,서울,A그룹,533171,607638,1140809,1495036,840956,2335992,49,79,710820,2,130,710820,135,149,284,67136,3222,70358,59445,12824,2335992,29731,78.5999984741211,70358,2335992,3.0999999046325684,33173.80078125,5409,243,33173.80078125,29052,1.100000023841858,402330035390,1238956648,24879370,29987190,1939814318,934677814,0,142093525,4310408865,400050686000,892000000,558500000,28000000,1959506209,989560464,0,191202327,4618769000,4310408865,29731,144980.3,4310408865,402330035390,1.1,3497495483,4071265225,4310408865,11.1,29731,23938,5793,1101,1418,706,17429,50385,29052,23075,5977,1124,1479,695,17076,49426,0,1223033,5123,1576,578,360,1495,9132,47507,23327,12798,7799,68038,159469,0,0,2530,10181,1022,86,93,915,424,186,3423,10,1274,70834,29731,2.400000095367432,1223033,29731,41.09999847412109,5,11.0,0,1,17.0,0,0,0,0.0,0.0,1,18.0,1,0.0,20.0,0,0,0,0,0,6,29.0,1,1.0,37.0,0,0,0,0.0,0.0,6,29.0,1,1.0,37.0,842.5,208,1012.5,225,16.0,1.0,20.0,0.0,29052,1.100000023841858,16.0,20.0,29052,1.2000000476837158,1855.0,18.0,21.0,47.59999847412109
2022,18,건국대학교,72.8,18,대학,사립,서울,A그룹,510792,182548,693340,1087761,254568,1342329,34,33,76223,1,68,76223,574,168,742,20058,4666,24724,13721,35952,1342329,20271,66.19999694824219,24724,1342329,1.899999976158142,24648.0,3498,182,24648.0,19890,1.2000000476837158,265587005633,381212000,80810190,1786970,1386712305,636478434,0,13000000,2499999899,258990835000,410000000,80000000,0,1380000000,620000000,0,10000000,2500000000,2499999899,20271,123328.9,2499999899,265587005633,0.9,2500000000,2500000000,2499999899,0.0,20271,15751,4520,659,1455,602,33219,56206,19890,15343,4547,627,1538,612,35359,58026,0,263207,3885,1276,516,300,1463,7440,28293,16664,10113,3827,34460,93357,0,0,0,0,0,231,120,575,319,0,0,23,636,44957,20271,2.200000047683716,263207,20271,13.0,0,5.0,0,3,8.0,0,0,0,0.0,0.0,0,12.0,1,0.0,13.0,0,0,0,0,0,0,17.0,1,3.0,21.0,0,0,0,0.0,0.0,0,17.0,1,3.0,21.0,14.0,5,127.0,26,5.0,3.0,13.0,0.0,19890,0.8999999761581421,5.0,13.0,19890,0.8999999761581421,141.0,9.0,14.0,6.099999904632568
2022,19,충남대학교,72.4,357,대학,국립,대전,A그룹,638183,320343,958526,1389254,464656,1853910,41,53,356603,7,101,356603,67,491,558,10130,12959,23089,16900,16300,1853910,22412,82.69999694824219,23089,1853910,1.2999999523162842,37760.8984375,5447,195,37760.8984375,21840,1.7000000476837158,280918001756,249765630,459306500,0,2927195326,755860406,0,70773025,4462900887,226410234000,300000000,231300000,0,1800000000,0,0,0,2331300000,4462900887,22412,199130.0,4462900887,280918001756,1.6,3915742332,2400604070,4462900887,23.6,22412,17516,4896,1033,1562,880,5364,31251,21840,16930,4910,1029,1623,886,5413,30791,0,783142,5247,1593,444,439,698,8421,36539,19397,8765,4694,45980,115375,0,0,96,7298,656,883,677,3252,5282,266,3691,7,382,55936,22412,2.5,783142,22412,34.900001525878906,15,16.0,0,1,32.0,0,0,0,0.0,0.0,0,0.0,0,3.0,3.0,0,0,0,0,0,15,16.0,0,4.0,35.0,0,0,0,0.0,0.0,15,16.0,0,4.0,35.0,788.5,93,1715.5,385,31.0,1.0,0.0,3.0,21840,1.5,31.0,0.0,21840,1.399999976158142,2504.0,31.0,3.0,73.5999984741211
2022,20,세종대학교,72.3,236,대학,사립,서울,A그룹,377659,208880,586539,656700,317706,974406,35,31,112404,5,71,112404,105,66,171,5945,1443,7388,6607,0,974406,14706,66.30000305175781,7388,974406,0.800000011920929,17313.5,2638,235,17313.5,14602,1.2000000476837158,183882017780,95602522,37675654,0,923229619,449081213,0,42455000,1548044008,218624467000,139918000,38000000,0,948884379,452007000,0,43830000,1622639379,1548044008,14706,105266.2,1548044008,183882017780,0.8,1609517126,1431238112,1548044008,-1.5,14706,11854,2852,546,737,327,14172,30488,14602,11688,2914,550,694,370,14104,30320,0,108789,2520,447,341,199,180,3687,13075,2732,2773,1715,23156,43451,0,0,1018,1381,546,54,83,92,102,57,593,0,0,15807,14706,1.100000023841858,108789,14706,7.400000095367432,1,5.0,0,0,6.0,0,0,0,0.0,0.0,0,9.0,3,0.0,12.0,0,0,0,0,0,1,14.0,3,0.0,18.0,0,0,0,0.0,0.0,1,14.0,3,0.0,18.0,213.5,49,238.5,52,6.0,0.0,12.0,0.0,14602,1.100000023841858,6.0,12.0,14602,1.2000000476837158,452.0,7.0,10.0,26.600000381469727
2022,21,인하대학교,72.2,316,대학,사립,인천,A그룹,588597,336816,925413,1247493,405126,1652619,47,44,112675,3,94,112675,441,83,524,14971,2799,17770,16387,52812,1652619,20639,80.0999984741211,17770,1652619,1.100000023841858,26567.80078125,3771,194,26567.80078125,20348,1.2999999523162842,259199314951,302274552,47547792,1660210,1955292690,653842369,0,90851946,3051469559,263141302000,300000000,30000000,2000000,1924000000,598000000,0,87000000,2941000000,3051469559,20639,147849.7,3051469559,259199314951,1.2,3319979053,2581819126,3051469559,-2.0,20639,17582,3057,831,1053,408,9673,32604,20348,17175,3173,859,1117,379,11662,34365,0,215046,5757,1294,445,296,871,8663,35017,15182,7669,4636,30595,93099,0,0,8827,7845,1782,333,975,2098,280,203,5981,4,550,50199,20639,2.400000095367432,215046,20639,10.399999618530272,7,3.0,1,0,11.0,0,0,0,0.0,0.0,0,8.0,0,0.0,8.0,0,0,0,0,0,7,11.0,1,0.0,19.0,0,0,0,0.0,0.0,7,11.0,1,0.0,19.0,347.5,94,172.0,40,11.0,0.0,8.0,0.0,20348,0.8999999761581421,11.0,8.0,20348,0.8999999761581421,519.5,11.0,8.0,27.299999237060547
2022,22,강원대학교,72.0,14,대학,국립,강원,A그룹,830744,197075,1027819,1275458,315893,1591351,42,50,148777,0,92,148777,566,181,747,37137,3993,41130,38107,62255,1591351,21898,72.69999694824219,41130,1591351,2.700000047683716,29103.900390625,3680,284,29103.900390625,21291,1.399999976158142,307295122022,615662903,679394430,6616900,1551908390,616292913,0,9160800,3479036336,256798241000,704300000,551289000,6000000,1586500000,663500000,0,5000000,3516589000,3479036336,21898,158874.6,3479036336,307295122022,1.1,2971577588,3760224728,3479036336,9.5,21898,19297,2601,1013,1382,936,860,26089,21291,18630,2661,996,1456,931,1181,25855,0,258231,3862,704,489,354,378,5787,25283,8204,7814,4142,22314,67757,0,0,240,1638,381,357,200,1010,3315,145,1168,20,542,33487,21898,1.5,258231,21898,11.800000190734863,9,15.0,0,2,26.0,0,0,0,0.0,0.0,0,0.0,0,5.5,5.5,0,0,0,0,0,9,15.0,0,7.5,31.5,0,0,0,0.0,0.0,9,15.0,0,7.5,31.5,1193.5,314,1132.800048828125,225,24.0,2.0,0.0,5.5,21291,1.2999999523162842,24.0,0.0,21291,1.100000023841858,2326.300048828125,24.0,5.5,78.9000015258789
2022,23,아주대학교,72.0,264,대학,사립,경기,A그룹,395254,253849,649103,702591,456017,1158608,53,50,105327,3,106,105327,217,36,253,17742,2331,20073,17440,0,1158608,13640,84.9000015258789,20073,1158608,1.7999999523162842,16067.599609375,2548,76,16067.599609375,13712,1.2000000476837158,292364529201,324703822,39106886,958420,2223508397,547435859,0,57628224,3193341608,310985114000,337000000,46800000,3000000,2308776000,585365000,0,71559000,3352500000,3193341608,13640,234116.0,3193341608,292364529201,1.1,3120742205,2988445924,3193341608,1.3,13640,9692,3948,743,817,338,8614,24152,13712,9705,4007,747,847,342,9177,24825,0,364962,3737,1179,435,343,1492,7186,34554,13977,10422,6294,19634,84881,0,0,982,1337,862,183,262,1973,652,70,1603,11,553,48531,13640,3.5999999046325684,364962,13640,26.799999237060547,1,9.0,0,3,13.0,0,0,0,0.0,0.0,0,8.0,0,3.0,11.0,0,0,0,0,0,1,17.0,0,6.0,24.0,0,0,0,0.0,0.0,1,17.0,0,6.0,24.0,709.0999755859375,153,1681.0999755859375,258,10.0,3.0,8.0,3.0,13712,1.5,10.0,8.0,13712,1.2999999523162842,2390.199951171875,13.0,10.0,103.9000015258789
2022,24,영남대학교,71.9,276,대학,사립,경북,A그룹,556275,415703,971978,1233268,661608,1894876,57,43,109874,0,100,109874,636,119,755,21211,9011,30222,26669,0,1894876,23067,82.0999984741211,30222,1894876,1.600000023841858,35510.19921875,3941,285,35510.19921875,22523,1.600000023841858,300669626632,312123820,117736050,8878600,1603937680,405626243,0,104808750,2553111143,312486078000,270000000,116380000,9100000,1740010000,417720000,0,103450000,2656660000,2553111143,23067,110682.4,2553111143,300669626632,0.8,2867122542,2460526615,2553111143,-5.2,23067,20550,2517,932,1114,655,3794,29562,22523,20009,2514,948,1146,559,1837,27013,0,390699,4735,853,626,447,432,7093,32224,14647,12212,6456,5058,70597,0,0,2531,2300,2051,480,821,881,745,15,210,11,275,46871,23067,2.0,390699,23067,16.899999618530273,9,12.0,1,1,23.0,1,0,0,0.0,1.0,0,2.0,0,9.0,11.0,0,0,0,0,0,9,14.0,1,10.0,34.0,1,0,0,0.0,1.0,10,14.0,1,10.0,35.0,764.0,155,84.9000015258789,47,23.0,1.0,2.0,9.0,22523,1.2999999523162842,23.0,2.0,22523,1.100000023841858,848.9000244140625,25.0,10.0,24.299999237060547
2022,25,광주과학기술원,71.4,61,대학,국립,광주,C그룹,68732,90515,159247,85914,108894,194808,17,12,62029,1,30,62029,0,0,0,1704,1074,2778,721,806,194808,2003,97.3000030517578,2778,194808,1.399999976158142,8760.0,585,48,8760.0,2020,4.300000190734863,252719511000,61531026,0,0,1517612410,245900839,0,7900000,1832944275,261132860000,145000000,0,5000000,1511000000,218000000,0,0,1879000000,1832944275,2003,915099.5,1832944275,252719511000,0.7,1572747000,2096048000,1832944275,10.4,2003,724,1279,180,112,722,66,3083,2020,727,1293,187,106,759,0,3072,0,93020,491,610,157,292,6,1556,5103,5023,8422,8208,22,26778,0,0,320,680,680,55,197,128,13,0,0,0,0,10126,2003,5.099999904632568,93020,2003,46.400001525878906,0,3.0,0,2,5.0,0,0,0,0.0,0.0,0,0.0,0,9.0,9.0,0,0,0,0,0,0,3.0,0,11.0,14.0,0,0,0,0.0,0.0,0,3.0,0,11.0,14.0,61.0,4,0.0,0,3.0,2.0,0.0,9.0,2020,4.5,3.0,0.0,2020,1.5,61.0,7.0,10.0,3.5999999046325684
2022,26,경상국립대학교,71.4,37,대학,국립,경남,A그룹,847527,297160,1144687,1164039,450657,1614696,44,46,307938,5,95,307938,319,176,495,395342,6392,401734,371802,97578,1614696,20962,77.0,401734,1614696,33.099998474121094,32696.0,3565,212,32696.0,20144,1.600000023841858,369862043706,608747800,669417220,18998140,1750624798,743050472,0,296599879,4087438309,237288265000,819900000,692660000,2500000,0,0,0,2162970233,3678030233,4087438309,20962,194992.8,4087438309,369862043706,1.1,2539121306,2928203194,4087438309,27.5,20962,18301,2661,1019,1451,874,15231,39537,20144,17479,2665,1026,1478,828,15019,38495,0,353495,6292,616,870,507,3023,11308,41522,7930,13549,8232,29196,100429,0,0,7368,3174,794,338,200,1512,677,22,141,2,8,49452,20962,2.400000095367432,353495,20962,16.899999618530273,7,17.0,1,0,25.0,0,0,0,0.0,0.0,2,3.0,0,0.0,5.0,0,0,0,0,0,9,20.0,1,0.0,30.0,0,0,0,0.0,0.0,9,20.0,1,0.0,30.0,914.0,296,988.2000122070312,288,25.0,0.0,5.0,0.0,20144,1.399999976158142,25.0,5.0,20144,1.5,1902.199951171875,24.0,4.0,67.9000015258789
2022,27,동국대학교,71.2,135,대학,사립,서울,A그룹,845193,345719,1190912,1240244,426612,1666856,35,47,214365,0,82,214365,471,343,814,29215,2982,32197,30548,0,1666856,17534,95.0999984741211,32197,1666856,2.0,23899.099609375,2787,146,23899.099609375,17198,1.399999976158142,248938202654,769454537,88820942,10500000,1097031627,470156412,0,0,2435963518,258425570000,470311000,117580000,10500000,1140000000,278212000,0,0,2016603000,2435963518,17534,138928.0,2435963518,248938202654,1.0,2415009820,2482454152,2435963518,0.5,17534,13868,3666,711,1648,528,9136,29557,17198,13270,3928,694,1773,535,9443,29643,0,218863,4051,1727,534,276,221,6809,62141,44238,14247,5840,13741,140207,0,0,19182,7848,3846,163,358,734,503,171,2860,10,1332,106379,17534,6.099999904632568,218863,17534,12.5,3,4.0,0,0,7.0,0,0,0,0.0,0.0,0,11.0,0,0.0,11.0,0,0,0,2,2,3,15.0,0,0.0,18.0,0,0,0,2.0,2.0,3,15.0,0,2.0,20.0,466.5,92,579.0,150,7.0,0.0,11.0,2.0,17198,1.0,7.0,11.0,17198,1.0,1045.5,7.0,12.0,55.0
2022,28,가천대학교,70.8,3,대학,사립,경기,A그룹,394245,157348,551593,965192,202477,1167669,37,40,82389,7,84,82389,6,0,6,24191,5712,29903,22629,0,1167669,21928,53.29999923706055,29903,1167669,2.5999999046325684,13194.2998046875,3001,243,13194.2998046875,22003,0.6000000238418579,287729597447,375068312,0,0,973780973,556013280,0,68892994,1973755559,298204419000,589000000,0,0,966460000,535540000,0,80000000,2171000000,1973755559,21928,90010.7,1973755559,287729597447,0.7,2131706235,2026162343,1973755559,-3.8,21928,19308,2620,915,1374,399,193,24809,22003,19370,2633,937,1521,379,1821,26661,0,199787,2987,233,277,173,77,3747,16035,1469,17978,1589,35544,72615,0,0,298,831,1728,68,130,531,82,83,398,0,0,17504,21928,0.800000011920929,199787,21928,9.100000381469728,1,6.0,0,11,18.0,2,1,0,0.0,3.0,0,8.0,0,4.0,12.0,0,0,0,0,0,1,14.0,0,15.0,30.0,2,1,0,0.0,3.0,3,15.0,0,15.0,33.0,504.0,97,887.2999877929688,172,10.0,11.0,8.0,4.0,22003,1.2000000476837158,10.0,8.0,22003,0.800000011920929,1391.300048828125,16.0,9.0,55.70000076293945
2022,29,서울시립대학교,70.8,209,대학,공립,서울,A그룹,497538,205626,703164,865646,293659,1159305,28,60,346169,2,90,346169,533,255,788,29182,3003,32185,24100,0,1159305,11879,97.5999984741211,32185,1159305,2.900000095367432,16414.69921875,2395,225,16414.69921875,11613,1.399999976158142,115911332798,827795080,514999000,11438815,1243249399,597489704,0,108369250,3303341248,123844056000,823560000,536400000,40000000,1467105000,460000000,0,20000000,3347065000,3303341248,11879,278082.4,3303341248,115911332798,2.8,3246468410,3019374622,3303341248,1.2,11879,9023,2856,441,719,305,167,13511,11613,8674,2939,447,809,485,140,13494,0,534206,3204,965,283,276,231,4959,23984,13746,6258,5196,31443,80627,0,0,280,850,79,224,143,224,114,12,27,1,73,37730,11879,3.200000047683716,534206,11879,45.0,6,14.0,5,1,26.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,6,14.0,5,1.0,26.0,0,0,0,0.0,0.0,6,14.0,5,1.0,26.0,145.0,14,327.20001220703125,65,25.0,1.0,0.0,0.0,11613,2.200000047683716,25.0,0.0,11613,2.200000047683716,472.2000122070313,26.0,0.0,18.200000762939453
2022,30,과학기술연합대학원대학교,70.8,56,대학원대학,국립,대전,-,8083,95166,103249,15976,95166,111142,1,5,70199,0,6,70199,0,0,0,16795,0,16795,16752,445,111142,1282,86.69999694824219,16795,111142,17.799999237060547,0.0,0,0,0.0,1297,0.0,23776984973,190110369,0,0,4950000,64513818,0,0,259574187,25541708197,250000000,0,0,0,0,0,0,250000000,259574187,1282,202476.0,259574187,23776984973,1.1,257559279,298000000,259574187,1.4,1282,0,1282,1034,210,73,0,2599,1297,0,1297,1109,197,72,0,2675,0,2986,0,174,107,24,0,305,0,1033,891,169,0,2093,0,0,0,0,0,0,0,6,6,0,0,0,0,1033,1282,0.800000011920929,2986,1282,2.299999952316284,0,0.0,0,0,0.0,0,0,0,2.0,2.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,2.0,2.0,0,0.0,0,2.0,2.0,0.0,0,0.0,0,0.0,2.0,0.0,0.0,1297,1.2000000476837158,0.0,0.0,1297,0.0,0.0,1.0,0.0,0.0
