YR,ID,SNM,STYP,FND,RGN,USC,BR_TCNT_KB,BR_TCNT_OB,BR_TCNT_SUM,BR_BCNT_KB,BR_BCNT_OB,BR_BCNT_SUM,ER_EJN_PKG,ER_WDB_PKG,ER_EB_TCNT,ER_ELV_PKG,ER_TTL_PKG,ER_TTL_TCNT,SRL_KR,SRL_OT,SRL_TTL,AHC_ABI_BUY,AHC_ABI_DON,AHC_ABI_TTL,AHC_ATI,AHC_ARM,BPS_BO,BPS_SCP,BPS_BPS,GRR_AHBC,GRR_BO,GRR_GRR,FACLT_LAS,FACLT_RS_TRS,FACLT_EQP_SPC,FACLT_EQP_UPC,FACLT_EQP_TPC,APS_AR,APS_SCP,APS_APS,STL_USTL,STL_BC,STL_SRC,STL_NBC,STL_ERC_EJN,STL_ERC_WDB,STL_ERC_EB,STL_ERC_OER,STL_MCT,BGT_UBGT,BGT_BC,BGT_SRC,BGT_NBC,BGT_ERC_EJN,BGT_ERC_WDB,BGT_ERC_EB,BGT_ERC_OER,BGT_MCT,CPSS_MC,CPSS_SCP,CPSS_CPS,LBRT_MC,LBRT_USTL,LBRT_BRT,BG3Y_MCS_15A,BG3Y_MCS_16B,BG3Y_MCS_17C,BG3Y_BG3Y,VUC_SCP,VUC_VTC_UGRD,VUC_VTC_GRAD,VUC_VTC_FFAC,VUC_VTC_PFAC,VUC_VTC_STF,VUC_VTC_OTH,VUC_VTC_SUM,VUC_DPC,VUC_UC_LUC,LS_LU_UGRD,LS_LU_GRAD,LS_LU_FAC,LS_LU_STF,LS_LU_OTH,LS_LU_SUM,LS_LB_UGRD,LS_LB_GRAD,LS_LB_FAC,LS_LB_STF,LS_LB_OTH,LS_LB_SUM,RCOL_RBF10_REQ,RCOL_RBF10_PRV,RCOL_RAF10_CSLT,RCOL_RAF10_PHN,RCOL_RAF10_ONL,RCOL_RFLN_REQ,RCOL_RFLN_PRV,RCOL_RFC_REQ,RCOL_RFC_PRV,UE_EDC,UE_EP,LPS_LB,LPS_SCP,LPS_LPS,VPS_VC,VPS_SCP,VPS_VPS,STF_FT_HLIBC,STF_FT_NLIBC,STF_PT_HLIBC,STF_PT_NLIBC,STF_TTL_HLIBC,STF_TTL_NLIBC,STF_TTL_SUM,LIBCS_FT_SL1,LIBCS_FT_SL2,LIBCS_FT_ALIB,LIBCS_FT_TTL,LIBCS_PT_SL1,LIBCS_PT_SL2,LIBCS_PT_ALIB,LIBCS_PT_TTL,SES_PTH,SES_PTC,SPK_FT_LIB,SPK_FT_NLIB,SPK_PT_LIB,SPK_PT_NLIB,SPK_SCP,SPK_SPK,LPK_LFT2,LPK_LPT2,LPK_SCP,LPK_LPK,EHS_EH,EHS_LFT,EHS_LPT,EHS_EHS
2017,156,디지털서울문화예술대학교,대학,사립,서울,C그룹,1837,0,1837,9149,0,9149,1,0,9149,0,1,9149,0,0,0,0,0,0,0,0,9149,3813,2.400000095367432,0,9149,0,0,0,0,0,0,0,0,0,143022692000,608781399,29129506,4967500,830016572,274020761,0,41154632,1788070370,122533760000,421000000,31000000,5000000,790000000,240000000,0,20000000,1507000000,1788070370,9807,182325.9,1788070370,143022692000,1.3,1443805962,1742659589,1788070370,11.7,4585,4429,156,154,119,154,87,5099,34,69014,1898,18,96,92,31,2135,12704,138,1540,2083,2376,18841,0,0,77,3,3,24,12,155,1,28,975,12842,4585,2.799999952316284,69014,4585,15.100000381469728,2,0,0,0,2,0,2,0,1,1,2,0,0,0,0,3,1,2,0,0,0,87,23,2,0,87,23,3,2,0,1.5
2017,157,루터대학교,대학,사립,경기,C그룹,20635,7868,28503,28586,10756,39342,3,4,2360,0,7,2360,82,15,97,1335,10,1345,1176,0,39342,449,87.5999984741211,1345,39342,3.5,1140,385,5,12,17,1140,2606,.4000000059604645,4513447000,46158090,18483567,31500,9160000,7120000,0,0,80953157,4081491000,38000000,21000000,500000,9000000,7500000,0,5000000,81000000,80953157,106,763709,80953157,4513447000,1.8,79991425,79905136,80953157,.6,5950,5950,0,168,280,79,7,6484,19,880362,2161,0,229,0,0,2390,36819,0,4696,0,0,41515,0,0,1403,467,29,0,0,11,0,28,961,36819,5950,6.199999809265137,880362,5950,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,158,마산대학교,전문대학,사립,경남,A그룹,68658,1089,69747,138368,1339,139707,3,3,16493,0,6,66812,129,0,129,11885,0,11885,8468,0,139707,5875,23.799999237060547,11885,139707,9.300000190734863,12957,2036,29,159,188,12957,10054,1.2999999523162842,232257000000,270463317,0,2504438,1472303158,228406100,0,15025000,1988702013,220698000000,300000000,3700000,0,1172000000,324300000,0,0,1800000000,1988702013,1922,1034704.5,1988702013,232257000000,.9,0,0,1988702013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,1,3,3,6,0,3,0,3,0,0,0,0,379,47,3,2,0,1,4209,1.2000000476837158,3,0,4209,.699999988079071,379,5,1,63.20000076293945
2017,159,명신대학교,대학,사립,전남,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1657,69,3,14,17,1657,75,22.100000381469727,21914418000,78575140,26297610,1281600,0,24467000,0,0,130621350,20507968000,80000000,17000000,10000000,0,26600000,0,0,133600000,130621350,2190,59644.5,130621350,21914418000,.6,116632000,115963000,130621350,6,2088,2088,0,66,150,48,24,2376,23,42345,738,0,24,20,24,806,2034,0,373,308,112,2827,0,0,591,314,26,3,3,2,2,8,670,2034,2088,1,42345,2088,20.299999237060547,0,0,1,1,1,1,2,0,0,0,0,0,1,0,1,27,1,0,0,1,1,3087,.4000000059604645,0,1,3087,.3000000119209289,27,0,2,13.5
2017,160,명지대학교,대학,사립,서울,A그룹,555874,222870,778744,1017168,291937,1309105,24,17,301352,0,41,359809,1475,104,1579,26831,17503,44334,42099,0,1309105,16153,81,44334,1309105,3.5,9203,1212,28,95,123,9203,6054,1.5,74603739000,171137227,55132000,8286480,58324000,37380293,0,112740000,443000000,76349282000,300500000,60000000,10000000,64500000,41200000,0,142000000,618200000,443000000,7747,57183.4,443000000,74603739000,.6,410999400,426999680,443000000,3.8,3841,3841,0,98,275,56,540,4810,37,126752,1214,0,80,50,7,1351,19897,0,1760,1386,228,23271,0,0,285,0,702,0,0,10,0,22,1079,19897,3841,5.199999809265137,126752,3841,33,1,0,1,1,2,1,3,0,1,0,1,0,0,1,1,69,4,1,0,1,1,4357,.5,1,1,4357,.5,69,1,2,23
2017,161,명지전문대학,전문대학,사립,서울,A그룹,97803,11490,109293,191799,14465,206264,4,2,6578,0,6,7536,1972,22,1994,9727,662,10389,5203,0,206264,6986,29.5,10389,206264,5.300000190734863,4071,639,11,46,57,4071,2516,1.600000023841858,32799729000,59221700,31592410,2680170,10824000,9154500,0,36476000,149948780,32870990000,61000000,26800000,2000000,11000000,9200000,0,40000000,150000000,149948780,3968,37789.5,149948780,32799729000,.5,149997740,149999780,149948780,0,5465,5465,0,156,365,109,350,6445,30,61978,2073,0,60,77,13,2223,12517,0,675,889,6015,20096,0,0,0,0,15,1,0,12,0,30,2366,12517,5465,2.299999952316284,61978,5465,11.300000190734863,6,0,1,0,7,0,7,1,5,0,6,0,0,1,1,617,132,6,0,1,0,2546,2.700000047683716,6,1,2546,2.700000047683716,617,6,1,88.0999984741211
2017,162,목원대학교,대학,사립,대전,B그룹,202830,159817,362647,380962,223998,604960,11,19,76194,0,30,78657,560,45,605,53645,5586,59231,52317,68,604960,9185,65.9000015258789,59231,604960,10.899999618530272,38977,6874,154,765,919,38977,26654,1.5,43392426000,168976200,2337950,11432720,55023000,17372216,0,20352000,275494086,41980589000,130500000,2000000,10000000,54500000,19500000,0,13500000,230000000,275494086,4114,66965,275494086,43392426000,.6,266670628,281500000,275494086,1.7,2190,1404,786,79,112,82,126,2589,13,1574,1217,171,65,69,52,1574,13678,1298,1171,1349,452,17948,0,0,0,0,170,39,6,124,1,2,273,14976,2190,6.800000190734863,1574,2190,.699999988079071,46,0,1,1,47,1,48,18,28,0,46,0,1,0,1,3699,544,46,0,1,1,29618,1.600000023841858,46,1,29618,1.600000023841858,3699,46,2,77.0999984741211
2017,163,목포가톨릭대학교,대학,사립,전남,C그룹,32020,3443,35463,41480,3519,44999,3,4,8216,0,7,58493,27,5,32,1411,118,1529,1355,0,44999,570,78.9000015258789,1529,44999,3.5,213,24,2,4,6,213,236,.8999999761581421,60334954000,63357480,20618800,0,6560000,2322172,0,0,92858452,57882984000,27159400,3880600,0,6560000,2400000,0,0,40000000,92858452,5695,16305.3,92858452,60334954000,.2,7362300,52193618,92858452,343.4,7747,7294,453,259,251,114,1778,10149,45,175832,1899,48,102,58,253,2360,24324,2475,1682,854,5402,34737,0,0,2163,637,95,22,53,43,25,35,1364,26799,7747,3.5,175832,7747,22.700000762939453,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2412,.3000000119209289,0,0,2412,0,0,1,0,0
2017,164,목포과학대학교,전문대학,사립,전남,B그룹,50407,4436,54843,55917,5644,61561,0,1,2752,0,1,2826,29,0,29,2877,0,2877,1592,0,61561,2504,24.600000381469727,2877,61561,4.900000095367432,528,119,1,2,3,528,49,10.800000190734863,1350783000,6205800,235000,45000,0,0,0,0,6485800,1452942000,7000000,500000,0,0,0,0,0,7500000,6485800,41,158190.2,6485800,1350783000,.5,4361220,7030350,6485800,26.7,3968,3968,0,106,200,65,0,4339,14,75808,588,0,45,36,0,669,2563,0,531,429,0,3523,0,0,41,26,3,0,0,1,0,3,639,2563,3968,.6000000238418579,75808,3968,19.100000381469727,1,0,1,1,2,1,3,1,0,0,1,0,1,0,1,175,43,1,0,1,1,3472,.699999988079071,1,1,3472,.6000000238418579,175,1,2,58.29999923706055
2017,165,문경대학교,전문대학,사립,경북,C그룹,28493,187,28680,39461,210,39671,2,0,1962,0,2,1962,116,0,116,987,196,1183,849,850,39671,864,45.900001525878906,1183,39671,3.0999999046325684,12298,2308,35,130,165,12298,10445,1.2000000476837158,0,29000000,7595000,2820000,7430670,12980000,0,0,59825670,0,29000000,10514600,2820000,26883395,6795000,0,0,76012995,59825670,0,0,59825670,0,0,48984000,54297000,59825670,10.5,4114,3881,233,138,129,69,211,4661,25,189651,2268,44,76,80,53,2521,14492,182,770,1663,8727,25834,0,0,100,100,8,0,0,25,4,32,911,14674,4114,3.5999999046325684,189651,4114,46.09999847412109,3,0,0,0,3,0,3,3,0,0,3,0,0,0,0,91,10,3,0,0,0,3056,1,3,0,3056,1,91,3,0,30.299999237060547
2017,166,배재대학교,대학,사립,대전,B그룹,188112,103513,291625,425375,153688,579063,8,12,67092,0,20,68354,315,129,444,25300,44953,70253,56461,20,579063,9896,58.5,70253,579063,13.800000190734863,604,160,2,14,16,604,1364,.4000000059604645,98894879000,190964960,62551910,24029630,249833920,44399100,0,15786460,587565980,105391281000,162000000,68300000,13000000,309000000,65000000,0,5000000,622300000,587565980,8685,67653,587565980,98894879000,.6,1078954840,585777640,587565980,-22.7,5695,5695,0,131,298,51,0,6175,27,7340,2097,0,27,10,0,2134,2742,0,206,477,19,3444,0,0,68,8,0,0,0,0,0,19,1087,2742,5695,.5,7340,5695,1.2999999523162842,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,862,.8999999761581421,0,1,862,1.2000000476837158,0,0,1,0
2017,167,배화여자대학교,전문대학,사립,서울,B그룹,70211,5754,75965,139673,7163,146836,2,0,3759,0,2,3759,81,18,99,2596,757,3353,1860,1085,146836,3130,46.900001525878906,3353,146836,2.299999952316284,0,0,0,0,0,0,0,0,92380467000,149431220,21012790,3174640,246561910,55998440,0,9000000,485179000,82501419000,141000000,17620000,5000000,265000000,30000000,0,54000000,512620000,485179000,7914,61306.4,485179000,92380467000,.5,582241910,490501880,485179000,-8.4,41,0,41,10,4,9,7,71,2,914,0,37,10,7,4,58,0,872,47,32,16,967,0,0,114,13,0,0,0,0,0,0,0,872,41,21.299999237060547,914,41,22.299999237060547,3,0,6,2,9,2,11,0,3,0,3,0,5,1,6,491,85,3,0,6,2,9538,.8999999761581421,3,6,9538,.8999999761581421,491,3,8,44.59999847412109
2017,168,백석대학교,대학,사립,충남,A그룹,326856,164328,491184,691405,198163,889568,6,12,182574,0,18,202669,237,95,332,24088,5708,29796,26821,0,889568,14788,60.20000076293945,29796,889568,3.5,449,152,1,4,5,449,941,.5,152338434000,398028140,118810660,3045600,578660800,94151520,0,7741570,1200438290,139509654000,400386000,135000000,5000000,582000000,89500000,0,8000000,1219886000,1200438290,16672,72003.3,1200438290,152338434000,.8,1160763000,1296184070,1200438290,2.1,0,0,0,0,0,0,540,540,0,24101,277,0,42,16,35,370,2659,0,456,421,642,4178,0,0,57,29,65,1,0,10,2,3,347,2659,0,0,24101,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,47,10,1,0,0,0,512,2,1,0,512,2,47,1,0,47
2017,169,백석문화대학교,전문대학,사립,충남,A그룹,83076,14602,97678,162164,19853,182017,5,2,3451,0,7,8702,18,0,18,2325,585,2910,2428,0,182017,5873,31,2910,182017,1.600000023841858,0,0,0,0,0,0,0,0,95902753000,169835890,40763510,1000000,376068530,33123910,0,0,620791840,86672605000,59000000,23600000,1000000,334000000,34000000,0,0,451600000,620791840,8296,74830.3,620791840,95902753000,.6,1070875400,669026720,620791840,-22.4,8685,8048,637,383,452,312,4711,14543,59,590994,5644,420,434,196,589,7283,39631,5258,5847,2686,7438,60860,0,0,1272,1799,199,632,80,198,151,39,1130,44889,8685,5.199999809265137,590994,8685,68,1,0,1,1,2,1,3,0,1,0,1,0,1,0,1,190,12,1,0,1,1,7669,.3000000119209289,1,1,7669,.3000000119209289,190,1,2,63.29999923706055
2017,170,백석예술대학,전문대학,사립,서울,A그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11570,1748,27,138,165,11570,8347,1.399999976158142,74481617000,208903673,62588830,5988000,339358910,38009250,0,53087600,707936263,64876945000,180000000,74640000,3000000,457900000,26000000,0,69000000,810540000,707936263,7131,99275.9,707936263,74481617000,1,938005670,920109000,707936263,-12.5,7914,7272,642,304,402,291,59,8970,60,303310,3787,315,208,170,59,4539,31080,4678,3648,1927,1363,42696,0,0,84,334,261,90,15,440,39,58,1777,35758,7914,4.5,303310,7914,38.29999923706055,3,3,1,1,4,4,8,1,2,0,3,0,1,0,1,401,54,3,3,1,1,6006,1.100000023841858,3,1,6006,.699999988079071,401,6,2,50.09999847412109
2017,171,백제예술대학교,전문대학,사립,전북,C그룹,28612,1298,29910,38407,2228,40635,0,0,504,0,0,504,34,0,34,2288,378,2666,2666,0,40635,1754,23.200000762939453,2666,40635,7,17313,3831,31,403,434,17313,13968,1.2000000476837158,93416132000,188953840,15059990,2435680,205481810,84231820,0,15620000,511783140,69550966000,134500000,15000000,2000000,160000000,62880000,0,15620000,390000000,511783140,8513,60117.8,511783140,93416132000,.5,748382375,638468720,511783140,-17.3,16672,13992,2680,555,747,388,1183,19545,109,1225439,7230,923,240,273,472,9138,57295,9418,3836,4043,12532,87124,0,0,651,223,218,119,160,219,171,68,1996,66713,16672,4,1225439,16672,73.5,1,0,1,1,2,1,3,0,1,0,1,0,1,0,1,83,5,1,0,1,1,1356,1.7000000476837158,1,1,1356,1.5,83,1,2,27.700000762939453
2017,172,베뢰아국제대학원대학교,대학원대학,사립,서울,-,17554,169,17723,36726,202,36928,0,0,0,0,0,0,29,14,43,595,0,595,379,0,36928,87,424.5,595,36928,1.600000023841858,8564,1184,7,62,69,8564,4261,2,89637924000,59668490,43300000,0,122833520,24430750,0,44895000,295127760,123623063000,74000000,45000000,0,131970000,25000000,0,50000000,325970000,295127760,2748,107397.3,295127760,89637924000,.3,341994720,276666260,295127760,-6.2,8296,7553,743,344,272,256,278,9446,55,830928,3198,273,199,210,166,4046,20948,2960,3001,2872,23023,52804,0,0,10462,9603,139,51,37,388,34,21,675,23908,8296,2.900000095367432,830928,8296,100.1999969482422,7,3,5,10,12,13,25,5,2,0,7,0,5,0,5,1180,189,7,3,5,10,14952,1.2000000476837158,7,5,14952,.800000011920929,1180,10,15,47.20000076293945
2017,173,벽성대학,전문대학,사립,전북,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293,80,1,2,3,293,751,.4000000059604645,215935647000,302375460,92013350,10000000,943224119,323265836,0,0,1670878765,183130153000,284297230,92000000,7000000,730346000,322000000,0,0,1435643230,1670878765,19611,85201.1,1670878765,215935647000,.8,1654007870,1654008000,1670878765,.5,7131,6440,691,220,202,199,319,8071,19,508309,4015,316,148,152,185,4816,36787,3377,2526,2497,3115,48302,0,0,52,80,47,12,28,144,34,5,324,40164,7131,5.599999904632568,508309,7131,71.30000305175781,7,0,4,0,11,0,11,2,3,2,7,0,3,1,4,190,37,7,0,4,0,7620,1.2999999523162842,7,4,7620,1.399999976158142,190,7,4,17.299999237060547
2017,174,부산가톨릭대학교,대학,사립,부산,C그룹,170117,105880,275997,251039,115173,366212,7,15,81745,0,22,82135,536,48,584,34533,44319,78852,76582,0,366212,4209,87,78852,366212,27.39999961853028,3469,643,7,18,25,3469,2587,1.2999999523162842,91549122000,330705626,75276270,4191740,402394240,166390204,0,63930920,1042889000,74541132000,356400000,90000000,4000000,210300000,170800000,0,50000000,881500000,1042889000,8341,125031.7,1042889000,91549122000,1.1,1122189000,1037389000,1042889000,-3.5,8513,7507,1006,314,423,207,417,9874,52,257619,3472,330,142,114,100,4158,23482,2421,2158,1726,10604,40391,0,0,840,1260,220,199,30,410,28,31,931,25903,8513,3,257619,8513,30.299999237060547,1,1,0,2,1,3,4,0,1,0,1,0,0,0,0,30,1,1,1,0,2,2854,1,1,0,2854,.4000000059604645,30,2,2,7.5
2017,175,부산경상대학교,전문대학,사립,부산,B그룹,85045,2188,87233,94205,2323,96528,0,0,5735,0,0,5735,182,0,182,1829,213,2042,1505,0,96528,3087,31.299999237060547,2042,96528,2.200000047683716,736,156,4,16,20,736,1007,.699999988079071,7078833000,2916600,0,0,0,0,0,0,2916600,7278270000,3000000,0,0,0,0,0,0,3000000,2916600,311,9378.1,2916600,7078833000,0,0,2645530,2916600,0,2748,2612,136,111,67,167,88,3181,12,47281,1159,39,62,47,36,1343,6273,332,647,466,5251,12969,0,0,835,38,0,9,1,1,1,8,748,6605,2748,2.400000095367432,47281,2748,17.200000762939453,19,0,6,3,25,3,28,13,6,0,19,0,6,0,6,1238,187,19,0,6,3,11174,2.299999952316284,19,6,11174,2.200000047683716,1238,19,9,44.20000076293945
2017,70,국립경국대학교,대학,국립,경북,B그룹,338038,75790,413828,708048,113837,821885,6,4,24805,0,10,24953,427,33,460,8637,4831,13468,6928,0,821885,7914,103.9000015258789,13468,821885,1.7000000476837158,246,56,2,8,10,246,303,.800000011920929,30312446000,118498690,16230760,4474000,15111000,0,0,0,154314450,36115730000,89000000,21000000,8000000,15000000,15000000,0,7000000,155000000,154314450,2718,56775,154314450,30312446000,.5,138003945,152021200,154314450,5.8,19611,17085,2526,599,838,454,13144,34646,79,1597921,10486,1131,478,253,907,13255,77809,13880,6788,3816,26753,129046,0,0,2609,13950,124,173,108,1298,165,80,2264,91689,19611,4.699999809265137,1597921,19611,81.5,2,3,4,0,6,3,9,0,2,0,2,1,2,1,4,260,49,2,3,4,0,7190,1.100000023841858,2,4,7190,.800000011920929,260,5,4,28.89999961853028
2017,71,국립공주대학교,대학,국립,충남,A그룹,461676,103928,565604,1081686,170576,1252262,20,22,39507,0,42,40219,600,64,664,17030,3733,20763,11748,0,1252262,16672,75.0999984741211,20763,1252262,1.7000000476837158,2514,630,6,29,35,2514,3715,.699999988079071,265829651000,492990987,0,0,852936004,476733352,0,2069100,1824729443,295600562000,500000000,0,7000000,905000000,499000000,0,50000000,1961000000,1824729443,20737,87993.9,1824729443,265829651000,.7,2647035700,2128918131,1824729443,-16.9,8341,7530,811,323,346,244,4523,13777,61,327086,4453,347,211,180,685,5876,36909,3809,3253,2454,15348,61773,0,0,737,135,8298,20,42,432,23,31,1588,40718,8341,4.900000095367432,327086,8341,39.20000076293945,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,41,2,0,1,0,0,1758,.5,0,0,1758,0,41,1,0,41
2017,72,국립군산대학교,대학,국립,전북,B그룹,253201,47176,300377,564842,94795,659637,5,7,20839,0,12,20849,376,53,429,8527,5569,14096,12315,0,659637,8296,79.5,14096,659637,2.200000047683716,2898,161,6,51,57,2898,197,14.699999809265137,117600754000,253006289,44654110,18306400,268617601,152992359,0,88253442,825830201,109424617000,242500000,49496000,11000000,277064830,152596610,0,119181560,851839000,825830201,9332,88494.4,825830201,117600754000,.7,717639505,787563768,825830201,7.3,66,0,66,19,60,5,0,150,2,2600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,2600,66,39.400001525878906,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,28,1,1,0,0,0,872,1.100000023841858,1,0,872,1.100000023841858,28,1,0,28
2017,73,국립금오공과대학교,대학,국립,경북,B그룹,177500,39273,216773,383137,61463,444600,16,14,10431,0,30,11082,198,54,252,10617,4221,14838,8627,0,444600,7131,62.29999923706055,14838,444600,3.5,4791,834,7,64,71,4791,6214,.800000011920929,9525235000,26748955,3416000,98499,0,46236546,0,16500000,93000000,9462248000,27500000,3000000,1600000,0,48000000,0,9900000,90000000,93000000,536,173507.5,93000000,9525235000,1,93000000,93000000,93000000,0,10088,8648,1440,333,568,250,2660,13899,49,773473,5393,449,245,228,907,7222,41401,4865,4548,3317,12472,66603,0,0,1960,1680,68,136,59,664,63,37,1435,46266,10088,4.599999904632568,773473,10088,76.69999694824219,1,1,1,0,2,1,3,0,1,0,1,0,1,0,1,96,7,1,1,1,0,5094,.5,1,1,5094,.4000000059604645,96,2,1,32
2017,74,국립목포대학교,대학,국립,전남,B그룹,252018,87575,339593,507092,133969,641061,13,15,13352,0,28,63639,257,14,271,9378,6487,15865,8670,0,641061,8513,75.30000305175781,15865,641061,2.5,17762,2325,30,60,90,17762,10917,1.600000023841858,206588165000,454090673,151634592,71590350,2752174279,573937724,0,58316024,4061743642,214636809000,466100000,132100000,47000000,2861734982,451685018,0,71580000,4030200000,4061743642,10881,373287.7,4061743642,206588165000,2,3947650145,4049022188,4061743642,1.4,9302,8676,626,316,377,215,204,10414,53,204,4578,144,145,151,67,5085,36549,1373,2363,2353,2218,44856,0,0,1540,1848,72,0,0,30,1,15,455,37922,9302,4.099999904632568,204,9302,0,10,2,0,0,10,2,12,0,8,2,10,0,0,0,0,1097,32,10,2,0,0,12407,.8999999761581421,10,0,12407,.800000011920929,1097,12,0,91.4000015258789
2017,75,국립목포해양대학교,대학,국립,전남,C그룹,96553,14944,111497,200103,20049,220152,6,4,14640,0,10,18749,90,61,151,3527,3065,6592,2811,0,220152,2748,80.0999984741211,6592,220152,3.0999999046325684,2041,323,12,41,53,2041,4466,.5,18889396000,35879670,5898820,2703680,4060000,2409062,0,8982500,59933732,18504278000,36000000,7000000,2450000,4500000,2500000,0,9700000,62150000,59933732,1975,30346.2,59933732,18889396000,.3,52650586,59114506,59933732,6.8,7840,6896,944,271,444,257,232,9044,36,627546,3638,264,178,199,57,4336,23358,2547,2628,2315,1391,32239,0,0,715,345,150,72,43,334,67,9,127,25905,7840,3.299999952316284,627546,7840,80,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,24,2,0,1,0,0,368,2.200000047683716,0,0,368,0,24,1,0,24
2017,76,국립부경대학교,대학,국립,부산,A그룹,324765,141302,466067,975345,211370,1186715,17,23,32811,0,40,32811,548,169,717,18674,26562,45236,35494,0,1186715,19611,60.5,45236,1186715,4,16740,2738,56,267,323,16740,12820,1.2999999523162842,16733980000,116293960,13111941,633600,20037966,15028956,0,3000000,168106423,17217226000,98000000,14000000,600000,21900000,16500000,0,3000000,154000000,168106423,1576,106666.5,168106423,16733980000,1,139995973,189978223,168106423,12.1,8965,8458,507,261,482,193,621,10522,26,425932,3916,185,247,207,344,4899,25098,1848,4616,2939,6416,40917,0,0,5460,2030,290,28,35,124,6,4,103,26946,8965,3,425932,8965,47.5,5,0,1,1,6,1,7,2,3,0,5,0,1,0,1,558,28,5,0,1,1,2996,2.0999999046325684,5,1,2996,2,558,5,2,79.69999694824219
2017,77,국립순천대학교,대학,국립,전남,B그룹,317063,69556,386619,668497,136175,804672,16,17,56324,0,33,57439,410,110,520,26781,4608,31389,15341,0,804672,8341,96.5,31389,804672,4.099999904632568,135,24,1,2,3,135,146,.8999999761581421,87268737000,356612180,44580603,12054750,234859189,119127869,0,11000000,778234591,107640259000,262568000,48000000,13000000,270000000,152000000,0,15000000,760568000,778234591,7325,106243.6,778234591,87268737000,.9,423221924,458276546,778234591,39.1,18182,15162,3020,652,1140,471,4576,25021,85,1053515,13848,2410,794,489,539,18080,78603,20021,9799,4582,53477,166482,0,0,1375,1100,550,169,404,708,260,60,1617,98624,18182,5.400000095367432,1053515,18182,57.900001525878906,1,1,0,0,1,1,2,1,0,0,1,0,0,0,0,60,3,1,1,0,0,761,2.400000095367432,1,0,761,1.2999999523162842,60,2,0,30
2017,78,국립암센터국제암대학원대학교,대학원대학,국립,경기,-,551,489,1040,570,507,1077,0,0,0,0,0,0,0,0,0,145,0,145,129,0,1077,66,16.299999237060547,145,1077,15.600000381469728,210,72,2,0,2,210,345,.6000000238418579,37270955000,62087900,3482200,0,0,14743752,0,68227000,148540852,34108215000,40970800,3482200,0,5547000,10000000,0,50000000,110000000,148540852,4027,36886.2,148540852,37270955000,.4,120091300,109481456,148540852,13.4,0,0,0,0,0,0,2090,2090,0,43000,0,422,154,189,421,1186,0,14167,2353,5398,10352,32270,0,0,15500,9844,0,31,29,55,53,12,780,14167,0,0,43000,0,0,75,9,7,0,82,9,91,21,47,7,75,0,6,1,7,4646,890,75,9,7,0,28630,3.0999999046325684,75,7,28630,2.900000095367432,4646,84,7,51.09999847412109
2017,79,국립창원대학교,대학,국립,경남,B그룹,254966,58566,313532,490472,149473,639945,15,11,42232,0,26,42232,676,187,863,14889,5374,20263,14883,0,639945,10088,63.400001525878906,20263,639945,3.299999952316284,4501,504,5,13,18,4501,2576,1.7000000476837158,32691649000,80995750,3871800,0,0,0,0,0,84867550,32070803000,66300000,3000000,0,0,0,0,0,69300000,84867550,3008,28213.9,84867550,32691649000,.3,85808045,85754364,84867550,-.5,267,0,267,16,13,19,275,590,4,340,0,14,14,5,10,43,0,285,0,0,0,285,0,0,19,50,5,7,7,5,5,2,100,285,267,1.100000023841858,340,267,1.2999999523162842,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10833,0,0,0,10833,0,0,0,1,0
2017,80,국립한국교통대학교,대학,국립,충북,B그룹,222353,56588,278941,538301,88551,626852,7,11,43161,0,18,44279,31,29,60,30988,8763,39751,12632,0,626852,9302,67.4000015258789,39751,626852,6.800000190734863,13011,1980,35,110,145,13011,11771,1.100000023841858,19738259000,21810076,21917691,1820000,19197000,30030760,0,2200000,96975527,16676036000,23000000,24000000,3000000,18200000,34100000,0,2200000,104500000,96975527,1604,60458.6,96975527,19738259000,.5,103897903,94398701,96975527,-3.2,4289,4289,0,113,308,53,31,4794,22,40599,289,0,43,35,0,367,1055,0,373,281,1148,2857,0,0,692,37,0,0,0,1,1,31,1044,1055,4289,.2000000029802322,40599,4289,9.5,0,0,1,1,1,1,2,0,0,0,0,0,1,0,1,3,0,0,0,1,1,104,12.5,0,1,104,9.600000381469728,3,0,2,1.5
