ID,SNM,STYP,FND,RGN,USC,SCR_EST,RK_EST,YR,APS_APS,BGT_MCT,BGT_UBGT,BPS_BPS,BR_BCNT_SUM,CPSS_CPS,EHS_EHS,FACLT_EQP_TPC,FACLT_LAS,FACLT_RS_TRS,LBRT_USTL,LPK_LPK,LPS_LPS,LS_LB_SUM,LS_LU_SUM,SPK_SPK,STL_MCT,STL_USTL,VPS_VPS,VUC_UC_LUC
37,경상국립대학교,대학,국립,경남,A그룹,67.60472697336152,230,2018,1.600000023841858,1414980790,248980395000,83.19999694824219,1835347,119626.2,82.5999984741211,373,35014.0,3510,263655378000,1.5,4.199999809265137,130946,14613,1.600000023841858,2638953080,263655378000,51.70000076293945,1140611
38,경성대학교,대학,사립,부산,A그룹,66.39087025039497,362,2018,1.0,970000000,128999000000,74.5999984741211,966753,78606.6,76.19999694824219,157,13142.0,1863,132277911000,0.800000011920929,3.799999952316284,89164,8945,0.8999999761581421,1019213171,132277911000,46.400001525878906,602061
39,경안대학원대학교,대학원대학,사립,경북,-,68.48473891437985,144,2018,1.899999976158142,1000000,518900000,133.6999969482422,8425,14566.7,12.0,2,118.0,33,508282000,0.0,0.8999999761581421,63,35,12.699999809265137,917700,508282000,0.800000011920929,50
40,경운대학교,대학,사립,경북,C그룹,66.84345881854969,312,2018,1.2999999523162842,265000000,62562245000,80.69999694824219,393393,58550.2,43.0,130,6164.0,1527,73848054000,0.6000000238418579,2.400000095367432,13550,1956,1.100000023841858,285549208,73848054000,30.0,146080
41,경인교육대학교,대학,국립,인천,C그룹,64.91473726712267,441,2018,2.400000095367432,387500000,44524519000,132.3000030517578,559179,84409.9,121.0999984741211,223,10059.0,1828,47712558000,1.7000000476837158,15.899999618530272,78135,4059,1.7999999523162842,356884958,47712558000,64.4000015258789,272280
42,경인여자대학교,전문대학,사립,인천,B그룹,66.4436633269679,358,2018,0.5,160858000,56233168000,34.29999923706055,164437,37226.0,37.29999923706055,57,2190.0,480,56320248000,0.4000000059604645,4.5,86905,2299,0.4000000059604645,178386855,56320248000,41.70000076293945,199955
43,경일대학교,대학,사립,경북,B그룹,67.47528419213207,240,2018,1.0,404000000,74512567000,70.80000305175781,510584,55507.2,18.700000762939453,123,7388.0,1532,79206181000,0.800000011920929,2.799999952316284,23637,3228,1.100000023841858,400540215,79206181000,34.29999923706055,247660
44,경찰대학,기타,기타,충남,-,67.76851166542585,211,2018,0.0,194769000,0,0.0,188985,0.0,56.0,52,5497.0,260,0,0.0,0.0,11235,1041,0.0,211865060,0,0.0,24289
45,경희대학교,대학,사립,서울,A그룹,67.39157273872061,248,2018,1.2000000476837158,5100522000,501465255000,77.5,2543704,159841.4,27.600000381469727,476,38632.0,6408,527356228000,1.399999976158142,9.0,422058,28105,1.2999999523162842,5249671357,527356228000,54.5,1790799
46,계명대학교,대학,사립,대구,A그룹,66.89125842615552,306,2018,1.2000000476837158,2882000000,304621238000,84.30000305175781,2002561,127806.4,51.59999847412109,530,27503.0,3770,299925067000,1.0,4.800000190734863,198870,16984,1.100000023841858,3034636049,299925067000,48.0,1140203
47,계명문화대학교,전문대학,사립,대구,A그룹,66.40875446667286,360,2018,1.100000023841858,111622000,55169000000,45.400001525878906,237269,21608.2,31.700000762939453,75,5598.0,839,56189881000,0.4000000059604645,4.900000095367432,31364,2645,0.5,112837792,56189881000,29.0,151560
48,계약신학대학원대학교,대학원대학,사립,경기,-,70.98481908408901,13,2018,6.199999809265137,3400000,990836000,360.7000122070313,23448,80731.7,30.0,9,402.0,58,1325210000,15.399999618530272,13.100000381469728,1055,87,15.399999618530272,5247560,1325210000,0.0,0
49,계원예술대학교,전문대학,사립,경기,B그룹,67.01271583075179,288,2018,1.0,142912000,31492192000,40.5,119909,50672.5,29.299999237060547,36,3017.0,652,44023824000,0.699999988079071,4.300000190734863,24740,1459,0.8999999761581421,149940053,44023824000,20.39999961853028,60488
50,고려대학교,대학,사립,서울,A그룹,74.29036894399964,1,2018,1.600000023841858,7251203000,816848589000,96.0,2867238,227822.0,45.5,592,49144.0,7760,711718613000,1.2999999523162842,11.800000190734863,429509,24227,1.399999976158142,6802538133,711718613000,244.0,7285631
51,고려대학교(세종),대학,사립,세종,B그룹,67.04341803815142,286,2018,1.2000000476837158,663345000,0,74.4000015258789,554001,88075.9,19.0,123,8913.0,1445,0,1.2999999523162842,4.900000095367432,42765,5581,1.2000000476837158,655636799,0,37.59999847412109,279999
52,고려사이버대학교,대학,사립,서울,A그룹,68.993805569102,92,2018,0.0,30000000,45436652000,5.099999904632568,48966,2666.1,2.5,6,0.0,0,45821700000,0.0,0.800000011920929,7408,1623,0.2000000029802322,25480000,45821700000,0.0,0
53,고신대학교,대학,사립,부산,C그룹,66.11053931114172,379,2018,1.5,766050000,69970359000,93.0,470566,144954.8,43.29999923706055,67,7413.0,1946,62347683000,1.0,6.0,36713,2444,1.2999999523162842,733616056,62347683000,62.20000076293945,314828
54,공군사관학교,기타,기타,충북,-,67.79603608939354,204,2018,0.0,160290000,0,0.0,217010,0.0,39.59999847412109,27,3490.0,25,0,0.0,0.0,37760,2075,0.0,147286360,0,0.0,2075
55,공주교육대학교,대학,국립,충남,C그룹,65.3916436100204,407,2018,3.299999952316284,93500000,21817488000,155.5,310860,55352.3,76.30000305175781,55,6537.0,841,25744624000,2.0,7.199999809265137,16325,9302,2.0,110649150,25744624000,78.19999694824219,156317
56,과학기술연합대학원대학교,대학원대학,국립,대전,-,69.98438682524349,34,2018,0.0,18000000,34740622000,40.900001525878906,53234,428644.2,4.0,0,0.0,0,34740623000,0.0,1.899999976158142,4507,523,0.6000000238418579,558094692,34740623000,7.099999904632568,9288
57,광신대학교,대학,사립,광주,C그룹,67.692288219657,220,2018,2.900000095367432,25000000,9351209000,148.5,139934,30505.9,11.300000190734863,31,2715.0,351,8254256000,1.100000023841858,2.5,2716,351,2.799999952316284,28736518,8254256000,47.0,44264
58,광양보건대학교,전문대학,사립,전남,C그룹,67.77706911111663,206,2018,1.0,33000000,0,30.5,40339,18255.8,49.0,8,1308.0,310,0,0.800000011920929,0.3000000119209289,545,370,0.800000011920929,24152430,0,1.100000023841858,1510
59,광운대학교,대학,사립,서울,B그룹,63.50843092817949,457,2018,1.100000023841858,1505000000,111379592000,73.80000305175781,701052,158415.5,40.59999847412109,133,10899.0,1584,121121486000,1.2999999523162842,7.5,102542,8096,1.2999999523162842,1505739574,121121486000,140.1999969482422,1332992
60,광주가톨릭대학교,대학,사립,전남,C그룹,71.02217354548439,6,2018,26.200000762939453,81000000,3095959000,1819.699951171875,200165,597202.4,52.5,24,2883.0,180,4043956000,18.200000762939453,73.0999984741211,10022,176,18.200000762939453,65692259,4043956000,138.89999389648438,15275
61,광주과학기술원,대학,국립,광주,C그룹,66.67877669050142,336,2018,4.300000190734863,2194746525,223351000000,82.0999984741211,167609,1048939.4,6.099999904632568,68,8760.0,667,237669000000,2.400000095367432,24.5,90304,2222,6.300000190734863,2141934157,237669000000,116.0999984741211,237029
62,광주교육대학교,대학,국립,광주,C그룹,65.89553274342893,389,2018,2.700000047683716,128600000,23791330000,141.6999969482422,295358,69391.7,77.80000305175781,60,5612.0,664,26108612000,0.5,6.699999809265137,15818,1480,1.600000023841858,144612280,26108612000,1.2999999523162842,2674
63,광주대학교,대학,사립,광주,B그룹,67.0507857378069,283,2018,1.899999976158142,583900000,76746808000,71.9000015258789,539020,71065.0,20.89999961853028,66,14271.0,1916,75929266000,0.8999999761581421,4.300000190734863,35381,2648,1.100000023841858,532702940,75929266000,24.0,179912
64,광주보건대학교,전문대학,사립,광주,B그룹,68.45702926176313,146,2018,1.0,130000000,32323558000,52.59999847412109,201750,39144.1,18.0,27,3830.0,1126,33863876000,0.5,0.6000000238418579,3242,562,0.800000011920929,150000000,33863876000,14.699999809265137,56307
65,광주여자대학교,대학,사립,광주,C그룹,66.6040731648232,349,2018,1.600000023841858,222750000,42502455000,73.80000305175781,295459,55882.6,48.70000076293945,93,6280.0,1111,43292436000,0.699999988079071,2.799999952316284,21427,2155,1.2999999523162842,223697980,43292436000,42.900001525878906,171569
66,구미대학교,전문대학,사립,경북,A그룹,67.82369020707324,199,2018,0.3000000119209289,58960000,56873076000,33.0,182061,14670.2,59.29999923706055,100,1529.0,394,60246306000,0.4000000059604645,0.5,2780,1700,0.4000000059604645,80818330,60246306000,1.2999999523162842,6950
67,구세군사관대학원대학교,대학원대학,사립,경기,-,70.98481908408901,13,2018,5.900000095367432,7000000,1432436000,735.4000244140625,25004,189581.8,21.0,5,200.0,24,1447426000,29.39999961853028,17.600000381469727,735,55,23.5,6445780,1447426000,23.89999961853028,812
68,국군간호사관학교,기타,기타,대전,-,68.00668066208033,176,2018,0.0,96441233,0,0.0,64856,0.0,62.0,14,1242.0,126,0,0.0,0.0,28184,441,0.0,69278000,0,0.0,92257
69,국립강릉원주대학교,대학,국립,강원,B그룹,66.08794329452282,381,2018,2.5999999046325684,668800000,105933462000,96.9000015258789,824630,80638.9,99.9000015258789,178,22222.0,1802,107270656000,1.5,4.599999904632568,55635,6052,1.600000023841858,685914300,107270656000,66.5,565942
70,국립경국대학교,대학,국립,경북,B그룹,66.5733352571441,350,2018,1.7000000476837158,509620000,87609505000,112.0999984741211,836926,65723.8,68.9000015258789,208,12421.0,1706,95381325000,1.600000023841858,4.900000095367432,44457,4273,1.7999999523162842,490694030,95381325000,41.20000076293945,307866
71,국립공주대학교,대학,국립,충남,A그룹,66.81852875491803,313,2018,1.2999999523162842,1219886000,142800800000,79.80000305175781,1276011,78077.2,78.9000015258789,184,21423.0,3328,168714518000,1.2000000476837158,4.199999809265137,91568,9085,1.399999976158142,1248220050,168714518000,76.69999694824219,1226119
72,국립군산대학교,대학,국립,전북,B그룹,66.31144756494223,367,2018,1.600000023841858,500000000,87973099000,83.9000015258789,674741,81234.0,108.6999969482422,118,12875.0,2037,100837991000,1.5,3.900000095367432,44090,3667,1.600000023841858,653202450,100837991000,89.19999694824219,717094
73,국립금오공과대학교,대학,국립,경북,B그룹,65.25432372726492,417,2018,1.7000000476837158,871076000,61954113000,67.0999984741211,459335,135671.6,70.9000015258789,97,11796.0,1678,79113797000,1.2000000476837158,5.699999809265137,46894,4967,1.2000000476837158,929350200,79113797000,60.900001525878906,417301
74,국립목포대학교,대학,국립,전남,B그룹,66.6188012556779,347,2018,1.2999999523162842,306574000,74143415000,79.0999984741211,658577,47451.6,110.5999984741211,72,10764.0,999,91231399000,1.100000023841858,2.700000047683716,33835,3623,1.2999999523162842,395224390,91231399000,24.600000381469727,205142
75,국립목포해양대학교,대학,국립,전남,C그룹,67.166002353743,276,2018,1.7000000476837158,200000000,118287853000,82.19999694824219,222755,120945.5,34.79999923706055,70,4713.0,556,153367932000,1.5,1.899999976158142,12778,1185,1.7000000476837158,327762367,153367932000,18.600000381469727,50503
76,국립부경대학교,대학,국립,부산,A그룹,65.27557658251011,414,2018,1.2000000476837158,1442581030,193797903000,64.0999984741211,1226612,88611.4,80.5999984741211,128,22549.0,4374,224543094000,1.2000000476837158,4.099999904632568,121953,12138,1.2000000476837158,1694604170,224543094000,80.0999984741211,1531863
77,국립순천대학교,대학,국립,전남,B그룹,65.67377675281836,398,2018,1.5,876365000,75417619000,105.0999984741211,833676,140163.8,109.3000030517578,97,11878.0,1762,96766584000,1.399999976158142,6.199999809265137,62253,5764,1.5,1111499213,96766584000,41.59999847412109,330151
78,국립암센터국제암대학원대학교,대학원대학,국립,경기,-,70.86078865247251,31,2018,3.0,15000000,5053456000,17.799999237060547,1246,107661.4,20.0,19,210.0,56,5376448000,14.300000190734863,0.0,0,0,14.300000190734863,7536300,5376448000,371.3999938964844,26000
79,국립창원대학교,대학,국립,경남,B그룹,65.43253009354441,406,2018,1.600000023841858,697689000,101832340000,67.69999694824219,656722,80385.6,51.400001525878906,153,15603.0,2283,109561731000,1.5,4.400000095367432,62197,6805,1.600000023841858,779257900,109561731000,102.5,993447
80,국립한국교통대학교,대학,국립,충북,B그룹,65.88264015700467,391,2018,1.7000000476837158,898360000,93894536000,72.5,652812,98561.1,74.0,205,15409.0,1919,102061390000,1.2999999523162842,3.700000047683716,38993,5266,1.399999976158142,887345768,102061390000,28.200000762939453,253821
81,국립한국해양대학교,대학,국립,부산,B그룹,66.38960098271676,363,2018,1.0,620000000,92478515000,71.69999694824219,545758,84555.3,86.4000015258789,118,7566.0,1345,107526878000,1.600000023841858,3.0999999046325684,35065,4171,1.600000023841858,643888260,107526878000,71.80000305175781,546904
82,국립한밭대학교,대학,국립,대전,B그룹,66.567260188781,351,2018,1.2000000476837158,551040000,78748571000,64.9000015258789,578945,92440.1,66.4000015258789,69,10366.0,1646,98875560000,1.100000023841858,2.799999952316284,40209,4570,1.2000000476837158,825213018,98875560000,44.79999923706055,400250
83,국민대학교,대학,사립,서울,A그룹,67.39108827819283,249,2018,0.699999988079071,1700000000,233788396000,76.0999984741211,1365244,96051.8,32.599998474121094,184,13342.0,2525,214448533000,1.100000023841858,4.199999809265137,130025,11399,1.399999976158142,1722496308,214448533000,51.0,913853
84,국방대학교,기타,기타,충남,-,68.64602625463829,129,2018,0.0,437972000,0,0.0,371243,0.0,7.800000190734863,78,9060.0,190,0,0.0,0.0,18867,1944,0.0,377960680,0,0.0,49300
85,국제뇌교육종합대학원대학교,대학원대학,사립,충남,-,68.81640386234419,111,2018,0.699999988079071,13345000,3468759000,52.59999847412109,13931,50358.5,11.0,6,194.0,9,4524427000,3.799999952316284,1.0,438,86,3.799999952316284,13345000,4524427000,1.399999976158142,380
86,국제대학교,전문대학,사립,경기,B그룹,67.8883159337374,194,2018,0.2000000029802322,79510000,41313750000,29.0,118013,21942.1,55.0,35,703.0,212,45704077000,0.5,0.3000000119209289,3512,610,0.4000000059604645,89282471,45704077000,9.399999618530272,38393
87,국제문화대학원대학교,대학원대학,사립,충남,-,69.12564634979954,38,2018,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0,0,0.0,0
88,국제법률경영대학원대학교,대학원대학,사립,경기,-,68.70185404640807,123,2018,5.300000190734863,0,3945171000,64.5,7093,0.0,0.0,0,583.0,120,2382726000,0.0,0.1000000014901161,10,10,7.300000190734863,0,2382726000,0.0,0
89,국제사이버대학교,대학,사립,경기,C그룹,69.01137261398871,91,2018,0.0,50000001,18593642000,3.299999952316284,9390,150.2,27.0,6,0.0,0,15538168000,0.0,0.1000000014901161,381,316,0.6000000238418579,423100,15538168000,0.1000000014901161,305
90,국제언어대학원대학교,대학원대학,사립,서울,-,70.86520276552774,28,2018,3.799999952316284,13150000,3978205000,163.3000030517578,17143,133190.9,14.5,9,396.0,42,3789247000,9.5,47.400001525878906,5948,161,14.300000190734863,13985047,3789247000,2.400000095367432,250
91,국제예술대학교,기타,기타,서울,-,69.12564634979954,38,2018,0.0,5000000,0,0.0,1020,0.0,0.0,7,45.0,15,0,0.0,0.0,26,20,0.0,274800,0,0.0,2400
92,군산간호대학교,전문대학,사립,전북,C그룹,64.94073049912286,438,2018,0.8999999761581421,33420000,11084450000,31.799999237060547,36201,27900.4,30.0,41,1027.0,346,11572446000,0.8999999761581421,8.100000381469727,9976,844,1.2999999523162842,31750703,11572446000,25.100000381469727,28527
93,군장대학교,전문대학,사립,전북,C그룹,68.74918174046157,118,2018,0.4000000059604645,47040000,18231480000,45.29999923706055,82693,24194.0,25.5,23,712.0,328,16453295000,0.5,0.6000000238418579,1180,202,1.0,44178245,16453295000,10.0,18261
94,극동대학교,대학,사립,충북,C그룹,67.91732263685427,190,2018,0.6000000238418579,59000000,39034309000,78.0999984741211,307997,24323.7,29.200000762939453,79,2295.0,851,41465821000,0.5,1.600000023841858,11597,3487,1.100000023841858,95884101,41465821000,0.8999999761581421,3487
95,글로벌사이버대학교,대학,사립,충남,C그룹,69.12564634979954,38,2018,0.0,5500000,9354649000,0.699999988079071,1566,2518.8,4.0,0,0.0,0,9043998000,0.0,0.1000000014901161,233,65,0.4000000059604645,5347368,9043998000,0.3000000119209289,601
96,금강대학교,대학,사립,충남,C그룹,70.99304470101028,10,2018,19.0,82000000,12016035000,221.1000061035156,122036,128833.6,20.299999237060547,55,10475.0,577,11249504000,5.400000095367432,8.699999809265137,5720,452,5.400000095367432,71116170,11249504000,82.9000015258789,45779
97,기독간호대학교,전문대학,사립,광주,C그룹,68.80227602648795,113,2018,0.6000000238418579,20000000,5970290000,52.900001525878906,33522,30757.1,26.0,5,369.0,137,6779039000,1.600000023841858,2.200000047683716,1820,261,1.2999999523162842,19500000,6779039000,18.89999961853028,12000
98,김천대학교,대학,사립,경북,C그룹,66.75314297393682,326,2018,1.0,166402000,38806192000,82.0999984741211,282432,59240.8,39.79999923706055,51,3509.0,1063,37576182000,0.8999999761581421,3.0999999046325684,12343,814,1.2999999523162842,203729199,37576182000,45.900001525878906,157992
99,김포대학교,전문대학,사립,경기,C그룹,67.69454320102912,219,2018,0.6000000238418579,102100000,36502277000,32.0,109351,30889.6,37.0,24,2210.0,566,39552974000,0.6000000238418579,1.2999999523162842,7523,823,0.5,105611620,39552974000,15.199999809265137,51938
100,김해대학교,전문대학,사립,경남,C그룹,67.37991855233064,251,2018,0.699999988079071,30000000,13198941000,17.600000381469727,23834,16257.6,35.0,5,953.0,250,13372288000,0.699999988079071,1.100000023841858,2122,281,0.699999988079071,22077777,13372288000,46.59999847412109,63249
101,나사렛대학교,대학,사립,충남,B그룹,65.61631564626727,401,2018,0.699999988079071,305748000,66010146000,62.79999923706055,366595,57714.5,56.70000076293945,65,4108.0,515,68342701000,1.0,5.900000095367432,42890,3723,1.0,336937090,68342701000,25.100000381469727,146447
102,나주대학교,전문대학,사립,전남,C그룹,68.00580710523916,177,2018,0.2000000029802322,30000000,15690535000,12.699999809265137,28030,4938.1,36.0,63,367.0,150,14039447000,0.5,0.0,63,16,0.5,10918060,14039447000,0.1000000014901161,128
