YR,RK,SNM,SCR,ID,STYP,FND,RGN,USC,BR_TCNT_KB,BR_TCNT_OB,BR_TCNT_SUM,BR_BCNT_KB,BR_BCNT_OB,BR_BCNT_SUM,ER_EJN_PKG,ER_WDB_PKG,ER_EB_TCNT,ER_ELV_PKG,ER_TTL_PKG,ER_TTL_TCNT,SRL_KR,SRL_OT,SRL_TTL,AHC_ABI_BUY,AHC_ABI_DON,AHC_ABI_TTL,AHC_ATI,AHC_ARM,BPS_BO,BPS_SCP,BPS_BPS,GRR_AHBC,GRR_BO,GRR_GRR,FACLT_LAS,FACLT_RS_TRS,FACLT_EQP_TPC,APS_AR,APS_SCC,APS_APS,STL_USTL,STL_BC,STL_SRC,STL_NBC,STL_ERC_EJN,STL_ERC_WDB,STL_ERC_EB,STL_ERC_OER,STL_MCT,BGT_UBGT,BGT_BC,BGT_SRC,BGT_NBC,BGT_ERC_EJN,BGT_ERC_WDB,BGT_ERC_EB,BGT_ERC_OER,BGT_MCT,CPSS_MC,CPSS_SCP,CPSS_CPS,LBRT_MC,LBRT_USTL,LBRT_BRT,BG3Y_MCS_18A,BG3Y_MCS_19B,BG3Y_MCS_20C,BG3Y_BG3Y,VUC_VTC_PYR_SC,VUC_VTC_PYR_UGRD,VUC_VTC_PYR_GRAD,VUC_VTC_PYR_FFAC,VUC_VTC_PYR_PFAC,VUC_VTC_PYR_STF,VUC_VTC_PYR_OTH,VUC_VTC_PYR_SUM,VUC_VTC_CYR_SC,VUC_VTC_CYR_UGRD,VUC_VTC_CYR_GRAD,VUC_VTC_CYR_FFAC,VUC_VTC_CYR_PFAC,VUC_VTC_CYR_STF,VUC_VTC_CYR_OTH,VUC_VTC_CYR_SUM,VUC_DPC,VUC_UC_LUC,LS_LU_UGRD,LS_LU_GRAD,LS_LU_FAC,LS_LU_STF,LS_LU_OTH,LS_LU_SUM,LS_LB_UGRD,LS_LB_GRAD,LS_LB_FAC,LS_LB_STF,LS_LB_OTH,LS_LB_SUM,RCOL_RBF10_REQ,RCOL_RBF10_PRV,RCOL_RAF10_CSLT,RCOL_RAF10_PHN,RCOL_RAF10_ONL,RCOL_RFLN_REQ,RCOL_RFLN_PRV,RCOL_RFC_REQ,RCOL_RFC_PRV,UE_EDC,UE_EP,LPS_LB,LPS_SCP,LPS_LPS,VPS_VC,VPS_SCP,VPS_VPS,STF_FT_EXC_SL1,STF_FT_EXC_SL2,STF_FT_EXC_ALIB,STF_FT_EXC_NOH,STF_FT_EXC_SUM,STF_FT_MRL_SL1,STF_FT_MRL_SL2,STF_FT_MRL_ALIB,STF_FT_MRL_NOH,STF_FT_MRL_SUM,STF_PT_EXC_SL1,STF_PT_EXC_SL2,STF_PT_EXC_ALIB,STF_PT_EXC_NOH,STF_PT_EXC_SUM,STF_PT_MRL_SL1,STF_PT_MRL_SL2,STF_PT_MRL_ALIB,STF_PT_MRL_NOH,STF_PT_MRL_SUM,STF_TTL_EXC_SL1,STF_TTL_EXC_SL2,STF_TTL_EXC_ALIB,STF_TTL_EXC_NOH,STF_TTL_EXC_SUM,STF_TTL_MRL_SL1,STF_TTL_MRL_SL2,STF_TTL_MRL_ALIB,STF_TTL_MRL_NOH,STF_TTL_MRL_SUM,STF_TTL_SUM_SL1,STF_TTL_SUM_SL2,STF_TTL_SUM_ALIB,STF_TTL_SUM_NOH,STF_TTL_SUM_SUM,SES_PTH,SES_PTC,SPK_FT_LIB,SPK_FT_NLIB,SPK_PT_LIB,SPK_PT_NLIB,SPK_SCC,SPK_SPK,LPK_LFT2,LPK_LPT2,LPK_SCC,LPK_LPK,EHS_EH,EHS_LFT,EHS_LPT,EHS_EHS
2020,1,서울대학교,86.5,200,대학,국립,서울,A그룹,731687,1642659,2374346,2135088,2977928,5113016,91,118,690013,0,209,690013,1417,1970,3387,22255,15249,37504,34996,473,5113016,27784,184,37504,5113016,.699999988079071,5555,1101,80,5555,7101,.800000011920929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.1000000014901161,.1000000014901161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.1000000014901161,.1000000014901161,0,0,0,0,0,0,0,0,.1000000014901161,.1000000014901161,0,0,0,.1000000014901161,0,0,12332,0,0,0,12332,0,0,1,0,0
2020,2,연세대학교,79.6,272,대학,사립,서울,A그룹,864456,830734,1695190,1485685,1181465,2667150,65,82,290319,1,148,290319,1110,625,1735,52275,15911,68186,59097,11082,2667150,30301,88,68186,2667150,2.5999999046325684,3912,815,60,3912,2124,1.7999999523162842,128153897422,256135010,6485600,1359270,185959112,137760686,0,29176000,616875678,122808625000,239000000,6000000,1000000,185000000,134000000,0,35000000,600000000,616875678,10376,59452.2,616875678,128153897422,.5,547520245,541247628,616875678,6.4,10376,9725,651,344,403,151,25,11299,10357,9746,611,339,443,176,0,11315,0,201234,2009,62,79,38,22,2210,11893,230,1461,786,3777,18147,0,0,586,879,14,0,0,17,0,5,172,12123,10376,1.2000000476837158,201234,10376,19.39999961853028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,3,고려대학교,79.3,50,대학,사립,서울,A그룹,641611,979267,1620878,1505896,1543050,3048946,122,108,664507,4,234,664507,970,1234,2204,50920,12959,63879,53086,203,3048946,29757,102.5,63879,3048946,2.0999999046325684,7565.89990234375,1345,50,7565.89990234375,7325,1,46457921864,253672160,27312870,2065750,78819705,28775523,0,9000000,399646008,49259051000,259000000,29000000,2000000,80000000,21000000,0,9000000,400000000,399646008,4008,99712.1,399646008,46457921864,.9,356884958,370005000,399646008,5.8,4646,4646,0,112,218,59,59,5094,4722,4722,0,115,203,59,327,5426,0,432552,1747,0,73,88,7,1915,13112,0,1129,1304,32,15577,0,0,20,40,40,0,0,43,0,6,3100,13112,4646,2.799999952316284,432552,4646,93.0999984741211,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,43,6,1,0,0,0,37,27,1,0,37,27,43,1,0,43
2020,4,성균관대학교,78.8,227,대학,사립,서울,A그룹,705115,457185,1162300,1304273,796356,2100629,42,56,541987,6,104,541987,366,303,669,35248,5974,41222,23875,122,2100629,27097,77.5,41222,2100629,2,1749.199951171875,388,14,1749.199951171875,2853,.6000000238418579,80108498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0,0,80108498,0,0,0,0,0,104,0,104,10,9,1,10,134,116,0,116,9,11,2,0,138,0,350,0,12,2,0,0,14,0,24,7,0,0,31,0,0,0,0,0,0,0,0,0,0,0,24,104,.2000000029802322,350,104,3.400000095367432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,5,한국과학기술원,78,373,대학,국립,대전,A그룹,276685,357228,633913,380371,416045,796416,61,71,415711,3,135,415711,108,30,138,51427,7955,59382,52854,691,796416,10679,74.5999984741211,59382,796416,8.100000381469727,480,100,7,480,1372,.3000000119209289,27269032853,57895390,2736000,2141000,5900000,2511517,0,0,71183907,30288167960,58000000,3000000,3000000,6060000,2640000,0,0,72700000,71183907,2736,26017.5,71183907,27269032853,.3,70501498,70844814,71183907,.5,163,0,163,12,6,12,300,493,138,0,138,12,6,11,280,447,0,852,0,134,3,6,5,148,0,678,11,11,39,739,0,0,120,36,3,0,0,3,0,4,101,678,163,4.199999809265137,852,163,5.199999809265137,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,2,0,0,2,77.5,11,0,0,2,0,1372,1.2000000476837158,0,2,1372,1.5,77.5,0,2,38.79999923706055
2020,6,한양대학교,76.4,443,대학,사립,서울,A그룹,614441,434829,1049270,1078961,633775,1712736,48,63,132718,5,116,132718,500,237,737,24676,10674,35350,30683,0,1712736,22902,74.80000305175781,35350,1712736,2.0999999046325684,1129,251,11,1129,509,2.200000047683716,12440866349,2290351,0,0,7000000,0,0,0,9290351,11966417000,2000000,0,0,7000000,0,0,0,9000000,9290351,2420,3839,9290351,12440866349,.1,7000000,8990963,9290351,15.9,2420,2337,83,18,62,33,1,2534,2442,2366,76,19,63,35,0,2559,0,241,225,8,5,12,0,250,903,72,17,85,0,1077,0,0,0,0,0,0,0,0,0,0,0,975,2420,.4000000059604645,241,2420,.1000000014901161,1,0,0,3,4,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,3,5,0,0,0,0,0,1,1,0,3,5,86.5,16,1,3,1,0,3771,1.100000023841858,1,1,3771,.5,86.5,4,1,17.299999237060547
2020,7,포항공과대학교,75.8,367,대학,사립,경북,C그룹,107721,190469,298190,134206,332250,466456,44,13,566292,0,57,566292,101,23,124,5179,1754,6933,6540,143,466456,3176,146.89999389648438,6933,466456,1.5,11992.2001953125,1287,60,11992.2001953125,7443,1.600000023841858,30804441506,58356910,35722000,19888323,0,36239000,0,0,150206233,22017368000,55000000,38400000,14000000,0,26000000,0,0,133400000,150206233,1569,95733.7,150206233,30804441506,.5,116770211,125541070,150206233,13.6,22773,17890,4883,981,1519,768,1423,27464,22451,17669,4782,990,1516,790,3199,28946,0,3171705,8401,2307,562,538,1105,12913,59924,29107,6401,7425,72677,175534,0,0,0,7992,251,754,598,3720,5909,121,3919,89031,22773,3.900000095367432,3171705,22773,139.3000030517578,2,3,0,0,5,0,0,0,0,0,0,8,0,0,8,0,0,0,0,0,2,11,0,0,13,0,0,0,0,0,2,11,0,0,13,591,168,5,0,8,0,7443,1.5,5,8,7443,1.7000000476837158,591,5,8,45.5
2020,8,경희대학교,75.5,45,대학,사립,서울,A그룹,938492,400956,1339448,1966969,616474,2583443,58,40,281367,5,103,281367,284,118,402,26002,5453,31455,28583,12088,2583443,34016,75.9000015258789,31455,2583443,1.2000000476837158,22136,3686,115,22136,18376,1.2000000476837158,29735146705,43964210,5031000,0,5480000,2366161,0,0,56841371,30986980000,48000000,6060000,4800000,5000000,2500000,0,0,66360000,56841371,2852,19930.4,56841371,29735146705,.2,55746612,56098725,56841371,1,21750,19039,2711,1007,1184,674,13850,38465,21509,19021,2488,1008,1459,690,14032,38698,0,951042,8218,554,751,356,2776,12655,56867,6452,12357,4549,27256,107481,0,0,14430,10139,968,479,255,2187,3176,99,2357,63319,21750,2.900000095367432,951042,21750,43.70000076293945,0,2,0,2,4,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,7,0,2,9,0,0,0,0,0,0,7,0,2,9,736,143,2,2,5,0,7141,1.100000023841858,2,5,7141,1,736,3,5,92
2020,9,울산대학교,75.3,297,대학,사립,울산,A그룹,381618,203497,585115,669603,459648,1129251,45,42,97462,0,87,97462,209,45,254,11215,4295,15510,11295,9716,1129251,14146,79.80000305175781,15510,1129251,1.399999976158142,6065.2998046875,339,93,6065.2998046875,711,8.5,8621338207,13438100,0,0,0,0,0,0,13438100,4041215000,12200000,0,0,0,0,0,0,12200000,13438100,1411,9523.8,13438100,8621338207,.2,11765000,12443420,13438100,6.9,1411,1411,0,75,63,39,20,1608,1468,1468,0,77,61,40,20,1666,0,20962,117,0,7,18,0,142,571,0,39,131,0,741,0,0,0,0,0,0,0,0,0,0,0,571,1411,.4000000059604645,20962,1411,14.899999618530272,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,54,8,0,0,0,1,458,1.100000023841858,0,0,458,0,54,1,0,54
2020,10,경북대학교,75.3,33,대학,국립,대구,A그룹,846409,627357,1473766,2239709,1122898,3362607,33,54,356820,2,89,356820,1200,530,1730,52940,6924,59864,34905,127222,3362607,28251,119,59864,3362607,1.7999999523162842,6600,531,21,6600,0,0,29014687946,45000000,4864000,2028000,0,0,0,0,51892000,30215151000,30000000,4920000,2250000,0,0,0,0,37170000,51892000,3379,15357.2,51892000,29014687946,.2,79200650,74019500,51892000,-18.2,9606,8061,1545,286,285,168,3,10348,9814,8174,1640,300,331,159,2,10606,0,157939,1793,17,62,83,2,1957,9487,68,992,942,11184,22673,0,0,7190,287,367,3,4,35,4,44,687,9555,9606,1,157939,9606,16.399999618530273,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,2,0,0,2,91.5,12,2,0,0,0,1973,1,2,0,1973,1,91.5,2,1,30.5
2020,11,전남대학교,74.8,321,대학,국립,광주,A그룹,833704,490465,1324169,1332290,623935,1956225,33,32,186052,0,65,186052,1143,279,1422,31847,16002,47849,30864,620,1956225,23624,82.80000305175781,47849,1956225,2.5,3585,595,17,3585,2001,1.7999999523162842,31272630975,42415800,5996000,10600000,0,8401000,0,7000000,74412800,29265138000,35200000,6000000,10600000,0,9150000,0,7000000,67950000,74412800,2831,26285,74412800,31272630975,.2,87475380,75982660,74412800,-7.6,0,0,0,0,0,0,1150,1150,0,0,0,0,0,0,948,948,0,22680,579,0,101,459,96,1235,4975,0,1872,6039,274533,287419,0,0,0,0,0,151,1,87,3,1,160,4975,0,0,22680,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,1,2,41,4,0,1,1,0,1743,.8999999761581421,0,1,1743,.6000000238418579,41,1,1,20.5
2020,12,부산대학교,74.7,178,대학,국립,부산,A그룹,751773,399191,1150964,1701929,838055,2539984,45,49,581752,5,99,581752,975,1061,2036,57102,16520,73622,39866,0,2539984,27830,91.3000030517578,73622,2539984,3,14652.7001953125,1823,116,14652.7001953125,8570,1.7000000476837158,8593751160,12158165,3289500,1293720,0,8366000,0,4900000,30007385,7877327000,25000000,3200000,3000000,5000000,15000000,0,5000000,56200000,30007385,731,41049.8,30007385,8593751160,.3,80087663,45345274,30007385,-38.6,731,537,194,33,73,26,591,1454,704,501,203,29,79,24,591,1427,0,9192,149,94,22,23,6,294,1194,1289,282,291,67,3123,0,0,12,36,12,58,0,50,2,2,13,2483,731,3.400000095367432,9192,731,12.600000381469728,0,2,0,0,2,0,1,0,0,1,0,7,1,1,9,0,0,0,0,0,0,9,1,1,11,0,1,0,0,1,0,10,1,1,12,719.5,136,3,0,8,1,8570,1.2000000476837158,3,8,8570,1.2999999523162842,719.5,2,8,72
2020,13,이화여자대학교,73.8,308,대학,사립,서울,A그룹,588165,515635,1103800,991736,724804,1716540,27,79,347153,9,115,347153,568,868,1436,41248,5325,46573,37236,23395,1716540,21700,79.0999984741211,46573,1716540,2.799999952316284,384,86,18,384,159,2.400000095367432,96475098658,140147738,18319736,81289162,163387881,143265061,0,63140000,609549578,96821694000,220000000,30000000,10000000,165000000,125000000,0,100000000,650000000,609549578,7447,81851.7,609549578,96475098658,.6,480299453,531239928,609549578,12.7,794,794,0,38,28,29,0,889,729,729,0,37,33,27,0,826,0,2400,139,0,12,0,0,151,139,0,12,0,0,151,0,0,0,0,0,0,0,0,0,0,0,139,794,.2000000029802322,2400,794,3,0,7,4,2,13,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,7,5,2,14,1,0,0,0,1,1,7,5,2,15,937.5,170,12,2,1,0,13210,1.100000023841858,12,1,13210,1,937.5,15,0,62.5
2020,14,울산과학기술원,73.6,295,대학,국립,울산,C그룹,96132,139122,235254,108563,146791,255354,35,29,331159,0,64,331159,75,12,87,7028,47,7075,6825,0,255354,4010,63.70000076293945,7075,255354,2.799999952316284,2585,537,5,2585,1823,1.399999976158142,25900118495,62768064,20669639,8394092,37467648,31447495,0,7400000,168146938,23666195000,80000000,20500000,7490000,37500000,35000000,0,8000000,188490000,168146938,2071,81191.2,168146938,25900118495,.6,173602361,135012495,168146938,1.2,2071,1345,726,49,117,65,1122,3424,2001,1276,725,45,117,66,1438,3667,0,69005,1095,601,67,55,320,2138,10675,15168,2044,1470,8857,38214,0,0,231,0,1,8,3,44,3,8,136,25843,2071,12.5,69005,2071,33.29999923706055,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,2,0,0,2,0,1,0,0,1,0,3,0,0,3,78,16,2,0,1,0,4593,.6000000238418579,2,1,4593,.699999988079071,78,2,1,26
2020,15,가톨릭대학교,73.1,6,대학,사립,경기,A그룹,429066,261933,690999,761221,402871,1164092,82,55,84866,5,142,84866,2156,431,2587,17397,3821,21218,14076,9060,1164092,10503,110.8000030517578,21218,1164092,1.899999976158142,906,147,12,906,503,1.7999999523162842,64078575206,46786192,0,2983000,12145000,1670000,0,6399000,69983192,64041479000,43000000,0,2000000,15000000,4000000,0,6000000,70000000,69983192,6249,11199.1,69983192,64078575206,.1,169695408,48935230,69983192,-14.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,1,1,0,0,2,408,60,2,0,0,0,1492,1.2999999523162842,2,0,1492,1.2999999523162842,408,2,0,204
2020,16,전북대학교,73,324,대학,국립,전북,A그룹,601797,171549,773346,1323905,345204,1669109,32,34,6585,5,71,6585,585,461,1046,12276,13496,25772,13802,0,1669109,21757,76.69999694824219,25772,1669109,1.600000023841858,328,60,0,328,910,.4000000059604645,17715018720,27540170,5223070,0,5946000,2369251,0,0,41078491,16785970000,26000000,3380000,0,5223090,1694910,0,0,36298000,41078491,1934,21240.2,41078491,17715018720,.2,42298820,41480420,41078491,-1.5,7739,7001,738,264,128,113,1750,9994,7789,7074,715,273,118,112,984,9276,0,126369,1625,72,144,87,75,2003,16633,1844,2182,2580,950,24189,0,0,415,125,16,11,68,131,12,35,1367,18477,7739,2.400000095367432,126369,7739,16.299999237060547,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,26,3,0,1,0,0,9,88.9000015258789,0,0,9,0,26,1,0,26
2020,17,건국대학교,73,18,대학,사립,서울,A그룹,529779,180547,710326,1093392,255748,1349140,28,29,9301,1,58,9301,643,194,837,24496,3619,28115,15134,3,1349140,20277,66.5,28115,1349140,2.0999999046325684,16996.400390625,1787,97,16996.400390625,8492,2,318587789485,622679408,109304410,5930000,2143848834,536240435,0,0,3418003087,269779255000,559400000,112620000,5000000,2096729538,527270462,0,0,3301020000,3418003087,23624,144683.5,3418003087,318587789485,1.1,3056474810,3274877577,3418003087,5.8,1649,1649,0,50,110,39,1,1849,1717,1717,0,49,82,41,3,1892,0,213245,324,0,23,33,4,384,10049,3,687,1674,98,12511,0,0,246,11,0,0,0,0,0,1,415,10052,1649,6.099999904632568,213245,1649,129.3000030517578,3,7,0,0,10,0,0,0,0,0,0,4,0,8,12,0,0,0,0,0,3,11,0,8,22,0,0,0,0,0,3,11,0,8,22,547.5,102,10,0,4,8,15975,1.100000023841858,10,4,15975,.8999999761581421,547.5,11,8,28.799999237060547
2020,18,중앙대학교,72.7,339,대학,사립,서울,A그룹,512641,521870,1034511,1474645,754605,2229250,40,60,469789,1,101,469789,257,178,435,75688,3734,79422,74007,30765,2229250,28981,76.9000015258789,79422,2229250,3.700000047683716,1582.199951171875,59,0,1582.199951171875,236,6.699999809265137,1604830265,0,0,0,0,0,0,0,0,1739998000,0,0,0,0,0,0,0,0,0,243,0,0,1604830265,0,0,0,0,0,530,530,0,32,40,32,0,634,530,530,0,34,51,31,0,646,0,250,34,0,2,6,0,42,100,0,5,19,3,127,0,0,0,0,0,0,0,0,0,0,0,100,530,.2000000029802322,250,530,.5,0,1,0,0,1,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,4,0,0,4,188.5,18,1,0,3,0,3423,1,1,3,3423,1.2000000476837158,188.5,3,2,37.70000076293945
2020,19,충남대학교,72.7,357,대학,국립,대전,A그룹,603921,286631,890552,1360558,477959,1838517,30,44,46900,3,77,46900,200,632,832,26436,11100,37536,27023,11454,1838517,22773,80.69999694824219,37536,1838517,2.0999999046325684,5267.5,1306,33,5267.5,4275,1.2000000476837158,2124707430,2375870,0,0,0,0,0,0,2375870,1900751000,2400000,0,0,0,0,0,0,2400000,2375870,500,4751.7,2375870,2124707430,.1,4378000,1071140,2375870,23.1,449,415,34,46,9,15,0,519,402,373,29,39,17,15,0,473,0,650,30,0,0,0,0,30,66,0,0,0,0,66,0,0,5,10,0,0,0,0,0,0,0,66,449,.1000000014901161,650,449,1.399999976158142,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,2,0,0,2,135.5,20,2,0,0,0,3914,.5,2,0,3914,.5,135.5,3,0,45.20000076293945
2020,20,인하대학교,72.5,316,대학,사립,인천,A그룹,582227,333788,916015,1270333,404296,1674629,37,46,58824,5,88,58824,468,81,549,20575,3551,24126,18733,9372,1674629,20352,82.30000305175781,24126,1674629,1.5,150,62,6,150,85,1.7999999523162842,14364989253,26994853,3962917,197600,16430000,17497630,0,0,65083000,14334081000,30500000,4200000,300000,17000000,18000000,0,0,70000000,65083000,1319,49342.7,65083000,14364989253,.5,66999069,68200000,65083000,-1.4,6559,6559,0,178,367,82,34,7220,6680,6680,0,179,440,89,32,7420,0,106912,2433,0,117,69,32,2651,26406,0,2411,1184,518,30519,0,0,437,181,46,0,0,60,4,36,2426,26406,6559,4,106912,6559,16.299999237060547,11,23,0,3,37,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,11,24,0,3,38,0,0,0,0,0,11,24,0,3,38,2929.300048828125,665,34,3,1,0,23581,1.600000023841858,34,1,23581,1.5,2929.300048828125,35,5,73.19999694824219
2020,21,강원대학교,72.2,14,대학,국립,강원,A그룹,815481,195586,1011067,1292056,322726,1614782,24,33,26960,0,57,26960,559,180,739,24721,8688,33409,24331,27,1614782,22414,72,33409,1614782,2.0999999046325684,2685,579,80,2685,5158,.5,31493500543,82120801,50106460,1635070,45812929,7577976,0,3000000,190253236,30494684805,89000000,52000000,1000000,40000000,10000000,0,0,192000000,190253236,2216,85854.3,190253236,31493500543,.6,200183277,200645145,190253236,-2.5,4055,4055,0,97,184,89,33,4458,3951,3951,0,96,191,83,0,4321,0,96228,593,0,32,39,4,668,2758,0,190,348,331,3627,0,0,0,0,0,16,0,0,0,32,1048,2758,4055,.699999988079071,96228,4055,23.700000762939453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,22,아주대학교,72.2,264,대학,사립,경기,A그룹,365894,249378,615272,658227,455823,1114050,40,43,49596,3,86,49596,374,93,467,18507,3579,22086,18878,0,1114050,13986,79.69999694824219,22086,1114050,2,423.2999877929688,73,4,423.2999877929688,84,5,6761634330,9025350,4456870,0,0,11998045,0,7400000,32880265,6357260000,14000000,5072000,0,0,12700000,0,7900000,39672000,32880265,575,57183.1,32880265,6761634330,.5,57525420,49922187,32880265,-23.7,575,567,8,22,12,22,85,716,559,551,8,21,15,22,94,711,0,9232,197,8,15,19,20,259,53800,90,223,238,203,54554,0,0,28,81,49,17,0,7,6,5,288,53890,575,93.6999969482422,9232,575,16.100000381469727,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,2,1,0,1,0,0,73,11,0,0,73,0,2,1,0,2
2020,23,영남대학교,71.9,276,대학,사립,경북,A그룹,534189,388356,922545,1208301,630097,1838398,47,41,48473,2,90,48473,711,157,868,21565,8259,29824,27511,18157,1838398,23521,78.19999694824219,29824,1838398,1.600000023841858,12269.5,1188,92,12269.5,6710,1.7999999523162842,98463969744,181867590,32631860,4294130,490415110,77105210,0,1595100,787909000,89909763000,125000000,16649000,0,205306000,37000000,0,0,383955000,787909000,5704,138132.7,787909000,98463969744,.8,744495510,739854000,787909000,2.9,14146,12184,1962,1131,1094,314,14348,31033,14081,12080,2001,1131,1039,311,12716,29278,0,1105741,6183,597,522,490,1740,9532,42874,6460,8049,7170,18066,82619,0,0,732,3433,487,132,250,1631,443,115,2769,49334,14146,3.5,1105741,14146,78.19999694824219,1,6,0,0,7,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,7,0,0,8,0,0,0,0,0,1,7,0,0,8,251.5,33,7,0,1,0,7225,1.100000023841858,7,1,7225,1.100000023841858,251.5,7,1,31.39999961853028
2020,24,광주과학기술원,71.8,61,대학,국립,광주,C그룹,65503,166665,232168,83372,182464,265836,22,11,138587,2,35,138587,0,0,0,4824,979,5803,4104,550,265836,2052,129.5,5803,265836,2.200000047683716,1026.199951171875,346,38,1026.199951171875,1152,.8999999761581421,50353963815,14941000,0,0,0,12000000,0,0,26941000,52890886000,17000000,0,0,0,13500000,0,0,30500000,26941000,9045,2978.6,26941000,50353963815,.1,25480000,24986000,26941000,2.9,4802,3925,877,299,156,150,438,5845,4788,3920,868,305,154,158,423,5828,0,240509,1018,571,127,93,168,1977,10304,12833,3056,1706,1924,29823,0,0,3151,3297,2891,22,63,741,1136,28,621,23137,4802,4.800000190734863,240509,4802,50.09999847412109,3,3,0,1,7,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,3,9,0,1,13,0,0,0,0,0,3,9,0,1,13,533,109,6,1,6,0,9610,1.2000000476837158,6,6,9610,1.2000000476837158,533,6,6,44.400001525878906
2020,25,세종대학교,71.7,236,대학,사립,서울,A그룹,371985,197486,569471,649345,306278,955623,27,25,44233,7,59,44233,177,80,257,6545,1829,8374,7054,0,955623,14208,67.30000305175781,8374,955623,.8999999761581421,38001.80078125,5560,270,38001.80078125,33373,1.100000023841858,101715044794,168334610,32311502,5429000,205226475,99620171,0,74710000,585631758,99646887000,150000000,20000000,4100000,228000000,85000000,0,67900000,555000000,585631758,9645,60718.7,585631758,101715044794,.6,601960330,544971139,585631758,-1,9645,8902,743,321,229,176,1845,12216,9607,8921,686,314,276,178,862,11237,0,73660,2911,213,305,152,135,3716,18489,2637,10566,2172,949,34813,0,0,5422,4062,1148,78,86,164,140,117,4110,21126,9645,2.200000047683716,73660,9645,7.599999904632568,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,4,1,1,0,0,0,372,2.700000047683716,1,0,372,2.700000047683716,4,1,0,4
