YR,RK,SNM,SCR,ID,STYP,FND,RGN,USC,BR_TCNT_KB,BR_TCNT_OB,BR_TCNT_SUM,BR_BCNT_KB,BR_BCNT_OB,BR_BCNT_SUM,ER_EJN_PKG,ER_WDB_PKG,ER_EB_TCNT,ER_ELV_PKG,ER_TTL_PKG,ER_TTL_TCNT,SRL_KR,SRL_OT,SRL_TTL,AHC_ABI_BUY,AHC_ABI_DON,AHC_ABI_TTL,AHC_ATI,AHC_ARM,BPS_BO,BPS_SCC,BPS_BPS,GRR_AHBC,GRR_BO,GRR_GRR,FACLT_LAS,FACLT_RS_TRS,FACLT_EQP_SPC,FACLT_EQP_UPC,FACLT_EQP_TPC,APS_AR,APS_SCC,APS_APS,STL_USTL,STL_BC,STL_SRC,STL_NBC,STL_ERC_EJN,STL_ERC_WDB,STL_ERC_EB,STL_ERC_OER,STL_MCT,BGT_UBGT,BGT_BC,BGT_SRC,BGT_NBC,BGT_ERC_EJN,BGT_ERC_WDB,BGT_ERC_EB,BGT_ERC_OER,BGT_MCT,CPSS_MC,CPSS_SCC,CPSS_CPS,LBRT_MC,LBRT_USTL,LBRT_BRT,BG3Y_MCS_12A,BG3Y_MCS_13B,BG3Y_MCS_14C,BG3Y_BG3Y,VUC_SCC,VUC_VTC_UGRD,VUC_VTC_GRAD,VUC_VTC_FFAC,VUC_VTC_PFAC,VUC_VTC_STF,VUC_VTC_OTH,VUC_VTC_SUM,VUC_DPC,VUC_UC_LUC,LS_LU_UGRD,LS_LU_GRAD,LS_LU_FAC,LS_LU_STF,LS_LU_OTH,LS_LU_SUM,LS_LB_UGRD,LS_LB_GRAD,LS_LB_FAC,LS_LB_STF,LS_LB_OTH,LS_LB_SUM,RCOL_RBF10_REQ,RCOL_RBF10_PRV,RCOL_RAF10_CSLT,RCOL_RAF10_PHN,RCOL_RAF10_ONL,RCOL_RFLN_REQ,RCOL_RFLN_PRV,RCOL_RFC_REQ,RCOL_RFC_PRV,UE_EDC,UE_EP,LPS_LB,LPS_SCC,LPS_LPS,VPS_VC,VPS_SCC,VPS_VPS,STF_FT_HLIBC,STF_FT_NLIBC,STF_PT_HLIBC,STF_PT_NLIBC,STF_TTL_HLIBC,STF_TTL_NLIBC,STF_TTL_SUM,LIBCS_FT_SL1,LIBCS_FT_SL2,LIBCS_FT_ALIB,LIBCS_FT_TTL,LIBCS_PT_SL1,LIBCS_PT_SL2,LIBCS_PT_ALIB,LIBCS_PT_TTL,SES_PTH,SES_PTC,SPK_FT_LIB,SPK_FT_NLIB,SPK_PT_LIB,SPK_PT_NLIB,SPK_SCC,SPK_SPK,LPK_LFT2,LPK_LPT2,LPK_SCP,LPK_LPK,EHS_EH,EHS_LFT,EHS_LPT,EHS_EHS
2014,19,동국대학교,45.07,135,대학,사립,서울,A그룹,733006,157748,890754,1136049,225664,1361713,33,50,27226,0,83,105336,1244,615,1859,30032,11327,41359,37506,1014,1361713,17349,78.5,41359,1361713,3.0999999046325684,15285,1405,15,47,62,15285,8682,1.7999999523162842,13858219000,3127100,1778050,0,2340000,0,0,0,7245150,14188419000,4225000,2500000,375000,2400000,0,0,0,9500000,7245150,1314,5513.8,7245150,13858219000,.1,9452050,10608350,7245150,-9.7,2768,2768,0,91,160,52,0,3071,52,131350,1081,0,42,38,0,1161,8028,0,431,321,0,8780,0,0,0,0,0,0,0,110,0,0,0,8028,2768,2.900000095367432,131350,2768,47.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,20,건국대학교,45.01,18,대학,사립,서울,A그룹,458764,143000,601764,962551,215701,1178252,31,40,22231,0,71,57139,1298,218,1516,34257,7847,42104,24458,1735,1178252,20328,58,42104,1178252,3.700000047683716,20454,1421,28,151,179,20454,4791,4.300000190734863,36908534000,124752097,46961640,1692728,28972901,13752118,0,3850000,219981484,30008485000,115000000,50000000,2000000,30000000,15000000,0,4000000,216000000,219981484,2264,97165,219981484,36908534000,.6,257358201,244975626,219981484,-7.5,4491,4491,0,124,344,55,42,5056,95,47468,940,0,41,34,21,1036,6168,0,652,393,157,7370,0,0,1082,949,0,0,0,0,0,56,1486,6168,4491,1.399999976158142,47468,4491,10.600000381469728,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4005,.2000000029802322,0,0,4005,0,0,1,0,0
2014,21,단국대학교,44.82,107,대학,사립,경기,A그룹,824987,287017,1112004,1393501,485696,1879197,44,37,28528,0,81,70688,958,273,1231,52271,12042,64313,46814,0,1879197,28912,65,64313,1879197,3.5,32068,4229,90,309,399,32068,26728,1.2000000476837158,228662222000,438570000,38776868,12473300,1134737619,211692981,0,80007720,1916258488,208409260000,405000000,46500000,25000000,1210278000,228915000,0,81252000,1996945000,1916258488,18630,102858.7,1916258488,228662222000,.8,2170334470,2240418057,1916258488,-5.6,1631,1631,0,44,86,48,4,1813,15,74200,625,0,50,36,4,715,4745,0,1075,681,49,6550,0,0,57,70,32,7,0,18,0,3,25,4745,1631,2.900000095367432,74200,1631,45.5,1,1,0,2,1,3,4,0,1,0,1,0,0,0,0,75,13,1,1,0,2,3400,.800000011920929,1,0,3400,.3000000119209289,75,2,2,18.799999237060547
2014,22,인하대학교,44.78,316,대학,사립,인천,A그룹,0,0,0,1212531,421336,1633867,55,44,45211,0,99,94880,849,510,1359,39185,12657,51842,0,0,1633867,21628,75.5,51842,1633867,3.299999952316284,3110,263,2,31,33,3110,3759,.800000011920929,8841062000,13111000,150000,0,0,0,0,0,13261000,9255978000,15000000,4000000,0,0,0,0,0,19000000,13261000,1305,10161.7,13261000,8841062000,.1,18332000,150000,13261000,4320.7,1605,1605,0,47,127,32,2,1813,23,15480,173,0,16,16,1,206,1356,0,170,152,3,1681,0,0,675,400,0,0,0,6,6,0,0,1356,1605,.800000011920929,15480,1605,9.600000381469728,2,0,0,1,2,1,3,0,2,0,2,0,0,0,0,15,3,2,0,0,1,3759,.699999988079071,2,0,3759,.5,15,2,1,5
2014,23,충남대학교,44.77,357,대학,국립,대전,A그룹,520939,244636,765575,1163825,447582,1611407,25,41,20706,0,66,43516,672,865,1537,16158,10529,26687,16076,0,1611407,24120,66.80000305175781,26687,1611407,1.7000000476837158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,449,0,449,23,28,21,211,732,6,923,0,488,26,15,41,570,0,16024,714,286,758,17782,0,0,289,144,14,23,24,189,15,15,181,16024,449,35.70000076293945,923,449,2.0999999046325684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,24,가톨릭대학교,44.74,6,대학,사립,경기,A그룹,343227,176816,520043,636467,327215,963682,75,60,18892,0,135,86202,2702,1003,3705,23818,8644,32462,21611,39,963682,11016,87.5,32462,963682,3.5,416,28,3,2,5,416,43,9.699999809265137,53577050000,116065456,23149800,3109924,12437000,9928000,0,33202500,197892680,47949839000,120000000,32090000,10000000,14000000,10600000,0,34300000,220990000,197892680,5263,37600.7,197892680,53577050000,.4,196381340,192345500,197892680,.4,4523,4523,0,112,302,58,132,5127,54,88750,1492,0,71,75,1,1639,8839,0,1058,940,10,10847,0,0,42,19,0,0,0,11,1,20,667,8839,4523,2,88750,4523,19.600000381469727,0,1,1,0,1,1,2,0,0,0,0,0,1,0,1,18,3,0,1,1,0,490,3.299999952316284,0,1,490,2,18,1,1,9
2014,25,인제대학교,44.56,310,대학,사립,경남,B그룹,358989,173955,532944,576145,247223,823368,25,7,34765,0,32,69222,950,178,1128,5962,7699,13661,11958,3690,823368,11808,69.69999694824219,13661,823368,1.7000000476837158,0,0,0,0,0,0,0,0,91925053000,515961974,57333266,11174870,276663550,127537499,0,152540974,1141212133,105891510000,440595120,89000000,10000000,283500000,143306215,0,148500000,1114901335,1141212133,8041,141924.2,1141212133,91925053000,1.2,1103870481,1081779458,1141212133,1.7,2264,666,1598,80,177,52,694,3267,4,268655,663,1693,128,39,220,2743,9213,43798,4270,611,2604,60496,0,0,540,64,40,8,4,39,109,0,953,53011,2264,23.39999961853028,268655,2264,118.6999969482422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,26,영남대학교,44.55,276,대학,사립,경북,A그룹,537843,316023,853866,1224388,558056,1782444,46,37,25745,0,83,70494,1298,684,1982,53629,5354,58983,41196,10308,1782444,26728,66.69999694824219,58983,1782444,3.400000095367432,3108,702,8,46,54,3108,4491,.699999988079071,131923301000,101790498,74309770,13118140,204292762,12083277,0,49317352,454911799,80287499000,79000000,77500000,11000000,215000000,12500000,0,46000000,441000000,454911799,7599,59864.7,454911799,131923301000,.3,379382907,384430942,454911799,9.8,8139,8139,0,194,529,126,1482,10470,26,409813,3118,0,134,99,97,3448,21099,0,1719,1495,1013,25326,0,0,363,217,58,1,1,20,0,24,4316,21099,8139,2.5999999046325684,409813,8139,50.400001525878906,0,1,2,0,2,1,3,0,0,0,0,0,1,1,2,307,4,0,1,2,0,4491,.5,0,2,4491,.4000000059604645,307,1,2,102.3000030517578
2014,27,강원대학교,44.49,14,대학,국립,강원,A그룹,653717,135055,788772,1185180,290603,1475783,42,38,20250,0,80,115510,1538,786,2324,53091,7701,60792,40077,1,1475783,25030,59,60792,1475783,4.300000190734863,2419,460,6,141,147,2419,4255,.6000000238418579,151540641879,701980450,240358170,106405120,383290135,134046455,0,0,1566080330,181838538000,690000000,100800000,120000000,495000000,220000000,0,0,1625800000,1566080330,14743,106225.3,1566080330,151540641879,1,1504431967,1163715373,1566080330,6,6483,6483,0,153,343,50,0,7029,72,41991,926,0,32,30,0,988,3701,0,118,329,0,4148,0,0,4,5,0,0,0,17,0,5,311,3701,6483,.6000000238418579,41991,6483,6.5,5,1,0,0,5,1,6,0,5,0,5,0,0,0,0,568,140,5,1,0,0,2677,2.200000047683716,5,0,2677,1.899999976158142,568,6,0,94.6999969482422
2014,28,충북대학교,44.47,359,대학,국립,충북,A그룹,369899,132625,502524,835859,231200,1067059,31,33,42634,0,64,78326,957,351,1308,25767,8041,33808,23115,50,1067059,18334,58.20000076293945,33808,1067059,3.299999952316284,9507,3191,53,327,380,9507,14190,.699999988079071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,782,782,0,34,32,13,0,861,8,800,94,0,2,0,0,96,94,0,2,0,0,96,0,0,0,0,0,0,0,0,0,0,0,94,782,.1000000014901161,800,782,1,11,2,6,1,17,3,20,7,4,0,11,0,6,0,6,448,59,11,2,6,1,14190,1.2999999523162842,11,6,14190,1.2000000476837158,448,13,7,22.39999961853028
2014,29,세종대학교,44.47,236,대학,사립,서울,A그룹,345026,183745,528771,616856,316804,933660,30,29,33518,0,59,57264,292,119,411,7273,2575,9848,7265,0,933660,13590,68.69999694824219,9848,933660,1.100000023841858,34985,4120,68,309,377,34985,23945,1.5,17059352000,0,0,0,0,0,0,0,0,16170558000,0,0,0,0,3000000,0,0,3000000,0,4777,0,0,17059352000,0,23338850,11498084,0,-75.4,188,139,49,13,21,34,59,315,1,5280,164,49,26,8,14,261,8271,6845,936,116,248,16416,0,0,231,0,18,59,40,62,14,4,129,15116,188,80.4000015258789,5280,188,28.100000381469727,8,0,1,0,9,0,9,6,2,0,8,0,0,1,1,578,31,8,0,1,0,1001,8.800000190734863,8,1,1001,9,578,8,1,64.19999694824219
2014,30,중앙대학교,44.47,339,대학,사립,서울,A그룹,432705,278679,711384,1359133,504307,1863440,44,61,55273,0,105,142644,1006,213,1219,31585,6478,38063,28368,28289,1863440,28933,64.4000015258789,38063,1863440,2.0999999046325684,7101,180,1,6,7,7101,813,8.699999809265137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22412,15477,6935,1005,2417,704,35853,62391,69,2782586,13673,5585,699,703,772,21432,160376,74575,12120,11367,8209,266647,0,0,11317,17273,10792,596,391,1438,2900,130,5218,234951,22412,10.5,2782586,22412,124.1999969482422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,813,0,0,0,813,0,0,0,0,0
2014,31,조선대학교,44.46,335,대학,사립,광주,A그룹,402782,164405,567187,822296,370738,1193034,21,22,57505,0,43,67259,416,817,1233,22420,5613,28033,12387,0,1193034,23880,50,28033,1193034,2.400000095367432,264,90,2,0,2,264,955,.3000000119209289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1836,1436,400,72,118,80,110,2216,12,53420,1092,63,50,28,15,1248,9214,409,1044,259,62,10988,0,0,432,243,55,0,0,254,0,0,0,9623,1836,5.199999809265137,53420,1836,29.100000381469727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,955,0,0,0,955,0,0,0,0,0
2014,32,국립부경대학교,44.39,76,대학,국립,부산,A그룹,291657,132142,423799,872411,194199,1066610,21,22,26275,0,43,57564,1743,297,2040,19086,15504,34590,28020,0,1066610,19944,53.5,34590,1066610,3.400000095367432,17762,3000,30,50,80,17762,12037,1.5,7664991000,21125441,2845000,388390,7675827,31221283,0,10965342,74221283,7713850000,23400000,2900000,1000000,8400000,40800000,0,16500000,93000000,74221283,569,130441.6,74221283,7664991000,1,103991970,74547805,74221283,-14.4,10578,9079,1499,330,577,341,1261,13087,55,507536,5999,576,274,163,594,7606,49132,5678,4194,2000,5959,66963,0,0,257,188,37,101,65,350,110,31,1228,54810,10578,5.199999809265137,507536,10578,48,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,359,2.200000047683716,0,0,359,0,0,1,0,0
2014,33,한림대학교,44.36,434,대학,사립,강원,B그룹,205056,145555,350611,416074,281460,697534,19,11,4984,0,30,24261,529,288,817,27063,4424,31487,16534,0,697534,9659,72.19999694824219,31487,697534,4.699999809265137,1949,509,9,35,44,1949,5795,.3000000119209289,47859217000,61781500,26177920,533460,15067000,1515000,0,11729360,116804240,42122472000,50000000,25000000,10000000,20000000,5000000,0,10000000,120000000,116804240,3098,37703.1,116804240,47859217000,.2,118787160,101808000,116804240,.2,493,458,35,20,34,12,27,586,7,36010,221,16,13,8,4,262,1550,229,107,90,14,1990,0,0,744,496,19,0,0,3,7,1,120,1779,493,3.5999999046325684,36010,493,73,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,18,2,1,0,0,0,1402,.699999988079071,1,0,1402,.699999988079071,18,1,0,18
2014,34,서울시립대학교,44.3,209,대학,공립,서울,A그룹,332041,121014,453055,664082,242027,906109,22,60,159242,0,82,159244,619,520,1139,24608,4005,28613,18809,0,906109,12265,73.9000015258789,28613,906109,3.299999952316284,1050,437,4,8,12,1050,4368,.2000000029802322,26869222000,89744149,90374091,3650000,37161397,42279655,0,23376862,286586154,26681987000,76000000,100825000,3000000,39315000,45000000,0,4000000,268140000,286586154,2594,110480.4,286586154,26869222000,1.1,265617661,282044297,286586154,3.9,1000,776,224,41,60,46,15,1162,8,182800,569,112,39,43,3,766,5304,1956,670,861,9,8800,0,0,930,243,10,1,8,56,13,4,312,7260,1000,7.300000190734863,182800,1000,182.8000030517578,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,987,.5,0,0,987,0,0,0,1,0
