ID,SNM,STYP,FND,RGN,USC,SCR_EST,RK_EST,YR,APS_APS,BGT_MCT,BGT_UBGT,BPS_BPS,BR_BCNT_SUM,CPSS_CPS,EHS_EHS,FACLT_EQP_TPC,FACLT_LAS,FACLT_RS_TRS,LBRT_USTL,LPK_LPK,LPS_LPS,LS_LB_SUM,LS_LU_SUM,SPK_SPK,STL_MCT,STL_USTL,VPS_VPS,VUC_UC_LUC
17,거제대학교,전문대학,사립,경남,C그룹,68.61342817928296,175,2019,1.100000023841858,40700000,13289102000,54.59999847412109,69361,34017.3,27.299999237060547,11,1413.5999755859375,306,13888814584,1.600000023841858,2.0999999046325684,4766,484,1.399999976158142,43235984,13888814584,35.79999923706055,45445
18,건국대학교,대학,사립,서울,A그룹,68.57816579756434,177,2019,1.2000000476837158,2500000000,387876375000,65.0,1321182,128101.3,46.79999923706055,264,24695.0,3389,405567487552,1.2000000476837158,4.900000095367432,160930,15228,1.100000023841858,2602122040,405567487552,92.8000030517578,1885762
19,건국대학교(글로컬),대학,사립,충북,B그룹,67.23026976043148,343,2019,1.2999999523162842,800000000,0,82.5999984741211,669731,110999.4,39.0,81,10221.0,1680,0,0.6000000238418579,3.799999952316284,58839,4643,1.2000000476837158,899983367,0,57.29999923706055,464759
20,건동대학교,대학,사립,경북,C그룹,69.6198428708752,43,2019,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0,0,0.0,0
21,건신대학원대학교,대학원대학,사립,대전,-,66.88546895402759,385,2019,3.299999952316284,20000000,1474274000,157.8000030517578,21455,100824.7,31.0,5,446.0,60,1277691907,0.0,7.199999809265137,1257,96,3.700000047683716,13712160,1277691907,14.699999809265137,1999
22,건양대학교,대학,사립,충남,B그룹,66.00565077150965,426,2019,1.2000000476837158,650000000,128086553112,55.09999847412109,450855,77542.5,42.400001525878906,172,9895.0,1990,133674677637,1.100000023841858,5.599999904632568,56932,5349,1.100000023841858,634995167,133674677637,91.0999984741211,745869
23,경기과학기술대학교,전문대학,사립,경기,A그룹,67.94773919782011,245,2019,1.0,123890000,38482268955,33.400001525878906,133273,30566.5,28.700000762939453,90,3861.0,771,40742666268,0.800000011920929,1.2000000476837158,7486,856,0.699999988079071,121899270,40742666268,61.09999847412109,243644
24,경기대학교,대학,사립,경기,A그룹,68.07747259048318,228,2019,0.8999999761581421,828100000,188081788000,81.80000305175781,1289530,52467.2,26.89999961853028,166,13909.0,2463,185380596137,0.8999999761581421,3.5,103025,9493,1.0,826935439,185380596137,37.5,591578
25,경남대학교,대학,사립,경남,A그룹,67.56400085856775,300,2019,1.0,876000000,126518869000,74.0999984741211,969517,67118.8,63.59999847412109,154,13383.2001953125,3049,127166637128,0.699999988079071,2.400000095367432,62385,4954,1.0,877981409,127166637128,39.20000076293945,512931
26,경남도립거창대학,전문대학,공립,경남,C그룹,67.65362613833365,282,2019,0.8999999761581421,27000000,12996666000,49.59999847412109,43731,29814.6,32.0,15,823.0,180,10232295732,1.100000023841858,4.0,4570,722,1.7000000476837158,26266650,10232295732,8.600000381469727,7577
27,경남도립남해대학,전문대학,공립,경남,C그룹,67.83893949390946,259,2019,1.0,25000000,12369099000,53.09999847412109,41082,28700.9,97.0999984741211,27,759.9000244140625,128,11765973375,1.2999999523162842,1.100000023841858,1372,232,1.7000000476837158,22185770,11765973375,25.299999237060547,19536
28,경남정보대학교,전문대학,사립,부산,A그룹,67.57872928524026,294,2019,1.2000000476837158,150000000,63654836000,32.70000076293945,219481,22321.2,55.0,118,7791.0,1340,67206558120,0.3000000119209289,0.800000011920929,7372,1103,0.5,149998330,67206558120,28.600000381469727,192428
29,경동대학교,대학,사립,강원,B그룹,67.23122239274589,342,2019,1.399999976158142,422200000,89466949899,33.79999923706055,273514,54229.1,49.400001525878906,113,11112.0,2169,100082840237,1.0,1.899999976158142,18461,1690,1.100000023841858,438984907,100082840237,24.700000762939453,200000
30,경민대학교,전문대학,사립,경기,B그룹,67.63062890320195,286,2019,0.4000000059604645,156000000,47567447000,35.79999923706055,153767,37511.5,48.5,19,1596.0,224,47194347847,0.5,4.400000095367432,23517,1826,0.699999988079071,160924177,47194347847,12.100000381469728,51832
31,경복대학교,전문대학,사립,경기,A그룹,67.57509364656903,297,2019,1.2999999523162842,145000000,74229299000,16.399999618530273,108880,21650.7,36.5,111,8522.7998046875,944,77662905525,0.3000000119209289,2.0,14490,1970,0.3000000119209289,143998910,77662905525,12.699999809265137,84319
32,경북과학대학교,전문대학,사립,경북,C그룹,69.23174055859695,121,2019,0.699999988079071,43200000,30220209000,60.79999923706055,90319,13823.0,27.0,20,1014.0,252,27222258459,0.699999988079071,1.2000000476837158,1932,50,0.699999988079071,20541000,27222258459,4.900000095367432,7250
33,경북대학교,대학,국립,대구,A그룹,72.10917602192758,6,2019,1.399999976158142,3957917000,317932685000,119.5999984741211,3429965,141758.0,104.0,174,41434.3984375,5494,342224899469,1.7000000476837158,4.0,194519,19386,1.7000000476837158,4064059636,342224899469,39.20000076293945,1123325
34,경북보건대학교,전문대학,사립,경북,C그룹,67.6442160387323,284,2019,0.6000000238418579,45200000,12645408000,36.09999847412109,43918,34703.2,69.5,20,741.0,210,11854620167,0.800000011920929,4.0,5811,475,0.800000011920929,42233780,11854620167,0.0,0
35,경북외국어대학교,대학,사립,대구,C그룹,69.6198428708752,43,2019,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0,0,0.0,0
36,경북전문대학교,전문대학,사립,경북,B그룹,68.56792138910014,179,2019,0.8999999761581421,65280000,30133558000,45.0,126809,19907.3,27.0,14,2413.0,406,32066919509,0.699999988079071,0.800000011920929,3075,657,1.0,56098725,32066919509,39.09999847412109,110250
37,경상국립대학교,대학,국립,경남,A그룹,70.54450449719596,35,2019,1.2999999523162842,2504781000,233639815000,81.5,1777272,127703.5,91.0,300,28975.900390625,2666,271823261890,1.5,3.900000095367432,119609,13097,1.5,2783807890,271823261890,45.5,992479
38,경성대학교,대학,사립,부산,A그룹,67.0342265542715,369,2019,1.0,920000000,133413014000,75.9000015258789,994207,74259.8,65.5,132,13287.5,1918,139924938732,1.2000000476837158,5.300000190734863,110473,8091,1.2000000476837158,972728603,139924938732,42.59999847412109,558628
39,경안대학원대학교,대학원대학,사립,경북,-,68.99975743167714,147,2019,1.7999999523162842,1000000,472919457,124.8000030517578,8237,3426.1,26.0,1,117.3000030517578,33,424776798,0.0,0.6000000238418579,52,24,12.100000381469728,226120,424776798,0.8999999761581421,60
40,경운대학교,대학,사립,경북,C그룹,67.46431030140606,314,2019,1.2999999523162842,245625000,51102836000,89.19999694824219,413265,55776.4,44.0,120,6164.5,1493,66830932867,0.4000000059604645,2.299999952316284,13035,2263,0.8999999761581421,258356286,66830932867,28.89999961853028,133780
41,경인교육대학교,대학,국립,인천,C그룹,65.56640069995376,447,2019,2.400000095367432,408000000,45771247000,143.6999969482422,598354,88858.1,99.6999969482422,149,10059.0,1675,46479647129,1.7000000476837158,17.200000762939453,81374,3751,1.899999976158142,370005000,46479647129,80.0,333237
42,경인여자대학교,전문대학,사립,인천,B그룹,66.77588492706226,393,2019,0.5,117725000,71338680000,40.900001525878906,191180,28460.4,61.0,36,2190.0,473,54093619144,0.4000000059604645,3.799999952316284,55861,2231,0.3000000119209289,133024123,54093619144,84.5,394887
43,경일대학교,대학,사립,경북,B그룹,67.14649289452073,352,2019,1.0,414000000,77686563320,74.69999694824219,525353,57264.8,35.79999923706055,114,7388.0,1532,81295086233,0.8999999761581421,2.0999999046325684,18359,2617,0.8999999761581421,402972521,81295086233,34.400001525878906,242181
44,경찰대학,기타,기타,충남,-,68.10922920909593,224,2019,0.0,197380000,0,0.0,199009,0.0,106.1999969482422,32,5497.0,260,0,0.0,0.0,12747,802,0.0,211865060,0,0.0,26741
45,경희대학교,대학,사립,서울,A그룹,69.80395441549206,41,2019,1.100000023841858,5056336000,470625228000,76.5999984741211,2564047,156960.7,27.200000762939453,335,37911.6015625,5413,488830841268,1.2999999523162842,6.900000095367432,360878,24242,1.2000000476837158,5256141968,488830841268,47.09999847412109,1576128
46,계명대학교,대학,사립,대구,A그룹,67.27750042337016,335,2019,1.2000000476837158,2802000000,319173640000,88.19999694824219,2057408,126801.4,70.69999694824219,435,28967.0,3900,309994123527,0.8999999761581421,4.300000190734863,213409,15996,1.0,2959036625,309994123527,46.59999847412109,1086988
47,계명문화대학교,전문대학,사립,대구,A그룹,67.6545318189381,281,2019,1.100000023841858,110000000,57540000000,46.5,242784,21665.7,30.0,64,5598.0,839,57384934092,0.4000000059604645,3.299999952316284,21522,2593,0.5,113095119,57384934092,20.5,107122
48,계약신학대학원대학교,대학원대학,사립,경기,-,71.0466787844909,15,2019,7.900000095367432,3400000,897455000,472.2999877929688,24087,192195.6,29.0,9,402.0,58,876843829,19.600000381469727,28.200000762939453,1593,79,19.600000381469727,9801975,876843829,1.0,51
49,계원예술대학교,전문대학,사립,경기,B그룹,67.23454338934964,341,2019,1.0,125000000,32002793324,43.29999923706055,124715,48483.4,48.29999923706055,16,3017.0,594,33074546544,0.699999988079071,4.400000095367432,24066,1514,0.8999999761581421,139583765,33074546544,16.600000381469727,47801
50,고려대학교,대학,사립,서울,A그룹,74.96631168104317,1,2019,1.7000000476837158,7422260000,754420654000,100.3000030517578,2985250,239681.5,45.29999923706055,402,49347.30078125,7620,732631665779,1.2999999523162842,10.899999618530272,401454,23005,1.2999999523162842,7135558329,732631665779,206.3999938964844,6145352
51,고려대학교(세종),대학,사립,세종,B그룹,67.09599105482357,357,2019,1.2000000476837158,594869000,0,106.5999984741211,771620,81952.9,32.0,98,8958.0,1202,0,1.100000023841858,5.199999809265137,49970,5405,1.0,593339183,0,26.600000381469727,192584
52,고려사이버대학교,대학,사립,서울,A그룹,69.48976793330517,97,2019,0.0,30000000,47153587000,5.5,49514,2756.6,2.0,4,0.0,0,46676790750,0.0,0.800000011920929,7119,1463,0.2000000029802322,24986000,46676790750,0.0,0
53,고신대학교,대학,사립,부산,C그룹,67.1824542973615,347,2019,1.5,677930000,72393323000,93.9000015258789,452474,126344.4,45.0,27,7413.0,1875,62560151178,1.0,5.300000190734863,33644,2233,1.2000000476837158,609106140,62560151178,57.79999923706055,278487
54,공군사관학교,기타,기타,충북,-,68.81261239215637,157,2019,0.0,159067100,0,0.0,230411,0.0,27.200000762939453,16,4105.2001953125,336,0,0.0,0.0,125316,1759,0.0,159162000,0,0.0,10477
55,공주교육대학교,대학,국립,충남,C그룹,65.93156365922214,432,2019,3.299999952316284,133000000,27955951000,157.5,315886,50748.1,103.3000030517578,45,6537.0,841,23379010704,2.0,7.599999904632568,17979,1568,2.0,101800690,23379010704,71.5,143345
56,과학기술연합대학원대학교,대학원대학,국립,대전,-,70.54174537880607,36,2019,0.0,10000000,34045023097,44.70000076293945,59523,271799.8,15.0,0,0.0,0,29356477766,0.0,2.0,4529,432,0.6000000238418579,361765527,29356477766,5.599999904632568,7401
57,광신대학교,대학,사립,광주,C그룹,68.1119646749384,223,2019,2.799999952316284,33280000,9622432000,147.5,145154,32560.7,28.700000762939453,23,2715.0,351,8594234440,2.0,2.5,2902,327,2.5,32039718,8594234440,60.0,59061
58,광양보건대학교,전문대학,사립,전남,C그룹,68.68620115116059,170,2019,1.100000023841858,40000000,0,34.20000076293945,40369,0.0,30.0,6,1308.0,290,0,0.800000011920929,0.2000000029802322,289,289,0.800000011920929,0,0,1.2999999523162842,1482
59,광운대학교,대학,사립,서울,B그룹,65.83750759602643,434,2019,1.2000000476837158,1354000000,115303120000,78.5,726495,165090.1,26.5,97,10899.0,1584,113315299979,1.2000000476837158,7.300000190734863,105540,8196,1.100000023841858,1527578827,113315299979,149.5,1382961
60,광주가톨릭대학교,대학,사립,전남,C그룹,71.03559669948298,26,2019,28.299999237060547,81000000,3448405000,1981.199951171875,202086,793697.6,32.29999923706055,19,2883.0,179,3328424694,19.600000381469727,76.80000305175781,9699,182,19.600000381469727,80957160,3328424694,157.0,16010
61,광주과학기술원,대학,국립,광주,C그룹,67.84343981603891,256,2019,4.199999809265137,2026000000,216020000000,103.5,213541,963178.3,4.599999904632568,53,8760.0,607,239341000000,1.899999976158142,21.799999237060547,84438,2052,5.400000095367432,1988000000,239341000000,69.5999984741211,143592
62,광주교육대학교,대학,국립,광주,C그룹,65.81881681437615,435,2019,2.799999952316284,152661000,25552741000,151.3000030517578,301470,74570.0,106.5,50,5612.0,664,24149125736,1.0,10.300000190734863,22685,1461,1.7999999523162842,148618000,24149125736,25.600000381469727,51036
63,광주대학교,대학,사립,광주,B그룹,67.06390360816175,363,2019,2.0,563000000,73961072000,72.69999694824219,559274,74666.5,29.700000762939453,51,15253.900390625,1936,73619541421,0.800000011920929,4.5,43020,2491,1.100000023841858,574782778,73619541421,18.0,138226
64,광주보건대학교,전문대학,사립,광주,B그룹,69.0376248444903,145,2019,1.0,120000000,32781030000,54.09999847412109,206064,34120.7,16.100000381469727,19,3830.0,1071,32029950038,0.800000011920929,0.699999988079071,3474,625,1.0,130000000,32029950038,10.5,40178
65,광주여자대학교,대학,사립,광주,C그룹,67.37626280579491,321,2019,1.5,212200000,45197574000,78.19999694824219,306860,56791.7,53.400001525878906,77,5885.0,970,41826964257,0.800000011920929,2.900000095367432,21670,2216,1.399999976158142,222737098,41826964257,45.29999923706055,177827
66,구미대학교,전문대학,사립,경북,A그룹,68.28047726312825,207,2019,0.3000000119209289,50586000,57813909000,35.20000076293945,189677,12712.4,53.5,94,1484.0,394,62792213073,0.4000000059604645,0.5,3107,930,0.4000000059604645,68532690,62792213073,1.399999976158142,7791
67,구세군사관대학원대학교,대학원대학,사립,경기,-,71.0466787844909,15,2019,5.400000095367432,7000000,1539125000,689.9000244140625,25528,174912.9,22.0,3,200.0,24,1454480940,27.0,24.100000381469727,1013,57,21.600000381469727,6471778,1454480940,25.700000762939453,950
68,국군간호사관학교,기타,기타,대전,-,68.54990737595017,181,2019,0.0,110537810,0,0.0,65756,0.0,62.0,9,1728.300048828125,434,0,0.0,0.0,5483,396,0.0,94923480,0,0.0,65562
69,국립강릉원주대학교,대학,국립,강원,B그룹,66.88214337709331,386,2019,2.5999999046325684,758000000,102392249000,99.0999984741211,839220,81748.4,105.4000015258789,138,22373.900390625,1748,108620670190,1.5,4.699999809265137,60542,5998,1.7000000476837158,692408620,108620670190,69.30000305175781,586610
70,국립경국대학교,대학,국립,경북,B그룹,67.15720451853493,350,2019,1.7000000476837158,653620000,86466130000,113.4000015258789,847774,60438.7,84.5,108,12421.0,1601,97539038009,1.600000023841858,4.5,40769,4203,1.7000000476837158,451900340,97539038009,41.29999923706055,308492
71,국립공주대학교,대학,국립,충남,A그룹,67.52296239540026,305,2019,1.899999976158142,820386000,148337086000,83.0999984741211,1302943,84161.4,72.0,132,29511.5,3328,167034445459,1.2000000476837158,4.300000190734863,97146,8682,1.2999999523162842,1318809770,167034445459,73.0999984741211,1146184
72,국립군산대학교,대학,국립,전북,B그룹,66.90707590840752,383,2019,1.600000023841858,694000000,92674036000,86.80000305175781,684682,90360.8,106.0999984741211,88,12875.0,2037,96563014343,1.5,4.199999809265137,47081,3464,1.600000023841858,712946880,96563014343,91.8000030517578,724435
73,국립금오공과대학교,대학,국립,경북,B그룹,66.79642101083319,392,2019,1.7000000476837158,1001519000,72999790000,73.30000305175781,481435,130381.4,53.29999923706055,83,11316.2001953125,1695,72982075049,1.100000023841858,5.400000095367432,43357,4352,1.100000023841858,856214480,72982075049,55.5,364566
74,국립목포대학교,대학,국립,전남,B그룹,67.26219500333288,338,2019,1.2999999523162842,354000000,65313971000,78.0999984741211,635790,54046.9,123.5,50,10764.0,999,88662829430,1.2000000476837158,2.299999952316284,27239,3456,1.2999999523162842,439942100,88662829430,23.100000381469727,188248
75,국립목포해양대학교,대학,국립,전남,C그룹,67.61077232948038,288,2019,1.7000000476837158,181100000,53408327159,83.5,230187,23608.3,46.29999923706055,61,4713.60009765625,556,164965886892,1.100000023841858,1.899999976158142,10155,998,1.2999999523162842,65111590,164965886892,18.200000762939453,50273
76,국립부경대학교,대학,국립,부산,A그룹,67.87303756517095,253,2019,1.2000000476837158,1872020000,196765755670,66.69999694824219,1264367,100400.8,64.4000015258789,111,22136.0,4036,219016426102,1.100000023841858,3.5,120435,11312,1.100000023841858,1903799633,219016426102,62.5,1185858
77,국립순천대학교,대학,국립,전남,B그룹,67.33728160428483,326,2019,1.5,850562000,84478447000,110.5999984741211,859119,138510.5,74.19999694824219,75,11878.900390625,1925,97570791620,1.5,3.799999952316284,54007,4694,1.5,1076364922,97570791620,0.0,0
78,국립암센터국제암대학원대학교,대학원대학,국립,경기,-,70.92264835287439,32,2019,3.200000047683716,13000000,4753275000,20.700000762939453,1346,206124.9,10.0,18,210.0,56,5053456000,15.399999618530272,0.0,0,0,15.399999618530272,13398120,5053456000,400.0,26000
79,국립창원대학교,대학,국립,경남,B그룹,66.05617250104862,424,2019,1.600000023841858,928450000,109652020000,71.30000305175781,675498,91050.0,67.4000015258789,129,15603.0,2179,107768780349,1.399999976158142,3.5999999046325684,57879,6023,1.399999976158142,863154120,107768780349,106.1999969482422,1006670
80,국립한국교통대학교,대학,국립,충북,B그룹,66.8397290022332,388,2019,1.7000000476837158,987760000,89889685000,75.9000015258789,679773,99833.8,65.5,180,15409.0,1919,104623371678,1.100000023841858,3.5,38452,4147,1.2000000476837158,894710831,104623371678,29.299999237060547,262925
81,국립한국해양대학교,대학,국립,부산,B그룹,66.9323366295135,381,2019,1.0,620000000,88882997000,73.30000305175781,557145,89639.1,111.0,94,7565.7998046875,1345,103143029412,1.399999976158142,3.0,28405,3922,1.399999976158142,680898580,103143029412,71.19999694824219,540946
82,국립한밭대학교,대학,국립,대전,B그룹,67.05465063729167,364,2019,1.100000023841858,572300000,76181719000,65.19999694824219,601577,88216.8,85.19999694824219,40,10290.2998046875,1646,98746517270,0.8999999761581421,2.5,39686,4277,1.0,814328921,98746517270,44.400001525878906,410275
83,국민대학교,대학,사립,서울,A그룹,67.98886065315017,240,2019,0.699999988079071,1700000000,241887264000,77.0,1405942,97108.7,59.29999923706055,125,13341.7001953125,2535,229193405997,1.399999976158142,4.099999904632568,134215,11528,1.399999976158142,1772913736,229193405997,65.0999984741211,1189340
84,국방대학교,기타,기타,충남,-,69.10882612401501,138,2019,0.0,446808540,0,0.0,365027,0.0,11.199999809265137,44,9060.0,190,0,0.0,0.0,31805,1469,0.0,421426240,0,0.0,45241
85,국제뇌교육종합대학원대학교,대학원대학,사립,충남,-,69.2968535186256,114,2019,0.699999988079071,15883000,2800957000,51.09999847412109,14162,44257.0,7.0,5,194.0,12,3315821390,3.5999999046325684,1.899999976158142,641,38,3.5999999046325684,12259200,3315821390,0.1000000014901161,37
86,국제대학교,전문대학,사립,경기,B그룹,68.1950586594152,215,2019,0.2000000029802322,73880000,37450745000,31.600000381469727,123134,20562.8,147.6999969482422,28,703.0999755859375,212,43476362874,0.5,0.4000000059604645,3687,530,0.6000000238418579,80092113,43476362874,10.899999618530272,42610
87,국제문화대학원대학교,대학원대학,사립,충남,-,69.6198428708752,43,2019,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0,0,0.0,0
88,국제법률경영대학원대학교,대학원대학,사립,경기,-,69.23860020075837,119,2019,4.400000095367432,0,2190406692,50.900001525878906,6713,0.0,0.0,0,583.0,120,1978774006,0.0,0.0,0,0,6.099999904632568,0,1978774006,0.0,0
89,국제사이버대학교,대학,사립,경기,C그룹,69.52665649320636,90,2019,0.0,50000001,16738643000,3.200000047683716,9390,0.0,27.0,4,0.0,0,18258556028,0.0,0.1000000014901161,359,294,0.5,0,18258556028,0.1000000014901161,288
90,국제언어대학원대학교,대학원대학,사립,서울,-,71.0466787844909,15,2019,4.599999904632568,11000000,3194308000,198.3999938964844,17257,94991.8,12.0,9,396.0,42,2997962036,11.5,26.799999237060547,3029,119,17.200000762939453,8264290,2997962036,1.7000000476837158,150
91,국제예술대학교,기타,기타,서울,-,69.6198428708752,43,2019,0.0,5000000,0,0.0,1067,0.0,0.0,1,45.0,1,0,0.0,0.0,77,59,0.0,207800,0,0.0,596
92,군산간호대학교,전문대학,사립,전북,C그룹,65.9387156236654,431,2019,0.8999999761581421,34780000,11342541000,32.70000076293945,37186,28703.8,37.0,38,1027.0,346,11186385947,1.7999999523162842,5.900000095367432,7599,830,1.600000023841858,32607488,11186385947,26.100000381469727,29658
93,군장대학교,전문대학,사립,전북,C그룹,69.26449099143514,117,2019,0.4000000059604645,47040000,17452052000,45.29999923706055,85945,24618.8,17.5,20,712.0,218,17648095471,0.5,1.600000023841858,3221,164,0.8999999761581421,46701920,17648095471,10.899999618530272,20681
94,극동대학교,대학,사립,충북,C그룹,68.35090904672106,200,2019,0.6000000238418579,71000000,42820529000,78.5,310148,12744.7,30.89999961853028,71,2295.0,851,41719873507,0.5,1.0,7866,2531,1.100000023841858,50379799,41719873507,0.699999988079071,2648
95,글로벌사이버대학교,대학,사립,충남,C그룹,69.6198428708752,43,2019,0.0,5455000,9389590000,0.800000011920929,1721,2178.6,10.0,0,0.0,0,10170610907,0.0,0.2000000029802322,532,96,0.4000000059604645,4686200,10170610907,0.4000000059604645,842
96,금강대학교,대학,사립,충남,C그룹,71.04382231640426,25,2019,19.200000762939453,82000000,11850310000,229.8999938964844,125281,112501.8,12.300000190734863,40,10475.0,522,11050877483,5.5,7.099999904632568,4702,396,5.5,61313460,11050877483,244.6000061035156,133322
97,기독간호대학교,전문대학,사립,광주,C그룹,69.28685743647688,116,2019,0.6000000238418579,20500000,5414672000,54.400001525878906,34395,31645.6,26.5,5,369.5,137,5678150255,1.600000023841858,2.0999999046325684,3005,227,1.600000023841858,20000000,5678150255,19.5,12300
98,김천대학교,대학,사립,경북,C그룹,67.52856932586302,302,2019,1.100000023841858,166750000,37763615000,87.5999984741211,292585,50813.3,41.20000076293945,45,3509.10009765625,1063,36225477539,0.6000000238418579,2.299999952316284,8989,778,1.2999999523162842,169716280,36225477539,34.20000076293945,114284
99,김포대학교,전문대학,사립,경기,C그룹,68.10334333810916,225,2019,0.699999988079071,103100000,43212040000,32.900001525878906,115505,28907.3,37.5,18,2302.0,566,39903152215,0.6000000238418579,1.5,9737,857,0.5,101406940,39903152215,9.600000381469728,33815
100,김해대학교,전문대학,사립,경남,C그룹,68.49912460478845,183,2019,1.100000023841858,29484000,12773861457,18.700000762939453,25614,14976.9,25.200000762939453,2,1562.0,515,13550045503,0.699999988079071,1.5,2555,329,1.5,20473389,13550045503,66.80000305175781,91263
101,나사렛대학교,대학,사립,충남,B그룹,66.90869442292147,382,2019,0.699999988079071,150000000,64948198000,67.80000305175781,380771,54480.9,57.400001525878906,89,4108.0,584,66333408356,0.8999999761581421,4.900000095367432,34685,3231,1.0,305746684,66333408356,21.299999237060547,119298
