YR,RK,SNM,SCR,ID,STYP,FND,RGN,USC,BR_TCNT_KB,BR_TCNT_OB,BR_TCNT_SUM,BR_BCNT_KB,BR_BCNT_OB,BR_BCNT_SUM,ER_EJN_PKG,ER_WDB_PKG,ER_EB_TCNT,ER_ELV_PKG,ER_TTL_PKG,ER_TTL_TCNT,SRL_KR,SRL_OT,SRL_TTL,AHC_ABI_BUY,AHC_ABI_DON,AHC_ABI_TTL,AHC_ATI,AHC_ARM,BPS_BO,BPS_SCP,BPS_BPS,GRR_AHBC,GRR_BO,GRR_GRR,FACLT_LAS,FACLT_RS_TRS,FACLT_EQP_SPC,FACLT_EQP_UPC,FACLT_EQP_TPC,APS_AR,APS_SCP,APS_APS,STL_USTL,STL_BC,STL_SRC,STL_NBC,STL_ERC_EJN,STL_ERC_WDB,STL_ERC_EB,STL_ERC_OER,STL_MCT,BGT_UBGT,BGT_BC,BGT_SRC,BGT_NBC,BGT_ERC_EJN,BGT_ERC_WDB,BGT_ERC_EB,BGT_ERC_OER,BGT_MCT,CPSS_MC,CPSS_SCP,CPSS_CPS,LBRT_MC,LBRT_USTL,LBRT_BRT,BG3Y_MCS_15A,BG3Y_MCS_16B,BG3Y_MCS_17C,BG3Y_BG3Y,VUC_SCP,VUC_VTC_UGRD,VUC_VTC_GRAD,VUC_VTC_FFAC,VUC_VTC_PFAC,VUC_VTC_STF,VUC_VTC_OTH,VUC_VTC_SUM,VUC_DPC,VUC_UC_LUC,LS_LU_UGRD,LS_LU_GRAD,LS_LU_FAC,LS_LU_STF,LS_LU_OTH,LS_LU_SUM,LS_LB_UGRD,LS_LB_GRAD,LS_LB_FAC,LS_LB_STF,LS_LB_OTH,LS_LB_SUM,RCOL_RBF10_REQ,RCOL_RBF10_PRV,RCOL_RAF10_CSLT,RCOL_RAF10_PHN,RCOL_RAF10_ONL,RCOL_RFLN_REQ,RCOL_RFLN_PRV,RCOL_RFC_REQ,RCOL_RFC_PRV,UE_EDC,UE_EP,LPS_LB,LPS_SCP,LPS_LPS,VPS_VC,VPS_SCP,VPS_VPS,STF_FT_HLIBC,STF_FT_NLIBC,STF_PT_HLIBC,STF_PT_NLIBC,STF_TTL_HLIBC,STF_TTL_NLIBC,STF_TTL_SUM,LIBCS_FT_SL1,LIBCS_FT_SL2,LIBCS_FT_ALIB,LIBCS_FT_TTL,LIBCS_PT_SL1,LIBCS_PT_SL2,LIBCS_PT_ALIB,LIBCS_PT_TTL,SES_PTH,SES_PTC,SPK_FT_LIB,SPK_FT_NLIB,SPK_PT_LIB,SPK_PT_NLIB,SPK_SCP,SPK_SPK,LPK_LFT2,LPK_LPT2,LPK_SCP,LPK_LPK,EHS_EH,EHS_LFT,EHS_LPT,EHS_EHS
2017,11,광주과학기술원,43.46,61,대학,국립,광주,C그룹,51468,61544,113012,64674,76990,141664,22,6,37255,0,28,37400,8,9,17,8095,0,8095,7039,71,141664,1922,73.69999694824219,8095,141664,6.099999904632568,1957,755,8,71,79,1957,4293,.5,43369900000,0,0,0,0,12000000,0,13480000,25480000,42459240000,0,0,0,0,15000000,0,15000000,30000000,25480000,9671,2634.7,25480000,43369900000,.1,29797000,30000000,25480000,-7.2,949,499,450,50,112,28,137,1276,6,70243,151,174,24,5,5,359,962,1418,192,144,51,2767,0,0,15,36,1,16,9,20,7,2,500,2380,949,2.5,70243,949,74,13,3,0,0,13,3,16,1,11,1,13,0,0,0,0,1711,81,13,3,0,0,8685,1.7999999523162842,13,0,8685,1.5,1711,16,0,106.9000015258789
2017,12,전남대학교,43.44,321,대학,국립,광주,A그룹,577715,324356,902071,1290953,493572,1784525,37,30,44206,0,67,44206,1195,333,1528,38852,24249,63101,25932,24,1784525,24944,71.5,63101,1784525,3.700000047683716,396,90,2,4,6,396,1484,.3000000119209289,10089247000,37609255,2837000,0,4000000,15966139,0,0,60412394,10552190000,30000000,9100000,0,8000000,12900000,0,0,60000000,60412394,986,61270.2,60412394,10089247000,.6,130715642,135760515,60412394,-25.8,806,806,0,26,11,13,0,856,1,2100,317,0,10,10,0,337,1380,0,76,153,0,1609,0,0,482,15,2,0,0,0,0,1,74,1380,806,1.7000000476837158,2100,806,2.5999999046325684,0,1,0,1,0,2,2,0,0,0,0,0,0,0,0,119,6,0,1,0,1,1484,.8999999761581421,0,0,1484,0,119,1,1,59.5
2017,13,이화여자대학교,43.38,308,대학,사립,서울,A그룹,531751,471105,1002856,946750,681897,1628647,30,91,125516,0,121,129120,784,1196,1980,40944,8764,49708,37228,453,1628647,21552,75.5999984741211,49708,1628647,3.0999999046325684,700,184,3,6,9,700,592,1.2000000476837158,42805514000,109675195,16798800,5999290,34500000,40023000,0,0,206996285,42724550000,114400000,16800000,2000000,38500000,42300000,0,0,214000000,206996285,3664,56494.6,206996285,42805514000,.5,133925070,182967290,206996285,24.9,24944,20050,4894,1266,1212,789,17661,45872,95,2141830,13938,3500,1259,610,2327,21634,116598,50060,26445,12149,41677,246929,0,0,16660,10372,2448,2625,994,1417,375,145,3112,166658,24944,6.699999809265137,2141830,24944,85.9000015258789,1,0,0,1,1,1,2,0,1,0,1,0,0,0,0,31,2,1,0,0,1,592,2.5,1,0,592,1.7000000476837158,31,1,1,15.5
2017,14,울산대학교,43.34,297,대학,사립,울산,A그룹,372948,202762,575710,620313,471049,1091362,57,34,74404,0,91,74404,315,234,549,10820,42376,53196,49186,77,1091362,14544,75,53196,1091362,5.099999904632568,4131,1152,19,63,82,4131,8108,.5,75992324000,154499549,127565427,747600,249431436,44356462,0,3081920,579682394,73495198000,149000000,42314000,2500000,286027000,39850000,0,18000000,537691000,579682394,4359,132985.2,579682394,75992324000,.8,412442925,520543229,579682394,18.8,11407,10036,1371,1000,562,290,383,13642,57,372438,4585,447,225,282,148,5687,28946,4207,2881,2253,3758,42045,0,0,4618,4148,162,260,270,717,48,76,2711,33153,11407,2.900000095367432,372438,11407,32.599998474121094,1,1,9,0,10,1,11,0,1,0,1,0,6,3,9,142,11,1,1,9,0,8108,1.100000023841858,1,9,8108,1.2000000476837158,142,2,9,12.899999618530272
2017,15,아주대학교,43.16,264,대학,사립,경기,A그룹,334574,230883,565457,617163,432644,1049807,45,49,37993,0,94,39218,593,117,710,10859,4082,14941,12927,0,1049807,14042,74.80000305175781,14941,1049807,1.399999976158142,33174,5575,78,343,421,33174,28873,1.100000023841858,12457682000,2250570,1393500,0,0,0,0,0,3644070,12886150000,20000000,1800000,0,0,0,0,0,21800000,3644070,1182,3083,3644070,12457682000,0,58647000,2500000,3644070,-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,21,0,35,1,36,7,7,0,14,1,19,1,21,1093,199,14,1,21,0,28873,1.100000023841858,14,21,28873,1.2000000476837158,1093,15,21,30.39999961853028
2017,16,전북대학교,43.16,324,대학,국립,전북,A그룹,574235,166309,740544,1332252,370712,1702964,36,36,65051,0,72,65911,685,657,1342,29516,14582,44098,20567,0,1702964,22932,74.30000305175781,44098,1702964,2.700000047683716,0,0,0,0,0,0,0,0,57536048000,167266180,12923900,7807580,51149000,42747520,0,30500000,312394180,53243653000,143400000,12000000,9000000,51000000,47000000,0,40000000,302400000,312394180,5782,54028.7,312394180,57536048000,.5,293595912,381420965,312394180,5.9,60,0,60,8,1,7,1,77,1,6188,0,55,8,1,1,65,0,1284,142,8,15,1449,0,0,0,0,0,0,0,0,0,1,20,1284,60,21.39999961853028,6188,60,103.0999984741211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,17,경상국립대학교,43.13,37,대학,국립,경남,A그룹,607000,281515,888515,1328576,443824,1772400,36,32,30306,0,68,31324,1036,253,1289,26584,24744,51328,38543,76,1772400,22867,77.5,51328,1772400,3,12421,1706,25,183,208,12421,7914,1.600000023841858,69131986000,125706400,4534200,5845360,14781980,19130000,0,0,169997940,61011271000,80000000,7000000,13000000,15000000,20000000,0,35000000,170000000,169997940,6853,24806.4,169997940,69131986000,.2,199872080,184872360,169997940,-7.8,30296,23702,6594,1262,1628,739,14707,48632,151,974572,17833,2903,1306,493,1179,23714,151648,39357,22412,6311,31417,251145,0,0,100885,44549,3196,537,1166,1761,2864,128,3332,191005,30296,6.300000190734863,974572,30296,32.20000076293945,25,2,25,1,50,3,53,11,13,1,25,0,24,1,25,1506,463,25,2,25,1,33327,1.399999976158142,25,25,33327,1.5,1506,27,26,28.39999961853028
2017,18,가톨릭대학교,43.12,6,대학,사립,경기,A그룹,396926,197280,594206,731810,380273,1112083,68,67,77460,0,135,79142,2402,894,3296,21870,8610,30480,18475,47,1112083,10881,102.1999969482422,30480,1112083,2.799999952316284,11098,2167,25,190,215,11098,7293,1.5,0,50000000,0,18000000,61939900,0,0,10000000,139939900,0,80000000,39832000,0,63998390,0,0,10000000,193830390,139939900,0,0,139939900,0,0,203779150,191890000,139939900,-16.5,16377,14164,2213,500,899,250,7108,25134,68,605909,9436,928,359,370,467,11560,68961,8459,5449,5169,27594,115632,0,0,970,9003,1405,184,445,1670,197,53,2218,77420,16377,4.699999809265137,605909,16377,37,1,1,0,0,1,1,2,0,0,1,1,0,0,0,0,0,0,1,1,0,0,523,3.400000095367432,1,0,523,1.899999976158142,0,2,0,0
2017,19,인하대학교,43,316,대학,사립,인천,A그룹,533990,325785,859775,1222455,397152,1619607,40,38,56568,0,78,62843,646,233,879,22577,11201,33778,23684,31256,1619607,20613,78.5999984741211,33778,1619607,2.0999999046325684,0,0,0,0,0,0,0,0,4940132000,53228956,30792732,0,6979302,29448685,0,0,120449675,4798452000,57000000,31850000,0,7500000,31150000,0,0,127500000,120449675,304,396216,120449675,4940132000,2.4,108448515,126220843,120449675,5.9,0,0,0,0,6,4,100,110,1,100,0,9,3,0,5,17,4,297,39,0,459,799,0,0,17,0,0,0,0,2,0,1,9,301,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,20,건국대학교,42.98,18,대학,사립,서울,A그룹,510357,171651,682008,1096114,239661,1335775,26,33,41206,0,59,41301,684,217,901,44610,7402,52012,31815,4112,1335775,19902,67.0999984741211,52012,1335775,4.099999904632568,20454,619,17,107,124,20454,9836,2.0999999046325684,55158960000,87151710,17954800,10000000,13160000,0,0,118372000,246638510,49921227000,64200000,17360000,10000000,13360000,0,0,92680000,197600000,246638510,6041,40827.4,246638510,55158960000,.4,178842400,174228655,246638510,19.5,2695,1959,736,414,109,73,65,3356,12,96805,682,139,48,64,970,1903,3930,986,680,681,1054,7331,0,0,4287,1973,3611,0,0,1375,1,41,769,4916,2695,1.7999999523162842,96805,2695,35.900001525878906,0,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4382,.4000000059604645,0,0,4382,0,0,2,0,0
2017,21,충남대학교,42.79,357,대학,국립,대전,A그룹,557952,260798,818750,1225757,463322,1689079,24,43,61426,0,67,115230,629,841,1470,29856,7055,36911,23058,0,1689079,24200,69.80000305175781,36911,1689079,2.200000047683716,2376,180,1,4,5,2376,721,3.299999952316284,3834111000,6263750,0,0,0,0,0,0,6263750,2834830000,7672000,0,0,0,0,0,0,7672000,6263750,545,11493.1,6263750,3834111000,.2,6600000,4727480,6263750,2.1,1076,1076,0,53,58,14,120,1321,6,500,204,0,16,0,0,220,256,0,142,0,0,398,0,0,0,0,0,0,0,0,0,1,500,256,1076,.2000000029802322,500,1076,.5,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,8,1,1,0,0,0,721,1.399999976158142,1,0,721,1.399999976158142,8,1,0,8
2017,22,서강대학교,42.74,191,대학,사립,서울,A그룹,368905,427007,795912,663059,563863,1226922,38,47,54582,0,85,54595,366,222,588,34169,3792,37961,23761,0,1226922,11174,109.8000030517578,37961,1226922,3.200000047683716,78226,9448,163,540,703,78226,28630,2.700000047683716,50543913000,42933726,22329200,36535760,2280000,50685800,0,54686500,209450986,48034958000,40000000,22000000,33000000,3000000,62000000,0,40000000,200000000,209450986,3136,66789.2,209450986,50543913000,.4,160100273,150458555,209450986,16.6,172,0,172,13,30,6,18,239,3,200,0,158,9,2,0,169,0,1622,232,6,0,1860,0,0,72,43,0,0,0,28,28,0,0,1622,172,9.399999618530272,200,172,1.2000000476837158,2,0,1,0,3,0,3,0,2,0,2,0,1,0,1,142,7,2,0,1,0,2813,1,2,1,2813,1.100000023841858,142,2,1,47.29999923706055
2017,23,울산과학기술원,42.73,295,대학,국립,울산,C그룹,87902,124872,212774,101540,127999,229539,59,28,374079,0,87,374288,48,15,63,9970,188,10158,9720,0,229539,4475,51.29999923706055,10158,229539,4.599999904632568,4052,268,12,96,108,4052,754,5.400000095367432,5105204000,11765000,0,0,0,0,0,0,11765000,4803397000,11765000,0,0,0,0,0,0,11765000,11765000,1484,7927.9,11765000,5105204000,.2,26608000,32131080,11765000,-21.3,21552,15315,6237,1001,1858,520,8104,33035,80,1447602,13202,6227,1122,441,3861,24853,168743,125907,28385,10665,95001,428701,0,0,4079,4789,3645,3072,3273,4374,2555,229,5647,294650,21552,13.699999809265137,1447602,21552,67.19999694824219,3,0,3,1,6,1,7,0,3,0,3,0,3,0,3,74,9,3,0,3,1,754,7.800000190734863,3,3,754,8,74,3,4,10.600000381469728
2017,24,강원대학교,42.73,14,대학,국립,강원,A그룹,771215,173936,945151,1252553,307045,1559598,43,36,27406,0,79,27408,1644,1098,2742,29052,6157,35209,26971,73840,1559598,23947,65.0999984741211,35209,1559598,2.299999952316284,7677,835,22,166,188,7677,7183,1.100000023841858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273,206,67,20,36,42,0,371,3,7336,135,45,17,21,0,218,1779,689,111,233,40,2852,0,0,310,130,0,0,0,1,7,2,67,2468,273,9,7336,273,26.89999961853028,5,1,0,0,5,1,6,2,3,0,5,0,0,0,0,666,97,5,1,0,0,2718,2.0999999046325684,5,0,2718,1.7999999523162842,666,6,0,111
2017,25,동국대학교,42.7,135,대학,사립,서울,A그룹,731689,171867,903556,1112622,240658,1353280,26,38,60004,0,64,60607,877,421,1298,37532,13957,51489,39300,4438,1353280,17358,78,51489,1353280,4,11122,1915,35,133,168,11122,6284,1.7999999523162842,65599255000,128473140,18042227,116100,20788000,22675558,0,0,190095025,64410929000,141816000,20000000,0,21000000,16000000,0,0,198816000,190095025,6858,27718.7,190095025,65599255000,.3,191354094,198917672,190095025,-.2,4696,4696,0,127,298,93,103,5317,36,369458,1755,0,70,56,17,1898,11061,0,960,911,169,13101,0,0,1289,501,20,0,58,8,1,0,0,11061,4696,2.400000095367432,369458,4696,78.69999694824219,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,29,3,0,0,1,0,2088,.4000000059604645,0,1,2088,.5,29,0,1,29
2017,26,영남대학교,42.69,276,대학,사립,경북,A그룹,498610,358588,857198,1194728,602813,1797541,46,40,32285,0,86,32323,1057,270,1327,19746,6190,25936,23898,0,1797541,25124,71.5,25936,1797541,1.5,15512,2870,35,185,220,15512,12559,1.2000000476837158,133650249000,332087998,43772074,5919480,277918957,191678524,0,58540000,909917033,146046904000,530000000,71400000,2500000,0,403000000,0,15000000,1021900000,909917033,4871,186802.9,909917033,133650249000,.7,796167915,879571838,909917033,7,7183,6436,747,231,414,133,72,8033,36,255238,2731,133,62,81,16,3023,18460,939,900,1040,11265,32604,0,0,1121,19,14,17,8,18,36,5,148,19399,7183,2.700000047683716,255238,7183,35.5,8,0,8,0,16,0,16,1,7,0,8,0,8,0,8,754,133,8,0,8,0,12559,1.100000023841858,8,8,12559,1.2999999523162842,754,8,8,47.09999847412109
2017,27,중앙대학교,42.66,339,대학,사립,서울,A그룹,483890,357929,841819,1437292,583845,2021137,38,67,267547,0,105,267786,732,220,952,58978,7574,66552,59622,1690,2021137,28873,70,66552,2021137,3.400000095367432,209,30,1,4,5,209,607,.3000000119209289,2518409000,6018940,0,0,0,0,0,0,6018940,3070155000,6019000,0,0,0,0,0,0,6019000,6018940,803,7495.6,6018940,2518409000,.2,7200000,5788000,6018940,-7.8,1217,912,305,45,122,30,140,1554,9,63586,561,211,48,23,27,870,4613,5367,819,350,2627,13776,0,0,128,122,0,79,31,179,6,3,300,9980,1217,8.199999809265137,63586,1217,52.20000076293945,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,4,1,0,1,0,0,607,1.2999999523162842,0,0,607,0,4,1,0,4
