ID,SNM,STYP,FND,RGN,USC,SCR_EST,RK_EST,YR,APS_APS,BGT_MCT,BGT_UBGT,BPS_BPS,BR_BCNT_SUM,CPSS_CPS,EHS_EHS,FACLT_EQP_TPC,FACLT_LAS,FACLT_RS_TRS,LBRT_USTL,LPK_LPK,LPS_LPS,LS_LB_SUM,LS_LU_SUM,SPK_SPK,STL_MCT,STL_USTL,VPS_VPS,VUC_UC_LUC
20,건동대학교,대학,사립,경북,C그룹,53.092494824616736,10,2015,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0.0,0
21,건신대학원대학교,대학원대학,사립,대전,-,51.216873239605256,274,2015,3.0,23400000,1336900000,136.6999969482422,20234,115073.8,4.0,8,446,70,1293103000,0.0,10.399999618530272,1825,133,3.400000095367432,17030928,1293103000,13.899999618530272,2052
22,건양대학교,대학,사립,충남,B그룹,48.7353112979817,411,2015,1.100000023841858,615000000,118647981000,43.20000076293945,380132,60596.8,20.600000381469727,194,9895,1820,181413726000,0.800000011920929,12.899999618530272,120643,6605,1.100000023841858,533191190,181413726000,98.0999984741211,862960
23,경기과학기술대학교,전문대학,사립,경기,A그룹,51.63531819547747,218,2015,0.699999988079071,149283000,42237781000,12.199999809265137,54970,31853.5,8.800000190734863,87,3118,762,45101159000,0.699999988079071,1.7999999523162842,10087,1713,0.800000011920929,143499840,45101159000,80.80000305175781,363912
24,경기대학교,대학,사립,경기,A그룹,48.12339917995921,432,2015,0.800000011920929,1336629000,190818262000,69.69999694824219,1163502,82431.6,44.5,261,13909,2394,205120840000,1.2999999523162842,6.699999809265137,128028,13436,1.2999999523162842,1375453403,205120840000,51.09999847412109,852608
25,경남대학교,대학,사립,경남,A그룹,50.66991593576749,332,2015,0.699999988079071,1030000000,139695330000,54.70000076293945,770455,73466.7,18.39999961853028,124,9988,1713,155393336000,0.5,3.0999999046325684,59486,7126,1.100000023841858,1034998341,155393336000,40.0,563369
26,경남도립거창대학,전문대학,공립,경남,C그룹,51.903379731325956,193,2015,0.4000000059604645,27000000,7821719000,40.70000076293945,38880,29279.4,17.5,19,420,180,7136994000,1.0,3.200000047683716,4694,466,1.600000023841858,27961800,7136994000,10.199999809265137,9720
27,경남도립남해대학,전문대학,공립,경남,C그룹,50.540969282708026,351,2015,0.8999999761581421,25000000,7841535000,42.20000076293945,35668,29550.8,17.5,27,759,152,6861270000,1.2000000476837158,5.800000190734863,6912,671,1.7999999523162842,25000000,6861270000,35.79999923706055,30267
28,경남정보대학교,전문대학,사립,부산,A그룹,51.52622691000704,232,2015,1.100000023841858,200000000,81790593000,27.600000381469727,194502,28318.5,30.0,113,7791,1146,84678719000,0.3000000119209289,0.800000011920929,7156,1365,0.4000000059604645,199872080,84678719000,30.799999237060547,217484
29,경동대학교,대학,사립,강원,B그룹,52.16715964291046,159,2015,1.600000023841858,384500000,90903488000,27.600000381469727,165507,52635.8,0.0,98,9853,1437,85523812000,0.5,0.4000000059604645,2418,632,0.800000011920929,315130728,85523812000,13.899999618530272,83514
30,경민대학교,전문대학,사립,경기,B그룹,52.24847378927487,147,2015,0.3000000119209289,156000000,48741781000,24.100000381469727,113610,32940.0,15.800000190734863,28,1596,207,50664969000,0.6000000238418579,1.899999976158142,13516,2179,0.800000011920929,155575726,50664969000,10.699999809265137,50631
31,경복대학교,전문대학,사립,경기,A그룹,51.975133975287996,185,2015,0.5,165000000,65738491000,8.800000190734863,56949,20063.9,31.700000762939453,76,3009,934,84180776000,0.5,1.399999976158142,9545,1712,0.4000000059604645,129452361,84180776000,2.900000095367432,18687
32,경북과학대학교,전문대학,사립,경북,C그룹,52.501163239342894,120,2015,0.5,50115000,21926882000,43.20000076293945,79993,25561.2,8.0,28,924,272,21035921000,0.5,0.1000000014901161,355,81,0.5,47313700,21035921000,4.199999809265137,7688
33,경북대학교,대학,국립,대구,A그룹,49.56334974624881,395,2015,1.2000000476837158,4910000000,304543201000,100.8000030517578,3112685,152814.0,66.0999984741211,650,35961,5410,301184234000,1.7000000476837158,7.599999904632568,283227,26486,1.899999976158142,4720425000,301184234000,39.09999847412109,1206463
34,경북보건대학교,전문대학,사립,경북,C그룹,52.33388865809288,137,2015,0.5,47000000,12539278000,29.0,38925,32290.4,36.0,23,726,243,12508502000,0.699999988079071,2.299999952316284,4506,714,0.699999988079071,43398260,12508502000,15.699999809265137,21100
35,경북외국어대학교,대학,사립,대구,C그룹,53.092494824616736,10,2015,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0.0,0
36,경북전문대학교,전문대학,사립,경북,B그룹,51.4898757609542,237,2015,0.4000000059604645,82249000,28566931000,60.400001525878906,163109,22551.6,15.0,18,1157,314,37165090000,0.4000000059604645,1.2999999523162842,4528,757,0.699999988079071,60889350,37165090000,34.599998474121094,93449
37,경상국립대학교,대학,국립,경남,A그룹,47.41628530394165,440,2015,1.5,1967884040,239251405000,70.4000015258789,1676587,159707.1,83.4000015258789,369,34984,3683,243373132000,1.2999999523162842,4.599999904632568,149107,15743,1.399999976158142,3800869510,243373132000,51.400001525878906,1222330
38,경성대학교,대학,사립,부산,A그룹,49.57011488957746,394,2015,0.800000011920929,1344088000,166200007000,61.5,861431,100343.1,52.5,161,11670,1696,148269706000,0.8999999761581421,3.900000095367432,105032,11449,1.0,1405605490,148269706000,56.29999923706055,788148
39,경안대학원대학교,대학원대학,사립,경북,-,52.319279352061685,139,2015,1.2999999523162842,2000000,393466000,103.6999969482422,7878,0.0,0.0,0,95,33,350222000,0.0,0.8999999761581421,72,15,0.0,0,350222000,0.8999999761581421,70
40,경운대학교,대학,사립,경북,C그룹,51.365239684150836,251,2015,1.100000023841858,264000000,50129151000,50.29999923706055,262302,52722.4,19.299999237060547,150,5911,1170,54935072000,0.6000000238418579,1.2999999523162842,7447,1597,1.0,274736582,54935072000,36.29999923706055,189260
41,경인교육대학교,대학,국립,인천,C그룹,50.67748284175232,330,2015,2.5,422800000,43284617000,119.5,510771,107194.0,114.0,220,10673,1579,42559741000,1.899999976158142,17.799999237060547,84981,4095,1.7999999523162842,458147080,42559741000,96.4000015258789,412002
42,경인여자대학교,전문대학,사립,인천,B그룹,51.553782510225204,226,2015,0.4000000059604645,171266000,49551483000,21.700000762939453,107506,34773.4,10.0,54,2206,506,46337222000,0.2000000029802322,4.099999904632568,22328,2612,0.3000000119209289,172128236,46337222000,17.799999237060547,87922
43,경일대학교,대학,사립,경북,B그룹,51.506589966797094,235,2015,1.0,415000000,71063752000,49.400001525878906,371286,55286.8,13.399999618530272,117,7388,1476,74617779000,1.100000023841858,3.200000047683716,27714,3077,1.0,415314669,74617779000,3.0,22905
44,경찰대학,기타,기타,충남,-,52.24457365089944,149,2015,0.0,0,0,0.0,168139,0.0,135.6999969482422,24,2046,231,0,0.0,0.0,13974,967,0.0,0,0,0.0,13974
45,경희대학교,대학,사립,서울,A그룹,47.95178224202713,434,2015,1.100000023841858,4571810000,485000749000,75.19999694824219,2479293,150858.6,21.5,499,35687,6628,477093227000,1.600000023841858,11.300000190734863,461039,34429,1.600000023841858,4972450954,477093227000,72.19999694824219,2379649
46,계명대학교,대학,사립,대구,A그룹,49.65635615933315,392,2015,1.0,2966300000,301882636000,72.9000015258789,1856155,122499.6,42.900001525878906,517,25329,2807,290924676000,0.800000011920929,5.099999904632568,166510,19245,1.2000000476837158,3117001125,290924676000,47.5,1208062
47,계명문화대학교,전문대학,사립,대구,A그룹,50.61625176095188,339,2015,1.0,165000000,55200000000,44.29999923706055,234243,31366.0,41.0,67,5407,754,73599267000,0.6000000238418579,3.900000095367432,29258,2306,0.6000000238418579,165706364,73599267000,33.099998474121094,174800
48,계약신학대학원대학교,대학원대학,사립,경기,-,48.65449266241282,420,2015,2.0,3000000,992083000,365.3999938964844,18633,53151.6,0.0,9,100,66,1658731000,19.600000381469727,34.70000076293945,1904,83,19.600000381469727,2710730,1658731000,3.0,154
49,계원예술대학교,전문대학,사립,경기,B그룹,51.590672890241684,222,2015,1.0,190000000,30020602000,35.29999923706055,101865,75298.0,47.29999923706055,37,2870,652,32476030000,1.0,3.0,10155,1787,1.2000000476837158,217535912,32476030000,18.799999237060547,54263
50,고려대학교,대학,사립,서울,A그룹,61.44690517980199,1,2015,1.899999976158142,6784302000,699821406000,92.3000030517578,2722881,224647.5,12.699999809265137,984,54808,8514,690677812000,1.7000000476837158,12.300000190734863,414646,26463,1.7000000476837158,6629572916,690677812000,442.7999877929688,13066816
51,고려대학교(세종),대학,사립,세종,B그룹,49.981402349974836,380,2015,1.100000023841858,613600000,0,62.79999923706055,501175,73019.0,39.400001525878906,150,8959,1479,0,1.0,7.099999904632568,61680,6616,0.8999999761581421,582837943,0,60.900001525878906,486406
52,고려사이버대학교,대학,사립,서울,A그룹,52.98701807906179,69,2015,0.0,30000000,35475716000,0.3000000119209289,3313,2966.6,0.0,5,0,0,37307457000,0.0,0.0,0,1682,0.0,29797000,37307457000,2.5,25470
53,고신대학교,대학,사립,부산,C그룹,50.41442543418164,363,2015,1.399999976158142,744400000,55730807000,78.5999984741211,412730,138595.5,26.89999961853028,91,7156,1943,53120438000,1.100000023841858,5.900000095367432,39992,2850,1.2999999523162842,727487902,53120438000,63.29999923706055,332110
54,공군사관학교,기타,기타,충북,-,52.168201320906334,158,2015,0.0,144364000,0,0.0,220848,0.0,40.0,31,3490,305,0,0.0,0.0,54992,2107,0.0,143156420,0,0.0,2107
55,공주교육대학교,대학,국립,충남,C그룹,50.843626645297746,315,2015,3.200000047683716,120000000,22051866000,143.1999969482422,292083,74537.7,83.0,66,6537,841,21451096000,2.5,12.300000190734863,26878,14184,2.799999952316284,152057000,21451096000,97.9000015258789,199705
56,과학기술연합대학원대학교,대학원대학,국립,대전,-,53.639946169994126,8,2015,0.0,245000000,30061000000,19.799999237060547,21269,204066.1,49.0,0,0,0,20366028000,0.0,0.0,0,0,0.699999988079071,219575104,20366028000,0.0,0
57,광신대학교,대학,사립,광주,C그룹,51.19678872287917,275,2015,2.900000095367432,36000000,8470571000,150.60000610351562,141235,54953.0,1.7000000476837158,31,2715,351,8459813000,1.100000023841858,2.900000095367432,3390,411,2.5,51545914,8459813000,70.5,66159
58,광양보건대학교,전문대학,사립,전남,C그룹,52.4681925729675,124,2015,0.699999988079071,64000000,17818576000,17.899999618530273,35607,5825.9,98.0,4,1308,238,17926887000,0.5,0.3000000119209289,689,345,0.5,11558600,17926887000,0.699999988079071,1357
59,광운대학교,대학,사립,서울,B그룹,50.334966851142816,369,2015,0.800000011920929,1670500000,139033976000,57.900001525878906,584916,142866.2,8.600000381469727,120,8250,1601,120533785000,1.2999999523162842,6.800000190734863,80070,7697,1.2000000476837158,1443805962,120533785000,57.09999847412109,577428
60,광주가톨릭대학교,대학,사립,전남,C그룹,48.81433751619271,406,2015,24.39999961853028,80000000,3108947000,1629.5,192284,677893.4,21.0,27,2883,181,31174670000,16.899999618530273,66.30000305175781,13725,166,16.899999618530273,79991425,31174670000,134.0,15810
61,광주과학기술원,대학,국립,광주,C그룹,53.092494824616736,10,2015,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0.0,0
62,광주교육대학교,대학,국립,광주,C그룹,51.33329173605771,259,2015,2.5,127200000,21709606000,125.5999984741211,277144,52846.4,92.0,58,5612,664,23287172000,1.399999976158142,9.199999809265137,24591,1810,1.7000000476837158,116632000,23287172000,135.60000610351562,299350
63,광주대학교,대학,사립,광주,B그룹,51.088972805615875,287,2015,2.0999999046325684,406000000,72875304000,61.0,481741,52018.7,2.5999999046325684,69,16469,1969,75885891000,0.3000000119209289,1.399999976158142,13374,1961,1.100000023841858,410999400,75885891000,38.900001525878906,307248
64,광주보건대학교,전문대학,사립,광주,B그룹,52.033391663303725,178,2015,0.8999999761581421,150000000,34120153000,45.70000076293945,188302,36380.7,28.5,25,3830,1126,34339175000,0.699999988079071,1.0,6108,1114,1.100000023841858,149997740,34339175000,20.5,84379
65,광주여자대학교,대학,사립,광주,C그룹,51.08667815171115,288,2015,1.5,229570000,51172516000,52.29999923706055,222633,62657.6,15.100000381469728,112,6280,1095,53779519000,0.2000000029802322,3.0999999046325684,15192,2441,1.100000023841858,266670628,53779519000,69.4000015258789,295200
66,구미대학교,전문대학,사립,경북,A그룹,52.580447494796616,111,2015,0.2000000029802322,140195300,55416669000,13.600000381469728,74545,1340.5,2.299999952316284,94,1264,304,59089483000,0.4000000059604645,0.5,3226,2722,0.4000000059604645,7362300,59089483000,2.5999999046325684,14290
67,구세군사관대학원대학교,대학원대학,사립,경기,-,48.65702698926153,419,2015,4.699999809265137,7300000,1559931000,521.7000122070312,22435,101423.7,30.0,4,200,24,1300879000,23.299999237060547,21.700000762939453,1101,44,18.600000381469727,4361220,1300879000,20.0,859
68,국군간호사관학교,기타,기타,대전,-,52.38058738613261,134,2015,0.0,54297000,0,0.0,60982,0.0,122.5,13,1242,210,0,0.0,0.0,12303,445,0.0,48984000,0,0.0,36900
69,국립강릉원주대학교,대학,국립,강원,B그룹,50.25225134082001,373,2015,2.0,517494000,98779888000,90.0999984741211,798872,121654.6,91.3000030517578,244,17794,2127,100459856000,1.899999976158142,5.199999809265137,55740,6277,2.0,1078954840,100459856000,50.5,447790
70,국립경국대학교,대학,국립,경북,B그룹,50.462999381355196,360,2015,1.5,495908000,96298714000,96.5,790709,71074.5,101.5999984741211,206,12421,1706,91041489000,1.600000023841858,5.5,53438,5240,1.7000000476837158,582241910,91041489000,48.09999847412109,393888
71,국립공주대학교,대학,국립,충남,A그룹,49.314902885437796,399,2015,1.2999999523162842,1312749000,139684804000,68.9000015258789,1195165,66879.6,105.9000015258789,222,22764,2720,159270844000,1.100000023841858,5.0,100011,11228,1.2000000476837158,1160763000,159270844000,67.0,1163343
72,국립군산대학교,대학,국립,전북,B그룹,50.617189368836605,338,2015,1.399999976158142,579030000,89980411000,66.5,601081,118446.6,112.9000015258789,139,12875,1636,91430100000,1.399999976158142,3.900000095367432,40791,4416,1.5,1070875400,91430100000,98.0999984741211,887125
73,국립금오공과대학교,대학,국립,경북,B그룹,49.78982016595337,387,2015,1.7000000476837158,920109000,65533703000,52.900001525878906,400881,123747.4,52.29999923706055,96,13195,1638,61630011000,0.8999999761581421,6.0,50159,5252,1.0,938005670,61630011000,97.9000015258789,741938
74,국립목포대학교,대학,국립,전남,B그룹,50.34339975045869,368,2015,1.2000000476837158,599500000,93168004000,65.5,590997,82904.9,96.8000030517578,82,10764,1330,86582092000,1.0,3.400000095367432,35681,4698,1.399999976158142,748382375,86582092000,80.5,726783
75,국립목포해양대학교,대학,국립,전남,C그룹,51.4344077916487,245,2015,1.7999999523162842,281073000,44298224000,70.69999694824219,191947,126011.3,110.0,70,4810,641,46196499000,1.7999999523162842,1.7000000476837158,5798,733,1.7999999523162842,341994720,46196499000,21.200000762939453,57670
76,국립부경대학교,대학,국립,부산,A그룹,47.46731014039665,439,2015,1.100000023841858,1394186000,192826297000,54.29999923706055,1098114,81788.5,95.0999984741211,171,22549,4405,201358797000,1.0,5.699999809265137,131017,13918,1.0,1654007870,201358797000,82.5999984741211,1670305
77,국립순천대학교,대학,국립,전남,B그룹,50.80662838185729,318,2015,1.2999999523162842,857389000,80677367000,86.4000015258789,747400,129657.9,97.9000015258789,98,11169,1956,84856739000,1.399999976158142,6.199999809265137,68965,6668,1.399999976158142,1122189000,84856739000,48.400001525878906,418470
78,국립암센터국제암대학원대학교,대학원대학,국립,경기,-,54.62890335283827,6,2015,4.800000190734863,17600000,4883971000,17.799999237060547,785,789284.4,0.0,19,210,56,3877029000,0.0,0.0,0,0,0.0,34728515,3877029000,0.0,0
79,국립창원대학교,대학,국립,경남,B그룹,49.74159386968777,389,2015,1.5,824870100,86553695000,57.400001525878906,594721,91887.0,55.400001525878906,147,15603,2257,98695332000,1.2999999523162842,5.400000095367432,68199,7716,1.2999999523162842,951306296,98695332000,65.9000015258789,682266
80,국립한국교통대학교,대학,국립,충북,B그룹,50.565069300531185,345,2015,1.2000000476837158,1063120000,99004224000,58.400001525878906,577145,69814.5,40.20000076293945,210,11832,1448,100193137000,0.8999999761581421,4.199999809265137,46102,5642,1.0,690046201,100193137000,28.600000381469727,282962
81,국립한국해양대학교,대학,국립,부산,B그룹,50.46876389216071,359,2015,1.0,590000000,85268093000,62.70000076293945,493697,99555.3,60.400001525878906,125,7566,1314,84201011000,1.5,4.699999809265137,43304,5047,1.5,783500000,84201011000,72.0,566602
82,국립한밭대학교,대학,국립,대전,B그룹,50.551249995016754,347,2015,1.5,480947000,81514934000,57.70000076293945,521143,72311.8,4.300000190734863,109,13559,1334,83171811000,0.800000011920929,3.799999952316284,48333,5345,1.0,653481744,83171811000,48.79999923706055,441105
83,국민대학교,대학,사립,서울,A그룹,48.757848544440805,410,2015,0.699999988079071,1800000000,225886590000,60.20000076293945,1118589,107981.5,15.100000381469728,164,13342,2348,228553268000,1.2000000476837158,6.599999904632568,138548,19247,1.5,2006079997,228553268000,54.5,1013390
84,국방대학교,기타,기타,충남,-,52.50693708810156,118,2015,0.0,313033000,0,0.0,338759,0.0,12.5,77,4895,114,0,0.0,0.0,28552,1384,0.0,281744000,0,0.0,42000
85,국제뇌교육종합대학원대학교,대학원대학,사립,충남,-,51.99670976356114,183,2015,0.800000011920929,9430000,2727305000,77.5999984741211,18085,38841.2,5.0,5,194,36,2425660000,4.300000190734863,3.0999999046325684,750,195,4.300000190734863,9050000,2425660000,0.8999999761581421,200
