YR,RK,SNM,SCR,ID,STYP,FND,RGN,USC,BR_TCNT_KB,BR_TCNT_OB,BR_TCNT_SUM,BR_BCNT_KB,BR_BCNT_OB,BR_BCNT_SUM,ER_EJN_PKG,ER_WDB_PKG,ER_EB_TCNT,ER_ELV_PKG,ER_TTL_PKG,ER_TTL_TCNT,SRL_KR,SRL_OT,SRL_TTL,AHC_ABI_BUY,AHC_ABI_DON,AHC_ABI_TTL,AHC_ATI,AHC_ARM,BPS_BO,BPS_SCP,BPS_BPS,GRR_AHBC,GRR_BO,GRR_GRR,FACLT_LAS,FACLT_RS_TRS,FACLT_EQP_TPC,APS_AR,APS_SCC,APS_APS,STL_USTL,STL_BC,STL_SRC,STL_NBC,STL_ERC_EJN,STL_ERC_WDB,STL_ERC_EB,STL_ERC_OER,STL_MCT,BGT_UBGT,BGT_BC,BGT_SRC,BGT_NBC,BGT_ERC_EJN,BGT_ERC_WDB,BGT_ERC_EB,BGT_ERC_OER,BGT_MCT,CPSS_MC,CPSS_SCP,CPSS_CPS,LBRT_MC,LBRT_USTL,LBRT_BRT,BG3Y_MCS_21A,BG3Y_MCS_22B,BG3Y_MCS_23C,BG3Y_BG3Y,VUC_VTC_PYR_SC,VUC_VTC_PYR_UGRD,VUC_VTC_PYR_GRAD,VUC_VTC_PYR_FFAC,VUC_VTC_PYR_PFAC,VUC_VTC_PYR_STF,VUC_VTC_PYR_OTH,VUC_VTC_PYR_SUM,VUC_VTC_CYR_SC,VUC_VTC_CYR_UGRD,VUC_VTC_CYR_GRAD,VUC_VTC_CYR_FFAC,VUC_VTC_CYR_PFAC,VUC_VTC_CYR_STF,VUC_VTC_CYR_OTH,VUC_VTC_CYR_SUM,VUC_DPC,VUC_UC_LUC,LS_LU_UGRD,LS_LU_GRAD,LS_LU_FAC,LS_LU_STF,LS_LU_OTH,LS_LU_SUM,LS_LB_UGRD,LS_LB_GRAD,LS_LB_FAC,LS_LB_STF,LS_LB_OTH,LS_LB_SUM,RCOL_RBF10_REQ,RCOL_RBF10_PRV,RCOL_RAF10_CSLT,RCOL_RAF10_PHN,RCOL_RAF10_ONL,RCOL_RFLN_REQ,RCOL_RFLN_PRV,RCOL_RFC_REQ,RCOL_RFC_PRV,UE_OEU_EDC,UE_OEU_EP,UE_REU_EDC,UE_REU_EP,LPS_LB,LPS_SCP,LPS_LPS,VPS_VC,VPS_SCP,VPS_VPS,STF_FT_EXC_SL1,STF_FT_EXC_SL2,STF_FT_EXC_ALIB,STF_FT_EXC_NOH,STF_FT_EXC_SUM,STF_FT_MRL_SL1,STF_FT_MRL_SL2,STF_FT_MRL_ALIB,STF_FT_MRL_NOH,STF_FT_MRL_SUM,STF_PT_EXC_SL1,STF_PT_EXC_SL2,STF_PT_EXC_ALIB,STF_PT_EXC_NOH,STF_PT_EXC_SUM,STF_PT_MRL_SL1,STF_PT_MRL_SL2,STF_PT_MRL_ALIB,STF_PT_MRL_NOH,STF_PT_MRL_SUM,STF_TTL_EXC_SL1,STF_TTL_EXC_SL2,STF_TTL_EXC_ALIB,STF_TTL_EXC_NOH,STF_TTL_EXC_SUM,STF_TTL_MRL_SL1,STF_TTL_MRL_SL2,STF_TTL_MRL_ALIB,STF_TTL_MRL_NOH,STF_TTL_MRL_SUM,STF_TTL_SUM_SL1,STF_TTL_SUM_SL2,STF_TTL_SUM_ALIB,STF_TTL_SUM_NOH,STF_TTL_SUM_SUM,SES_OE_PTH,SES_OE_PTC,SES_OE2_PTH,SES_OE2_PTC,SPK_FT_LIB,SPK_FT_NLIB,SPK_PT_LIB,SPK_PT_NLIB,SPK_SCC,SPK_SPK,LPK_LFT2,LPK_LPT2,LPK_SCC,LPK_LPK,EHS_EH,EHS_LFT,EHS_LPT,EHS_EHS
2023,11,부산대학교,74.9,178,대학,국립,부산,A그룹,883349,462610,1345959,1687340,850933,2538273,44,55,682148,5,104,682148,439,168,607,42626,13439,56065,32796,49111,2538273,26772,94.8000030517578,56065,2538273,2.299999952316284,7079.7998046875,780,79,7079.7998046875,6228,1.100000023841858,5433299198,8526020,976000,0,7434000,3699000,0,0,20635020,7812894000,20000000,1000000,0,20000000,0,0,5000000,46000000,20635020,573,36012.3,20635020,5433299198,.4,20550870,17627793,20635020,1.4,852,0,852,13,154,74,0,1093,986,0,986,15,214,80,0,1295,0,4,0,2,2,0,0,4,0,4,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,4,852,0,4,852,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,2,0,0,2,120,21,17,5,1,0,1,0,1265,1.399999976158142,1,1,1265,1.600000023841858,137,1,1,68.5
2023,12,전남대학교,74.9,321,대학,국립,광주,A그룹,884383,485957,1370340,1370575,608223,1978798,41,45,276515,0,86,276515,579,249,828,27972,14147,42119,28519,14,1978798,23488,84.19999694824219,42119,1978798,2.200000047683716,3567.5,480,18,3567.5,1498,2.400000095367432,29536950538,35173720,4759200,10600000,6309000,0,0,2000000,58841920,31204645000,35200000,5000000,10600000,6800000,0,0,2000000,59600000,58841920,2379,24733.9,58841920,29536950538,.2,64854000,68858500,58841920,-4.2,0,0,0,0,0,0,953,953,0,0,0,0,0,0,986,986,0,26364,330,0,80,252,140,802,2833,0,1061,4011,93700,101605,0,0,0,0,0,110,1,28,0,6,174,0,0,2833,0,0,26364,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,1,0,1,2,9,2,47,11,1,0,0,1,1499,1,1,0,1499,.699999988079071,56,1,1,28
2023,13,울산과학기술원,74.4,295,대학,국립,울산,C그룹,102879,145504,248383,115705,162921,278626,37,23,447278,1,61,447278,0,0,0,7605,394,7999,7882,0,278626,3995,69.69999694824219,7999,278626,3,2585,537,6,2585,1505,1.7000000476837158,19651489443,37386510,11739080,2703200,28319000,30194098,0,0,110341888,20663706000,38400000,9500000,2700000,17500000,31900000,0,0,100000000,110341888,1652,66792.9,110341888,19651489443,.6,193029571,126936239,110341888,-23.7,534,534,0,32,40,29,0,635,497,497,0,32,43,33,0,605,0,35,9,0,6,0,0,15,31,0,24,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,31,534,.1000000014901161,35,534,.1000000014901161,2,0,0,2,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,3,5,0,0,0,0,0,2,0,0,3,5,20,5,50.5,11,2,2,0,1,3319,1.2000000476837158,2,0,3319,.6000000238418579,70.5,4,1,14.100000381469728
2023,14,이화여자대학교,73.3,308,대학,사립,서울,A그룹,634077,534313,1168390,968632,746510,1715142,36,90,514418,7,133,514418,270,633,903,47178,3162,50340,42718,56582,1715142,21080,81.4000015258789,50340,1715142,3,384,86,14,384,158,2.400000095367432,95362564763,188005263,1368000,26412780,174759950,116424305,0,60840000,567810298,93496712000,160000000,2000000,18000000,205000000,110000000,0,45000000,540000000,567810298,7050,80540.5,567810298,95362564763,.6,551630581,591022333,567810298,1.6,177,177,0,12,18,24,10,241,159,159,0,13,16,24,10,222,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,0,10,177,.1000000014901161,0,3,0,0,3,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,4,0,0,4,0,0,0,1,1,0,4,0,1,5,92,19,67,15,3,1,1,0,2054,2.200000047683716,3,1,2054,1.899999976158142,159,4,1,31.799999237060547
2023,15,중앙대학교,73.1,339,대학,사립,서울,A그룹,536792,606371,1143163,1492519,834289,2326808,52,89,716527,2,143,716527,143,106,249,32951,3892,36843,25697,46027,2326808,29052,80.0999984741211,36843,2326808,1.600000023841858,1582.199951171875,59,0,1582.199951171875,137,11.5,2586925130,4310000,0,0,0,0,0,0,4310000,2813561000,3400000,0,0,0,0,0,0,3400000,4310000,494,8724.7,4310000,2586925130,.2,4700000,4710000,4310000,-4.1,124,124,0,11,10,25,0,170,120,120,0,12,7,24,0,163,0,4360,5,0,0,3,0,8,17,0,0,9,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,17,124,.1000000014901161,4360,124,35.20000076293945,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,12,2,1,0,0,0,2187,.5,1,0,2187,.5,12,1,0,12
2023,16,전북대학교,73,324,대학,국립,전북,A그룹,560994,250790,811784,1334322,439510,1773832,40,47,143857,7,94,143857,400,246,646,34594,10263,44857,28140,130966,1773832,21391,82.9000015258789,44857,1773832,2.5999999046325684,328,34,0,328,613,.5,16867847693,8232160,2607200,0,0,7658666,0,0,18498026,15446744000,15000000,2607000,8342000,0,7658666,0,0,33607666,18498026,1816,10186.1,18498026,16867847693,.1,31310009,41205000,18498026,-11.8,7865,7002,863,288,113,130,712,9108,7506,6610,896,280,92,125,699,8702,0,21844,738,39,94,64,35,970,14820,423,1246,1129,379,17997,0,0,0,0,0,11,80,39,9,24,1015,0,0,15243,7865,1.899999976158142,21844,7865,2.799999952316284,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,2,0,0,2,55,11,51,14,0,0,2,0,4635,.3000000119209289,0,2,4635,.4000000059604645,106,0,2,53
2023,17,가톨릭대학교,73,6,대학,사립,경기,A그룹,453550,271904,725454,729585,421455,1151040,102,77,446792,5,184,446792,929,255,1184,23167,2400,25567,19994,29954,1151040,10504,109.5999984741211,25567,1151040,2.299999952316284,3914,489,36,3914,594,6.599999904632568,175366141923,142519362,2178000,6318790,1142410357,65614679,0,120086956,1479128144,133060881000,162847000,1000000,2000000,1040139000,36000000,0,108000000,1349986000,1479128144,9112,162327.5,1479128144,175366141923,.8,1496464178,1570221506,1479128144,-.4,6886,6886,0,173,250,119,6,7434,6745,6745,0,172,239,150,0,7306,0,116080,1140,0,92,85,1,1318,4689,0,1421,970,18153,25233,0,0,0,0,0,0,0,7,0,23,29,0,0,4689,6886,.699999988079071,116080,6886,16.899999618530273,0,3,0,3,6,0,0,0,0,0,0,14,1,0,15,0,0,0,0,0,0,17,1,3,21,0,0,0,0,0,0,17,1,3,21,36,5,481,103,3,3,15,0,19996,.8999999761581421,3,15,19996,.8999999761581421,517,8,13,24.600000381469727
2023,18,건국대학교,72.9,18,대학,사립,서울,A그룹,448631,148343,596974,975919,197391,1173310,24,21,76223,3,48,76223,443,188,631,22923,6491,29414,17208,198771,1173310,19890,59,29414,1173310,2.5999999046325684,2205,609,27,2205,2641,.800000011920929,13991447272,58514600,2319440,1481620,0,7170000,0,3485000,72970660,14420534690,58514600,6967000,1481620,3000000,7170000,0,1300000,78433220,72970660,1141,63953.3,72970660,13991447272,.5,70504140,78953000,72970660,2.2,12297,11256,1041,367,636,331,17769,31400,11406,10528,878,360,694,359,15640,28459,0,541010,2421,220,247,251,1797,4936,35877,2872,5744,3494,20622,68609,0,0,0,0,0,64,118,1122,50,30,795,7,178,38749,12297,3.200000047683716,541010,12297,44,1,0,0,0,1,0,0,0,0,0,0,1,0,2,3,0,0,0,0,0,1,1,0,2,4,0,0,0,0,0,1,1,0,2,4,67,9,56,14,1,0,1,2,3896,.699999988079071,1,1,3896,.5,123,2,2,30.799999237060547
2023,19,세종대학교,72.6,236,대학,사립,서울,A그룹,382293,212072,594365,664051,320953,985004,33,34,116420,5,72,116420,105,79,184,8151,2367,10518,8511,0,985004,14602,67.5,10518,985004,1.100000023841858,0,0,0,0,0,0,93730158570,219893000,10788100,0,103261518,95469204,0,57583217,486995039,88314509000,166100000,9000000,0,105000000,102000000,0,63900000,446000000,486995039,8259,58965.4,486995039,93730158570,.5,485350827,448976372,486995039,.5,767,690,77,48,72,39,0,926,891,800,91,45,83,21,0,1040,0,41,16,5,8,8,0,37,43,33,54,348,0,478,0,0,0,0,0,0,33,2,4,0,0,0,0,76,767,.1000000014901161,41,767,.1000000014901161,1,0,0,0,1,0,0,0,0,0,0,14,0,3,17,0,0,0,0,0,1,14,0,3,18,0,0,0,0,0,1,14,0,3,18,312.6000061035156,33,319,86,1,0,14,3,9204,1.5,1,14,9204,1.600000023841858,631.5999755859375,2,8,63.20000076293945
2023,20,충남대학교,72.4,357,대학,국립,대전,A그룹,634760,300339,935099,1373310,494432,1867742,34,54,335874,5,93,335874,78,387,465,16038,9182,25220,16540,11500,1867742,21840,85.5,25220,1867742,1.399999976158142,5267.5,1367,7,5267.5,4333,1.2000000476837158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3119,2494,625,117,322,87,253,3898,3111,2549,562,109,343,84,214,3861,0,164522,642,173,17,34,39,905,4083,1373,351,581,1119,7507,0,0,0,0,0,71,32,13,4,0,0,8,38,5456,3119,1.7000000476837158,164522,3119,52.70000076293945,0,0,0,0,0,0,0,0,.5,.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.5,.5,0,0,0,.5,.5,0,0,0,0,0,.5,0,0,1466,.3000000119209289,0,0,1466,0,0,.5,0,0
2023,21,인하대학교,72.3,316,대학,사립,인천,A그룹,597133,342773,939906,1223949,401412,1625361,49,48,113666,3,100,113666,445,75,520,11620,5804,17424,15106,44682,1625361,20348,79.9000015258789,17424,1625361,1.100000023841858,150,62,6,150,110,1.399999976158142,13179638699,21237983,3907537,0,18072000,16782480,0,0,60000000,13868000000,20700000,4000000,300000,19000000,16000000,0,0,60000000,60000000,1093,54894.8,60000000,13179638699,.5,77000000,61500000,60000000,-11.3,183,183,0,25,17,29,0,254,171,171,0,21,13,32,0,237,0,18,17,0,1,0,0,18,42,0,9,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,42,183,.2000000029802322,18,183,.1000000014901161,1,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,3,0,0,0,0,0,1,2,0,0,3,100,32,164,42,3,0,0,0,1279,2.299999952316284,3,0,1279,2.299999952316284,264,4,0,66
2023,22,영남대학교,72.2,276,대학,사립,경북,A그룹,564124,424550,988674,1210510,669087,1879597,59,52,112846,0,111,112846,595,73,668,18414,5598,24012,22268,48731,1879597,22523,83.5,24012,1879597,1.2999999523162842,11105.5,1141,40,11105.5,5871,1.899999976158142,280633664376,199847603,7332920,0,3113118640,438817301,0,172966266,3932082730,271981235000,410618000,10500000,5000000,3389579000,399268000,0,4000000,4218965000,3932082730,13264,296447.7,3932082730,280633664376,1.4,3806856860,3876879115,3932082730,1.6,3995,1754,2241,324,163,451,112,5045,3980,1752,2228,320,189,443,188,5120,0,23952,947,744,102,323,47,2163,7840,4265,679,3081,3061,18926,0,0,0,0,0,102,100,386,373,0,0,2,13,12105,3995,3,23952,3995,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,187.5,38,0,0,1,0,501,1.600000023841858,0,1,501,2,187.5,0,1,187.5
2023,23,아주대학교,72.1,264,대학,사립,경기,A그룹,381249,259422,640671,680808,462764,1143572,52,56,108163,3,111,108163,179,34,213,17471,2552,20023,17723,35161,1143572,13712,83.4000015258789,20023,1143572,1.7999999523162842,338.3999938964844,60,4,338.3999938964844,74,4.599999904632568,7151972500,11991320,2951900,0,0,16806000,0,0,31749220,6559279750,17300000,4500000,0,0,15500000,0,0,37300000,31749220,542,58577.9,31749220,7151972500,.4,35013470,31706040,31749220,-4.7,7111,7111,0,191,452,137,0,7891,6973,6973,0,181,427,166,0,7747,0,248595,1331,0,107,126,1629,3193,12182,0,1581,2131,6541,22435,0,0,0,0,0,1,0,4,0,71,2034,3,2214,12182,7111,1.7000000476837158,248595,7111,35,0,10,0,0,10,0,0,0,0,0,0,4,0,4,8,0,0,0,0,0,0,14,0,4,18,0,0,0,0,0,0,14,0,4,18,242.5,59,257,75,10,0,4,4,8120,1.899999976158142,10,4,8120,1.7000000476837158,499.5,9,7,31.200000762939453
2023,24,강원대학교,72,14,대학,국립,강원,A그룹,859882,203790,1063672,1290050,322970,1613020,50,64,159399,1,115,159399,487,158,645,37466,5416,42882,37809,21224,1613020,21291,75.80000305175781,42882,1613020,2.700000047683716,946,200,12,946,1394,.699999988079071,35159850582,50000000,3999670,1994880,19504000,0,0,35566800,111065350,29659887854,30000000,2000000,1000000,9885000,1735000,0,36300000,80920000,111065350,3270,33964.9,111065350,35159850582,.3,180101060,160883240,111065350,-20.8,1702,1702,0,48,93,39,6,1888,1611,1611,0,51,112,41,8,1823,0,7826,136,0,18,17,8,179,2114,0,342,640,76,3172,0,0,0,0,0,0,0,0,0,12,321,3,412,2114,1702,1.2000000476837158,7826,1702,4.599999904632568,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,1,0,1,2,31,4,83,14,1,0,0,1,860,1.7000000476837158,1,0,860,1.2000000476837158,114,1,1,57
2023,25,경상국립대학교,71.6,37,대학,국립,경남,A그룹,623500,287572,911072,1203080,454129,1657209,49,56,102846,3,108,102846,304,145,449,31515,10382,41897,26480,20,1657209,20144,82.30000305175781,41897,1657209,2.5999999046325684,1728.300048828125,434,4,1728.300048828125,0,0,120808260600,249992100,0,0,81353000,27390551,0,33000000,391735651,107486712107,242576640,0,3790260,82000000,27800000,0,22859100,379026000,391735651,7067,55431.7,391735651,120808260600,.3,439737302,429479226,391735651,-5.6,7067,7067,0,234,164,132,0,7597,7060,7060,0,229,159,133,7066,14647,0,250000,2490,0,34,42,23,2589,23984,0,319,3797,700,28800,0,0,0,0,0,264,237,6,1,35,127,1,341,23984,7067,3.400000095367432,250000,7067,35.400001525878906,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,44.5,10,25,8,1,0,0,0,1291,.800000011920929,1,0,1291,.800000011920929,69.5,1,0,69.5
2023,26,광주과학기술원,71.6,61,대학,국립,광주,C그룹,68732,90515,159247,88990,109371,198361,17,12,62029,1,30,62029,0,0,0,1382,759,2141,2325,834,198361,2020,98.1999969482422,2141,198361,1.100000023841858,846.0999755859375,276,38,846.0999755859375,1147,.699999988079071,59553319680,88925736,36438360,0,470138761,81836106,0,44463990,721802953,69040489000,98500000,35131000,0,466959000,86550000,0,40000000,727140000,721802953,4405,163859.9,721802953,59553319680,1.2,693699244,663031369,721802953,2.2,4405,3534,871,294,193,153,941,5986,4035,3250,785,283,186,160,952,5616,0,94540,1072,460,113,108,140,1893,8216,9820,2268,1626,2599,24529,0,0,0,0,0,37,224,281,193,44,477,3,150,18036,4405,4.099999904632568,94540,4405,21.5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,12,2,16,4,1,0,0,0,116,8.600000381469727,1,0,116,8.600000381469727,28,1,0,28
2023,27,동국대학교,71.5,135,대학,사립,서울,A그룹,862777,354591,1217368,1259639,435508,1695147,33,60,273528,0,93,273528,416,268,684,23241,5228,28469,26456,0,1695147,17198,98.5999984741211,28469,1695147,1.7000000476837158,113.1999969482422,35,3,113.1999969482422,986,.1000000014901161,17879375797,6000000,0,0,32641000,0,0,0,38641000,18869757000,6000000,0,0,36000000,0,0,0,42000000,38641000,4663,8286.7,38641000,17879375797,.2,39943000,37284000,38641000,-1.5,595,595,0,31,181,38,0,845,429,429,0,29,129,34,5915,6536,0,5915,63,0,11,6,2,82,409,0,55,62,18,544,0,0,0,0,0,11,0,3,0,0,0,0,0,409,595,.699999988079071,5915,595,9.899999618530272,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,1,0,1,2,29,4,121.5,32,1,1,0,0,3890,.5,1,0,3890,.3000000119209289,150.5,2,0,75.30000305175781
2023,28,가천대학교,71.1,3,대학,사립,경기,A그룹,405787,159055,564842,987624,205034,1192658,34,42,85767,7,83,85767,6,0,6,20137,4852,24989,13633,0,1192658,22003,54.20000076293945,24989,1192658,2.0999999046325684,1828,235,22,1828,1152,1.600000023841858,109661596122,181990000,0,3000000,428610104,224848283,0,5000000,843448387,110406312624,182000000,0,3000000,470563635,246228120,0,5000000,906791755,843448387,4532,186109.5,843448387,109661596122,.8,302954942,1313522330,843448387,148.9,771,698,73,45,84,75,205,1180,729,657,72,45,89,83,263,1209,0,9683,243,34,34,21,13,345,3747,1308,652,231,87,6025,0,0,0,0,0,30,5,58,0,12,133,0,0,5055,771,6.599999904632568,9683,771,12.600000381469728,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,1,0,1,2,49,7,167,37,1,0,0,1,608,2.5,1,0,608,1.600000023841858,216,1,1,108
2023,29,충북대학교,71,359,대학,국립,충북,A그룹,458370,178415,636785,1138116,269009,1407125,46,48,120763,6,100,120763,617,163,780,22757,7806,30563,20455,60,1407125,16166,87,30563,1407125,2.200000047683716,0,0,0,0,0,0,185574542064,116660270,3626780,0,630567109,144071396,0,59945465,954871020,188845635000,115000000,5200000,0,700000000,165650000,0,60000000,1045850000,954871020,8290,115183.5,954871020,185574542064,.5,920723956,947110834,954871020,1.8,23338,15448,7890,1138,2234,745,25140,52595,24707,16531,8176,1150,2344,755,26188,55144,0,958300,6873,3541,689,547,648,12298,71382,42830,18307,9100,14814,156433,0,0,0,0,0,189,272,491,1108,115,1905,14,1539,114212,23338,4.900000095367432,958300,23338,41.09999847412109,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,5,1,0,1,0,0,347,2.299999952316284,0,0,347,0,5,0,0,0
2023,30,인제대학교,70.9,310,대학,사립,경남,B그룹,427763,168629,596392,683556,244032,927588,39,39,181596,0,78,181596,80,10,90,7703,1129,8832,6427,10855,927588,9112,101.8000030517578,8832,927588,1,893.2999877929688,178,6,893.2999877929688,587,1.5,43763472126,98332690,12283671,0,63980129,63176496,0,14330600,252103586,45324530000,123600000,14000000,0,57000000,68000000,0,26400000,289000000,252103586,3119,80828.3,252103586,43763472126,.6,279990810,246395155,252103586,-4.8,14,14,0,6,1,27,339,387,8,8,0,6,0,24,268,306,0,1800,0,0,0,11,9,20,0,0,0,64,17,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,1800,14,128.60000610351562,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,1,1,2,127,14,0,0,1,0,0,1,2958,.5,1,0,2958,.3000000119209289,127,1,1,63.5
2023,31,과학기술연합대학원대학교,70.9,56,대학원대학,국립,대전,-,8614,110394,119008,16567,110394,126961,1,5,85664,1,7,85664,0,0,0,15819,0,15819,15759,0,126961,1297,97.9000015258789,15819,126961,14.199999809265137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,3,0,0,0,0,0,0,2,0,1,3,0,0,0,0,0,0,3,2,1,6,0,0,0,0,0,0,3,2,1,6,133,38,69.19999694824219,28,3,0,2,1,4035,1.2999999523162842,3,2,4035,1.2000000476837158,202.1999969482422,4,2,33.70000076293945
2023,32,서울시립대학교,70.8,209,대학,공립,서울,A그룹,468991,181341,650332,892150,300633,1192783,27,51,375273,4,82,375273,638,103,741,23398,3998,27396,21477,22304,1192783,11613,102.6999969482422,27396,1192783,2.400000095367432,446,60,5,446,174,2.5999999046325684,125535264026,164195910,8101939,2024620,372232506,111665557,0,43185775,701406307,133726540000,193000000,8500000,3000000,409000000,124000000,0,44000000,781500000,701406307,9707,72257.8,701406307,125535264026,.6,699888700,649342513,701406307,.4,203,0,203,13,20,13,13,262,199,0,199,13,24,10,29,275,0,18,0,5,7,6,0,18,0,114,140,32,0,286,0,0,0,0,0,0,0,4,0,0,0,0,0,114,203,.6000000238418579,18,203,.1000000014901161,0,1,0,0,1,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,2,0,1,3,0,0,0,0,0,0,2,0,1,3,161.5,21,51,12,1,0,1,1,5939,.4000000059604645,1,1,5939,.3000000119209289,212.5,2,1,70.80000305175781
2023,33,한림대학교,70.5,434,대학,사립,강원,B그룹,289633,153434,443067,586247,281634,867881,27,24,71019,0,51,71019,341,36,377,7260,1577,8837,5495,0,867881,8290,104.6999969482422,8837,867881,1,4360,889,41,4360,5112,.8999999761581421,11342539890,17000000,874500,44500,0,0,0,0,17919000,11671599874,9000000,2000000,0,0,0,0,0,11000000,17919000,1084,16530.4,17919000,11342539890,.2,9992530,1044800,17919000,762.8,4394,4394,0,153,392,50,12,5001,4384,4384,0,134,409,48,8,4983,0,11560,341,0,80,22,15,458,9683,0,685,282,14,10664,0,0,0,0,0,12,2,5,0,41,213,0,0,9683,4394,2.200000047683716,11560,4394,2.5999999046325684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,690,0,0,0,690,0,0,0,0,0
2023,34,서강대학교,70,191,대학,사립,서울,A그룹,449943,523186,973129,729529,647927,1377456,41,60,382722,3,104,382722,234,156,390,64855,1203,66058,58642,1248,1377456,11428,120.5,66058,1377456,5,13194.2998046875,2984,243,13194.2998046875,23396,.6000000238418579,91570690955,155703622,16500000,372300,289222655,94439863,0,54261560,610500000,96316099702,100000000,16500000,412821,320701282,104718578,0,60167319,602500000,610500000,7256,84137.3,610500000,91570690955,.7,704212725,671939290,610500000,-6.9,2817,2082,735,108,190,69,0,3184,2754,2015,739,103,195,79,0,3131,0,70643,743,541,91,35,103,1513,5464,8328,1670,253,1696,17411,0,0,0,0,0,19,148,12,48,9,217,11,254,13792,2817,4.900000095367432,70643,2817,25.100000381469727,24,46,0,8,78,0,0,0,0,0,1,4,1,0,6,0,0,0,0,0,25,50,1,8,84,0,0,0,0,0,25,50,1,8,84,1637.5,398,2091.5,622,70,8,6,0,29065,2.799999952316284,70,6,29065,2.5999999046325684,3729,81,6,42.900001525878906
2023,35,단국대학교,69.8,107,대학,사립,경기,A그룹,1032042,308611,1340653,1561223,480954,2042177,26,27,92321,4,57,92321,1031,112,1143,25475,6887,32362,23748,22539,2042177,26277,77.69999694824219,32362,2042177,1.600000023841858,2212.300048828125,771,11,2212.300048828125,3231,.699999988079071,21791541545,4679950,0,0,0,0,0,0,4679950,23748843000,30000001,0,0,0,10000000,0,10000000,50000001,4679950,3356,1394.5,4679950,21791541545,0,0,0,4679950,0,85,0,85,4,23,9,50,171,129,0,129,4,26,9,50,218,0,35,0,19,0,0,0,19,0,113,0,0,0,113,0,0,0,0,0,0,0,0,0,1,4,0,0,113,85,1.2999999523162842,35,85,.4000000059604645,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,7,1,25,7,0,1,0,0,1609,.5,0,0,1609,0,32,1,0,32
